"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","OKC","0","98","101","98.8","101.9","99.2",".380",".278",".531","49.4","69.4","6.1","8.1",".494","19.3","22.2",".253",".444","12.0","77.3",".358"
"2","2","2013-11-01","0","PHO","0","84","87","92.8","96.1","90.5",".318",".200",".434","53.5","64.5","3.3","1.6",".394","17.1","42.3",".200",".410","14.6","66.0",".229"
"3","3","2013-11-02","1","HOU","0","93","104","103.5","115.7","89.9",".333",".272",".501","49.4","35.3","10.0","13.3",".444","13.9","32.6",".259",".575","17.9","72.7",".403"
"4","4","2013-11-05","0","BRK","0","88","104","94.5","111.7","93.1",".366",".220",".462","54.7","54.8","6.4","4.5",".402","17.4","40.4",".268",".538","14.0","71.8",".256"
"5","5","2013-11-06","0","BOS","0","87","97","91.0","101.4","95.6",".225",".125",".495","50.0","37.8","8.4","5.8",".469","18.5","25.6",".150",".489","12.8","75.6",".112"
"6","6","2013-11-08","0","CHI","0","73","97","80.2","106.6","91.0",".294",".235",".380","45.5","72.0","14.3","6.3",".335","15.0","31.5",".188",".549","19.4","67.6",".250"
"7","7","2013-11-09","0","TOR","0","91","115","102.6","129.7","88.7",".312",".234",".520","48.1","58.8","7.9","8.6",".461","13.8","30.8",".260",".542","11.1","65.8",".301"
"8","8","2013-11-11","1","DEN","0","81","100","90.0","111.1","90.0",".299",".221",".465","40.2","35.5","4.4","9.5",".422","13.8","18.8",".208",".481","13.2","66.7",".288"
"9","9","2013-11-13","1","NOP","1","111","105","118.0","111.7","94.0",".542",".306",".622","56.4","62.2","9.6","9.6",".576","19.1","37.8",".389",".524","12.2","73.2",".188"
"10","10","2013-11-15","1","SAS","0","82","91","86.6","96.2","94.6",".121",".176",".428","53.8","45.7","9.5","6.6",".412","15.8","30.8",".077",".487","16.6","82.9",".224"
"11","11","2013-11-16","0","GSW","0","88","102","97.2","112.7","90.5",".208",".221",".524","43.2","51.4","7.7","8.5",".506","16.8","17.9",".130",".569","14.8","71.4",".138"
"12","12","2013-11-18","1","GSW","0","87","98","95.3","107.4","91.3",".235",".185",".487","41.2","56.3","8.8","8.8",".438","10.1","12.2",".198",".481","13.2","70.8",".278"
"13","13","2013-11-20","0","NOP","0","98","105","106.6","114.2","92.0",".241",".289",".534","45.7","73.0","7.6","10.9",".494","13.2","23.1",".193",".538","11.4","66.7",".253"
"14","14","2013-11-22","0","DAL","0","93","103","105.2","116.6","88.4",".154",".256",".558","43.1","69.2","11.3","10.3",".545","17.0","24.3",".103",".553","15.6","62.9",".267"
"15","15","2013-11-24","0","OKC","0","73","95","79.1","102.9","92.3",".408",".254",".436","41.8","60.7","9.7","6.8",".423","17.7","12.8",".183",".542","16.5","84.4",".254"
"16","16","2013-11-25","1","CHI","1","89","83","95.5","89.1","84.4",".224",".200",".477","47.9","66.7","8.6","6.1",".429","13.8","25.5",".188",".399","16.5","70.2",".253"
"17","17","2013-11-29","1","PHO","0","101","112","117.4","130.2","86.0",".241",".241",".550","56.5","52.5","5.8","2.0",".512","10.7","35.1",".193",".600","8.5","81.3",".293"
"18","18","2013-11-30","0","PHO","1","112","104","129.1","119.9","86.8",".382",".237",".631","52.7","53.8","6.9","2.0",".572","11.9","34.3",".329",".551","12.7","69.2",".231"
"19","19","2013-12-02","1","HOU","1","109","103","124.6","117.7","87.5",".203",".215",".633","49.4","46.5","3.4","3.6",".608","11.3","21.6",".165",".536","8.0","73.8",".169"
"20","20","2013-12-04","1","IND","0","86","95","96.8","106.9","88.9",".225",".138",".489","49.4","63.6","5.6","2.9",".438","13.7","24.4",".200",".494","8.1","80.6",".143"
"21","21","2013-12-06","0","POR","0","98","130","102.0","135.3","96.0",".204",".118",".483","43.8","43.6","17.7","5.0",".441","13.6","35.3",".172",".657","18.3","55.3",".253"
"22","22","2013-12-07","1","SAC","0","102","112","98.5","108.2","93.7",".337",".213",".499","50.5","55.6","4.8","11.4",".449","13.5","25.0",".247",".431","8.3","74.5",".330"
