"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","DAL","1","113","94","112.5","93.6","100.5",".472",".157",".526","60.4","63.2","10.0","12.7",".461","11.5","38.5",".348",".441","14.2","83.7",".224"
"2","2","2012-11-02","0","NOH","0","86","88","101.4","103.7","84.8",".141",".329",".476","51.2","54.3","8.3","9.0",".471","13.4","34.8",".071",".488","12.1","70.0",".111"
"3","3","2012-11-03","0","SAS","0","100","110","108.5","119.4","92.1",".286",".169",".577","49.2","44.7","11.9","11.5",".526","15.6","25.7",".247",".615","17.6","76.7",".257"
"4","4","2012-11-05","0","MEM","0","94","103","98.3","107.7","95.6",".144",".167",".491","45.2","50.0","8.4","10.4",".472","12.8","22.9",".100",".445","9.7","68.9",".242"
"5","5","2012-11-07","1","LAL","1","95","86","103.4","93.6","91.9",".217",".205",".522","43.5","56.8","13.1","13.7",".476","11.7","21.4",".193",".365","16.0","65.1",".432"
"6","6","2012-11-09","0","DEN","0","84","104","86.6","107.2","97.1",".253",".264",".434","45.9","59.4","5.2","16.0",".391","15.0","25.9",".184",".467","9.6","70.5",".196"
"7","7","2012-11-10","1","PHO","1","94","81","100.8","86.9","93.3",".308",".179",".531","58.4","57.9","3.2","9.9",".500","16.9","27.0",".205",".391","9.6","80.8",".149"
"8","8","2012-11-12","0","TOR","1","140","133","121.7","115.6","87.7",".462",".280",".625","46.9","65.2","8.7","13.1",".570","13.9","25.6",".366",".509","12.3","63.6",".213"
"9","9","2012-11-14","0","BOS","0","93","98","107.4","113.2","86.6",".341",".183",".493","59.3","54.5","3.5","9.7",".445","11.3","38.3",".244",".528","9.6","88.2",".306"
"10","10","2012-11-16","0","PHI","0","93","99","106.1","113.0","87.6",".222",".272",".523","48.2","63.9","9.1","8.7",".488","11.0","23.8",".173",".517","9.9","73.2",".103"
"11","11","2012-11-17","0","WAS","1","83","76","97.7","89.5","84.9",".329",".110",".442","57.7","58.1","8.2","8.7",".390","15.3","48.1",".232",".394","14.2","68.0",".106"
"12","12","2012-11-19","1","HOU","1","102","91","104.9","93.6","97.2",".250",".228",".499","52.9","81.1","4.1","16.9",".451","12.1","29.2",".207",".390","12.3","73.2",".279"
"13","13","2012-11-23","1","SAC","1","104","102","116.7","114.5","89.1",".398",".181",".533","58.1","75.0","7.9","9.5",".452","10.1","40.5",".349",".563","13.0","81.3",".150"
"14","14","2012-11-24","0","SAC","0","97","108","112.2","124.9","86.4",".380",".316",".526","50.7","71.9","12.7","6.9",".475","15.6","42.5",".278",".581","13.7","60.0",".297"
"15","15","2012-11-26","1","DEN","1","105","103","119.2","116.9","88.1",".436",".282",".565","44.9","52.8","10.2","10.2",".513","11.4","34.2",".321",".582","16.3","58.1",".247"
"16","16","2012-11-28","0","NOH","1","96","84","109.0","95.3","88.1",".603",".175",".602","50.6","77.4","12.5","7.7",".540","16.7","18.8",".444",".459","18.8","73.3",".233"
"17","17","2012-11-30","0","OKC","0","94","106","102.7","115.8","91.5",".130",".250",".483","46.0","63.2","9.8","12.1",".451","15.6","40.4",".120",".547","19.0","54.3",".320"
"18","18","2012-12-01","0","HOU","0","116","124","118.3","126.5","98.0",".117",".213",".587","50.0","52.1","8.2","9.8",".569","12.4","30.0",".096",".620","14.5","72.2",".253"
"19","19","2012-12-03","1","LAC","0","104","105","114.6","115.7","90.7",".203",".270",".645","53.2","59.5","6.6","7.4",".628","17.4","28.1",".149",".494","9.1","71.1",".191"
"20","20","2012-12-05","1","ORL","1","87","81","97.0","90.4","89.6",".351",".130",".489","45.2","53.1","14.5","6.5",".422","11.9","19.5",".286",".448","18.4","69.8",".156"
"21","21","2012-12-07","1","TOR","1","131","99","134.0","101.3","97.8",".385",".253",".616","55.4","68.9","10.2","13.8",".566","9.4","34.1",".308",".445","13.6","75.0",".317"
"22","22","2012-12-09","0","LAL","1","117","110","136.1","128.0","86.0",".325",".217",".617","50.6","57.8","10.5","12.3",".578","8.7","42.1",".253",".559","13.1","58.5",".176"
"23","23","2012-12-12","1","SAS","1","99","96","105.6","102.4","93.7",".179",".226",".546","45.5","65.9","7.5","8.8",".536","13.4","16.7",".107",".471","11.2","71.7",".161"
"24","24","2012-12-14","0","PHO","0","84","99","93.9","110.6","89.5",".256",".134",".460","52.2","57.6","12.3","11.4",".421","14.1","32.6",".183",".494","11.5","72.7",".205"
"25","25","2012-12-15","1","MEM","0","86","99","97.3","112.0","88.4",".324",".230",".509","42.2","64.5","7.9","5.4",".453","15.1","18.9",".257",".471","11.2","60.9",".224"
"26","26","2012-12-18","0","BRK","1","92","90","108.5","106.1","84.8",".193",".241",".511","55.8","62.2","5.9","13.3",".476","14.3","40.9",".157",".474","13.0","71.4",".221"
"27","27","2012-12-19","0","IND","0","84","104","89.9","111.3","93.5",".291",".174",".433","56.5","59.4","4.3","9.4",".384","13.4","34.0",".209",".569","14.6","84.2",".163"
"28","28","2012-12-22","0","MIA","0","89","105","97.9","115.5","90.9",".356",".219",".527","49.4","60.0","11.0","4.1",".459","18.4","25.0",".301",".596","16.2","81.8",".247"
"29","29","2012-12-23","0","ORL","1","97","93","109.7","105.2","88.4",".301",".217",".516","44.4","58.3","6.8","5.4",".476","10.5","28.3",".217",".559","18.7","65.7",".105"
"30","30","2012-12-26","1","GSW","0","83","94","90.4","102.4","91.8",".265",".205",".448","50.6","53.1","5.4","3.1",".410","13.1","20.9",".181",".457","9.9","79.5",".232"
"31","31","2012-12-28","1","LAC","0","114","116","120.3","122.4","94.8",".563",".211",".643","50.7","58.8","7.4","13.0",".542","16.1","27.3",".521",".539","13.6","71.1",".429"
"32","32","2012-12-30","0","LAC","0","96","107","101.5","113.2","94.5",".425",".163",".505","48.1","87.9","9.5","10.0",".444","14.4","23.8",".313",".551","11.7","75.7",".269"
"33","33","2013-01-02","1","MIN","1","106","84","119.7","94.9","88.6",".218",".138",".556","54.4","58.1","7.9","17.9",".517","11.2","37.5",".184",".357","10.2","68.0",".286"
"34","34","2013-01-04","0","PHO","1","87","80","95.5","87.8","91.1",".101",".101",".468","48.7","67.5","12.1","5.0",".455","9.7","21.4",".067",".480","20.0","80.6",".107"
"35","35","2013-01-05","0","DEN","0","91","110","94.1","113.7","96.7",".449",".321",".487","46.1","71.4","16.5","9.2",".417","16.9","28.6",".333",".539","16.9","67.5",".368"
"36","36","2013-01-07","1","DAL","1","100","94","108.4","101.9","92.2",".462",".244",".533","50.5","64.5","7.6","12.9",".462","9.6","20.0",".359",".469","10.0","86.0",".222"
"37","37","2013-01-09","0","CHA","1","112","102","116.4","106.0","96.2",".256",".268",".614","51.3","68.2","8.3","13.8",".598","14.9","27.8",".171",".500","13.3","70.5",".159"
"38","38","2013-01-11","0","ATL","0","95","103","104.9","113.7","90.6",".250",".263",".563","51.5","80.6","9.9","7.5",".526","15.9","19.4",".197",".618","13.7","87.5",".194"
"39","39","2013-01-12","0","DET","1","90","87","107.8","104.2","83.5",".254",".141",".570","50.0","58.3","14.4","6.1",".542","16.9","26.5",".183",".569","18.6","76.7",".200"
"40","40","2013-01-14","1","MIA","1","104","97","122.3","114.0","85.1",".368",".237",".589","63.5","69.4","10.6","4.1",".526","13.7","41.9",".316",".604","15.0","84.4",".139"
"41","41","2013-01-19","1","CLE","1","109","98","122.9","110.5","88.7",".189",".178",".559","53.5","66.7","7.9","8.1",".533","7.6","34.9",".144",".446","8.6","72.1",".289"
"42","42","2013-01-23","1","WAS","1","92","88","94.1","90.0","97.7",".224",".141",".493","50.0","63.2","8.2","10.3",".465","13.0","18.8",".153",".401","13.3","77.8",".221"
"43","43","2013-01-25","0","LAL","0","84","102","95.8","116.3","87.7",".198",".173",".477","40.0","47.1","16.0","6.8",".438","10.2","21.4",".160",".594","17.4","63.6",".088"
"44","44","2013-01-26","1","IND","1","114","110","121.7","117.4","84.8",".313",".120",".604","40.0","63.6","18.1","9.8",".548","12.9","26.5",".277",".579","18.9","52.8",".183"
"45","45","2013-01-28","1","HOU","0","80","125","90.6","141.5","88.3",".235",".222",".448","47.0","59.4","2.3","16.4",".426","14.4","29.2",".136",".618","4.9","71.4",".169"
"46","46","2013-01-30","1","NOH","1","104","99","113.0","107.6","92.0",".676",".176",".589","48.2","70.6","6.5","8.9",".529","12.8","17.5",".471",".526","11.7","76.7",".218"
"47","47","2013-02-01","1","POR","1","86","77","97.5","87.3","88.2",".210",".185",".486","54.0","54.3","7.9","11.9",".457","12.8","24.3",".148",".411","14.8","76.0",".152"
"48","48","2013-02-02","0","POR","0","99","105","109.5","116.2","90.4",".178",".211",".510","43.0","61.5","10.0","3.5",".478","4.0","20.4",".144",".573","15.5","73.0",".253"
"49","49","2013-02-04","1","SAC","1","98","91","105.1","97.6","84.5",".250",".167",".613","51.3","65.8","8.6","11.9",".576","20.0","17.2",".208",".420","11.7","70.6",".207"
"50","50","2013-02-06","1","MIL","1","100","86","104.8","90.1","95.4",".321",".123",".541","57.5","59.0","9.4","19.0",".512","17.0","37.8",".210",".390","14.4","78.6",".268"
"51","51","2013-02-08","1","CHI","0","89","93","111.5","116.5","79.8",".218",".205",".521","47.4","56.8","5.0","14.9",".500","12.3","33.3",".141",".487","9.4","61.5",".203"
"52","52","2013-02-09","0","SAC","0","109","120","110.8","122.0","98.4",".317",".183",".583","47.0","57.5","8.1","10.6",".512","16.2","28.2",".305",".565","13.7","63.6",".282"
"53","53","2013-02-12","1","OKC","1","109","94","120.9","104.3","90.1",".253",".218",".564","59.4","59.5","15.5","5.7",".523","15.0","45.7",".207",".596","20.4","75.9",".191"
"54","54","2013-02-13","0","MIN","1","97","93","101.3","97.1","95.7",".287",".126",".495","52.0","52.6","7.3","14.3",".448","12.5","27.1",".218",".371","9.0","74.1",".353"
"55","55","2013-02-19","1","GSW","1","115","101","125.4","110.1","91.7",".423",".269",".621","45.5","59.0","8.7","12.1",".564","10.6","21.6",".346",".500","12.2","67.5",".217"
"56","56","2013-02-23","0","LAC","0","94","107","96.6","109.9","97.4",".333",".179",".488","45.9","71.4","8.2","10.3",".423","14.2","25.0",".274",".564","18.4","73.0",".244"
"57","57","2013-02-25","1","BOS","0","107","110","113.6","116.8","85.3",".273",".193",".543","54.3","59.0","6.4","10.2",".489","11.7","34.1",".239",".535","11.2","78.4",".209"
"58","58","2013-02-27","1","ATL","0","91","102","102.5","114.8","88.8",".277",".181",".489","55.3","45.9","5.6","8.2",".470","12.3","33.3",".157",".519","9.1","80.0",".269"
"59","59","2013-03-01","1","CHA","1","98","68","112.5","78.1","87.1",".295",".205",".556","72.1","60.5","9.2","12.7",".519","20.0","55.6",".218",".377","12.2","84.0",".086"
"60","60","2013-03-04","0","MIL","0","108","109","103.4","104.4","94.6",".313",".131",".479","58.4","45.0","13.4","2.8",".424","15.7","43.4",".242",".526","14.4","75.0",".095"
"61","61","2013-03-06","0","CLE","0","101","104","105.1","108.2","96.1",".218",".218",".530","43.7","68.4","7.3","14.9",".489","13.6","19.5",".184",".450","9.7","65.2",".256"
"62","62","2013-03-08","0","CHI","0","88","89","106.1","107.3","82.9",".222",".123",".495","47.9","48.6","7.2","17.2",".469","13.6","37.0",".148",".395","10.5","58.0",".309"
"63","63","2013-03-09","0","NYK","0","84","113","92.1","123.9","91.2",".269",".333",".481","50.6","43.3","4.4","4.7",".436","17.9","26.2",".205",".593","12.0","78.4",".320"
"64","64","2013-03-11","1","DET","1","103","90","119.7","104.6","86.0",".185",".198",".588","61.0","61.9","5.8","15.0",".556","11.2","31.4",".160",".469","7.4","85.7",".188"
"65","65","2013-03-13","0","OKC","0","87","110","90.9","114.9","95.8",".413",".188",".460","42.2","75.0","13.6","11.3",".381","16.0","26.0",".325",".587","22.3","66.7",".420"
"66","66","2013-03-16","1","MEM","1","90","84","109.1","101.8","82.5",".437",".225",".532","47.5","58.1","8.5","6.2",".472","5.6","18.4",".324",".455","11.3","73.8",".182"
"67","67","2013-03-18","1","NYK","0","83","90","101.6","110.2","81.7",".316",".250",".479","57.5","58.6","12.2","10.9",".441","16.4","42.2",".211",".522","13.0","77.1",".261"
"68","68","2013-03-20","0","HOU","0","93","100","98.4","105.9","94.5",".253",".215",".530","45.0","52.8","9.5","9.4",".487","13.8","12.5",".203",".487","14.3","77.5",".342"
"69","69","2013-03-22","0","SAS","0","97","104","94.3","101.2","93.1",".125",".177",".479","51.1","56.1","10.7","14.1",".469","13.6","22.4",".073",".512","15.2","82.2",".214"
"70","70","2013-03-24","0","DAL","0","108","113","113.6","118.8","95.1",".256",".207",".592","52.8","54.8","10.5","5.8",".555","16.5","30.8",".207",".607","18.4","78.8",".400"
"71","71","2013-03-25","1","PHI","1","107","91","118.2","100.5","90.5",".250",".167",".574","54.8","53.7","7.7","14.5",".530","13.9","36.8",".214",".410","12.0","69.6",".277"
"72","72","2013-03-27","1","PHO","1","103","88","111.3","95.1","92.5",".153",".176",".568","56.1","68.2","10.8","10.0",".553","15.0","30.0",".106",".487","16.8","81.0",".184"
"73","73","2013-03-29","0","POR","1","105","95","117.6","106.4","89.3",".209",".221",".559","54.5","58.1","13.4","7.4",".523","9.6","31.0",".174",".537","16.5","82.9",".343"
"74","74","2013-03-30","1","BRK","1","116","107","128.6","118.6","90.2",".296",".210",".633","44.9","60.0","15.5","10.3",".617","9.8","26.3",".198",".568","16.0","62.5",".185"
"75","75","2013-04-01","1","POR","1","112","102","130.7","119.0","85.7",".217",".265",".616","51.6","57.8","8.2","6.8",".596","6.2","27.0",".157",".679","17.7","88.0",".164"
"76","76","2013-04-03","1","DEN","0","96","113","105.2","123.8","91.3",".214",".238",".522","44.0","64.1","7.7","7.3",".500","8.9","19.0",".143",".610","13.9","75.8",".329"
"77","77","2013-04-05","1","NOH","1","95","83","110.3","96.4","86.1",".143",".338",".580","46.7","71.8","11.6","12.3",".578","16.4","25.0",".078",".429","15.7","66.7",".221"
"78","78","2013-04-07","0","GSW","1","97","90","109.3","101.4","88.7",".080",".284",".532","50.6","72.5","11.3","10.5",".517","12.5","28.3",".068",".520","16.3","78.4",".176"
"79","79","2013-04-09","1","OKC","0","80","90","88.7","99.8","90.2",".177",".316",".470","48.3","71.0","6.7","13.3",".437","16.6","14.3",".139",".451","9.2","78.7",".210"
"80","80","2013-04-12","1","MIN","1","107","100","121.6","113.7","88.0",".236",".181",".673","53.7","54.8","9.1","7.1",".639","18.5","21.4",".208",".513","10.3","76.9",".256"
"81","81","2013-04-15","0","MIN","1","96","80","104.6","87.2","91.8",".299",".130",".551","51.9","58.3","12.0","3.4",".487","10.3","7.9",".273",".440","12.6","92.7",".187"
"82","82","2013-04-17","0","MEM","0","70","86","84.8","104.2","82.6",".333",".141",".391","45.2","60.0","7.3","8.5",".340","11.8","30.9",".218",".429","10.6","61.2",".167"
