"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","GSW","0","85","87","90.6","92.8","93.8",".275",".263",".474","47.3","50.0","10.7","17.4",".425","16.7","25.6",".213",".413","15.8","66.0",".186"
"2","2","2012-11-02","1","DET","1","92","89","99.4","96.1","92.6",".152",".120",".469","57.1","37.5","6.5","6.5",".446","10.9","34.1",".109",".433","8.4","78.7",".122"
"3","3","2012-11-04","0","ORL","0","94","115","99.5","121.7","94.5",".198",".209",".475","49.5","48.7","3.2","12.3",".456","13.9","34.0",".121",".538","9.1","68.3",".174"
"4","4","2012-11-05","0","MIA","0","99","124","99.0","124.0","100.0",".330",".239",".491","43.7","62.9","11.0","11.7",".438","9.8","19.2",".250",".634","13.7","80.0",".174"
"5","5","2012-11-07","0","CHA","1","117","110","128.5","120.8","91.1",".301",".290",".555","56.2","67.4","8.8","16.9",".527","10.2","47.8",".204",".494","10.8","65.1",".276"
"6","6","2012-11-09","1","CLE","1","107","105","109.2","107.2","98.0",".407",".210",".560","51.9","55.3","12.2","10.7",".506","15.1","28.6",".309",".539","18.4","76.9",".286"
"7","7","2012-11-10","0","UTA","0","81","94","86.9","100.8","93.3",".195",".184",".429","41.6","46.9","12.9","6.3",".391","9.6","19.2",".149",".500","16.9","73.0",".205"
"8","8","2012-11-12","1","DEN","1","110","100","122.2","111.1","90.0",".223",".128",".533","48.2","67.4","6.7","6.7",".495","5.5","30.6",".181",".586","15.2","73.5",".145"
"9","9","2012-11-14","1","CHI","0","106","112","108.7","114.9","88.3",".162",".200",".471","52.6","45.2","6.2","7.9",".429","9.6","39.2",".152",".534","13.2","67.4",".205"
"10","10","2012-11-16","0","LAL","0","102","114","107.2","119.8","95.1",".163",".152",".517","44.2","60.0","8.4","11.8",".516","13.2","27.9",".076",".517","9.8","60.5",".247"
"11","11","2012-11-17","1","MIA","0","88","97","94.5","104.2","93.1",".266",".228",".499","51.4","47.1","14.0","5.8",".462","15.3","22.0",".190",".592","19.3","87.9",".183"
"12","12","2012-11-21","1","POR","1","114","87","126.6","96.6","90.0",".234",".221",".671","52.2","47.8","13.3","5.2",".643","13.3","26.9",".195",".435","18.4","68.3",".260"
"13","13","2012-11-23","1","NOH","1","111","108","115.6","112.5","86.9",".211",".278",".564","46.1","63.6","10.4","9.6",".550","9.2","22.2",".133",".596","17.3","80.6",".192"
"14","14","2012-11-25","0","PHI","0","101","104","110.8","114.1","91.2",".241",".133",".550","55.4","61.5","3.3","8.1",".494","11.6","25.0",".229",".537","8.1","84.2",".210"
"15","15","2012-11-27","0","CLE","1","91","78","97.8","83.8","93.1",".228",".215",".523","46.4","59.5","10.7","11.6",".506","14.7","18.4",".139",".369","16.1","69.6",".190"
"16","16","2012-11-28","0","DET","0","77","117","82.7","125.6","93.1",".244",".256",".424","47.6","39.3","7.5","8.3",".378","17.3","27.1",".183",".605","11.6","76.5",".329"
"17","17","2012-11-30","0","TOR","0","97","101","104.7","109.0","92.6",".247",".208",".568","45.3","75.7","6.5","11.9",".519","14.1","11.4",".221",".531","12.5","75.0",".185"
"18","18","2012-12-02","0","NYK","0","99","106","110.9","118.7","89.3",".238",".288",".560","51.1","53.8","5.6","0.0",".538","16.1","28.9",".163",".511","6.7","68.0",".156"
"19","19","2012-12-04","0","MEM","0","98","108","100.7","111.0","88.1",".268",".171",".534","39.0","57.9","12.3","7.6",".500","14.9","20.5",".195",".494","16.2","60.5",".282"
"20","20","2012-12-06","1","DAL","0","94","97","102.7","105.9","91.6",".294",".247",".490","48.8","55.9","12.0","6.1",".447","11.1","28.3",".212",".500","15.3","72.5",".244"
"21","21","2012-12-08","0","LAC","0","99","117","104.7","123.7","94.6",".256",".308",".570","47.4","66.7","6.3","8.6",".519","18.7","27.3",".231",".554","9.6","62.2",".151"
"22","22","2012-12-09","1","ORL","0","90","98","98.4","107.1","91.5",".231",".256",".524","39.7","61.1","4.4","4.8",".494","12.3","12.5",".167",".552","17.5","72.7",".169"
"23","23","2012-12-12","1","MEM","1","82","80","101.1","98.7","81.1",".124",".247",".437","52.4","58.8","11.1","11.1",".410","10.5","38.8",".101",".466","16.1","71.4",".164"
"24","24","2012-12-14","1","UTA","1","99","84","110.6","93.9","89.5",".265",".157",".534","47.8","60.5","10.1","12.7",".494","11.5","27.3",".205",".421","14.1","67.4",".183"
"25","25","2012-12-17","1","SAC","1","101","90","112.8","100.5","89.6",".176",".259",".551","42.7","70.7","5.6","14.3",".529","7.1","17.5",".129",".428","14.6","63.3",".229"
"26","26","2012-12-19","1","CHA","1","121","104","134.6","115.7","89.9",".129",".329",".673","44.0","66.0","7.8","7.9",".653","10.9","27.0",".118",".500","13.6","60.5",".209"
"27","27","2012-12-22","0","POR","0","93","96","104.2","107.5","89.3",".124",".213",".496","41.6","65.0","13.4","2.0",".478","9.6","24.4",".090",".529","20.5","65.6",".333"
"28","28","2012-12-23","1","LAC","0","77","103","83.6","111.9","92.1",".300",".213",".425","48.2","62.1","10.9","4.0",".381","13.4","23.5",".200",".613","16.0","85.3",".225"
"29","29","2012-12-26","1","NYK","0","97","99","102.4","104.5","94.7",".193",".253",".539","48.1","55.3","7.4","7.6",".506","12.6","13.5",".157",".506","10.5","78.6",".114"
"30","30","2012-12-28","0","IND","0","91","97","104.2","111.1","87.3",".195",".171",".511","43.5","52.6","5.7","3.3",".476","11.0","23.8",".159",".494","14.3","62.8",".273"
"31","31","2012-12-29","0","MIN","0","107","111","108.8","112.8","98.4",".247",".175",".497","47.4","64.4","7.1","7.0",".474","3.6","21.6",".155",".534","9.1","76.1",".180"
"32","32","2012-12-31","0","OKC","0","96","114","110.4","131.2","86.9",".218",".308",".562","48.8","51.4","3.5","4.2",".526","13.2","25.6",".179",".534","4.9","68.9",".241"
"33","33","2013-01-02","1","PHI","1","95","89","102.0","95.6","93.1",".235",".153",".506","50.6","61.5","11.8","10.0",".476","12.2","26.1",".165",".470","15.2","76.7",".119"
"34","34","2013-01-04","1","UTA","0","80","87","87.8","95.5","91.1",".147",".200",".501","51.3","67.6","5.5","12.5",".480","20.0","19.4",".107",".455","9.7","78.6",".067"
