"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","0","SAC","1","111","104","108.4","101.6","102.4",".388",".238",".593","46.2","47.6","7.8","12.9",".563","13.8","14.0",".263",".495","13.6","75.0",".117"
"2","2","2015-10-29","1","DAL","1","104","88","104.6","88.5","99.4",".379",".356",".512","49.1","55.3","6.0","11.9",".483","7.3","16.3",".230",".392","10.4","76.3",".124"
"3","3","2015-10-31","1","SAC","1","114","109","110.2","105.3","103.5",".605",".224",".592","45.6","64.1","3.9","10.8",".539","15.0","16.7",".421",".455","10.4","64.8",".168"
"4","4","2015-11-02","1","PHO","1","102","96","104.5","98.3","97.6",".284",".321",".560","45.5","54.1","4.1","7.4",".506","10.8","7.1",".247",".413","7.7","72.9",".153"
"5","5","2015-11-04","0","GSW","0","108","112","110.8","114.9","97.5",".250",".250",".553","49.4","55.8","6.2","6.8",".534","10.1","23.3",".159",".518","10.8","77.5",".282"
"6","6","2015-11-07","1","HOU","0","105","109","107.0","111.1","98.2",".284",".250",".530","46.6","69.0","8.2","8.9",".500","10.8","23.4",".193",".483","12.4","73.2",".302"
"7","7","2015-11-09","1","MEM","1","94","92","101.1","99.0","93.0",".544",".279",".558","50.0","50.0","5.4","11.6",".449","17.6","21.1",".485",".450","13.1","76.2",".250"
"8","8","2015-11-11","0","DAL","0","108","118","114.8","125.4","94.1",".384",".314",".537","48.2","56.8","4.3","3.8",".500","9.0","26.5",".256",".625","12.7","77.8",".303"
"9","9","2015-11-12","0","PHO","0","104","118","103.3","117.1","100.7",".311",".289",".508","44.6","42.5","12.9","5.7",".494","12.0","24.5",".167",".614","17.1","73.5",".193"
"10","10","2015-11-14","1","DET","1","101","96","110.9","105.4","91.1",".329",".241",".558","50.0","62.2","6.6","8.5",".513","12.6","26.2",".253",".493","14.4","73.8",".311"
"11","11","2015-11-19","1","GSW","0","117","124","119.5","126.7","97.9",".273",".330",".594","44.3","47.7","11.2","4.7",".574","9.2","20.0",".182",".637","17.6","76.5",".425"
"12","12","2015-11-20","0","POR","0","91","102","96.3","107.9","94.5",".186",".279",".489","43.3","63.2","6.3","7.7",".483","12.3","20.8",".093",".467","12.2","65.3",".200"
"13","13","2015-11-22","1","TOR","0","80","91","91.1","103.7","87.8",".270",".432",".483","47.7","72.4","10.3","14.8",".439","18.7","27.3",".203",".397","13.3","68.2",".372"
"14","14","2015-11-24","0","DEN","1","111","94","116.4","98.6","95.3",".595",".253",".557","47.3","64.9","10.5","15.1",".519","6.6","21.6",".367",".449","15.0","80.0",".308"
"15","15","2015-11-25","1","UTA","0","91","102","101.2","113.4","89.9",".227",".160",".552","47.3","47.4","12.2","10.9",".533","18.7","28.2",".147",".545","15.4","68.6",".234"
"16","16","2015-11-27","1","NOP","1","111","90","110.4","89.5","100.6",".361",".229",".577","49.5","67.5","6.0","9.5",".524","11.9","12.5",".289",".388","10.3","74.6",".181"
"17","17","2015-11-29","1","MIN","1","107","99","113.2","104.7","94.5",".440",".293",".598","50.0","61.5","3.2","7.6",".573","12.7","17.9",".280",".500","12.5","82.1",".207"
"18","18","2015-11-30","1","POR","1","102","87","101.4","86.5","100.6",".659",".224",".465","50.5","78.8","7.0","7.8",".435","8.4","30.5",".329",".408","15.4","74.0",".184"
"19","19","2015-12-02","1","IND","0","91","103","94.1","106.5","96.7",".494",".342",".473","46.0","63.3","4.1","3.6",".418","13.5","20.8",".316",".467","13.1","76.9",".421"
"20","20","2015-12-05","1","ORL","1","103","101","108.6","106.5","94.8",".305",".378",".554","46.9","67.6","5.3","2.9",".524","13.1","21.7",".207",".478","11.7","70.0",".167"
"21","21","2015-12-07","0","MIN","1","110","106","109.2","105.2","100.7",".337",".291",".557","48.3","55.3","9.9","14.1",".488","14.7","27.1",".302",".482","15.6","73.2",".329"
"22","22","2015-12-09","0","MIL","1","109","95","111.7","97.4","97.6",".444",".346",".563","56.0","71.1","7.2","10.0",".543","12.6","26.7",".259",".478","10.4","84.8",".100"
"23","23","2015-12-10","0","CHI","0","80","83","89.9","93.3","89.0",".136",".250",".429","49.1","73.3","4.5","6.3",".398","12.2","26.8",".114",".397","10.5","74.0",".161"
"24","24","2015-12-12","0","BRK","1","105","100","109.5","104.3","95.9",".209",".279",".559","46.5","65.1","12.5","0.0",".547","11.3","17.1",".128",".475","14.8","73.3",".316"
