"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-29","0","LAL","0","103","116","102.6","115.6","100.4",".277",".253",".553","43.5","65.9","11.0","6.3",".542","14.7","22.7",".157",".527","15.3","62.5",".194"
"2","2","2013-10-31","1","GSW","1","126","115","121.6","111.0","103.6",".588",".329",".589","57.1","64.3","14.5","7.3",".547","14.4","41.0",".388",".605","21.0","73.7",".303"
"3","3","2013-11-01","0","SAC","1","110","101","124.4","114.2","88.5",".486",".343",".647","52.7","74.3","4.5","8.1",".586","15.0","28.6",".400",".494","8.8","74.4",".291"
"4","4","2013-11-04","1","HOU","1","137","118","133.3","114.8","102.8",".298",".404",".644","45.2","67.3","6.8","12.3",".601","8.6","21.4",".255",".543","12.9","69.0",".354"
"5","5","2013-11-06","0","ORL","0","90","98","91.4","99.6","98.4",".221",".200",".432","50.0","55.6","9.1","7.6",".395","11.1","25.4",".158",".518","14.4","83.7",".159"
"6","6","2013-11-07","0","MIA","0","97","102","108.1","113.7","89.7",".288",".329",".590","55.9","61.1","8.9","1.8",".548","17.1","29.0",".233",".570","15.8","78.4",".296"
"7","7","2013-11-09","0","HOU","1","107","94","112.8","99.1","94.9",".261",".273",".545","51.7","61.9","10.5","13.5",".528","11.7","31.9",".159",".494","16.7","75.0",".218"
"8","8","2013-11-11","1","MIN","1","109","107","111.4","109.3","97.9",".350",".200",".590","48.9","68.2","9.2","3.0",".575","13.2","17.1",".213",".474","10.4","69.8",".167"
"9","9","2013-11-13","1","OKC","1","111","103","109.3","101.4","101.6",".395",".326",".550","58.8","76.9","14.8","6.8",".488","17.9","40.0",".314",".507","19.7","80.0",".360"
"10","10","2013-11-16","1","BRK","1","110","103","118.7","111.1","92.7",".390",".299",".610","56.7","57.5","6.5","11.3",".584","15.9","36.1",".260",".476","10.0","70.4",".259"
"11","11","2013-11-18","1","MEM","0","102","106","111.9","116.3","91.2",".372",".267",".510","48.9","58.8","7.7","5.8",".436","9.9","30.8",".314",".512","8.7","72.5",".284"
"12","12","2013-11-20","0","MIN","1","102","98","100.2","96.3","101.8",".198",".296",".579","48.9","60.0","7.9","7.4",".568","17.8","14.6",".123",".406","11.9","78.7",".278"
"13","13","2013-11-21","0","OKC","0","91","105","93.4","107.8","97.4",".163",".304",".461","45.6","68.4","9.2","3.3",".457","9.2","20.0",".076",".544","15.6","77.5",".241"
