"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","DEN","1","90","88","97.3","95.1","92.5",".284",".259",".494","50.0","39.4","8.6","10.9",".457","13.3","25.0",".198",".462","17.2","78.9",".190"
"2","2","2013-11-01","1","LAC","0","101","110","114.2","124.4","88.5",".405",".215",".543","47.3","58.3","7.9","10.9",".494","8.8","25.6",".291",".586","15.0","71.4",".400"
"3","3","2013-11-02","0","GSW","0","87","98","93.4","105.2","93.2",".276",".299",".446","52.2","53.3","9.7","2.0",".379","12.5","29.1",".241",".586","18.1","86.5",".118"
"4","4","2013-11-05","1","ATL","0","100","105","106.3","111.6","94.1",".263",".388",".560","52.0","62.9","10.6","6.8",".500","16.8","27.0",".250",".531","13.2","76.3",".235"
"5","5","2013-11-08","0","POR","0","91","104","99.3","113.5","91.6",".174",".256",".491","39.7","55.6","12.0","1.8",".453","10.6","18.2",".151",".550","16.2","67.6",".200"
"6","6","2013-11-09","1","POR","0","85","96","102.2","115.4","83.2",".179",".154",".505","38.8","47.2","8.4","3.2",".481","10.6","19.5",".128",".494","11.6","56.8",".183"
"7","7","2013-11-13","1","BRK","1","107","86","110.9","89.1","96.5",".245",".255",".514","49.0","63.4","8.3","4.3",".479","5.4","22.2",".181",".396","13.8","79.2",".256"
"8","8","2013-11-15","1","DET","0","90","97","98.1","105.7","91.8",".213",".313",".514","48.3","64.7","4.4","8.1",".488","16.3","25.0",".150",".482","11.2","71.1",".176"
"9","9","2013-11-17","1","MEM","0","86","97","97.0","109.4","88.6",".195",".264",".455","41.7","63.6","9.0","3.4",".420","7.8","20.8",".149",".583","16.7","77.4",".181"
"10","10","2013-11-19","1","PHO","1","107","104","109.3","106.2","97.9",".337",".265",".561","60.8","53.8","8.2","6.0",".518","17.3","37.5",".253",".532","14.9","84.6",".253"
"11","11","2013-11-20","0","PHO","1","113","106","119.4","112.0","94.6",".475",".213",".584","53.2","51.4","11.6","3.8",".506","9.4","27.3",".400",".535","15.2","71.7",".176"
"12","12","2013-11-23","0","LAC","0","102","103","104.6","105.7","97.5",".341",".193",".504","54.1","70.3","8.2","9.3",".449","9.0","24.4",".261",".566","16.2","87.5",".382"
"13","13","2013-11-24","0","LAL","0","86","100","92.0","107.0","93.5",".179",".286",".475","48.8","68.6","6.4","4.9",".464","12.5","16.7",".095",".506","9.7","79.5",".138"
"14","14","2013-11-29","1","LAC","0","98","104","102.3","108.6","86.8",".110",".253",".514","48.9","57.1","4.2","7.9",".495","13.6","26.7",".088",".482","10.8","71.1",".289"
"15","15","2013-12-01","1","GSW","0","113","115","115.4","117.4","97.9",".368",".250",".640","54.9","55.0","11.2","1.8",".586","21.4","33.3",".316",".604","16.4","73.7",".195"
"16","16","2013-12-03","1","OKC","0","95","97","104.2","106.4","91.2",".213",".326",".488","46.6","68.6","9.9","7.9",".449","7.6","26.0",".169",".476","14.0","73.7",".217"
"17","17","2013-12-06","1","LAL","0","100","106","109.7","116.3","91.2",".256",".256",".523","58.6","67.6","11.0","7.4",".488","13.6","40.9",".186",".547","11.3","76.7",".140"
"18","18","2013-12-07","0","UTA","1","112","102","108.2","98.5","93.7",".404",".160",".506","49.5","66.7","10.6","10.0",".431","8.3","25.5",".330",".449","13.5","75.0",".247"
"19","19","2013-12-09","1","DAL","1","112","97","106.2","92.0","105.4",".420",".309",".584","56.7","60.5","9.5","5.9",".525","18.0","26.8",".333",".416","13.4","81.6",".189"
"20","20","2013-12-11","1","UTA","0","101","122","114.9","138.8","87.9",".423",".167",".546","50.6","37.1","2.3","6.1",".474","11.5","32.5",".346",".612","5.9","69.2",".146"
"21","21","2013-12-13","0","PHO","0","107","116","114.5","124.2","93.4",".333",".218",".536","50.0","31.6","11.8","6.8",".471","13.1","38.6",".287",".566","14.3","61.9",".265"
"22","22","2013-12-15","1","HOU","1","106","91","108.2","92.9","98.0",".370",".160",".563","50.6","43.6","8.2","12.5",".500","13.7","18.4",".309",".460","15.6","76.6",".293"
"23","23","2013-12-17","0","CHA","0","87","95","90.5","98.8","96.1",".350",".188",".471","50.0","60.0","8.3","6.6",".400","14.0","19.6",".288",".500","14.5","86.8",".218"
"24","24","2013-12-18","0","ATL","0","107","124","110.3","127.8","97.0",".298",".179",".563","42.9","62.5","6.2","1.8",".512","12.0","16.7",".250",".673","15.2","74.3",".185"
"25","25","2013-12-20","0","MIA","0","103","122","105.2","124.6","97.9",".324",".297",".609","45.1","58.1","14.3","1.7",".628","19.1","17.9",".135",".675","16.0","78.1",".120"
"26","26","2013-12-21","0","ORL","1","105","100","111.9","106.6","93.8",".291",".291",".589","51.2","43.6","8.5","6.5",".570","14.4","27.9",".190",".524","15.6","74.4",".171"
"27","27","2013-12-23","1","NOP","0","100","113","105.0","118.6","95.3",".568",".230",".541","48.9","48.4","9.4","9.1",".466","19.2","34.8",".419",".542","14.4","64.3",".277"
"28","28","2013-12-27","1","MIA","1","108","103","102.9","98.2","95.0",".301",".241",".574","59.3","56.1","4.8","7.4",".524","19.0","24.4",".253",".506","14.4","91.1",".186"
"29","29","2013-12-29","0","SAS","0","104","112","113.9","122.7","91.3",".220",".154",".521","53.7","48.8","3.3","8.6",".489","6.6","32.0",".165",".511","3.8","77.8",".170"
"30","30","2013-12-31","0","HOU","1","110","106","114.5","110.3","96.1",".271",".259",".578","47.6","52.4","9.4","3.8",".535","12.0","23.7",".224",".525","14.3","68.2",".259"
"31","31","2014-01-02","1","PHI","0","104","113","102.0","110.9","101.9",".446",".277",".524","52.0","40.0","3.9","9.9",".464","18.1","32.0",".325",".494","10.4","72.9",".267"
"32","32","2014-01-04","1","CHA","0","103","113","107.1","117.5","96.1",".207",".185",".513","57.8","40.5","8.3","7.4",".489","12.2","34.7",".141",".596","10.6","85.4",".169"
"33","33","2014-01-07","1","POR","1","123","119","119.2","115.4","103.2",".588",".176",".575","48.5","50.0","8.7","4.8",".512","7.0","24.5",".424",".489","13.1","72.0",".344"
"34","34","2014-01-10","1","ORL","1","103","83","114.2","92.0","90.2",".238",".175",".583","59.3","56.1","7.8","5.9",".531","13.7","29.7",".225",".385","12.5","79.6",".295"
"35","35","2014-01-12","1","CLE","1","124","80","129.9","83.8","95.4",".370",".370",".658","61.0","50.0","6.3","13.6",".611","13.7","31.6",".309",".431","13.4","86.4",".138"
"36","36","2014-01-14","0","IND","0","92","116","97.0","122.3","94.8",".185",".141",".462","46.5","33.3","8.4","7.6",".446","13.1","30.0",".109",".585","12.3","69.4",".244"
"37","37","2014-01-15","0","MIN","1","111","108","111.3","108.3","99.8",".232",".146",".614","56.3","42.2","6.0","5.9",".579","17.4","25.7",".195",".489","10.6","80.0",".250"
"38","38","2014-01-17","0","MEM","0","90","91","98.6","99.7","91.3",".284",".136",".494","53.8","51.5","4.4","3.3",".438","13.3","23.3",".235",".500","10.4","89.2",".167"
"39","39","2014-01-19","0","OKC","0","93","108","98.8","114.7","94.2",".364",".221",".521","49.4","51.5","7.4","9.2",".461","18.3","33.3",".286",".506","13.9","63.8",".244"
"40","40","2014-01-21","0","NOP","1","114","97","126.5","107.6","90.1",".378",".256",".596","56.8","59.5","7.8","17.2",".567","11.1","36.6",".256",".514","14.0","77.5",".377"
"41","41","2014-01-22","0","HOU","0","98","119","98.2","119.2","99.8",".349",".349",".494","43.3","55.9","5.0","10.2",".465","11.6","21.2",".209",".522","8.5","68.9",".278"
"42","42","2014-01-24","1","IND","0","111","116","105.4","110.2","95.4",".287",".317",".488","52.0","35.9","2.8","2.8",".446","13.7","35.2",".208",".474","9.9","70.8",".274"
"43","43","2014-01-26","1","DEN","0","117","125","115.5","123.4","101.3",".420",".198",".610","52.6","54.8","9.9","1.8",".543","14.3","22.5",".358",".580","10.0","84.2",".383"
"44","44","2014-01-27","0","UTA","0","99","106","109.4","117.2","90.5",".289",".244",".488","50.5","40.5","3.3","8.3",".439","9.0","36.4",".222",".444","7.2","64.8",".438"
"45","45","2014-01-29","1","MEM","0","89","99","108.9","121.2","81.7",".101",".266",".539","52.3","52.6","6.1","3.3",".513","15.4","37.1",".101",".573","12.8","70.0",".173"
"46","46","2014-01-31","0","DAL","0","103","107","119.7","124.3","86.1",".307",".280",".605","51.3","52.6","4.6","9.8",".553","14.1","28.6",".267",".488","4.0","70.7",".363"
