"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2017-01-04","1","MIA","0","102","107","108.3","113.6","94.2",".218",".256",".597","40.0","65.0","8.5","6.8",".564","15.8","11.1",".179",".569","17.5","75.9",".347"
"36","36","2017-01-06","1","LAC","0","98","106","108.6","117.5","90.2",".253",".345",".507","52.6","63.9","4.4","5.7",".466","5.8","24.5",".195",".542","7.9","82.6",".179"
"37","37","2017-01-08","1","GSW","0","106","117","104.9","115.7","101.1",".392",".378",".611","40.3","58.3","12.9","8.3",".561","17.2","2.9",".311",".562","14.8","69.8",".191"
"38","38","2017-01-10","1","DET","1","100","94","112.4","105.7","88.9",".397",".315",".583","56.3","65.6","6.7","5.5",".527","15.7","30.8",".315",".512","11.9","80.5",".122"
"39","39","2017-01-13","1","CLE","0","108","120","111.3","123.7","97.0",".238",".313",".611","51.9","54.8","7.2","10.0",".581","19.2","27.5",".188",".592","11.0","75.6",".195"
"40","40","2017-01-15","1","OKC","0","118","122","112.9","116.8","104.5",".494",".309",".598","50.0","64.9","12.4","9.7",".512","18.2","34.1",".432",".494","15.0","63.8",".367"
"41","41","2017-01-18","1","IND","0","100","106","109.8","116.4","91.0",".375",".292",".596","52.9","80.0","9.9","9.3",".549","20.0","29.4",".292",".567","14.0","76.5",".280"
"42","42","2017-01-20","0","MEM","0","91","107","98.0","115.2","92.9",".421",".382",".505","37.6","58.1","9.7","10.9",".447","10.0","10.4",".303",".524","13.8","66.7",".241"
"43","43","2017-01-21","0","CHI","0","99","102","108.9","112.2","90.9",".250",".310",".531","45.5","54.1","7.7","7.6",".494","8.8","20.9",".190",".446","10.1","68.9",".337"
"44","44","2017-01-23","0","DET","1","109","104","113.1","107.9","96.4",".317",".256",".583","53.1","62.5","10.4","5.6",".543","13.0","23.8",".244",".561","14.4","84.6",".146"
"45","45","2017-01-25","0","CLE","1","116","112","114.4","110.4","91.9",".232",".326",".554","50.0","67.4","12.8","6.8",".511","9.5","24.4",".200",".579","15.7","73.5",".207"
"46","46","2017-01-27","0","IND","0","111","115","119.7","124.1","84.0",".514",".357",".647","59.7","62.9","7.6","2.0",".593","18.1","31.3",".400",".551","9.8","82.5",".372"
"47","47","2017-01-28","0","CHO","1","109","106","123.3","119.9","88.4",".329",".342",".603","52.8","65.9","6.8","13.2",".589","9.1","22.9",".203",".560","11.4","81.1",".293"
"48","48","2017-01-30","0","PHI","0","119","122","124.6","127.8","95.5",".392",".392",".686","53.2","75.6","7.3","5.8",".642","18.7","31.0",".324",".608","12.9","72.7",".253"
"49","49","2017-01-31","0","HOU","0","83","105","86.0","108.8","96.5",".302",".337",".426","42.9","73.3","9.3","17.5",".395","10.1","16.9",".174",".529","12.9","76.1",".176"
