"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","0","CHI","0","87","93","91.6","98.0","94.9",".190",".202",".478","46.5","41.2","10.5","7.1",".440","17.3","25.6",".155",".430","16.1","67.4",".316"
"2","2","2012-11-02","0","MIN","0","80","92","86.9","99.9","92.1",".180",".180",".416","44.8","53.1","7.6","5.7",".376","10.3","23.4",".146",".379","9.7","65.3",".299"
"3","3","2012-11-03","0","IND","0","98","106","92.1","99.6","88.1",".196",".216",".442","41.2","51.4","14.1","16.9",".402","12.6","25.8",".157",".414","15.9","59.6",".242"
"4","4","2012-11-05","1","GSW","1","94","92","101.6","99.4","92.6",".284",".235",".516","53.1","35.1","7.6","8.8",".481","12.5","24.4",".198",".436","12.6","82.5",".308"
"5","5","2012-11-07","1","DET","1","105","103","116.9","114.7","89.8",".293",".195",".567","56.0","37.5","8.9","5.9",".530","12.3","37.8",".220",".548","16.4","73.7",".315"
"6","6","2012-11-09","1","SAS","0","86","97","90.5","102.1","95.0",".286",".176",".420","47.3","56.3","11.6","5.6",".368","9.7","26.8",".209",".521","19.3","80.0",".306"
"7","7","2012-11-11","0","LAL","0","90","103","100.6","115.2","89.4",".156",".256",".468","43.8","55.6","11.2","8.9",".439","10.3","30.4",".122",".494","15.3","58.1",".284"
"8","8","2012-11-13","1","POR","0","86","103","100.9","120.9","85.2",".247",".143",".504","42.9","52.8","8.2","8.9",".474","13.2","23.3",".169",".583","15.5","67.6",".264"
"9","9","2012-11-16","1","ATL","0","96","112","103.9","121.2","92.4",".165",".235",".527","46.8","64.1","11.9","0.0",".506","13.3","23.8",".118",".605","14.6","73.0",".263"
"10","10","2012-11-18","1","BRK","0","90","99","103.3","113.7","87.1",".238",".225",".509","56.0","35.1","6.9","6.9",".500","16.1","36.6",".125",".513","10.4","79.4",".293"
"11","11","2012-11-21","1","LAL","1","113","97","118.7","101.9","95.2",".272",".185",".623","55.4","52.3","9.5","10.3",".586","15.0","25.0",".222",".538","19.6","84.2",".415"
"12","12","2012-11-23","0","UTA","0","102","104","114.5","116.7","89.1",".200",".213",".586","41.9","52.5","5.6","4.4",".563","13.0","18.8",".150",".452","10.1","59.5",".349"
"13","13","2012-11-24","1","UTA","1","108","97","124.9","112.2","86.4",".432",".216",".613","49.3","47.5","9.3","3.7",".581","13.7","40.0",".297",".475","15.6","57.5",".278"
"14","14","2012-11-27","1","MIN","0","89","97","95.3","103.9","93.4",".167",".202",".494","41.4","56.8","11.8","9.8",".476","12.6","17.0",".107",".494","15.8","70.0",".181"
"15","15","2012-11-30","1","IND","0","92","97","103.7","109.3","88.7",".333",".227",".535","50.6","46.9","6.8","6.8",".467","12.2","20.5",".293",".488","8.8","77.3",".165"
"16","16","2012-12-01","0","LAC","0","81","116","91.5","131.0","88.6",".237",".303",".483","49.4","79.3","2.3","4.8",".441","16.8","23.3",".184",".616","5.1","78.9",".116"
"17","17","2012-12-05","1","TOR","1","107","100","109.5","102.3","97.7",".415",".183",".552","54.0","47.4","5.1","11.1",".500","13.4","25.0",".305",".442","10.1","78.7",".279"
"18","18","2012-12-07","1","ORL","1","91","82","93.6","84.4","97.2",".354",".266",".498","56.0","62.5","11.3","9.2",".430","16.5","22.7",".291",".400","15.2","87.2",".225"
"19","19","2012-12-08","0","POR","1","99","80","108.5","87.7","91.3",".256",".221",".517","48.4","61.1","15.3","7.4",".471","9.5","20.0",".209",".440","17.8","76.1",".187"
"20","20","2012-12-10","0","DAL","0","96","119","101.6","125.9","94.5",".190",".321",".527","53.1","59.5","4.2","6.0",".512","17.3","31.1",".119",".592","7.7","80.6",".184"
"21","21","2012-12-12","0","MIL","0","85","98","92.9","107.1","91.5",".244",".221",".446","45.5","43.8","3.3","7.6",".390","15.1","30.8",".209",".438","7.8","58.6",".146"
"22","22","2012-12-14","0","OKC","0","103","113","111.2","122.0","92.6",".413",".253",".581","40.3","52.9","11.9","8.1",".500","13.6","19.4",".373",".548","16.3","61.1",".265"
"23","23","2012-12-16","1","DEN","0","97","122","108.7","136.7","89.2",".374",".264",".458","44.7","41.9","7.8","1.5",".374","7.8","37.5",".319",".588","10.1","55.3",".259"
"24","24","2012-12-17","0","PHO","0","90","101","100.5","112.8","89.6",".289",".157",".481","57.3","44.1","5.6","7.9",".428","14.6","36.7",".229",".529","7.1","82.5",".129"
"25","25","2012-12-19","1","GSW","1","131","127","133.1","129.1","98.4",".488",".221",".627","48.8","58.1","7.1","10.6",".564","7.9","28.2",".395",".571","10.4","67.4",".239"
"26","26","2012-12-21","0","LAC","0","85","97","91.0","103.8","93.4",".203",".278",".494","37.6","54.5","7.5","14.1",".468","15.7","17.8",".139",".466","16.3","60.0",".184"
"27","27","2012-12-23","1","POR","1","108","96","117.2","104.2","92.1",".136",".235",".629","47.4","68.9","10.9","3.3",".611","14.0","18.8",".111",".476","15.5","67.4",".176"
"28","28","2012-12-26","0","POR","0","91","109","100.4","120.3","90.6",".186",".279",".489","39.8","80.0","8.8","4.5",".459","9.7","25.0",".140",".540","15.1","57.5",".172"
"29","29","2012-12-28","1","NYK","1","106","105","119.2","118.1","88.9",".198",".349",".567","42.5","71.8","12.4","11.3",".541","10.5","28.2",".151",".560","15.6","56.1",".145"
"30","30","2012-12-30","1","BOS","1","118","96","126.1","102.6","93.5",".305",".244",".634","56.3","63.6","8.6","12.5",".598","12.3","28.6",".244",".459","11.3","77.8",".198"
"31","31","2013-01-01","0","DET","0","97","103","110.7","117.5","87.6",".244",".302",".509","45.7","52.8","11.4","5.5",".471","12.0","34.0",".186",".573","16.7","61.8",".227"
"32","32","2013-01-02","0","CLE","1","97","94","106.4","103.2","91.1",".261",".182",".494","47.9","57.9","8.8","9.1",".449","9.2","30.0",".205",".420","11.8","67.4",".241"
"33","33","2013-01-04","0","TOR","1","105","96","112.9","103.2","93.0",".395",".158",".589","52.4","57.5","9.7","10.9",".553","16.0","30.6",".276",".449","13.6","69.6",".316"
"34","34","2013-01-05","0","BRK","0","93","113","112.0","136.0","83.1",".256",".211",".464","44.6","50.0","8.4","16.4",".433","8.2","42.3",".167",".559","11.3","47.5",".212"
"35","35","2013-01-07","1","MEM","0","81","113","94.1","131.3","86.1",".303",".276",".470","45.7","50.0","5.8","1.7",".401","14.0","25.0",".263",".556","8.0","70.3",".300"
"36","36","2013-01-10","1","DAL","0","112","117","106.3","111.0","95.5",".395",".333",".589","44.1","57.5","7.6","9.3",".537","17.4","15.9",".309",".453","9.7","69.4",".313"
"37","37","2013-01-12","1","MIA","0","99","128","109.9","142.1","90.1",".218",".207",".519","52.6","60.5","4.4","4.7",".489","15.1","38.1",".161",".669","9.9","70.6",".263"
"38","38","2013-01-14","1","CLE","1","124","118","138.2","131.5","89.7",".393",".226",".629","51.3","55.8","8.9","9.2",".565","10.0","45.7",".345",".522","8.7","55.8",".239"
"39","39","2013-01-16","1","WAS","1","95","94","99.9","98.9","95.1",".153",".129",".524","51.2","56.1","10.5","1.4",".512","16.6","26.8",".094",".500","15.8","74.4",".093"
"40","40","2013-01-18","0","MEM","0","69","85","79.3","97.6","87.1",".176",".118",".377","47.3","31.0","9.2","9.9",".353","14.1","29.8",".106",".455","15.6","65.9",".179"
"41","41","2013-01-19","0","CHA","1","97","93","109.6","105.1","88.5",".259",".222",".537","50.6","64.9","6.8","3.5",".488","10.9","26.3",".222",".465","12.8","74.4",".361"
"42","42","2013-01-21","0","NOH","0","105","114","116.4","126.4","90.2",".395",".185",".552","42.4","47.4","5.5","1.6",".488","9.5","29.3",".321",".551","13.2","54.5",".180"
"43","43","2013-01-23","1","PHO","0","96","106","102.7","113.4","93.5",".304",".139",".536","62.0","60.5","8.6","12.7",".513","21.1","47.4",".190",".511","10.2","75.6",".156"
"44","44","2013-01-25","1","OKC","0","95","105","93.7","103.6","101.4",".244",".174",".499","45.3","41.7","10.9","5.7",".465","15.9","17.0",".174",".526","18.3","79.5",".329"
"45","45","2013-01-26","0","DEN","0","93","121","92.4","120.2","100.7",".250",".250",".476","44.0","54.1","7.9","8.6",".466","16.3","24.1",".125",".601","13.5","73.0",".157"
"46","46","2013-01-28","0","WAS","1","96","94","102.2","100.0","94.0",".305",".280",".516","43.8","66.7","14.9","4.5",".494","9.7","16.7",".183",".500","18.8","73.7",".221"
"47","47","2013-01-30","0","BOS","0","81","99","90.1","110.2","89.9",".356",".233",".480","50.0","44.8","12.2","1.8",".438","17.6","25.6",".233",".568","16.4","81.8",".219"
"48","48","2013-02-01","0","PHI","0","80","89","87.6","97.5","91.3",".316",".127",".444","42.7","70.0","13.1","6.5",".386","12.6","19.1",".241",".493","17.6","74.3",".184"
"49","49","2013-02-02","0","NYK","0","81","120","86.7","128.4","93.5",".197",".276",".490","36.6","43.8","8.6","4.7",".461","17.9","11.9",".145",".657","15.6","62.5",".081"
"50","50","2013-02-04","0","UTA","0","91","98","97.6","105.1","84.5",".287",".230",".464","48.8","37.1","11.8","6.7",".420","11.7","29.4",".207",".576","20.0","82.8",".208"
"51","51","2013-02-09","1","UTA","1","120","109","122.0","110.8","98.4",".412",".224",".598","53.0","61.4","11.2","9.0",".565","13.7","36.4",".282",".512","16.2","71.8",".305"
"52","52","2013-02-10","1","HOU","1","117","111","123.5","117.2","94.7",".310",".230",".592","51.7","55.0","9.5","3.6",".523","11.6","34.1",".299",".551","13.5","68.9",".146"
"53","53","2013-02-12","0","MEM","0","101","108","105.4","112.8","95.8",".279",".186",".523","48.0","50.0","12.5","3.2",".488","12.7","27.3",".198",".587","18.2","77.4",".267"
"54","54","2013-02-13","0","DAL","0","100","123","101.3","124.6","98.7",".450",".200",".522","46.3","51.5","8.1","3.4",".438","15.8","25.0",".375",".538","10.4","68.1",".261"
"55","55","2013-02-19","1","SAS","0","102","108","103.2","109.3","98.8",".322",".278",".496","47.7","61.8","8.1","4.4",".428","8.9","20.4",".278",".533","15.8","82.1",".373"
"56","56","2013-02-22","0","ATL","0","108","122","112.3","126.8","96.2",".284",".250",".545","50.5","63.2","3.1","3.1",".500","13.2","28.6",".227",".598","5.6","76.2",".130"
"57","57","2013-02-24","0","NOH","0","95","110","108.6","125.8","87.5",".157",".229",".535","45.2","57.1","5.7","5.5",".494","12.8","26.2",".157",".539","8.6","64.3",".157"
"58","58","2013-02-26","0","MIA","0","129","141","117.6","128.6","90.8",".280",".290",".618","49.4","68.8","10.9","6.4",".591","15.4","29.8",".204",".604","9.7","76.5",".188"
"59","59","2013-02-27","0","ORL","1","125","101","123.6","99.8","101.2",".345",".262",".646","51.3","67.4","11.9","4.7",".607","11.8","18.9",".274",".482","16.1","80.5",".253"
