"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-14","1","ORL","1","120","91","128.3","97.3","93.5",".305",".134",".645","52.5","69.6","8.6","8.7",".604","10.6","25.0",".256",".454","13.0","75.0",".138"
"36","36","2013-01-16","0","SAC","0","94","95","98.9","99.9","95.1",".128",".198",".517","48.8","82.1","7.4","6.8",".500","15.8","25.6",".093",".512","16.6","73.2",".094"
"37","37","2013-01-18","0","DEN","1","112","108","113.0","109.0","99.1",".350",".288",".607","57.0","63.4","9.1","13.2",".581","17.8","32.4",".238",".530","12.5","78.6",".226"
"38","38","2013-01-19","0","LAC","0","87","94","93.9","101.5","92.6",".351",".260",".489","42.6","65.6","8.6","8.3",".468","16.8","23.4",".195",".392","9.4","59.3",".226"
"39","39","2013-01-21","0","POR","1","98","95","106.7","103.4","91.9",".202",".226",".536","51.2","59.0","6.5","1.8",".512","14.1","25.6",".143",".500","12.8","76.7",".173"
"40","40","2013-01-23","0","UTA","0","88","92","90.0","94.1","97.7",".302",".209",".452","50.0","64.5","9.2","9.6",".401","13.3","22.2",".221",".465","13.0","81.3",".153"
"41","41","2013-01-25","1","MIN","1","114","101","117.9","104.5","96.7",".205",".205",".630","42.2","60.4","8.3","10.8",".627","15.0","18.8",".120",".460","13.5","56.9",".227"
"42","42","2013-01-26","1","CHI","1","86","73","101.5","86.2","84.7",".241",".127",".492","50.6","58.8","7.1","3.6",".449","9.3","20.9",".190",".437","17.3","82.5",".155"
"43","43","2013-01-28","1","SAC","0","94","96","100.0","102.2","94.0",".273",".143",".545","56.3","54.1","4.3","3.4",".500","18.8","26.3",".221",".494","9.7","83.3",".183"
"44","44","2013-01-30","0","PHI","0","84","92","90.1","98.6","93.3",".280",".293",".499","51.7","73.3","5.4","7.3",".447","17.6","20.0",".227",".453","8.3","77.6",".063"
"45","45","2013-02-01","0","MEM","0","76","85","85.5","95.7","88.9",".036",".241",".451","40.3","55.9","13.5","0.0",".440","15.1","17.1",".036",".455","17.4","66.7",".179"
"46","46","2013-02-02","0","SAS","0","86","96","88.3","98.6","97.4",".193",".250",".450","47.7","66.7","8.2","3.4",".443","14.4","22.2",".091",".519","15.8","90.6",".192"
"47","47","2013-02-04","1","LAC","1","98","90","104.2","95.7","94.0",".321",".143",".511","50.0","73.0","11.7","12.9",".482","11.1","27.1",".202",".494","18.9","77.5",".152"
"48","48","2013-02-06","1","NYK","1","106","96","121.7","110.2","87.1",".177",".253",".622","48.1","54.8","3.4","7.1",".601","10.5","19.4",".139",".458","8.7","72.1",".226"
"49","49","2013-02-08","1","BRK","1","89","74","96.9","80.6","91.8",".138",".200",".525","48.9","52.8","12.0","6.9",".494","12.4","11.9",".125",".362","14.3","80.0",".250"
"50","50","2013-02-11","0","MIL","1","102","90","109.4","96.5","93.3",".230",".162",".626","52.2","69.0","7.5","5.6",".595","18.9","21.2",".189",".405","7.9","70.2",".137"
"51","51","2013-02-13","0","DET","0","85","96","94.0","106.2","90.4",".314",".157",".533","40.0","64.7","7.7","4.9",".507","17.6","12.8",".200",".500","15.9","65.9",".215"
"52","52","2013-02-19","1","TOR","0","88","96","95.5","104.2","92.1",".346",".192",".490","51.2","66.7","6.5","5.2",".423","15.1","26.1",".282",".500","15.6","80.0",".231"
"53","53","2013-02-22","1","DEN","1","119","113","120.5","114.4","98.8",".375",".273",".580","57.6","64.3","7.1","13.6",".540","14.9","39.1",".273",".506","10.2","79.5",".383"
"54","54","2013-02-23","1","HOU","1","105","103","116.8","114.5","89.9",".238",".200",".594","48.7","75.6","8.9","15.8",".556","12.8","25.7",".200",".565","15.1","68.3",".095"
"55","55","2013-02-25","0","TOR","1","90","84","95.7","89.4","94.0",".210",".148",".509","55.7","50.0","7.4","1.7",".463","17.7","25.0",".185",".399","13.3","81.3",".266"
"56","56","2013-02-27","1","DET","0","95","96","104.5","105.6","90.9",".119",".226",".537","52.0","67.5","8.8","7.0",".524","14.5","22.5",".083",".604","16.8","85.7",".125"
