"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","0","ORL","1","88","87","91.6","90.5","96.1",".298",".333",".463","46.7","51.5","8.3","12.2",".435","15.2","27.8",".179",".395","11.7","66.7",".080"
"2","2","2015-10-30","0","MIL","1","118","113","117.9","112.9","100.1",".647",".309",".675","53.6","71.4","7.0","8.6",".603","19.4","23.5",".529",".555","14.5","82.9",".268"
"3","3","2015-10-31","1","NYK","0","110","117","103.8","110.5","105.9",".367",".244",".526","51.8","44.7","8.5","4.5",".456","14.0","26.2",".311",".529","15.2","78.0",".302"
"4","4","2015-11-04","1","SAS","1","102","99","104.0","101.0","98.0",".161",".264",".547","40.2","64.3","11.2","5.1",".529","9.7","9.1",".115",".500","18.2","76.3",".222"
"5","5","2015-11-06","0","BOS","0","98","118","90.8","109.4","107.9",".261",".284",".499","45.9","63.9","9.3","11.9",".455","19.7","20.8",".205",".515","13.7","70.0",".186"
"6","6","2015-11-07","0","ATL","0","99","114","99.3","114.4","99.7",".218",".308",".579","51.3","71.1","11.0","5.1",".538","21.9","21.6",".192",".538","12.4","76.7",".163"
"7","7","2015-11-10","1","OKC","0","101","125","101.2","125.2","99.9",".268",".247",".466","43.6","44.7","8.0","7.9",".418","6.9","21.8",".206",".599","10.8","74.4",".256"
"8","8","2015-11-14","1","ORL","1","108","99","108.4","99.4","99.6",".313",".349",".572","52.1","74.4","6.0","8.7",".542","10.4","15.2",".217",".460","11.0","87.5",".218"
"9","9","2015-11-17","1","MIL","1","115","86","123.3","92.2","93.3",".586",".314",".653","55.3","67.6","8.6","5.9",".614","12.0","17.6",".414",".500","18.7","85.7",".194"
"10","10","2015-11-21","0","DET","1","97","95","108.7","106.4","89.3",".256",".244",".559","52.5","57.9","11.2","0.0",".532","11.2","23.1",".179",".506","12.8","80.5",".190"
"11","11","2015-11-24","1","IND","0","106","123","103.6","120.3","102.3",".289",".398",".566","49.4","71.1","8.8","1.9",".536","18.3","22.7",".205",".669","18.2","81.1",".200"
