"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-29","1","ORL","1","97","87","102.1","91.6","95.0",".451",".239",".570","53.0","50.0","4.2","24.3",".528","19.0","27.8",".310",".435","14.9","72.3",".065"
"2","2","2013-10-30","0","NOP","1","95","90","104.9","99.4","90.5",".429",".329",".571","46.3","63.3","5.5","16.2",".500","16.1","17.6",".357",".429","13.7","67.4",".200"
"3","3","2013-11-02","1","CLE","1","89","74","93.3","77.5","95.4",".260",".364",".519","58.0","75.0","6.3","8.8",".481","18.9","24.4",".195",".367","15.2","87.2",".157"
"4","4","2013-11-05","0","DET","1","99","91","102.7","94.4","96.4",".315",".288",".596","51.7","68.4","6.2","14.5",".582","17.8","12.1",".192",".408","12.5","75.9",".230"
"5","5","2013-11-06","1","CHI","1","97","80","109.4","90.2","88.7",".244",".209",".509","56.5","58.3","10.1","12.1",".459","12.8","37.0",".209",".390","16.7","76.1",".315"
"6","6","2013-11-08","1","TOR","1","91","84","105.4","97.3","86.3",".205",".269",".535","47.5","55.6","5.8","9.5",".500","15.0","25.0",".167",".432","14.6","65.9",".173"
"7","7","2013-11-09","0","BRK","1","96","91","107.7","102.1","89.1",".250",".175",".541","52.5","64.9","10.1","5.3",".506","12.8","26.2",".188",".513","15.3","81.6",".171"
"8","8","2013-11-11","1","MEM","1","95","79","111.7","92.9","85.0",".237",".250",".566","58.4","67.6","5.9","13.4",".526","13.4","26.5",".197",".440","10.7","83.7",".173"
"9","9","2013-11-15","1","MIL","1","104","77","118.3","87.6","87.9",".266",".203",".589","52.4","35.0","5.7","15.3",".538","12.8","28.1",".241",".386","13.9","67.3",".102"
"10","10","2013-11-16","0","CHI","0","94","110","103.8","121.4","90.6",".329",".188",".483","46.8","47.1","5.5","13.3",".424","8.5","26.7",".259",".576","12.7","73.5",".241"
"11","11","2013-11-20","0","NYK","1","103","96","100.5","93.6","92.8",".414",".345",".501","48.5","48.5","6.8","11.4",".431","12.0","21.7",".322",".410","12.2","70.9",".140"
"12","12","2013-11-22","0","BOS","1","97","82","111.4","94.2","87.0",".222",".210",".545","56.9","50.0","14.9","5.2",".506","14.4","36.6",".185",".543","22.3","83.9",".101"
"13","13","2013-11-23","1","PHI","1","106","98","103.6","95.8","102.3",".500",".237",".572","48.1","57.1","4.9","14.3",".493","17.0","20.5",".408",".363","10.8","64.6",".235"
"14","14","2013-11-25","1","MIN","1","98","84","97.8","83.9","100.2",".213",".188",".560","49.5","47.5","13.0","7.2",".550","18.6","17.9",".125",".347","15.9","73.1",".261"
"15","15","2013-11-27","0","CHA","1","99","74","102.1","76.3","96.9",".381",".298",".505","57.0","62.5","8.3","5.4",".440","13.3","27.3",".298",".331","13.6","80.4",".229"
"16","16","2013-11-29","1","WAS","1","93","73","104.7","82.2","88.8",".118",".259",".520","57.0","71.1","13.5","1.8",".500","15.2","31.1",".094",".438","17.8","85.4",".123"
"17","17","2013-12-01","0","LAC","1","105","100","111.8","106.4","94.0",".292",".292",".523","54.9","64.1","5.3","6.0",".483","13.7","37.0",".213",".463","10.3","73.3",".293"
"18","18","2013-12-02","0","POR","0","102","106","104.4","108.5","97.7",".193",".250",".534","51.2","64.1","9.2","3.2",".494","13.6","20.9",".170",".507","13.4","84.6",".382"
"19","19","2013-12-04","0","UTA","1","95","86","106.9","96.8","88.9",".179",".190",".524","50.6","60.0","7.9","5.8",".494","8.1","19.4",".143",".438","13.7","75.6",".200"
"20","20","2013-12-07","0","SAS","1","111","100","123.8","111.5","89.7",".394",".268",".666","54.7","57.9","8.9","4.6",".599","14.4","25.0",".366",".522","10.5","76.7",".055"
"21","21","2013-12-08","0","OKC","0","94","118","100.1","125.7","93.9",".247",".247",".499","38.7","38.2","9.6","6.3",".441","12.1","20.0",".224",".643","17.3","66.7",".247"
"22","22","2013-12-10","1","MIA","1","90","84","100.5","93.8","89.6",".373",".224",".577","56.6","64.7","7.8","3.6",".545","21.2","25.0",".254",".455","12.3","85.0",".182"
"23","23","2013-12-13","1","CHA","1","99","94","107.9","102.5","91.7",".329",".276",".569","53.7","52.8","6.5","14.1",".526","12.1","16.7",".250",".494","10.8","82.6",".145"
"24","24","2013-12-16","1","DET","0","96","101","109.7","115.5","87.5",".333",".210",".517","42.1","51.4","5.7","5.9",".469","7.0","20.5",".247",".472","7.4","60.8",".205"
"25","25","2013-12-18","0","MIA","0","94","97","102.8","106.0","91.5",".384",".192",".551","49.3","40.6","9.8","3.6",".473","14.1","15.8",".342",".513","12.2","85.7",".234"
"26","26","2013-12-20","1","HOU","1","114","81","119.6","84.9","95.4",".272",".321",".629","58.1","67.4","11.5","11.3",".605","15.8","27.3",".198",".405","12.9","77.4",".155"
"27","27","2013-12-22","1","BOS","1","106","79","109.2","81.4","97.1",".265",".229",".572","56.4","68.3","8.2","7.1",".548","12.3","20.5",".181",".417","15.1","88.0",".107"
"28","28","2013-12-23","0","BRK","1","103","86","107.9","90.1","95.5",".229",".337",".564","56.1","42.1","12.6","6.0",".512","15.7","22.9",".217",".421","17.1","80.9",".289"
"29","29","2013-12-28","1","BRK","1","105","91","114.9","99.6","91.4",".352",".268",".640","59.4","73.7","8.8","3.6",".592","17.2","17.9",".296",".519","13.4","87.8",".143"
"30","30","2013-12-31","1","CLE","1","91","76","103.4","86.3","88.0",".286",".325",".525","46.1","64.7","8.0","13.2",".474","11.3","18.2",".234",".369","12.6","73.3",".213"
"31","31","2014-01-01","0","TOR","0","82","95","87.0","100.8","94.3",".270",".189",".495","48.0","50.0","8.5","5.1",".466","21.0","18.9",".176",".481","16.2","76.3",".256"
"32","32","2014-01-04","1","NOP","1","99","82","110.1","91.2","89.9",".229",".265",".542","57.7","51.3","5.6","15.3",".512","14.1","33.3",".169",".478","17.6","86.1",".250"
"33","33","2014-01-05","0","CLE","1","82","78","94.8","90.1","86.5",".286",".312",".473","46.2","60.7","9.2","6.8",".416","13.0","23.3",".234",".380","17.0","66.7",".228"
"34","34","2014-01-07","1","TOR","1","86","79","95.7","87.9","89.9",".347",".147",".497","59.6","53.1","5.6","12.9",".433","14.8","26.2",".280",".401","9.2","89.4",".173"
"35","35","2014-01-08","0","ATL","0","87","97","99.5","110.9","87.5",".103",".310",".478","57.5","54.3","8.0","7.7",".454","15.0","33.3",".092",".520","10.6","84.2",".253"
"36","36","2014-01-10","1","WAS","1","93","66","97.6","69.3","95.3",".265",".157",".502","59.8","67.6","6.3","1.5",".482","13.9","25.0",".157",".352","13.3","86.2",".111"
"37","37","2014-01-14","1","SAC","1","116","92","122.3","97.0","94.8",".305",".195",".624","53.5","53.3","7.4","6.3",".585","12.3","30.6",".244",".446","13.1","70.0",".109"
"38","38","2014-01-16","1","NYK","1","117","89","126.8","96.5","92.3",".267",".267",".609","48.3","60.5","3.3","9.1",".558","4.9","17.1",".244",".424","11.2","75.0",".200"
"39","39","2014-01-18","1","LAC","1","106","92","115.9","100.6","91.4",".265",".229",".572","55.2","44.7","5.5","12.7",".512","11.5","30.2",".253",".428","11.4","79.5",".253"
"40","40","2014-01-20","0","GSW","1","102","94","109.3","100.7","93.3",".165",".209",".523","53.6","46.3","7.5","8.9",".495","12.5","34.7",".132",".465","13.7","72.9",".163"
"41","41","2014-01-22","0","PHO","0","100","124","103.8","128.7","96.3",".373",".200",".573","52.7","36.8","6.2","6.0",".540","18.6","26.3",".253",".608","8.5","80.6",".277"
"42","42","2014-01-24","0","SAC","1","116","111","110.2","105.4","95.4",".347",".253",".530","48.0","61.0","9.5","13.0",".474","9.9","29.2",".274",".446","13.7","64.8",".208"
"43","43","2014-01-25","0","DEN","0","96","109","91.0","103.4","105.4",".307",".136",".481","52.6","54.1","4.7","3.2",".449","13.8","19.6",".193",".530","12.4","89.1",".253"
"44","44","2014-01-28","0","LAL","1","104","92","105.1","93.0","98.9",".273",".212",".469","55.8","54.8","7.1","2.9",".449","3.5","28.3",".152",".420","8.2","86.8",".138"
"45","45","2014-01-30","1","PHO","0","94","102","97.1","105.3","96.9",".276",".172",".482","50.5","39.5","2.1","8.1",".443","13.3","28.6",".195",".473","10.7","75.0",".176"
"46","46","2014-02-01","1","BRK","1","97","96","102.8","101.7","94.4",".507",".205",".543","63.0","54.8","7.4","9.3",".445","20.5","36.4",".438",".487","14.7","85.0",".273"
"47","47","2014-02-03","1","ORL","1","98","79","109.8","88.5","89.3",".189",".278",".503","57.8","55.3","4.5","7.5",".467","8.5","31.0",".156",".440","12.9","81.3",".072"
"48","48","2014-02-04","0","ATL","1","89","85","96.2","91.9","92.5",".270",".243",".537","51.3","58.8","9.7","2.0",".493","18.7","18.4",".216",".480","17.9","82.5",".158"
"49","49","2014-02-07","1","POR","1","118","113","110.9","106.2","96.4",".380",".141",".549","49.5","52.4","9.4","10.7",".484","10.1","24.4",".315",".466","10.3","72.9",".154"
"50","50","2014-02-09","0","ORL","0","92","93","98.0","99.1","93.8",".241",".304",".527","46.1","54.3","6.4","8.5",".513","14.7","15.9",".139",".440","12.1","75.6",".241"
"51","51","2014-02-10","1","DEN","1","119","80","129.9","87.3","91.6",".325",".200",".651","60.2","45.7","6.6","12.7",".600","13.3","38.2",".288",".348","9.9","72.9",".202"
"52","52","2014-02-12","1","DAL","0","73","81","78.6","87.2","92.9",".167",".286",".405","50.0","66.7","5.4","9.2",".363","15.1","21.3",".143",".387","12.2","78.7",".190"
"53","53","2014-02-18","1","ATL","1","108","98","113.7","103.2","95.0",".329",".291",".597","45.0","59.0","11.6","13.7",".551","12.6","15.8",".266",".558","20.5","71.4",".156"
"54","54","2014-02-19","0","MIN","0","91","104","86.3","98.6","105.4",".230",".253",".475","52.7","48.6","9.5","4.8",".437","18.0","18.8",".172",".518","13.4","88.9",".217"
"55","55","2014-02-22","0","MIL","1","110","100","118.5","107.7","92.8",".500",".225",".564","43.5","52.8","6.5","10.7",".506","8.4","21.3",".363",".476","11.0","66.7",".253"
