"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-05","0","SAS","0","86","109","85.5","108.4","100.5",".238",".202",".463","45.1","54.3","9.9","11.7",".435","13.1","10.6",".155",".529","13.6","81.8",".224"
"36","36","2013-01-08","1","BRK","0","89","109","99.9","122.3","89.1",".127",".215",".534","39.0","63.2","3.4","5.1",".525","13.5","16.7",".076",".542","13.9","62.5",".229"
"37","37","2013-01-09","0","TOR","0","72","90","84.9","106.1","84.8",".257",".135",".437","44.6","51.7","3.5","8.7",".405","13.6","20.0",".162",".494","11.4","73.7",".138"
"38","38","2013-01-12","1","HOU","1","107","100","109.8","102.6","97.5",".218",".207",".561","50.6","60.5","8.2","9.6",".529","10.3","19.5",".172",".488","14.6","79.5",".214"
"39","39","2013-01-15","1","NOH","0","99","111","112.0","125.6","88.4",".159",".256",".564","40.0","71.8","5.7","3.1",".543","12.9","23.3",".122",".590","13.3","59.5",".157"
"40","40","2013-01-18","1","TOR","1","108","101","111.1","103.9","88.0",".154",".209",".556","48.1","63.8","6.2","9.5",".538","10.2","23.8",".110",".517","16.1","74.4",".114"
"41","41","2013-01-21","1","SAS","0","85","90","88.7","93.9","95.8",".131",".167",".478","47.2","67.6","6.3","9.5",".464","15.3","15.6",".083",".438","13.2","79.5",".235"
"42","42","2013-01-22","0","MIL","0","102","110","110.9","119.6","92.0",".137",".168",".506","54.8","69.0","6.5","4.8",".484","13.7","42.2",".105",".563","11.4","69.2",".266"
"43","43","2013-01-26","1","NYK","1","97","80","109.2","90.0","88.8",".293",".253",".573","42.0","42.1","6.8","9.3",".547","11.5","11.1",".200",".370","14.9","66.7",".247"
"44","44","2013-01-28","1","MEM","0","100","103","113.9","117.3","87.8",".108",".108",".575","41.5","55.6","9.1","6.7",".566","9.4","17.1",".072",".603","17.3","70.0",".205"
"45","45","2013-01-30","1","WAS","1","92","84","98.6","90.1","93.3",".105",".137",".463","48.3","67.5","9.6","11.3",".453","8.3","22.4",".063",".447","17.6","80.0",".227"
"46","46","2013-02-01","1","SAC","1","89","80","97.5","87.6","91.3",".250",".184",".528","57.3","55.6","6.6","5.8",".493","17.6","25.7",".184",".386","12.6","80.9",".241"
"47","47","2013-02-04","1","ORL","1","78","61","92.8","72.6","84.1",".063",".253",".480","50.0","72.2","9.5","10.3",".475","11.9","16.3",".038",".344","12.6","79.6",".075"
"48","48","2013-02-06","1","IND","0","69","88","80.2","102.3","86.0",".079",".090",".375","48.6","64.5","9.3","12.5",".360","14.0","29.6",".056",".426","8.9","68.6",".235"
"49","49","2013-02-09","1","CHA","1","87","76","98.2","85.8","88.6",".108",".172",".447","60.0","61.5","2.3","2.8",".430","10.1","36.4",".075",".318","6.7","78.6",".227"
"50","50","2013-02-11","1","LAC","0","90","107","105.1","124.9","85.7",".190",".214",".494","46.3","77.1","9.3","0.0",".470","12.5","33.3",".131",".640","13.3","65.6",".147"
"51","51","2013-02-13","0","MIL","0","92","94","104.4","106.6","88.1",".316",".171",".531","50.0","52.9","5.7","5.7",".474","13.9","30.6",".263",".443","11.8","65.2",".182"
"52","52","2013-02-20","0","MIN","0","87","94","94.4","102.0","92.2",".395",".160",".458","43.3","58.1","8.7","8.8",".407","9.5","19.6",".259",".436","14.4","74.4",".471"
"53","53","2013-02-23","1","MIA","0","90","114","105.7","133.9","85.1",".128",".359",".546","46.4","71.4","1.2","5.4",".519","12.7","17.9",".115",".643","6.6","83.3",".195"
"54","54","2013-02-24","0","NYK","0","93","99","101.9","108.5","91.2",".235",".153",".496","47.8","50.0","8.8","4.8",".447","11.3","22.9",".200",".480","11.7","75.0",".360"
"55","55","2013-02-26","1","ORL","0","84","98","93.7","109.3","89.6",".222",".259",".472","45.1","81.3","6.7","1.6",".438","11.0","17.0",".160",".572","13.5","82.9",".145"
"56","56","2013-02-28","0","CHI","0","82","93","89.7","101.7","91.4",".247",".129",".435","47.0","48.5","5.5","11.6",".412","11.3","24.0",".141",".404","10.1","70.0",".313"
"57","57","2013-03-02","1","GSW","1","104","97","105.0","97.9","99.1",".106",".212",".585","57.8","65.9","9.1","8.3",".588","20.5","31.4",".047",".477","16.8","77.1",".174"
"58","58","2013-03-03","0","WAS","0","87","90","95.8","99.1","90.8",".235",".224",".464","45.7","60.6","8.8","4.6",".424","8.8","19.6",".176",".463","15.2","71.7",".200"
"59","59","2013-03-05","1","BOS","0","101","109","102.4","110.5","98.7",".180",".210",".468","47.9","58.5","14.2","4.7",".435","11.5","33.9",".140",".572","19.6","68.4",".169"
"60","60","2013-03-06","0","ATL","0","96","107","103.7","115.6","92.6",".244",".198",".504","55.8","81.1","8.6","3.6",".465","12.8","32.6",".186",".606","13.8","82.5",".125"
"61","61","2013-03-08","0","MIA","0","93","102","104.8","114.9","88.8",".143",".273",".568","45.8","59.5","11.3","5.2",".545","15.5","17.1",".117",".582","15.0","73.0",".127"
"62","62","2013-03-10","0","ORL","0","91","99","96.6","105.1","94.2",".116",".140",".503","48.1","65.0","9.6","10.7",".494","11.7","18.2",".070",".566","15.7","85.7",".060"
"63","63","2013-03-11","1","BRK","1","106","97","125.4","114.8","84.5",".355",".197",".603","46.7","77.5","5.9","6.5",".579","6.4","23.7",".237",".531","11.1","70.3",".136"
"64","64","2013-03-13","1","MIA","0","94","98","108.0","112.6","87.1",".141",".212",".521","50.6","72.5","11.5","5.5",".512","11.7","31.0",".082",".500","13.0","73.0",".307"
"65","65","2013-03-16","1","IND","1","98","91","110.7","102.8","88.5",".241",".165",".561","46.6","71.8","6.8","19.4",".532","12.1","23.7",".177",".420","11.8","64.0",".193"
"66","66","2013-03-18","1","POR","1","101","100","106.4","105.4","94.9",".151",".186",".551","48.3","72.1","7.4","12.9",".529","12.4","19.0",".116",".489","11.9","74.5",".133"
"67","67","2013-03-20","0","LAC","0","72","101","79.6","111.7","90.5",".127",".253",".432","45.7","75.9","6.6","6.9",".405","18.6","21.7",".101",".564","13.9","77.1",".167"
"68","68","2013-03-21","0","DEN","0","100","101","105.6","106.7","94.7",".141",".231",".604","50.0","62.8","13.7","7.7",".596","21.0","23.3",".090",".533","17.8","71.1",".263"
"69","69","2013-03-24","0","SAC","1","117","103","125.8","110.7","93.0",".219",".219",".556","56.5","66.0","9.7","6.6",".531","7.9","37.8",".156",".547","12.6","77.5",".118"
"70","70","2013-03-25","0","UTA","0","91","107","100.5","118.2","90.5",".337",".169",".477","45.2","28.1","6.6","7.1",".410","12.0","30.4",".277",".530","13.9","63.2",".214"
"71","71","2013-03-27","1","MIL","1","100","92","109.0","100.2","91.8",".101",".180",".538","52.2","66.7","5.4","4.6",".517","13.9","31.8",".090",".449","12.9","70.8",".135"
"72","72","2013-03-29","0","CLE","1","97","87","111.8","100.3","86.7",".116",".209",".537","51.8","61.9","5.8","8.8",".529","9.1","29.3",".070",".453","9.7","73.8",".105"
