"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-26","1","OKC","0","97","103","96.7","102.6","100.3",".298",".286",".511","44.8","58.3","5.0","13.9",".470","12.0","11.1",".214",".447","8.7","74.5",".202"
"2","2","2016-10-29","1","ATL","0","72","104","71.8","103.7","100.3",".188",".225",".416","45.3","57.1","9.0","7.7",".381","18.8","8.9",".138",".524","11.2","85.4",".176"
"3","3","2016-11-01","1","ORL","0","101","103","106.7","108.9","94.6",".198",".247",".574","51.9","70.0","5.3","11.8",".549","14.6","20.6",".148",".484","9.1","74.5",".140"
"4","4","2016-11-02","0","CHO","0","93","109","96.4","113.0","96.5",".174",".442",".502","45.7","67.6","8.3","4.4",".465","15.5","18.6",".151",".576","14.2","76.3",".228"
"5","5","2016-11-05","1","CLE","0","101","102","98.7","99.7","102.3",".138",".437",".547","47.9","52.5","8.8","17.0",".540","15.6","11.6",".080",".484","13.9","78.4",".154"
"6","6","2016-11-07","1","UTA","0","84","109","90.2","117.0","93.1",".286",".273",".485","48.3","51.6","5.4","3.0",".448","17.2","20.5",".195",".571","9.6","76.7",".141"
"7","7","2016-11-09","0","IND","0","115","122","107.2","113.7","97.1",".200",".379",".556","50.0","50.0","10.3","8.5",".558","14.1","21.7",".095",".594","13.9","82.5",".167"
"8","8","2016-11-11","1","IND","1","109","105","104.4","100.6","94.5",".360",".372",".547","57.4","66.7","6.7","8.7",".483","16.0","26.5",".302",".472","11.7","91.1",".250"
"9","9","2016-11-12","0","ATL","0","96","117","96.6","117.7","99.4",".241",".349",".523","42.9","58.3","14.1","6.3",".500","17.1","21.3",".157",".574","13.7","65.9",".084"
"10","10","2016-11-14","0","HOU","0","88","115","91.0","118.9","96.7",".189",".244",".451","41.5","52.9","10.3","13.7",".406","11.0","20.4",".167",".577","14.7","64.4",".110"
"11","11","2016-11-16","1","WAS","1","109","102","111.2","104.1","98.0",".286",".364",".629","50.6","71.4","6.1","1.5",".610","16.4","14.7",".195",".462","9.7","76.6",".198"
"12","12","2016-11-17","0","MIN","0","86","110","95.4","122.1","90.1",".229",".386",".471","45.5","48.4","10.0","3.4",".428","14.1","27.7",".181",".548","12.3","65.9",".214"
"13","13","2016-11-19","1","PHO","1","120","105","113.2","99.0","106.0",".233",".407",".633","50.0","73.3","10.4","12.7",".622","16.0","15.8",".151",".457","12.3","76.0",".228"
"14","14","2016-11-21","1","MIA","1","101","94","111.5","103.8","90.6",".256",".333",".582","44.4","56.8","8.8","8.8",".545","13.9","19.4",".205",".426","11.5","61.1",".216"
"15","15","2016-11-23","1","MEM","0","99","104","85.9","90.3","95.4",".247",".387",".480","54.9","68.6","7.8","14.3",".441","20.1","17.8",".183",".434","12.0","84.2",".182"
"16","16","2016-11-25","1","CHI","0","89","105","89.8","105.9","99.1",".282",".282",".508","48.5","58.1","7.1","11.6",".455","17.8","16.7",".231",".478","10.6","78.4",".211"
"17","17","2016-11-27","1","CLE","0","108","112","111.8","115.9","96.6",".109",".370",".560","52.1","67.4","5.2","9.6",".549","14.2","28.9",".076",".478","7.9","72.5",".261"
"18","18","2016-11-28","0","TOR","0","95","122","103.4","132.7","91.9",".151",".395",".518","47.5","75.0","9.8","6.9",".500","13.2","26.1",".105",".630","11.7","76.5",".325"
"19","19","2016-12-02","1","ORL","0","88","105","96.6","115.3","91.1",".105",".337",".443","49.5","66.7","3.3","11.5",".426","9.1","27.3",".074",".558","10.1","81.6",".231"
"20","20","2016-12-03","1","BOS","0","106","107","115.7","116.8","91.6",".342",".434",".606","50.7","57.1","5.5","6.0",".559","14.6","20.5",".276",".553","10.1","83.3",".303"
"21","21","2016-12-05","1","DEN","0","98","106","99.8","107.9","98.2",".267",".360",".510","49.4","57.1","12.2","20.4",".471","15.0","25.5",".198",".526","17.3","76.2",".342"
"22","22","2016-12-06","0","MEM","0","91","96","92.1","97.2","98.8",".317",".500",".487","45.9","65.6","5.1","10.1",".476","14.6","18.0",".159",".395","11.4","75.0",".326"
"23","23","2016-12-08","0","NOP","1","99","88","107.1","95.2","92.5",".143",".440",".512","49.5","69.2","8.7","13.6",".495","9.4","23.4",".099",".435","11.4","76.1",".179"
"24","24","2016-12-11","0","DET","1","97","79","107.5","87.5","90.2",".250",".250",".643","55.3","63.2","12.2","6.3",".610","20.9","17.2",".206",".421","14.5","78.7",".122"
"25","25","2016-12-14","1","TOR","0","114","123","122.1","131.8","93.3",".291",".337",".588","52.4","67.4","5.4","6.9",".552","12.6","36.8",".221",".529","8.0","65.9",".356"
"26","26","2016-12-16","1","LAL","0","89","100","91.1","102.3","97.7",".273",".352",".452","51.1","68.8","7.2","8.2",".398","14.7","29.6",".216",".513","18.4","80.0",".241"
"27","27","2016-12-18","1","BRK","1","108","107","107.4","106.4","100.6",".261",".318",".550","52.2","60.5","5.0","10.6",".500","14.8","26.5",".227",".519","14.5","82.9",".284"
"28","28","2016-12-20","1","NOP","0","93","108","96.0","111.4","96.9",".256",".402",".510","43.4","54.5","6.2","10.5",".470","12.5","13.0",".195",".484","9.5","69.8",".194"
"29","29","2016-12-23","0","PHO","0","116","123","115.0","121.9","100.9",".265",".373",".626","39.4","54.8","6.9","11.3",".584","17.0","20.0",".229",".608","17.3","64.5",".342"
"30","30","2016-12-26","0","SAC","0","100","102","101.1","103.1","98.9",".228",".316",".575","47.5","51.3","13.1","8.1",".551","20.2","21.6",".165",".489","16.5","69.8",".195"
"31","31","2016-12-29","0","UTA","0","83","100","93.2","112.3","89.1",".092",".276",".458","48.8","45.7","6.7","2.1",".437","14.2","27.7",".080",".582","14.1","75.7",".205"
"32","32","2016-12-30","0","DEN","1","124","122","127.1","125.1","97.6",".460",".379",".593","49.4","65.8","5.1","8.8",".529","9.5","30.6",".368",".530","8.9","72.5",".393"
"33","33","2017-01-03","1","MIN","1","93","91","95.8","93.7","97.1",".294",".376",".484","50.5","57.6","10.3","12.1",".429","14.3","24.0",".235",".445","15.8","80.0",".220"
"34","34","2017-01-06","0","BOS","0","106","110","106.3","110.3","99.7",".329",".354",".586","49.4","81.1","9.0","23.4",".525","14.2","11.8",".291",".511","14.8","75.5",".241"
"35","35","2017-01-08","0","BRK","1","105","95","99.1","89.7","105.9",".287",".287",".496","53.5","51.4","10.4","9.8",".436","10.9","14.3",".245",".526","20.5","90.9",".167"
"36","36","2017-01-11","1","NYK","1","98","97","104.3","103.3","93.9",".221",".295",".470","54.0","73.0","7.5","1.6",".426","11.8","36.0",".179",".512","12.6","78.4",".105"
"37","37","2017-01-13","1","CHO","1","102","93","109.4","99.8","93.2",".263",".500",".601","48.1","72.2","12.9","14.5",".566","19.1","28.6",".211",".365","16.1","63.6",".365"
"38","38","2017-01-14","0","WAS","0","93","109","96.9","113.5","96.0",".241",".356",".483","49.5","55.6","6.2","2.7",".471","14.3","28.3",".126",".527","10.0","73.9",".143"
"39","39","2017-01-16","0","MIL","1","113","104","115.8","106.6","97.6",".462",".474",".602","57.3","71.4","8.2","12.0",".538","16.1","31.7",".372",".500","10.8","79.2",".169"
"40","40","2017-01-18","1","TOR","1","94","89","99.1","93.8","94.9",".464",".348",".566","51.7","64.5","5.3","11.3",".507","20.9","13.9",".348",".430","8.6","77.4",".174"
"41","41","2017-01-20","1","POR","1","93","92","92.9","91.9","100.1",".174",".315",".470","53.5","69.4","6.0","11.4",".457","16.1","27.7",".098",".404","11.4","76.9",".225"
"42","42","2017-01-21","0","ATL","0","93","110","93.0","110.0","100.0",".231",".372",".541","45.3","81.8","8.0","8.5",".500","20.4","16.3",".192",".533","11.4","74.4",".143"
"43","43","2017-01-24","1","LAC","1","121","110","126.9","115.3","95.4",".244",".322",".607","45.2","77.8","8.4","18.9",".556","4.8","14.6",".233",".592","16.0","74.4",".366"
"44","44","2017-01-25","0","MIL","1","114","109","115.0","109.9","99.1",".333",".347",".663","53.8","80.0","9.1","6.3",".613","19.6","29.0",".293",".500","15.8","69.4",".198"
"45","45","2017-01-27","1","HOU","0","118","123","108.7","113.3","108.6",".410",".321",".641","41.4","69.0","12.9","12.0",".603","19.3","7.9",".308",".593","19.8","81.3",".333"
"46","46","2017-01-29","0","CHI","0","108","121","106.6","119.4","101.3",".141",".283",".514","46.7","59.1","7.9","10.7",".495","10.2","22.0",".101",".551","9.0","76.2",".258"
"47","47","2017-01-30","1","SAC","1","122","119","127.8","124.6","95.5",".313",".373",".646","46.8","71.1","13.6","4.4",".608","12.9","27.3",".253",".642","18.7","69.0",".324"
"48","48","2017-02-01","0","DAL","0","95","113","101.0","120.2","94.0",".338",".286",".537","43.3","60.0","5.3","3.3",".494","12.8","12.2",".247",".523","10.1","69.4",".267"
"49","49","2017-02-02","0","SAS","0","86","102","82.7","98.1","104.0",".261",".284",".438","43.8","70.0","9.6","7.4",".392","17.6","21.1",".193",".461","15.8","70.8",".225"
"50","50","2017-02-04","0","MIA","0","102","125","98.7","120.9","103.4",".369",".274",".522","40.2","57.1","9.7","1.7",".452","13.3","13.3",".310",".659","18.6","73.0",".207"
