"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-09","0","DEN","0","105","108","109.4","112.5","96.0",".108",".258",".539","47.3","52.3","5.2","13.4",".516","10.1","26.8",".097",".457","8.3","64.0",".234"
"36","36","2013-01-12","0","LAC","1","104","101","117.1","113.7","88.8",".235",".309",".582","53.9","71.8","6.8","1.5",".549","12.7","27.8",".185",".540","9.0","77.5",".068"
"37","37","2013-01-14","0","WAS","0","91","120","97.3","128.3","93.5",".172",".207",".486","47.5","62.2","7.5","4.2",".454","13.0","25.0",".138",".604","10.6","75.0",".256"
"38","38","2013-01-16","1","IND","1","97","86","107.2","95.1","90.5",".058",".244",".550","47.6","72.5","11.1","2.9",".535","12.0","20.0",".058",".447","14.2","72.7",".118"
"39","39","2013-01-18","1","CHA","0","100","106","110.2","116.8","90.8",".266",".392",".567","45.6","54.1","3.3","4.5",".538","13.7","23.8",".190",".494","9.5","70.3",".354"
"40","40","2013-01-20","1","DAL","0","105","111","111.5","117.9","94.1",".253",".266",".598","49.4","65.0","5.3","4.0",".563","12.9","13.2",".203",".544","7.6","78.7",".144"
"41","41","2013-01-22","0","DET","0","90","105","97.6","113.9","92.2",".095",".238",".514","43.2","71.1","4.3","2.9",".500","12.9","13.6",".071",".500","7.4","68.6",".154"
"42","42","2013-01-24","1","TOR","0","95","97","106.8","109.0","89.0",".247",".222",".529","51.9","62.9","6.7","6.5",".481","12.6","24.4",".210",".526","10.4","81.6",".192"
"43","43","2013-01-27","1","DET","0","102","104","111.9","114.1","91.1",".178",".256",".526","58.0","65.0","9.9","3.6",".500","13.4","37.5",".133",".576","12.1","82.5",".165"
"44","44","2013-01-28","0","BRK","0","77","97","90.1","113.5","85.5",".114",".342",".464","44.4","75.0","10.5","11.1",".443","15.3","25.0",".089",".588","20.1","67.6",".135"
"45","45","2013-01-30","0","NYK","0","97","113","116.6","135.8","83.2",".208",".338",".577","46.3","36.8","4.8","0.0",".539","10.6","23.5",".182",".659","9.5","69.7",".061"
"46","46","2013-02-01","0","BOS","0","84","97","89.5","103.4","93.8",".095",".200",".424","49.5","52.8","10.7","9.1",".395","12.4","28.3",".095",".524","13.4","76.2",".107"
"47","47","2013-02-02","0","MIL","0","98","107","100.8","110.0","97.3",".234",".202",".473","55.3","78.0","9.3","7.6",".463","14.1","41.7",".117",".517","13.9","69.6",".156"
"48","48","2013-02-04","0","PHI","0","61","78","72.6","92.8","84.1",".100",".150",".365","50.0","74.1","5.9","3.4",".344","12.6","20.4",".075",".475","11.9","83.7",".038"
"49","49","2013-02-06","1","LAC","0","76","86","82.6","93.4","92.0",".161",".230",".408","51.0","53.3","6.5","7.8",".379","16.2","28.6",".115",".439","13.2","73.5",".171"
"50","50","2013-02-08","0","CLE","0","108","119","112.1","123.5","96.3",".151",".244",".589","54.9","66.7","3.1","10.6",".570","17.2","26.5",".116",".531","5.8","81.1",".425"
"51","51","2013-02-10","1","POR","1","110","104","116.1","109.8","94.7",".194",".161",".545","56.8","72.3","5.3","5.4",".532","9.0","34.0",".118",".566","13.7","86.8",".120"
"52","52","2013-02-13","1","ATL","0","76","108","82.4","117.1","92.2",".110",".171",".442","43.2","52.9","7.6","3.4",".433","14.9","15.9",".061",".500","8.1","66.7",".174"
"53","53","2013-02-19","1","CHA","0","92","105","95.9","109.5","95.9",".191",".281",".477","50.5","70.3","7.3","3.5",".438","12.7","27.1",".157",".525","14.7","76.7",".247"
