"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","1","WAS","0","87","88","90.5","91.6","96.1",".120",".260",".413","53.3","54.1","9.4","10.7",".395","11.7","33.3",".080",".435","15.2","72.2",".179"
"2","2","2015-10-30","1","OKC","0","136","139","112.7","115.2","99.8",".358",".311",".554","44.1","53.2","8.3","12.0",".500","11.5","25.9",".283",".491","13.6","61.4",".282"
"3","3","2015-11-01","0","CHI","0","87","92","90.7","96.0","95.9",".189",".256",".446","47.8","60.0","7.3","18.6",".428","14.1","25.0",".111",".420","11.9","73.8",".218"
"4","4","2015-11-03","0","NOP","1","103","94","100.8","92.0","102.2",".133",".200",".541","54.5","57.1","4.9","5.6",".506","15.9","21.7",".133",".422","12.2","81.8",".200"
"5","5","2015-11-04","0","HOU","0","114","119","111.1","116.0","92.9",".209",".220",".574","44.2","60.9","11.7","11.1",".544","12.4","22.0",".165",".540","15.6","64.4",".273"
"6","6","2015-11-06","1","TOR","1","92","87","103.4","97.8","89.0",".286",".325",".531","47.6","66.7","4.5","6.3",".487","12.2","17.1",".221",".378","8.4","69.4",".256"
"7","7","2015-11-07","0","PHI","1","105","97","111.6","103.1","94.1",".289",".157",".561","51.9","61.5","10.6","14.9",".506","12.2","26.3",".253",".519","14.9","75.6",".175"
"8","8","2015-11-09","0","IND","0","84","97","86.2","99.5","97.5",".218",".423",".491","51.2","51.6","9.2","5.8",".462","19.7","16.3",".154",".513","17.2","86.0",".234"
"9","9","2015-11-11","1","LAL","1","101","99","112.8","110.6","89.5",".120",".280",".480","55.7","55.0","7.8","7.0",".465","7.1","39.0",".080",".538","13.0","81.6",".177"
"10","10","2015-11-13","1","UTA","1","102","93","104.6","95.4","97.5",".408",".355",".569","52.3","62.5","11.3","17.7",".487","18.2","25.6",".368",".437","14.9","74.5",".195"
"11","11","2015-11-14","0","WAS","0","99","108","99.4","108.4","99.6",".276",".207",".507","47.9","50.0","7.0","3.7",".460","11.0","12.5",".218",".542","10.4","84.8",".217"
"12","12","2015-11-18","1","MIN","1","104","101","102.4","99.4","92.0",".191",".191",".436","48.6","48.8","9.8","6.0",".414","7.0","30.3",".118",".447","12.5","75.6",".294"
"13","13","2015-11-21","1","SAC","0","91","97","95.3","101.5","95.5",".087",".337",".476","51.5","71.1","8.4","11.5",".462","15.1","28.8",".065",".426","12.9","77.8",".346"
"14","14","2015-11-23","0","CLE","0","103","117","113.7","129.1","90.6",".259",".272",".571","48.8","62.5","6.6","13.0",".556","10.0","21.4",".160",".642","9.9","78.9",".160"
"15","15","2015-11-25","1","NYK","1","100","91","112.2","102.1","89.1",".372",".186",".500","50.5","58.8","2.2","12.5",".424","6.5","30.0",".314",".428","10.5","73.3",".241"
"16","16","2015-11-27","1","MIL","1","114","90","115.6","91.3","98.6",".268",".329",".622","51.9","69.8","9.1","10.4",".598","16.4","20.0",".195",".473","20.1","84.6",".270"
"17","17","2015-11-29","1","BOS","1","110","91","117.2","97.0","93.9",".172",".269",".550","61.4","53.3","6.4","11.5",".532","11.5","40.5",".118",".438","10.2","80.4",".159"
"18","18","2015-12-01","0","MIN","1","96","93","103.3","100.0","93.0",".233",".198",".506","48.9","50.0","7.5","8.6",".471","12.1","24.4",".174",".403","12.2","73.3",".403"
"19","19","2015-12-03","0","UTA","1","103","94","109.3","99.7","94.3",".169",".258",".539","50.6","47.5","13.8","10.3",".494","9.5","20.9",".169",".528","18.7","86.1",".250"
"20","20","2015-12-05","0","LAC","0","101","103","106.5","108.6","94.8",".200",".222",".516","53.1","55.0","8.4","11.8",".478","11.7","30.0",".167",".524","13.1","78.3",".207"
"21","21","2015-12-08","0","DEN","1","85","74","85.6","74.6","99.3",".114",".182",".460","53.5","36.8","9.1","13.3",".438","17.8","21.3",".091",".375","15.5","81.5",".131"
