"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-28","0","NOP","0","84","101","88.2","106.1","95.2",".250",".131",".450","47.5","53.1","5.3","10.7",".405","16.2","30.8",".190",".426","7.3","60.6",".149"
"2","2","2014-10-30","1","WAS","0","98","105","102.4","109.7","95.7",".333",".208",".594","47.1","54.1","4.2","1.5",".556","17.9","8.8",".250",".531","11.6","83.3",".250"
"3","3","2014-11-01","1","TOR","0","95","108","101.6","115.5","93.5",".296",".247",".519","44.4","65.8","3.2","11.3",".512","13.3","20.5",".148",".422","6.3","67.4",".458"
"4","4","2014-11-04","0","CHI","0","90","98","101.7","110.7","88.5",".159",".159",".478","52.2","55.3","6.8","10.0",".466","10.5","29.2",".091",".513","12.1","77.3",".280"
"5","5","2014-11-05","0","PHI","1","91","89","90.8","88.8","100.2",".136",".227",".488","57.3","35.9","11.0","5.8",".460","20.5","30.4",".114",".481","18.7","86.0",".195"
"6","6","2014-11-07","1","MIN","1","112","103","106.6","98.1","95.1",".209",".110",".564","57.8","41.3","4.8","8.0",".533","17.4","29.3",".165",".452","10.3","81.6",".204"
"7","7","2014-11-09","0","BRK","0","96","104","104.8","113.6","91.6",".213",".200",".585","40.8","64.1","7.6","2.9",".573","17.2","13.9",".133",".506","13.1","65.0",".241"
"8","8","2014-11-11","0","TOR","0","100","104","104.2","108.4","96.0",".198",".309",".568","49.4","66.7","8.3","8.9",".556","15.4","14.6",".123",".513","11.7","86.8",".325"
"9","9","2014-11-12","0","NYK","1","97","95","111.8","109.5","86.7",".457",".171",".577","48.1","60.6","4.6","1.6",".514","10.6","12.1",".357",".477","7.1","75.0",".151"
"10","10","2014-11-14","1","MIL","1","101","85","106.1","89.3","95.2",".338",".300",".550","54.2","62.9","7.4","4.9",".500","14.0","23.3",".263",".463","15.7","87.5",".138"
"11","11","2014-11-15","0","WAS","0","93","98","102.4","107.9","90.8",".231",".218",".541","50.0","37.8","5.5","2.7",".519","14.9","22.5",".154",".518","10.8","77.5",".131"
"12","12","2014-11-17","0","DET","1","107","93","118.2","102.7","90.5",".190",".329",".625","48.8","80.5","9.9","3.6",".601","11.4","16.2",".152",".469","13.4","76.7",".225"
"13","13","2014-11-19","1","LAC","0","90","114","95.4","120.8","94.4",".209",".279",".479","55.2","61.8","5.3","1.6",".442","12.2","22.9",".163",".607","7.1","94.9",".143"
