"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2014-01-10","1","CHI","0","72","81","87.0","97.9","82.8",".136",".239",".386","52.2","53.6","7.3","8.7",".358","11.4","30.8",".102",".435","12.2","80.0",".435"
"36","36","2014-01-11","0","OKC","0","85","101","95.6","113.6","88.9",".173",".383",".488","40.8","68.8","7.9","6.6",".469","14.7","26.0",".111",".465","14.8","56.3",".244"
"37","37","2014-01-13","0","TOR","0","94","116","104.8","129.3","89.7",".265",".229",".507","46.5","65.7","8.9","12.5",".476","14.7","33.3",".181",".582","13.2","61.0",".304"
"38","38","2014-01-15","1","MEM","0","77","82","90.4","96.3","85.2",".146",".244",".441","54.3","71.0","5.9","8.1",".415","14.7","31.9",".110",".433","9.1","76.6",".134"
"39","39","2014-01-18","0","HOU","0","104","114","107.8","118.2","96.5",".263",".288",".583","46.5","57.5","6.2","15.5",".569","17.6","25.0",".163",".524","9.8","69.0",".294"
"40","40","2014-01-19","0","SAS","0","82","110","88.8","119.1","92.4",".193",".239",".429","40.2","57.6","10.8","10.3",".409","7.7","17.2",".114",".638","15.0","79.4",".171"
"41","41","2014-01-22","1","DET","1","104","101","104.8","101.7","99.3",".262",".321",".555","52.9","70.7","11.1","10.1",".536","16.1","27.9",".167",".452","12.4","78.6",".298"
"42","42","2014-01-24","0","CLE","0","78","93","91.9","109.6","84.9",".189",".324",".487","39.5","66.7","7.1","12.2",".453","15.8","20.5",".149",".443","10.9","55.3",".170"
"43","43","2014-01-25","1","ATL","0","87","112","93.5","120.3","93.1",".159",".256",".496","52.7","60.5","6.4","10.0",".494","17.8","29.5",".073",".612","13.0","86.7",".250"
"44","44","2014-01-27","1","LAC","0","86","114","94.8","125.7","90.7",".247",".247",".436","46.6","70.6","6.6","5.9",".404","10.0","32.1",".157",".633","16.3","68.6",".177"
"45","45","2014-01-29","1","PHO","0","117","126","120.9","130.3","96.7",".404",".213",".558","50.0","57.9","3.1","5.5",".466","7.9","28.2",".382",".615","14.0","75.8",".385"
"46","46","2014-01-31","0","ORL","0","102","113","101.8","112.8","100.2",".276",".241",".523","49.4","59.0","8.0","10.4",".506","13.3","24.0",".161",".560","13.8","83.8",".241"
"47","47","2014-02-01","0","MEM","0","90","99","104.2","114.6","86.4",".329",".303",".517","44.2","50.0","9.3","4.3",".454","13.0","23.9",".276",".519","11.9","67.5",".215"
"48","48","2014-02-03","1","NYK","1","101","98","115.8","112.4","87.2",".259",".222",".560","52.4","55.6","3.4","2.3",".512","10.9","27.3",".222",".532","9.2","80.0",".192"
"49","49","2014-02-05","0","DEN","0","100","110","101.7","111.9","98.3",".326",".168",".460","50.5","61.1","9.2","8.2",".416","12.1","36.5",".221",".524","16.6","66.7",".262"
"50","50","2014-02-08","1","HOU","0","95","101","98.8","105.1","96.1",".122",".167",".501","55.3","65.0","6.2","9.8",".478","16.0","30.4",".100",".541","12.5","84.6",".106"
"51","51","2014-02-10","1","BOS","0","86","102","93.6","111.0","91.9",".347",".222",".518","45.6","54.8","5.4","5.9",".472","18.6","21.6",".250",".517","13.7","66.7",".125"
"52","52","2014-02-12","1","NOP","0","98","102","113.1","117.7","86.7",".238",".200",".555","47.2","71.8","3.5","4.5",".525","11.1","22.2",".175",".557","10.4","72.2",".177"
"53","53","2014-02-18","1","ORL","1","104","100","114.2","109.8","91.1",".366",".317",".546","53.8","71.4","8.8","7.3",".500","9.5","28.6",".268",".569","13.9","81.6",".113"
"54","54","2014-02-20","1","DEN","0","90","101","102.6","115.1","87.7",".244",".256",".496","46.8","42.9","4.6","10.3",".451","11.7","29.3",".195",".566","14.6","66.7",".197"
"55","55","2014-02-22","1","IND","0","100","110","107.7","118.5","92.8",".386",".325",".515","56.5","57.1","4.3","4.8",".476","11.0","33.3",".253",".506","8.4","78.7",".363"
"56","56","2014-02-24","0","PHI","1","130","110","131.3","111.1","99.0",".345",".238",".672","62.7","66.7","7.1","9.4",".643","19.2","54.1",".262",".534","14.8","71.1",".182"
"57","57","2014-02-27","0","IND","0","96","101","106.0","111.6","90.5",".126",".276",".523","42.7","50.0","7.7","6.8",".506","11.6","22.2",".092",".554","18.5","67.6",".257"
"58","58","2014-03-01","1","BRK","0","98","107","108.1","118.1","90.6",".419",".162",".559","51.2","50.0","6.6","6.9",".493","17.0","31.6",".338",".506","10.2","67.4",".277"
"59","59","2014-03-03","1","UTA","1","114","88","135.5","104.6","84.1",".351",".176",".667","53.6","66.7","8.3","6.9",".622","13.2","38.2",".297",".430","12.6","64.0",".253"
"60","60","2014-03-05","1","SAC","0","102","116","112.8","128.3","90.4",".354",".207",".538","44.6","69.4","3.3","2.9",".476","7.8","24.4",".293",".542","8.5","68.4",".313"
"61","61","2014-03-07","0","NOP","0","104","112","115.6","124.4","90.0",".281",".225",".520","51.7","60.0","3.3","9.4",".478","8.3","34.0",".213",".548","8.7","72.5",".238"
"62","62","2014-03-08","1","WAS","0","107","114","116.3","123.9","92.0",".322",".184",".539","54.5","35.9","9.8","7.7",".471","12.4","41.5",".287",".631","15.1","69.4",".163"
"63","63","2014-03-10","1","ORL","1","105","98","111.8","104.4","93.9",".298",".321",".553","49.4","65.8","5.3","6.2",".500","10.4","24.4",".250",".528","15.7","72.7",".057"
"64","64","2014-03-11","0","MIN","0","101","112","109.1","121.0","92.5",".392",".203",".582","53.4","74.4","3.2","7.7",".561","14.7","20.7",".243",".529","6.7","75.0",".259"
"65","65","2014-03-13","0","ATL","0","97","102","107.6","113.2","90.1",".292",".213",".483","51.2","64.9","14.4","6.7",".433","7.4","32.0",".225",".574","17.0","79.4",".230"
"66","66","2014-03-15","0","NYK","0","94","115","112.5","137.7","83.5",".333",".123",".506","43.8","48.6","7.2","1.8",".457","9.7","34.9",".247",".605","11.1","56.7",".303"
"67","67","2014-03-16","1","CHA","0","92","101","106.6","117.1","86.3",".180",".202",".479","48.7","64.9","11.6","4.2",".455","8.6","31.3",".124",".640","18.3","78.6",".206"
"68","68","2014-03-18","0","POR","0","115","120","102.4","106.9","101.7",".265",".173",".525","53.0","62.2","8.9","5.2",".500","14.8","25.0",".173",".495","12.8","78.8",".247"
"69","69","2014-03-20","0","GSW","0","110","115","113.1","118.2","97.3",".488",".150",".566","46.2","59.0","7.2","1.9",".506","9.3","17.1",".363",".588","14.2","78.4",".263"
"70","70","2014-03-23","0","SAC","0","107","124","110.6","128.2","96.7",".353",".212",".545","47.6","59.5","3.1","9.1",".518","10.9","26.2",".224",".552","8.9","69.0",".337"
"71","71","2014-03-24","0","LAC","0","98","106","107.3","116.1","91.3",".188",".153",".532","48.7","65.9","6.6","3.3",".512","9.8","25.0",".129",".538","12.6","79.4",".282"
"72","72","2014-03-27","1","LAL","1","108","105","114.4","111.2","94.4",".486",".143",".636","46.5","38.5","9.5","12.5",".600","17.5","26.5",".343",".535","17.7","64.9",".165"
"73","73","2014-03-29","1","MIA","0","67","88","86.8","114.0","77.2",".177",".177",".393","48.2","55.6","7.8","7.8",".367","14.1","37.0",".114",".480","11.7","62.2",".230"
"74","74","2014-03-31","0","DET","0","111","116","115.5","120.7","96.1",".409",".193",".534","50.0","71.8","5.2","6.8",".472","11.1","36.7",".318",".521","9.4","62.7",".155"
"75","75","2014-04-02","0","MIA","0","77","96","93.8","117.0","82.1",".123",".247",".500","54.5","56.3","3.7","5.9",".466","18.1","28.9",".123",".565","9.8","79.5",".117"
"76","76","2014-04-04","0","CHI","0","90","102","97.8","110.9","92.0",".515",".118",".540","46.3","54.8","7.6","14.5",".471","19.3","24.3",".382",".411","9.7","64.4",".393"
"77","77","2014-04-05","1","TOR","0","98","102","116.3","121.1","84.2",".342",".114",".539","48.7","73.7","5.9","9.3",".487","9.0","30.8",".266",".519","9.0","67.6",".222"
"78","78","2014-04-09","1","IND","0","102","104","108.2","110.3","94.3",".333",".184",".511","53.9","55.3","6.4","8.2",".460","9.9","29.8",".253",".547","10.5","81.0",".129"
"79","79","2014-04-11","1","CLE","1","119","116","124.0","120.9","96.0",".452",".190",".591","50.6","45.5","5.2","6.2",".560","9.8","32.6",".298",".518","9.1","71.1",".329"
"80","80","2014-04-12","0","WAS","0","91","104","101.2","115.7","89.9",".500",".118",".548","53.8","62.5","5.6","4.8",".507","19.4","31.7",".324",".524","8.9","78.4",".190"
"81","81","2014-04-14","0","TOR","0","100","110","110.6","121.6","90.4",".356",".137",".592","41.0","55.3","7.7","6.1",".562","15.9","16.2",".247",".556","12.3","63.4",".247"
"82","82","2014-04-16","1","ATL","0","103","111","109.7","118.2","93.9",".273",".234",".597","58.9","62.5","5.3","9.6",".565","18.8","29.7",".208",".592","12.1","88.9",".276"
