"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-11-02","0","BOS","1","99","88","104.4","92.8","94.8",".140",".209",".542","56.1","65.0","12.7","8.3",".512","16.5","26.8",".128",".480","17.8","85.4",".230"
"2","2","2012-11-03","1","CLE","1","105","102","105.7","102.6","99.4",".266",".304",".595","46.8","78.0","8.1","13.4",".576","14.5","8.3",".177",".506","13.5","79.1",".217"
"3","3","2012-11-07","1","MEM","0","90","108","98.1","117.7","91.7",".231",".165",".449","45.6","62.9","10.9","13.4",".418","9.1","29.6",".154",".566","13.3","69.4",".169"
"4","4","2012-11-09","0","WAS","1","101","91","103.8","93.5","97.3",".244",".192",".585","51.4","52.5","11.3","10.0",".551","19.6","18.8",".192",".462","18.6","76.2",".244"
"5","5","2012-11-10","1","BOS","0","92","96","101.1","105.5","91.0",".295",".216",".463","52.4","57.1","7.7","5.3",".415","10.0","32.7",".216",".479","13.9","80.0",".375"
"6","6","2012-11-12","0","PHI","1","105","96","102.7","93.9","102.3",".225",".250",".597","60.8","61.0","7.8","11.5",".556","20.7","18.2",".200",".494","14.0","91.3",".141"
"7","7","2012-11-14","1","IND","1","99","85","107.0","91.9","92.5",".275",".176",".485","46.5","63.2","11.9","13.3",".434","5.6","27.5",".220",".406","16.9","66.7",".250"
"8","8","2012-11-17","1","NOH","1","117","113","123.4","119.2","94.8",".258",".269",".565","53.2","65.1","9.5","7.1",".532","9.6","36.4",".194",".597","18.0","75.8",".273"
"9","9","2012-11-19","0","CHA","0","98","102","99.5","103.6","98.5",".118",".172",".501","47.0","59.1","5.1","16.9",".484","12.5","21.4",".086",".457","14.4","73.2",".329"
"10","10","2012-11-21","0","MIA","0","106","113","102.4","109.2","93.7",".110",".266",".464","46.5","39.1","8.7","4.4",".445","8.8","27.6",".083",".523","13.0","72.1",".267"
"11","11","2012-11-24","1","CHI","0","86","93","97.8","105.8","87.9",".114",".193",".465","42.6","52.6","11.4","15.2",".449","8.9","22.7",".080",".415","14.6","60.0",".305"
"12","12","2012-11-26","0","CHI","1","93","92","107.8","106.6","86.3",".224",".176",".498","47.4","59.0","4.6","17.4",".476","11.4","33.3",".141",".469","14.5","62.2",".213"
"13","13","2012-11-28","1","NYK","0","88","102","97.7","113.3","90.0",".292",".181",".542","48.6","72.7","8.9","7.7",".493","17.3","14.3",".236",".555","14.3","79.5",".288"
"14","14","2012-11-30","0","MIN","0","85","95","89.7","100.2","94.8",".172",".194",".425","45.6","41.2","10.6","20.6",".392","9.9","24.5",".129",".437","13.2","68.0",".218"
