"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","0","CHO","0","106","108","104.8","106.8","91.6",".300",".175",".585","41.2","64.1","8.9","12.5",".531","13.4","7.9",".263",".436","8.1","68.1",".198"
"2","2","2014-10-31","1","PHI","1","93","81","96.2","83.8","96.7",".239",".273",".478","56.7","69.4","10.3","17.5",".460","15.6","33.3",".136",".401","14.3","76.9",".140"
"3","3","2014-11-01","0","WAS","0","97","108","98.3","109.5","98.6",".300",".275",".536","55.3","52.9","11.2","5.0",".481","23.0","36.4",".250",".575","17.8","81.3",".329"
"4","4","2014-11-04","0","IND","1","87","81","100.0","93.1","87.0",".084",".253",".505","45.3","54.1","13.8","9.3",".488","12.2","22.0",".072",".436","16.2","66.7",".167"
"5","5","2014-11-05","1","CHI","0","86","95","93.4","103.2","92.1",".225",".169",".440","54.3","57.6","10.9","5.3",".388","12.5","34.0",".191",".500","15.7","82.1",".301"
"6","6","2014-11-07","0","DET","0","95","98","106.6","109.9","89.1",".299",".260",".545","46.7","72.2","11.2","11.5",".500","13.0","24.3",".234",".567","17.4","68.4",".173"
"7","7","2014-11-08","1","MEM","1","93","92","105.3","104.1","88.4",".125",".205",".501","51.8","60.0","7.9","5.9",".483","14.7","39.0",".091",".372","11.8","64.3",".378"
"8","8","2014-11-11","1","OKC","1","85","78","92.0","84.4","92.4",".296",".185",".464","52.6","54.5","5.4","9.0",".426","14.9","29.8",".198",".368","13.6","74.0",".161"
"9","9","2014-11-14","0","ORL","0","85","101","89.3","106.1","95.2",".175",".238",".493","45.8","52.8","8.4","7.1",".463","15.7","12.5",".138",".500","14.0","76.7",".263"
"10","10","2014-11-16","0","MIA","1","91","84","97.3","89.8","93.6",".351",".243",".533","50.0","45.7","11.8","2.1",".507","15.8","12.8",".216",".486","17.1","85.4",".178"
"11","11","2014-11-18","1","NYK","1","117","113","134.1","129.5","87.3",".346",".218",".651","61.1","69.8","5.7","0.0",".609","15.1","50.0",".282",".619","12.0","71.1",".175"
