"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","1","DEN","0","85","105","87.6","108.2","97.0",".299",".402",".432","47.3","56.7","13.4","15.4",".391","14.0","27.3",".195",".589","19.5","76.3",".152"
"2","2","2015-10-30","1","GSW","0","92","112","93.3","113.6","98.6",".439",".280",".470","51.0","63.3","3.0","13.4",".396","14.1","25.0",".329",".511","7.1","77.1",".183"
"3","3","2015-11-01","0","MIA","0","89","109","92.0","112.7","96.7",".228",".456",".512","41.5","62.5","9.3","4.7",".468","16.4","7.5",".190",".541","11.2","73.8",".186"
"4","4","2015-11-02","1","OKC","1","110","105","106.9","102.0","102.9",".326",".326",".540","38.2","53.7","17.5","11.5",".511","10.5","14.6",".213",".536","20.4","65.9",".179"
"5","5","2015-11-04","1","ORL","1","119","114","116.0","111.1","92.9",".386",".386",".578","55.8","66.7","7.8","1.4",".540","15.6","35.6",".273",".544","12.4","78.0",".165"
"6","6","2015-11-06","0","SAC","1","116","110","114.5","108.6","101.3",".329",".439",".618","53.3","57.5","7.9","6.2",".579","18.3","32.6",".256",".478","12.4","71.4",".226"
"7","7","2015-11-07","0","LAC","1","109","105","111.1","107.0","98.2",".337",".349",".552","53.4","42.1","7.1","4.5",".483","12.4","26.8",".302",".500","10.8","76.6",".193"
"8","8","2015-11-11","1","BRK","0","98","106","104.3","112.9","93.9",".122",".347",".474","42.9","59.5","9.6","11.1",".469","6.3","24.5",".061",".469","9.4","61.5",".143"
"9","9","2015-11-13","0","DEN","0","98","107","98.3","107.3","99.7",".403",".377",".541","46.5","57.6","10.0","13.1",".487","18.1","19.0",".299",".512","15.9","72.7",".296"
"10","10","2015-11-14","1","DAL","0","98","110","101.3","113.7","96.7",".381",".405",".500","48.9","68.8","9.3","8.2",".435","10.9","24.5",".298",".528","10.1","79.5",".180"
"11","11","2015-11-16","1","BOS","0","95","111","94.1","110.0","101.0",".271",".376",".499","48.4","63.9","9.9","10.5",".488","18.8","29.8",".141",".532","15.9","66.7",".129"
"12","12","2015-11-18","1","POR","1","108","103","101.2","96.5","96.6",".380",".478",".503","51.5","68.8","10.3","10.3",".424","13.7","25.5",".326",".449","15.9","79.2",".273"
"13","13","2015-11-20","0","MEM","0","84","96","85.1","97.2","98.7",".500",".392",".465","51.0","53.6","11.1","14.8",".419","20.3","18.8",".297",".471","10.5","83.3",".188"
"14","14","2015-11-21","1","NYK","0","102","107","120.5","126.4","84.6",".346",".346",".547","48.3","51.4","7.1","7.3",".506","11.4","38.1",".247",".500","10.4","57.8",".338"
"15","15","2015-11-25","1","MEM","0","93","102","97.8","107.3","95.1",".380",".479",".561","47.4","63.3","14.7","10.9",".493","18.6","15.8",".324",".506","15.9","77.5",".263"
"16","16","2015-11-27","1","PHI","1","116","114","118.0","115.9","98.3",".507",".274",".650","59.8","55.3","5.1","12.5",".596","19.8","28.6",".397",".578","11.3","83.0",".217"
"17","17","2015-11-29","0","NYK","1","116","111","116.3","111.3","90.3",".379",".263",".523","47.6","37.2","16.0","3.3",".489","6.7","30.9",".242",".615","19.7","81.5",".192"
