"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","0","POR","0","89","106","100.2","119.4","88.8",".321",".198",".481","50.6","57.6","10.1","8.6",".420","12.3","32.6",".259",".511","9.4","69.0",".195"
"2","2","2014-10-30","0","LAC","0","90","93","99.0","102.3","90.9",".523",".323",".563","58.8","82.1","5.5","3.5",".477","21.6","29.6",".431",".431","10.1","73.6",".207"
"3","3","2014-11-01","1","DEN","1","102","91","106.7","95.2","95.6",".388",".250",".545","50.0","64.9","8.4","11.1",".500","12.2","16.7",".275",".481","16.1","76.1",".175"
"4","4","2014-11-03","0","BRK","0","85","116","94.4","128.8","90.1",".256",".280",".466","51.2","43.8","3.3","4.9",".439","15.7","31.3",".159",".589","8.0","76.3",".202"
"5","5","2014-11-04","0","TOR","0","88","100","98.4","111.9","89.4",".385",".323",".579","51.3","67.6","4.5","6.0",".569","20.0","18.2",".215",".444","9.5","74.5",".346"
"6","6","2014-11-07","1","MEM","0","89","91","102.2","104.5","87.1",".139",".316",".531","53.7","43.2","3.4","1.6",".544","16.9","25.6",".038",".475","8.3","79.1",".173"
"7","7","2014-11-09","1","SAC","1","101","93","113.6","104.6","88.9",".346",".231",".562","51.9","44.4","5.6","10.7",".500","13.5","28.2",".295",".488","10.0","76.3",".188"
"8","8","2014-11-11","0","MIL","0","78","85","84.4","92.0","92.4",".218",".230",".409","47.4","51.7","6.5","7.6",".368","13.6","26.0",".161",".426","14.9","70.2",".198"
"9","9","2014-11-12","0","BOS","1","109","94","123.6","106.6","88.2",".268",".293",".594","53.9","57.5","1.1","6.0",".549","8.0","22.2",".232",".500","8.3","82.5",".133"
"10","10","2014-11-14","1","DET","0","89","96","91.5","98.7","88.1",".063",".375",".451","43.3","60.5","9.2","12.1",".458","12.4","19.6",".010",".489","14.3","69.6",".101"
"11","11","2014-11-16","1","HOU","0","65","69","79.7","84.6","81.6",".412",".279",".405","45.5","70.0","7.4","33.3",".316","15.7","25.6",".324",".331","13.1","60.7",".200"
"12","12","2014-11-18","0","UTA","0","81","98","88.5","107.1","91.5",".226",".274",".439","44.4","56.7","8.7","10.5",".405","12.3","21.8",".155",".494","12.3","72.7",".222"
"13","13","2014-11-19","0","DEN","0","100","107","117.9","126.1","84.8",".316",".291",".556","48.1","58.3","5.9","0.0",".519","10.0","30.2",".228",".549","8.0","68.4",".207"
"14","14","2014-11-21","1","BRK","0","92","94","105.2","107.4","87.5",".224",".235",".493","48.6","47.4","10.3","17.3",".471","12.2","31.7",".141",".500","18.3","69.7",".403"
"15","15","2014-11-23","1","GSW","0","86","91","89.0","94.2","96.6",".300",".189",".422","52.3","40.6","3.1","17.6",".372","9.7","25.0",".211",".392","8.0","77.2",".194"
"16","16","2014-11-26","1","UTA","1","97","82","106.6","90.2","91.0",".120",".313",".555","54.2","52.5","9.9","13.0",".554","15.5","28.6",".060",".464","18.8","80.5",".243"
"17","17","2014-11-28","1","NYK","1","105","78","118.4","88.0","88.6",".267",".279",".546","63.3","52.6","10.2","0.0",".500","12.7","40.9",".221",".400","12.3","84.8",".240"
"18","18","2014-12-02","0","NOP","0","104","112","102.0","109.9","101.9",".321",".286",".542","47.9","43.2","6.9","8.5",".482","15.1","21.4",".274",".472","10.8","69.2",".330"
"19","19","2014-12-05","0","PHI","1","103","91","111.4","98.4","92.5",".437",".324",".608","47.6","77.1","7.6","14.3",".556","15.9","19.4",".338",".429","14.9","64.2",".226"
"20","20","2014-12-07","0","DET","1","96","94","105.5","103.3","91.0",".195",".241",".508","56.2","51.3","5.5","13.2",".483","13.7","34.0",".138",".493","12.0","81.0",".250"
"21","21","2014-12-09","1","MIL","1","114","101","114.1","101.1","99.9",".415",".256",".588","63.5","56.1","10.0","9.5",".524","17.1","40.5",".341",".429","12.3","81.3",".345"
"22","22","2014-12-11","1","CLE","1","103","94","109.9","100.3","93.7",".253",".299",".533","48.9","57.9","9.6","19.3",".477","10.2","25.0",".230",".418","12.5","70.0",".271"
"23","23","2014-12-12","0","MIN","1","111","92","118.0","97.8","94.1",".227",".273",".573","60.3","51.1","11.7","8.5",".545","14.9","42.1",".170",".468","14.2","77.5",".244"
"24","24","2014-12-14","1","PHO","1","112","88","113.7","89.3","98.5",".425",".225",".590","61.2","51.3","7.1","7.4",".513","15.9","35.0",".375",".379","8.6","77.8",".131"
"25","25","2014-12-16","0","SAC","1","104","92","111.9","99.0","93.0",".276",".230",".533","46.1","43.9","9.7","13.6",".506","9.3","25.5",".184",".458","15.7","69.0",".179"
"26","26","2014-12-18","0","GSW","0","109","114","111.1","116.2","98.1",".279",".291",".564","52.4","41.5","5.1","6.3",".541","13.4","21.6",".186",".574","8.4","77.8",".064"
"27","27","2014-12-19","0","LAL","1","104","103","111.1","110.0","93.6",".337",".244",".527","49.4","56.8","5.3","13.3",".477","6.6","22.4",".256",".541","9.8","86.1",".129"
"28","28","2014-12-21","1","NOP","0","99","101","108.7","110.9","91.1",".289",".241",".529","54.7","44.7","7.7","7.1",".488","14.6","35.6",".217",".517","8.7","75.6",".089"
"29","29","2014-12-23","1","POR","0","111","115","107.3","111.2","93.7",".149",".188",".516","53.5","43.5","7.7","8.3",".485","9.3","26.0",".129",".511","12.1","81.6",".242"
"30","30","2014-12-25","0","SAS","1","114","106","119.8","111.4","95.1",".469",".185",".583","55.3","59.5","9.5","10.3",".574","12.5","36.4",".259",".562","15.1","75.6",".185"
"31","31","2014-12-26","1","CHO","1","98","75","104.0","79.6","94.2",".239",".307",".504","52.3","50.0","6.4","15.9",".455","10.2","26.0",".205",".316","13.2","74.6",".230"
"32","32","2014-12-28","0","DAL","0","107","112","104.7","109.6","102.2",".233",".156",".539","58.9","46.7","7.8","3.5",".528","15.4","31.8",".133",".500","10.7","84.8",".273"
"33","33","2014-12-31","1","PHO","1","137","134","127.0","124.2","97.7",".495",".354",".568","56.2","53.7","5.6","6.3",".470","9.1","37.3",".444",".583","11.0","81.6",".322"
"34","34","2015-01-02","1","WAS","1","109","102","115.2","107.8","94.6",".229",".229",".597","49.4","47.7","8.5","6.3",".578","9.9","16.2",".157",".530","14.2","80.0",".155"
"35","35","2015-01-05","0","GSW","0","91","117","89.9","115.6","101.2",".347",".286",".403","52.2","63.3","9.9","8.3",".332","8.9","31.3",".265",".551","10.5","79.6",".227"
