"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"63","63","2016-03-06","0","MIL","1","104","96","106.3","98.1","97.8",".566",".329",".548","56.1","84.4","5.1","11.3",".467","18.1","32.6",".434",".394","8.8","74.5",".278"
"64","64","2016-03-09","1","LAC","1","120","108","120.0","108.0","100.0",".198",".264",".607","64.2","68.8","6.0","4.3",".577","13.9","27.0",".165",".580","9.9","95.5",".173"
"65","65","2016-03-11","1","MIN","0","96","99","96.1","99.1","99.9",".298",".321",".505","59.3","41.7","3.0","10.8",".464","20.2","34.0",".214",".471","11.2","86.4",".209"
"66","66","2016-03-12","0","SAS","0","85","93","93.2","102.0","91.2",".309",".222",".462","56.0","58.1","7.7","3.3",".395","17.1","36.7",".259",".424","10.3","74.5",".247"
"67","67","2016-03-14","1","POR","1","128","94","132.8","97.5","96.4",".313",".205",".678","57.1","63.3","10.4","9.4",".645","12.1","28.6",".253",".379","9.7","75.0",".275"
"68","68","2016-03-16","0","BOS","1","130","109","132.9","111.4","97.9",".313",".302",".595","55.8","48.9","7.2","6.8",".552","8.4","38.1",".250",".457","9.5","69.8",".258"
"69","69","2016-03-18","0","PHI","1","111","97","113.3","99.0","98.0",".202",".247",".573","63.6","60.0","3.1","13.3",".545","17.1","38.1",".157",".449","7.3","82.5",".191"
"70","70","2016-03-19","0","IND","1","115","111","117.0","112.9","98.3",".325",".350",".629","57.0","61.9","8.1","6.6",".588","16.4","25.7",".263",".536","11.1","81.8",".265"
"71","71","2016-03-22","1","HOU","1","111","107","111.6","107.6","99.4",".319",".385",".535","49.5","53.7","10.1","12.7",".495","11.1","27.7",".231",".505","13.1","71.7",".152"
"72","72","2016-03-24","1","UTA","1","113","91","121.9","98.2","92.7",".265",".265",".610","52.0","60.0","14.0","7.8",".596","13.1","27.0",".169",".514","17.8","76.3",".219"
"73","73","2016-03-26","1","SAS","1","111","92","121.5","100.7","91.4",".212",".235",".597","58.0","43.2","6.6","7.0",".559","15.5","38.2",".188",".453","11.4","72.3",".163"
"74","74","2016-03-28","0","TOR","1","119","100","123.8","104.0","96.1",".372",".302",".595","57.0","70.7","7.3","7.2",".541","9.1","30.0",".302",".452","8.0","77.4",".172"
"75","75","2016-03-29","0","DET","0","82","88","88.1","94.5","93.1",".268",".256",".447","45.9","51.6","10.7","10.3",".415","17.2","27.5",".171",".402","14.3","66.0",".207"
"76","76","2016-03-31","1","LAC","1","119","117","130.8","128.6","91.0",".276",".368",".610","63.9","55.6","11.0","2.1",".575","12.5","44.7",".218",".658","12.3","85.3",".224"
"77","77","2016-04-03","0","HOU","0","110","118","114.9","123.3","95.7",".390",".329",".572","52.6","55.3","5.2","8.3",".506","16.5","39.5",".329",".466","7.4","61.4",".225"
"78","78","2016-04-05","0","DEN","1","124","102","123.4","101.5","100.5",".276",".379",".636","59.1","69.6","10.0","6.9",".615","14.8","31.7",".195",".477","11.5","80.8",".205"
"79","79","2016-04-06","0","POR","0","115","120","115.5","120.5","99.6",".341",".242",".550","56.2","41.9","9.0","3.9",".522","14.0","38.8",".220",".601","13.7","77.5",".226"
"80","80","2016-04-09","0","SAC","0","112","114","116.3","118.4","96.3",".346",".395",".600","52.4","61.5","6.2","8.1",".562","18.4","35.1",".259",".548","9.7","66.0",".117"
"81","81","2016-04-11","1","LAL","1","112","79","112.2","79.2","99.8",".281",".385",".519","54.3","64.3","8.0","22.0",".500","9.3","25.5",".167",".327","13.7","81.5",".321"
"82","82","2016-04-12","0","SAS","0","98","102","99.9","104.0","88.8",".287",".287",".500","56.7","51.4","7.1","6.8",".437","17.6","36.7",".253",".448","9.8","77.1",".276"
