"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-11-03","1","TOR","1","107","100","109.4","102.3","97.8",".457",".185",".550","52.6","54.1","6.1","7.8",".494","14.9","25.0",".333",".494","13.1","76.2",".232"
"2","2","2012-11-05","1","MIN","0","96","107","113.6","126.6","84.5",".247",".315",".593","39.2","68.6","8.3","5.9",".568","13.8","21.6",".178",".540","10.4","56.8",".136"
"3","3","2012-11-07","0","MIA","0","73","103","82.6","116.6","88.3",".213",".263",".417","50.0","40.0","7.9","1.9",".394","17.8","28.9",".125",".584","12.5","77.1",".169"
"4","4","2012-11-09","0","ORL","1","107","68","124.8","79.3","85.7",".305",".280",".575","57.8","51.2","10.5","10.2",".555","10.6","34.9",".195",".457","19.7","82.5",".057"
"5","5","2012-11-11","1","ORL","1","82","74","91.7","82.8","89.4",".321",".308",".461","56.7","69.0","5.6","11.3",".417","14.4","27.9",".218",".363","10.7","79.6",".155"
"6","6","2012-11-13","1","CLE","1","114","101","128.2","113.6","88.9",".403",".286",".629","52.7","64.3","5.6","13.7",".578","12.5","38.7",".325",".454","10.9","62.8",".253"
"7","7","2012-11-15","1","BOS","1","102","97","117.4","111.6","86.9",".329",".259",".524","51.6","52.8","8.1","11.3",".471","10.2","36.0",".259",".513","13.1","70.7",".267"
"8","8","2012-11-18","0","SAC","1","99","90","113.7","103.3","87.1",".333",".227",".576","44.0","61.1","9.2","9.7",".513","10.4","20.6",".293",".500","16.1","63.4",".125"
"9","9","2012-11-20","0","LAL","0","90","95","100.3","105.9","89.7",".256",".280",".493","51.7","70.6","7.8","5.8",".457","12.5","28.6",".183",".521","11.0","80.0",".260"
"10","10","2012-11-21","0","GSW","0","93","102","112.0","122.9","83.0",".181",".277",".519","44.9","68.4","8.4","10.0",".494","8.2","31.1",".133",".580","15.3","63.6",".200"
"11","11","2012-11-23","1","LAC","1","86","76","105.2","92.9","81.8",".260",".178",".529","43.8","55.9","7.3","5.5",".500","15.6","28.2",".178",".431","18.1","58.5",".194"
"12","12","2012-11-25","1","POR","1","98","85","110.1","95.5","89.0",".228",".185",".484","58.5","66.7","11.2","14.8",".451","10.6","40.5",".163",".481","16.0","77.5",".128"
"13","13","2012-11-26","1","NYK","1","96","89","107.0","99.2","81.3",".209",".308",".483","50.0","62.2","5.6","10.9",".456","10.8","35.3",".143",".424","12.8","65.3",".200"
"14","14","2012-11-28","0","BOS","1","95","83","104.4","91.2","91.0",".354",".293",".501","55.6","63.6","13.2","4.4",".463","12.9","34.7",".232",".433","16.6","80.5",".240"
"15","15","2012-11-30","0","ORL","1","98","86","117.7","103.3","83.3",".157",".241",".552","53.2","57.9","4.8","9.0",".524","7.3","28.2",".133",".455","9.4","78.9",".192"
"16","16","2012-12-01","0","MIA","0","89","102","99.2","113.7","89.7",".360",".373",".512","52.1","60.6","6.7","6.9",".480","17.2","25.0",".227",".558","10.4","78.4",".192"
"17","17","2012-12-04","1","OKC","0","111","117","121.5","128.1","91.4",".253",".374",".549","54.8","56.4","7.7","1.9",".505","10.6","34.0",".209",".659","12.9","92.3",".455"
"18","18","2012-12-07","1","GSW","0","102","109","112.7","120.4","90.5",".264",".379",".525","48.4","62.2","5.5","5.6",".489","11.8","31.9",".195",".561","10.4","65.9",".089"
"19","19","2012-12-09","1","MIL","0","88","97","94.0","103.6","93.7",".291",".316",".494","57.1","68.8","9.6","9.1",".449","18.3","30.8",".215",".514","17.6","84.2",".338"
"20","20","2012-12-11","1","NYK","0","97","100","116.4","120.0","83.3",".412",".265",".604","51.4","58.3","6.0","6.0",".559","12.0","21.9",".309",".551","10.4","75.0",".179"
"21","21","2012-12-12","0","TOR","1","94","88","108.2","101.3","86.9",".547",".297",".592","55.1","69.0","5.8","1.8",".531","17.6","25.0",".406",".520","14.5","81.1",".133"
"22","22","2012-12-14","1","DET","1","107","105","108.8","106.8","81.4",".172",".280",".535","44.3","47.6","8.1","9.6",".505","9.9","21.7",".140",".429","9.1","64.7",".202"
"23","23","2012-12-15","0","CHI","0","82","83","96.0","97.1","85.5",".293",".253",".484","55.4","51.7","10.5","12.3",".433","17.5","35.0",".227",".453","13.5","79.4",".200"
"24","24","2012-12-18","1","UTA","0","90","92","106.1","108.5","84.8",".286",".221",".519","44.2","48.5","9.4","4.8",".474","13.0","28.6",".221",".476","14.3","59.1",".157"
"25","25","2012-12-19","0","NYK","0","86","100","104.4","121.4","82.4",".115",".321",".525","49.4","54.3","3.6","3.7",".513","12.8","26.3",".077",".524","7.2","71.8",".157"
"26","26","2012-12-23","1","PHI","1","95","92","112.3","108.7","84.6",".405",".297",".545","46.7","54.5","8.3","4.3",".500","9.4","23.9",".284",".477","8.9","69.6",".091"
