"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","0","BOS","0","105","121","105.7","121.8","99.3",".325",".238",".574","52.7","51.3","6.0","10.6",".531","17.9","25.7",".250",".602","10.9","76.9",".170"
"2","2","2014-11-01","0","DET","1","102","90","117.6","103.7","86.8",".149",".299",".550","53.9","42.9","3.5","5.1",".523","7.9","27.9",".126",".428","7.1","78.3",".329"
"3","3","2014-11-03","1","OKC","1","116","85","128.8","94.4","90.1",".226",".274",".628","48.8","56.8","12.2","5.1",".589","8.0","23.7",".202",".439","15.7","68.8",".159"
"4","4","2014-11-05","1","MIN","0","91","98","94.0","101.2","96.8",".207",".256",".508","45.2","47.2","6.2","6.8",".488","16.7","15.6",".134",".450","9.9","72.9",".189"
"5","5","2014-11-07","1","NYK","1","110","99","117.0","105.3","94.0",".351",".324",".644","49.4","47.4","6.4","8.5",".608","15.8","20.0",".270",".456","12.4","70.0",".189"
"6","6","2014-11-09","1","ORL","1","104","96","113.6","104.8","91.6",".277",".169",".558","59.2","57.5","10.9","8.3",".506","13.1","35.0",".241",".573","17.2","86.1",".133"
"7","7","2014-11-12","0","PHO","0","104","112","105.6","113.8","98.5",".432",".284",".590","45.7","48.6","9.1","7.0",".534","17.7","20.0",".338",".531","17.6","70.7",".321"
"8","8","2014-11-13","0","GSW","0","99","107","103.0","111.3","96.1",".225",".180",".506","47.7","48.7","5.2","3.6",".455","10.9","18.4",".202",".517","9.2","70.8",".156"
"9","9","2014-11-15","0","POR","0","87","97","97.6","108.8","89.2",".191",".213",".451","47.8","42.9","7.9","3.8",".399","8.5","26.1",".180",".494","13.5","70.5",".256"
"10","10","2014-11-17","1","MIA","0","83","95","100.7","115.3","82.4",".371",".329",".510","46.1","62.1","12.1","11.1",".479","12.8","26.2",".229",".493","14.3","70.6",".333"
"11","11","2014-11-19","1","MIL","0","118","122","104.6","108.1","86.0",".315",".337",".563","49.0","59.1","6.2","7.1",".527","16.0","22.2",".228",".468","9.8","70.9",".194"
"12","12","2014-11-21","0","OKC","1","94","92","107.4","105.2","87.5",".448",".224",".586","51.4","54.8","2.3","9.2",".500","18.3","30.3",".403",".471","12.2","68.3",".141"
"13","13","2014-11-22","0","SAS","0","87","99","95.4","108.6","91.2",".110",".297",".456","47.8","70.6","5.5","8.6",".423","10.3","23.6",".110",".570","14.3","83.8",".114"
"14","14","2014-11-26","0","PHI","1","99","91","99.6","91.5","99.4",".394",".338",".594","48.8","71.4","10.1","11.5",".549","22.4","12.1",".296",".453","17.8","73.5",".165"
"15","15","2014-11-30","1","CHI","0","84","102","87.8","106.6","95.7",".279",".163",".435","40.5","50.0","9.4","0.0",".384","9.4","14.0",".209",".543","18.5","79.4",".391"
"16","16","2014-12-02","0","NYK","1","98","93","113.6","107.8","86.3",".225",".191",".501","55.1","56.4","8.1","9.4",".472","12.5","43.8",".157",".500","13.8","68.3",".148"
"17","17","2014-12-03","1","SAS","1","95","93","99.6","97.5","86.4",".200",".211",".485","48.2","54.1","2.1","2.9",".461","9.3","18.4",".133",".416","7.0","71.4",".089"
"18","18","2014-12-05","1","ATL","0","75","98","79.3","103.6","94.6",".238",".225",".424","52.6","53.3","4.2","4.3",".394","16.1","18.4",".150",".512","9.8","87.5",".185"
"19","19","2014-12-08","1","CLE","0","88","110","98.7","123.4","89.2",".235",".235",".492","37.5","69.4","6.7","3.1",".469","11.8","22.2",".148",".528","11.5","53.5",".167"
"20","20","2014-12-10","0","CHI","0","80","105","87.2","114.5","91.7",".273",".159",".406","43.6","55.2","9.8","8.8",".347","10.0","26.3",".216",".519","13.9","65.9",".291"
"21","21","2014-12-12","1","PHI","1","88","70","99.0","78.8","88.9",".210",".247",".497","56.0","69.4","18.0","12.2",".475","16.1","32.5",".136",".399","22.8","77.3",".217"
"22","22","2014-12-13","0","CHO","1","114","87","130.5","99.6","87.4",".278",".319",".705","55.8","69.0","4.6","7.0",".694","13.9","13.8",".194",".443","6.2","81.3",".215"
"23","23","2014-12-16","1","MIA","0","91","95","97.8","102.1","93.0",".416",".364",".500","47.4","83.3","9.7","4.2",".442","15.7","24.4",".299",".521","17.7","78.8",".278"
"24","24","2014-12-17","0","TOR","0","89","105","103.1","121.7","86.3",".272",".333",".491","50.6","57.1","3.5","13.3",".488","12.5","31.1",".123",".575","9.2","72.5",".163"
"25","25","2014-12-19","0","CLE","0","91","95","97.7","102.0","93.2",".154",".308",".546","45.7","62.2","8.6","15.1",".532","16.1","10.8",".103",".461","15.1","75.0",".312"
"26","26","2014-12-21","1","DET","1","110","105","112.9","107.8","97.4",".382",".263",".620","42.5","72.5","9.2","6.3",".579","14.5","8.6",".289",".489","11.3","65.4",".176"
"27","27","2014-12-23","1","DEN","1","102","96","110.3","103.8","92.5",".154",".253",".525","43.3","48.8","10.8","5.3",".505","8.5","24.5",".110",".482","16.4","65.9",".207"
"28","28","2014-12-26","0","BOS","1","109","107","111.7","109.6","97.6",".337",".253",".572","53.8","46.3","9.2","4.8",".536","13.6","28.9",".241",".569","13.2","85.7",".092"
"29","29","2014-12-27","1","IND","0","85","110","88.8","114.9","95.7",".351",".325",".478","43.8","53.6","2.1","5.9",".409","14.4","11.6",".286",".564","9.6","81.1",".151"
"30","30","2014-12-29","1","SAC","1","107","99","116.8","108.1","91.6",".488",".263",".551","47.6","55.6","13.1","5.4",".500","8.5","29.8",".338",".546","19.8","70.3",".211"
"31","31","2014-12-30","0","CHI","1","96","82","107.2","91.5","89.6",".253",".169",".520","48.9","58.3","10.0","8.2",".470","9.8","22.2",".217",".430","11.5","73.5",".093"
"32","32","2015-01-02","0","ORL","1","100","98","102.4","100.4","97.6",".250",".278",".626","54.9","63.4","7.2","7.6",".618","21.6","12.1",".153",".483","10.2","83.7",".148"
"33","33","2015-01-04","0","MIA","0","84","88","97.0","101.6","86.6",".151",".279",".458","47.5","52.9","10.4","11.3",".436","10.7","22.7",".105",".500","15.0","77.8",".313"
"34","34","2015-01-05","1","DAL","0","88","96","90.0","98.1","88.6",".274",".298",".467","50.5","60.6","5.1","10.4",".411","12.9","15.9",".226",".447","8.9","76.3",".128"
"35","35","2015-01-07","1","BOS","0","81","89","91.5","100.5","88.5",".351",".189",".474","54.9","60.0","3.4","8.6",".426","16.6","26.8",".243",".426","5.9","78.0",".159"
"36","36","2015-01-09","1","PHI","0","88","90","98.7","100.9","89.2",".370",".219",".518","52.5","63.6","9.0","4.8",".473","16.7","25.0",".260",".506","13.9","75.0",".127"
"37","37","2015-01-10","0","DET","0","93","98","100.8","106.2","92.3",".114",".352",".503","51.1","67.6","6.5","4.3",".472","12.3","20.5",".114",".494","9.9","80.4",".238"
"38","38","2015-01-12","1","HOU","0","99","113","105.0","119.9","94.3",".214",".250",".539","49.4","46.2","7.4","8.7",".494","14.8","26.8",".190",".570","12.9","71.4",".174"
"39","39","2015-01-14","1","MEM","0","92","103","102.9","115.2","89.4",".160",".347",".573","46.8","52.8","5.6","1.5",".547","18.3","18.2",".133",".488","8.6","68.2",".265"
"40","40","2015-01-16","0","WAS","1","102","80","111.8","87.7","91.2",".383",".148",".539","51.3","48.6","13.2","7.1",".481","9.6","21.6",".296",".452","19.2","79.5",".192"
"41","41","2015-01-17","1","WAS","0","90","99","102.1","112.4","88.1",".220",".207",".500","44.9","47.2","6.8","0.0",".463","10.0","23.4",".171",".552","12.8","69.0",".182"
"42","42","2015-01-21","0","SAC","1","103","100","108.0","104.9","95.4",".380",".253",".559","50.6","59.5","7.3","9.1",".500","13.2","23.8",".304",".494","12.9","76.7",".202"
