"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","1","CHI","0","80","104","92.0","119.6","87.0",".200",".200",".433","44.7","61.3","10.3","10.6",".382","10.6","27.5",".176",".556","15.1","70.6",".352"
"2","2","2014-10-30","0","CLE","1","95","90","114.3","108.3","83.1",".261",".174",".618","51.5","81.1","10.8","2.2",".580","16.3","29.0",".217",".521","19.4","70.3",".243"
"3","3","2014-11-02","1","CHO","1","96","93","111.3","107.8","86.3",".218",".205",".562","47.9","59.0","5.8","0.0",".551","12.3","21.1",".128",".514","12.7","77.1",".300"
"4","4","2014-11-04","1","WAS","0","83","98","93.9","110.8","88.4",".235",".185",".464","51.2","53.3","5.7","6.5",".420","16.8","32.6",".185",".538","12.0","73.7",".150"
"5","5","2014-11-05","0","DET","0","95","98","107.6","111.0","88.3",".111",".222",".503","43.9","64.1","3.4","14.1",".483","8.7","23.4",".089",".431","7.3","62.7",".264"
"6","6","2014-11-07","0","BRK","0","99","110","105.3","117.0","94.0",".233",".211",".499","50.6","59.5","7.4","4.0",".456","12.4","30.0",".189",".608","15.8","80.0",".270"
"7","7","2014-11-08","0","ATL","0","96","103","107.9","115.8","88.9",".131",".250",".540","51.8","65.0","2.2","10.2",".524","14.4","31.0",".095",".463","7.6","72.1",".346"
"8","8","2014-11-10","1","ATL","0","85","91","97.1","104.0","87.5",".145",".313",".481","51.3","63.9","4.6","4.5",".470","14.5","27.5",".084",".451","15.3","76.3",".380"
"9","9","2014-11-12","1","ORL","0","95","97","109.5","111.8","86.7",".163",".267",".515","51.9","45.9","2.3","10.3",".477","7.1","25.0",".151",".514","10.6","87.9",".357"
"10","10","2014-11-14","1","UTA","0","100","102","114.0","116.3","87.7",".244",".098",".551","44.3","38.5","13.7","2.1",".506","8.1","20.0",".207",".586","18.2","68.6",".286"
"11","11","2014-11-16","1","DEN","1","109","93","114.0","97.3","95.6",".355",".184",".620","52.4","39.0","9.4","6.3",".579","14.6","21.6",".276",".470","15.4","77.8",".195"
"12","12","2014-11-18","0","MIL","0","113","117","129.5","134.1","87.3",".238",".313",".639","38.9","68.2","10.3","4.9",".619","12.0","28.9",".175",".609","15.1","50.0",".282"
"13","13","2014-11-19","0","MIN","0","99","115","106.9","124.2","92.6",".406",".232",".609","48.5","55.9","6.5","4.5",".558","21.3","28.6",".319",".556","12.4","62.5",".180"
"14","14","2014-11-22","1","PHI","1","91","83","102.3","93.3","88.9",".318",".258",".605","52.6","45.5","7.9","4.1",".545","19.3","18.8",".288",".453","17.3","77.3",".200"
"15","15","2014-11-24","0","HOU","0","86","91","97.5","103.1","88.2",".197",".289",".521","51.3","71.4","9.1","12.5",".500","17.1","24.3",".132",".513","15.9","75.6",".171"
"16","16","2014-11-26","0","DAL","0","102","109","100.5","107.4","91.9",".174",".304",".515","48.6","53.8","6.9","4.7",".500","17.5","29.4",".109",".421","9.0","65.5",".305"
"17","17","2014-11-28","0","OKC","0","78","105","88.0","118.4","88.6",".320",".253",".456","36.7","58.6","3.4","9.7",".400","12.3","15.2",".240",".500","12.7","59.1",".221"
"18","18","2014-11-30","1","MIA","0","79","86","92.3","100.4","85.6",".227",".273",".408","54.9","45.2","7.0","6.1",".369","11.0","39.2",".159",".465","14.1","75.0",".264"
"19","19","2014-12-02","1","BRK","0","93","98","107.8","113.6","86.3",".173",".346",".534","44.9","62.9","9.3","4.2",".500","13.8","31.7",".148",".472","12.5","56.3",".157"
"20","20","2014-12-04","1","CLE","0","87","90","96.2","99.5","90.5",".068",".295",".480","58.8","70.3","12.2","5.8",".466","18.8","38.6",".057",".493","17.3","83.3",".300"
"21","21","2014-12-05","0","CHO","0","102","103","114.2","115.4","89.3",".278",".278",".575","45.3","62.2","5.6","5.7",".532","6.3","11.4",".228",".500","6.8","75.0",".170"
"22","22","2014-12-07","1","POR","0","99","103","109.4","113.8","90.5",".177",".241",".581","45.7","48.8","6.6","7.0",".551","13.2","12.5",".152",".482","8.4","67.3",".247"
"23","23","2014-12-09","0","NOP","0","93","104","105.6","118.0","88.1",".167",".244",".555","41.1","51.4","9.1","12.3",".532","13.4","16.2",".128",".525","10.7","66.7",".250"
"24","24","2014-12-10","0","SAS","0","95","109","109.5","125.7","86.7",".224",".197",".569","50.7","59.5","4.6","1.9",".526","16.9","27.0",".197",".575","9.5","76.5",".342"
"25","25","2014-12-12","0","BOS","1","101","95","110.2","103.7","91.7",".222",".198",".568","49.4","65.0","14.2","7.9",".531","12.8","27.5",".185",".476","15.5","70.7",".165"
