"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","MIL","1","90","83","95.7","88.3","94.0",".239",".183",".573","52.3","47.2","12.8","10.3",".528","21.9","18.8",".211",".493","22.5","84.8",".135"
"2","2","2013-10-31","0","CHI","0","81","82","91.3","92.5","88.7",".163",".279",".439","46.7","64.5","13.5","13.3",".413","14.0","27.1",".116",".428","17.6","69.0",".224"
"3","3","2013-11-03","1","MIN","0","100","109","105.1","114.5","95.2",".146",".360",".528","53.3","52.5","7.4","5.8",".500","14.5","29.8",".124",".506","11.1","77.8",".367"
"4","4","2013-11-05","1","CHA","0","97","102","105.1","110.6","92.3",".280",".341",".526","39.3","34.3","11.9","8.0",".476","13.2","23.9",".232",".479","19.7","57.9",".479"
"5","5","2013-11-08","0","CHA","1","101","91","112.5","101.4","89.8",".100",".289",".537","47.4","59.5","5.6","15.0",".533","11.3","27.9",".056",".434","13.6","71.4",".329"
"6","6","2013-11-10","1","SAS","0","89","120","96.3","129.9","92.4",".354",".268",".470","39.3","51.6","6.5","2.1",".415","9.5","17.6",".256",".618","12.7","72.7",".342"
"7","7","2013-11-13","0","ATL","1","95","91","107.0","102.5","88.8",".148",".386",".507","44.0","64.9","12.4","5.7",".489","3.1","17.0",".102",".487","14.8","78.4",".208"
"8","8","2013-11-14","1","HOU","0","106","109","116.4","119.7","91.1",".310",".230",".536","45.6","52.6","6.6","12.5",".483","8.3","23.8",".253",".522","13.8","70.3",".559"
"9","9","2013-11-16","1","ATL","0","90","110","100.0","122.2","90.0",".178",".333",".464","57.1","55.9","6.7","5.4",".433","12.6","38.0",".133",".622","13.2","85.3",".167"
"10","10","2013-11-19","0","DET","0","86","92","103.3","110.5","83.2",".237",".316",".512","48.6","48.5","10.8","5.9",".474","13.4","27.0",".184",".550","15.9","71.4",".214"
"11","11","2013-11-20","1","IND","0","96","103","93.6","100.5","92.8",".170",".300",".447","51.5","40.5","8.8","8.8",".410","12.2","29.1",".140",".431","12.0","78.3",".322"
