"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","0","MIL","1","122","97","128.2","101.9","95.2",".376",".247",".563","51.0","57.1","11.6","10.3",".500","9.2","39.6",".312",".401","15.3","62.5",".326"
"2","2","2015-10-29","1","ATL","0","101","112","99.4","110.2","101.7",".226",".312",".494","55.2","55.3","9.8","6.8",".441","17.0","33.3",".204",".566","13.7","82.1",".217"
"3","3","2015-10-31","0","WAS","1","117","110","110.5","103.8","105.9",".372",".221",".585","48.2","51.2","7.6","7.4",".529","15.2","22.0",".302",".456","14.0","73.8",".311"
"4","4","2015-11-02","1","SAS","0","84","94","94.1","105.4","89.2",".236",".146",".428","52.1","53.1","9.0","4.5",".382","9.2","31.5",".180",".519","13.1","80.0",".152"
"5","5","2015-11-04","0","CLE","0","86","96","92.2","102.9","93.3",".179",".286",".475","45.5","48.5","6.4","12.5",".440","11.7","18.8",".143",".440","10.2","77.5",".277"
"6","6","2015-11-06","1","MIL","0","92","99","102.5","110.3","89.7",".346",".296",".493","51.2","60.6","3.3","7.5",".432","13.8","33.3",".272",".451","11.3","69.0",".321"
"7","7","2015-11-08","1","LAL","1","99","95","103.9","99.7","95.3",".345",".321",".512","53.1","66.7","5.2","7.5",".446","8.5","22.7",".286",".431","8.0","77.8",".149"
"8","8","2015-11-10","0","TOR","1","111","109","116.4","114.3","95.4",".189",".242",".539","47.3","52.4","8.4","10.4",".500","8.0","27.1",".168",".464","9.8","68.9",".369"
"9","9","2015-11-11","0","CHO","0","93","95","101.4","103.6","91.7",".081",".244",".522","61.2","47.6","5.5","8.2",".512","15.2","29.7",".058",".464","4.9","85.4",".202"
"10","10","2015-11-13","1","CLE","0","84","90","93.1","99.8","90.2",".266",".342",".476","48.4","55.2","7.8","8.0",".424","13.7","21.3",".215",".462","11.6","75.0",".231"
"11","11","2015-11-15","1","NOP","1","95","87","103.4","94.7","91.8",".216",".205",".493","53.2","47.4","8.7","8.0",".455","8.5","23.8",".170",".493","18.5","88.6",".239"
"12","12","2015-11-17","1","CHO","1","102","94","110.7","102.0","92.2",".236",".225",".519","51.7","61.1","4.3","9.7",".461","9.2","22.7",".225",".470","7.0","81.4",".207"
"13","13","2015-11-20","0","OKC","1","93","90","101.1","97.9","92.0",".319",".278",".566","42.4","69.7","10.9","7.9",".542","19.6","17.6",".208",".397","12.1","58.8",".185"
"14","14","2015-11-21","0","HOU","1","107","102","126.4","120.5","84.6",".425",".313",".563","51.7","58.8","4.7","15.1",".500","10.4","42.2",".338",".506","11.4","61.9",".247"
"15","15","2015-11-23","0","MIA","0","78","95","88.4","107.7","88.2",".241",".276",".405","46.7","42.9","7.9","6.5",".345","10.3","27.3",".207",".414","8.5","68.0",".346"
"16","16","2015-11-25","0","ORL","0","91","100","102.1","112.2","89.1",".301",".325",".484","49.5","51.6","2.2","14.3",".428","10.5","26.7",".241",".424","6.5","70.0",".314"
"17","17","2015-11-27","1","MIA","0","78","97","86.0","107.0","90.7",".176",".165",".426","48.1","50.0","7.7","8.5",".394","9.8","17.1",".129",".480","12.0","80.0",".316"
"18","18","2015-11-29","1","HOU","0","111","116","111.3","116.3","90.3",".218",".231",".649","52.4","48.9","5.0","10.0",".615","19.7","18.5",".192",".489","6.7","69.1",".242"
"19","19","2015-12-02","1","PHI","1","99","87","97.0","85.2","102.1",".250",".216",".507","54.3","50.0","4.9","16.1",".455","14.8","18.6",".216",".424","11.9","85.7",".163"
"20","20","2015-12-04","1","BRK","1","108","91","111.2","93.7","97.2",".241",".310",".561","47.3","64.1","8.2","7.5",".517","11.9","18.2",".207",".445","11.8","73.5",".110"
"21","21","2015-12-05","0","MIL","0","91","106","94.4","109.9","96.4",".368",".329",".515","43.0","68.8","4.1","4.7",".461","14.5","14.3",".276",".506","11.5","70.5",".180"
"22","22","2015-12-07","1","DAL","0","97","104","103.3","110.8","93.9",".107",".298",".551","46.3","62.5","4.3","7.8",".530","12.9","7.7",".095",".530","9.0","82.9",".207"
"23","23","2015-12-09","0","UTA","0","85","106","92.2","115.0","92.2",".346",".269",".473","41.4","64.5","10.8","5.1",".449","10.0","14.3",".192",".544","13.4","76.3",".238"
"24","24","2015-12-10","0","SAC","0","97","99","97.9","99.9","99.1",".337",".349",".509","55.1","51.5","9.1","7.8",".452","15.9","27.7",".265",".468","10.7","80.4",".129"
"25","25","2015-12-12","0","POR","1","112","110","125.3","123.0","89.4",".373",".280",".641","46.6","43.6","3.4","4.4",".580","11.2","21.9",".333",".494","6.4","65.9",".247"
"26","26","2015-12-16","1","MIN","1","107","102","112.5","107.3","95.1",".353",".247",".545","50.0","75.7","2.1","12.5",".482","12.5","29.2",".294",".436","6.1","69.2",".139"
"27","27","2015-12-18","0","PHI","1","107","97","109.1","98.9","98.1",".329",".224",".550","57.6","60.0","8.2","11.3",".506","13.4","30.4",".247",".519","14.3","89.7",".221"
"28","28","2015-12-19","1","CHI","1","107","91","116.5","99.1","91.8",".293",".244",".578","47.8","46.3","6.5","2.7",".530","10.6","25.6",".244",".420","11.4","64.7",".128"
"29","29","2015-12-21","1","ORL","0","99","107","112.0","121.0","88.4",".211",".316",".596","54.2","53.8","5.7","9.4",".559","15.3","26.5",".184",".570","9.0","78.9",".105"
"30","30","2015-12-23","0","CLE","0","84","91","97.3","105.4","86.3",".195",".195",".472","47.8","59.4","5.8","11.5",".421","11.0","20.9",".183",".416","6.9","71.4",".265"
"31","31","2015-12-26","0","ATL","0","98","117","103.6","123.7","94.6",".210",".296",".554","53.2","64.1","6.3","12.7",".525","19.9","30.8",".160",".580","8.6","75.0",".170"
"32","32","2015-12-27","0","BOS","0","91","100","95.9","105.4","94.9",".270",".213",".457","48.5","45.5","6.3","6.2",".393","11.5","25.0",".236",".471","9.3","74.5",".235"
"33","33","2015-12-29","1","DET","1","108","96","123.2","109.5","87.7",".215",".203",".624","48.0","53.5","5.7","12.9",".595","10.4","20.0",".177",".472","9.4","66.7",".135"
"34","34","2016-01-01","0","CHI","0","81","108","91.9","122.5","88.1",".202",".226",".443","43.8","51.6","3.4","10.1",".405","10.7","21.6",".155",".518","6.8","68.9",".235"
"35","35","2016-01-03","1","ATL","1","111","97","116.0","101.4","95.7",".159",".295",".589","59.0","61.4","8.4","12.1",".563","14.5","33.3",".136",".488","13.9","81.0",".179"
