"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2017-01-04","1","MIL","0","104","105","109.2","110.3","95.2",".128",".298",".524","52.3","61.9","9.5","6.0",".516","11.6","30.0",".074",".532","12.4","81.6",".282"
"36","36","2017-01-06","0","MIL","1","116","111","121.2","115.9","95.7",".325",".277",".611","53.3","70.7","5.2","10.7",".572","12.9","27.5",".253",".577","13.4","82.9",".269"
"37","37","2017-01-07","0","IND","0","109","123","104.4","117.8","104.4",".276",".356",".559","37.6","62.5","8.6","11.3",".529","14.8","12.8",".195",".564","16.2","68.4",".302"
"38","38","2017-01-09","1","NOP","0","96","110","105.8","121.3","90.7",".188",".341",".522","53.6","47.2","5.5","7.0",".488","13.2","27.9",".153",".560","8.0","80.5",".190"
"39","39","2017-01-11","0","PHI","0","97","98","103.3","104.3","93.9",".116",".256",".537","46.0","47.6","7.5","11.9",".512","12.6","21.6",".105",".426","11.8","64.0",".179"
"40","40","2017-01-12","1","CHI","1","104","89","115.0","98.4","90.4",".120",".250",".537","52.7","47.7","3.3","9.9",".516","11.0","37.0",".098",".410","10.9","68.9",".180"
"41","41","2017-01-15","0","TOR","0","101","116","105.5","121.1","95.8",".321",".345",".527","49.4","60.0","7.3","10.4",".488","12.7","25.6",".226",".539","9.2","75.0",".225"
"42","42","2017-01-16","1","ATL","0","107","108","110.5","111.6","96.8",".271",".306",".562","59.6","50.0","8.3","5.5",".541","15.9","34.9",".176",".529","9.3","82.6",".184"
"43","43","2017-01-18","0","BOS","1","117","106","125.9","114.0","93.0",".198",".275",".591","63.3","58.7","2.2","13.8",".560","12.4","42.9",".165",".434","2.8","81.3",".297"
"44","44","2017-01-19","1","WAS","0","110","113","116.8","120.0","94.2",".244",".267",".552","50.6","47.6","7.4","7.1",".506","9.1","31.8",".211",".574","13.7","73.0",".136"
"45","45","2017-01-21","1","PHO","0","105","107","114.9","117.1","91.4",".180",".236",".547","51.1","50.0","6.6","4.9",".511","11.1","33.3",".157",".488","11.8","68.9",".282"
"46","46","2017-01-23","0","IND","1","109","103","111.5","105.4","97.8",".461",".289",".596","53.8","54.3","8.2","11.7",".513","13.3","16.7",".408",".483","10.2","84.1",".233"
"47","47","2017-01-25","0","DAL","0","95","103","102.6","111.2","92.6",".130",".250",".488","60.4","43.6","4.3","3.5",".462","15.6","38.3",".109",".506","7.0","84.1",".229"
"48","48","2017-01-27","1","CHO","1","110","107","111.3","108.2","98.9",".135",".281",".541","50.5","47.8","8.1","17.0",".526","9.0","22.4",".094",".517","11.9","80.4",".156"
"49","49","2017-01-29","0","ATL","0","139","142","107.1","109.4","91.6",".180",".398",".503","49.6","62.7","6.9","12.5",".469","8.0","24.2",".148",".479","9.3","73.8",".235"
"50","50","2017-01-31","0","WAS","0","101","117","105.4","122.1","95.8",".376",".258",".466","52.6","52.9","8.4","3.0",".392","10.0","37.3",".301",".597","11.3","76.3",".136"
"51","51","2017-02-01","0","BRK","1","95","90","94.7","89.7","100.3",".313",".273",".422","54.2","65.7","15.9","11.1",".384","10.3","36.2",".192",".449","17.4","75.5",".125"
"52","52","2017-02-04","1","CLE","0","104","111","111.3","118.8","93.4",".326",".360",".529","46.2","59.0","9.6","15.9",".523","9.2","26.0",".163",".583","14.0","70.7",".155"
"53","53","2017-02-06","1","LAL","0","107","121","105.6","119.5","101.3",".402",".256",".554","42.1","43.2","3.9","5.4",".494","14.2","14.6",".317",".471","5.7","63.0",".245"
"54","54","2017-02-08","1","LAC","0","115","119","118.0","122.1","97.5",".196",".293",".575","46.6","54.3","9.2","7.5",".543","9.9","26.7",".163",".543","9.5","67.4",".207"
"55","55","2017-02-10","1","DEN","0","123","131","129.8","138.3","94.7",".054",".409",".646","42.9","69.2","10.6","7.9",".645","9.5","26.3",".032",".653","13.1","59.0",".074"
"56","56","2017-02-12","1","SAS","1","94","90","105.4","100.9","89.2",".309",".206",".608","48.9","52.9","5.6","12.9",".566","19.7","16.7",".250",".396","9.8","65.0",".198"
"57","57","2017-02-15","0","OKC","0","105","116","105.7","116.8","99.4",".163",".244",".570","44.8","46.3","8.1","18.5",".541","14.0","14.3",".140",".534","10.6","73.3",".250"
"58","58","2017-02-23","0","CLE","0","104","119","105.6","120.8","98.5",".168",".257",".479","53.2","57.1","4.1","14.3",".455","10.0","30.8",".119",".615","11.4","81.0",".138"
"59","59","2017-02-25","1","PHI","1","110","109","111.4","110.4","98.7",".253",".231",".544","46.8","48.8","6.1","10.9",".505","9.8","22.7",".198",".458","9.3","68.0",".232"
"60","60","2017-02-27","1","TOR","0","91","92","103.7","104.9","87.7",".260",".329",".559","49.4","51.5","11.4","11.5",".514","17.3","21.1",".219",".468","12.0","74.4",".244"
