"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-11-02","1","IND","1","90","89","96.4","95.3","93.4",".282",".224",".471","44.1","58.1","10.7","15.8",".406","9.5","20.8",".247",".440","15.2","68.9",".193"
"2","2","2012-11-03","0","DAL","0","99","126","102.4","130.3","96.7",".264",".187",".487","46.9","48.7","13.4","3.6",".445","9.0","30.0",".198",".713","20.3","74.2",".150"
"3","3","2012-11-07","1","PHO","0","110","117","120.8","128.5","91.1",".310",".253",".556","43.8","68.4","4.4","18.2",".494","10.8","34.9",".276",".527","10.2","52.2",".204"
"4","4","2012-11-09","0","NOH","0","99","107","115.2","124.5","86.0",".217",".253",".544","50.6","42.5","8.1","14.8",".524","11.7","35.7",".145",".566","8.9","66.7",".157"
"5","5","2012-11-10","1","DAL","1","101","97","100.5","96.5","91.1",".295",".211",".471","55.2","37.5","11.9","10.0",".437","13.7","37.5",".189",".462","17.1","80.0",".304"
"6","6","2012-11-13","1","WAS","1","92","76","101.4","83.8","90.7",".410",".167",".500","50.0","54.8","8.8","13.2",".417","11.5","28.9",".346",".327","14.8","67.3",".250"
"7","7","2012-11-14","0","MIN","1","89","87","94.7","92.6","94.0",".167",".190",".494","44.8","39.5","11.7","19.4",".476","14.3","20.9",".107",".414","14.9","64.2",".247"
"8","8","2012-11-17","1","MEM","0","87","94","93.0","100.5","93.5",".329",".153",".447","51.1","53.1","7.5","7.6",".400","14.1","31.9",".224",".400","12.8","72.1",".375"
"9","9","2012-11-19","1","MIL","1","102","98","103.6","99.5","98.5",".366",".134",".536","53.0","61.1","7.1","6.5",".457","14.4","26.8",".329",".484","12.5","78.6",".086"
"10","10","2012-11-21","1","TOR","1","98","97","105.0","103.9","93.3",".326",".221",".498","50.7","58.3","7.5","15.8",".436","10.9","25.0",".267",".519","13.6","75.7",".175"
"11","11","2012-11-23","1","ATL","0","91","101","93.8","104.1","97.0",".313",".265",".482","46.8","54.8","16.5","16.1",".422","12.1","17.1",".253",".609","20.0","80.6",".077"
"12","12","2012-11-24","0","WAS","1","108","106","100.9","99.1","88.6",".434",".337",".546","43.0","58.8","11.2","7.6",".482","14.7","12.5",".337",".398","14.7","66.0",".344"
"13","13","2012-11-26","0","OKC","0","69","114","77.6","128.3","88.9",".278",".278",".389","40.7","52.2","10.1","7.8",".329","11.0","19.6",".215",".596","13.7","74.3",".269"
"14","14","2012-11-28","0","ATL","0","91","94","102.5","105.9","88.8",".303",".316",".528","50.6","60.0","6.8","12.1",".474","15.7","23.7",".250",".467","8.5","70.6",".111"
"15","15","2012-11-30","1","PHI","0","98","104","115.1","122.2","85.1",".217",".205",".539","51.3","64.1","5.9","8.7",".518","9.9","33.3",".145",".558","10.0","68.3",".093"
"16","16","2012-12-03","1","POR","0","112","118","111.0","117.0","91.4",".250",".307",".573","46.1","68.3","5.9","10.5",".540","13.3","20.5",".193",".533","11.2","71.1",".217"
"17","17","2012-12-05","1","NYK","0","98","100","109.2","111.4","89.8",".181",".193",".547","58.1","66.7","2.2","7.8",".512","11.8","31.6",".157",".495","7.6","79.2",".098"
"18","18","2012-12-07","0","MIL","0","93","108","101.9","118.3","91.3",".395",".160",".489","43.3","50.0","9.9","7.5",".463","10.4","28.0",".222",".436","8.5","57.4",".277"
"19","19","2012-12-08","1","SAS","0","102","132","107.3","138.9","95.0",".392",".190",".551","40.0","48.6","6.3","12.5",".506","10.6","16.3",".278",".661","10.2","71.9",".144"
"20","20","2012-12-10","1","GSW","0","96","104","102.1","110.6","94.0",".386",".313",".494","45.9","67.7","6.4","15.6",".428","13.4","27.3",".301",".500","14.5","65.9",".238"
"21","21","2012-12-12","1","LAC","0","94","100","105.8","112.5","88.9",".293",".195",".508","47.8","51.4","4.5","8.1",".457","11.5","27.9",".232",".488","10.3","65.3",".200"
"22","22","2012-12-13","0","ATL","0","90","113","99.4","124.8","90.5",".253",".266",".513","43.1","64.7","6.6","2.2",".468","13.8","19.0",".203",".667","13.2","76.7",".173"
"23","23","2012-12-15","1","ORL","0","98","107","109.0","119.1","89.9",".372",".154",".540","41.9","50.0","4.5","11.3",".487","10.8","20.0",".282",".576","13.8","67.6",".203"
"24","24","2012-12-18","0","LAL","0","100","101","110.5","111.7","90.5",".232",".253",".478","52.9","63.2","5.5","14.0",".453","8.7","39.6",".147",".455","9.9","67.3",".239"
"25","25","2012-12-19","0","PHO","0","104","121","115.7","134.6","89.9",".256",".116",".543","56.0","47.5","6.7","7.0",".500","13.6","39.5",".209",".653","10.9","73.0",".118"
"26","26","2012-12-21","0","GSW","0","100","115","111.6","128.3","89.6",".389",".233",".474","47.8","57.6","5.6","6.9",".411","6.2","33.3",".289",".600","10.7","68.4",".153"
