"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","1","MIL","1","108","106","106.8","104.8","91.6",".287",".208",".475","58.8","65.9","7.9","13.6",".436","8.1","31.9",".198",".531","13.4","92.1",".263"
"2","2","2014-11-01","1","MEM","0","69","71","74.1","76.3","93.1",".250",".194",".432","49.4","65.4","10.7","5.8",".389","20.0","12.2",".181",".381","17.4","81.3",".125"
"3","3","2014-11-02","0","NYK","0","93","96","107.8","111.3","86.3",".414",".214",".562","52.1","60.6","8.1","3.2",".514","12.7","22.9",".300",".551","12.3","78.9",".128"
"4","4","2014-11-04","0","NOP","0","91","100","102.1","112.2","89.1",".163",".263",".531","42.0","62.2","6.7","1.6",".500","12.3","14.3",".138",".500","11.8","71.8",".235"
"5","5","2014-11-05","1","MIA","1","96","89","106.3","98.6","90.3",".354",".220",".507","57.6","65.7","4.4","16.4",".457","11.2","30.2",".256",".416","8.1","85.7",".325"
"6","6","2014-11-07","1","ATL","1","122","119","107.3","104.6","94.1",".278",".216",".560","57.3","64.6","5.3","11.7",".526","14.9","26.2",".206",".532","15.4","85.1",".215"
"7","7","2014-11-09","0","LAL","0","92","107","102.6","119.3","89.7",".342",".177",".506","50.6","42.9","5.6","0.0",".462","10.8","28.6",".241",".549","10.7","77.1",".207"
"8","8","2014-11-11","0","POR","0","100","102","107.8","110.0","92.8",".360",".213",".576","44.2","45.7","5.4","4.4",".513","13.0","15.4",".307",".473","10.7","68.1",".151"
"9","9","2014-11-14","0","PHO","1","103","95","115.4","106.4","89.3",".209",".176",".518","50.5","53.8","5.6","5.3",".467","6.6","29.2",".198",".477","10.7","74.4",".151"
"10","10","2014-11-15","0","GSW","0","87","112","91.1","117.3","95.5",".333",".202",".452","44.6","43.8","5.2","3.3",".423","11.1","20.0",".190",".580","13.1","73.8",".126"
"11","11","2014-11-17","1","DAL","0","80","107","91.7","122.7","87.2",".163",".275",".467","41.2","68.8","1.1","5.4",".463","11.4","14.9",".075",".571","7.1","73.7",".131"
"12","12","2014-11-19","0","IND","0","86","88","103.3","105.7","83.3",".140",".163",".471","44.6","48.6","7.2","9.5",".459","5.2","24.5",".081",".462","11.0","67.4",".205"
"13","13","2014-11-21","1","ORL","0","100","105","105.9","111.2","94.5",".165",".220",".512","51.1","52.4","4.2","10.6",".500","6.7","21.3",".099",".500","7.7","85.4",".280"
"14","14","2014-11-23","0","MIA","0","93","94","105.3","106.4","88.3",".203",".266",".540","47.8","48.6","10.2","2.3",".513","11.3","13.2",".152",".583","17.7","90.3",".258"
