"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","IND","0","88","90","96.6","98.8","91.1",".209",".187",".443","47.7","54.5","13.2","11.9",".396","9.1","28.8",".176",".506","17.5","75.0",".141"
"2","2","2012-11-03","0","BRK","0","100","107","102.3","109.4","97.8",".305",".220",".538","47.4","62.2","8.2","7.6",".494","13.1","23.8",".232",".494","14.9","75.0",".333"
"3","3","2012-11-04","1","MIN","1","105","86","117.3","96.0","89.5",".189",".233",".539","52.0","45.0","10.1","6.3",".500","10.1","36.4",".167",".500","23.6","74.2",".344"
"4","4","2012-11-06","0","OKC","0","88","108","89.0","109.3","98.8",".298",".357",".463","44.6","53.3","11.1","4.1",".399","15.2","17.0",".250",".534","16.0","80.6",".392"
"5","5","2012-11-07","0","DAL","0","104","109","114.8","120.3","90.6",".383",".272",".549","44.7","58.3","7.7","1.6",".475","7.8","24.4",".333",".512","10.0","63.6",".274"
"6","6","2012-11-10","1","PHI","0","83","93","93.8","105.1","88.5",".203",".329",".482","43.2","66.7","6.8","6.8",".456","12.2","15.9",".139",".507","15.2","75.7",".260"
"7","7","2012-11-12","1","UTA","0","133","140","115.6","121.7","87.7",".278",".222",".549","53.1","60.8","11.3","7.5",".509","12.3","36.4",".213",".570","13.9","74.4",".366"
"8","8","2012-11-13","0","IND","1","74","72","90.0","87.6","82.2",".264",".167",".460","47.9","50.0","4.9","1.7",".403","13.0","18.6",".222",".353","12.2","72.5",".253"
"9","9","2012-11-17","0","BOS","0","89","107","100.8","121.2","88.3",".443",".314",".532","48.6","73.3","7.9","6.6",".486","15.2","23.1",".300",".605","13.4","78.8",".197"
"10","10","2012-11-18","1","ORL","1","97","86","107.1","95.0","90.5",".288",".225",".538","50.0","57.9","8.8","9.0",".519","10.0","23.8",".175",".425","14.4","78.9",".225"
"11","11","2012-11-20","0","PHI","0","98","106","107.4","116.2","91.2",".354",".195",".517","53.9","75.7","2.2","8.2",".476","10.4","27.3",".244",".524","7.9","80.0",".200"
"12","12","2012-11-21","0","CHA","0","97","98","103.9","105.0","93.3",".250",".288",".546","49.3","62.2","5.4","11.9",".519","13.6","24.3",".175",".436","10.9","75.0",".267"
"13","13","2012-11-23","0","DET","0","90","91","103.1","104.2","87.3",".321",".231",".506","44.6","62.5","6.9","9.2",".449","11.0","22.5",".256",".487","13.5","65.1",".192"
"14","14","2012-11-25","1","SAS","0","106","111","94.6","99.1","92.7",".218",".218",".440","54.0","52.5","5.4","10.5",".391","9.1","27.4",".182",".466","9.0","86.3",".146"
"15","15","2012-11-27","0","HOU","0","101","117","107.5","124.5","94.0",".140",".267",".553","46.4","59.5","6.4","3.5",".535","14.9","25.0",".105",".608","13.2","70.0",".193"
"16","16","2012-11-28","0","MEM","0","82","103","90.4","113.6","90.7",".324",".230",".485","41.8","37.9","5.5","8.1",".426","16.7","17.1",".257",".525","11.5","68.4",".238"
"17","17","2012-11-30","1","PHO","1","101","97","109.0","104.7","92.6",".272",".173",".557","54.7","61.5","7.6","6.6",".531","12.5","25.0",".185",".519","14.1","88.6",".221"
"18","18","2012-12-03","0","DEN","0","110","113","112.1","115.2","98.1",".221",".326",".583","41.1","45.2","9.2","12.9",".541","14.5","23.1",".198",".506","14.1","54.9",".318"
"19","19","2012-12-05","0","SAC","0","100","107","102.3","109.5","97.7",".326",".267",".509","46.0","71.4","6.1","13.4",".442","10.1","21.3",".279",".500","13.4","75.0",".305"
"20","20","2012-12-07","0","UTA","0","99","131","101.3","134.0","97.8",".378",".293",".518","44.6","39.4","5.1","10.3",".445","13.6","25.0",".317",".566","9.4","65.9",".308"
"21","21","2012-12-09","0","LAC","0","83","102","97.7","120.1","84.9",".221",".338",".491","46.4","73.3","3.5","8.3",".455","14.2","26.8",".169",".494","8.7","65.1",".304"
"22","22","2012-12-10","0","POR","0","74","92","83.2","103.4","88.9",".284",".284",".444","48.4","50.0","5.6","7.2",".372","14.4","19.6",".257",".404","6.6","76.6",".225"
"23","23","2012-12-12","1","BRK","0","88","94","101.3","108.2","86.9",".227",".240",".533","44.9","56.8","12.7","6.7",".520","14.5","18.9",".133",".531","17.6","75.0",".406"
"24","24","2012-12-14","1","DAL","1","95","74","107.0","83.4","88.8",".262",".429",".507","55.3","64.7","12.4","5.4",".476","9.6","29.2",".179",".391","17.7","89.2",".290"
"25","25","2012-12-16","1","HOU","1","103","96","109.4","102.0","94.1",".235",".353",".549","49.4","74.4","6.4","23.6",".506","6.9","12.2",".200",".455","11.5","82.6",".321"
"26","26","2012-12-18","0","CLE","1","113","99","132.4","116.0","85.4",".360",".320",".650","52.2","64.1","9.4","3.7",".600","13.9","37.1",".307",".564","15.3","67.6",".286"
"27","27","2012-12-19","1","DET","1","97","91","124.2","116.5","78.1",".306",".403",".594","42.9","74.3","6.4","8.3",".556","6.8","29.0",".236",".435","9.3","52.2",".214"
"28","28","2012-12-21","1","ORL","1","93","90","105.2","101.8","88.4",".259",".235",".515","41.6","60.6","14.7","7.1",".457","9.1","15.9",".235",".529","18.7","75.8",".229"
"29","29","2012-12-26","0","SAS","0","80","100","91.4","114.2","87.6",".154",".231",".480","44.3","72.7","11.4","3.8",".468","15.3","22.7",".090",".535","16.9","71.4",".338"
"30","30","2012-12-28","0","NOH","1","104","97","109.1","101.8","86.3",".376",".282",".525","44.6","64.9","10.5","8.7",".465","6.6","18.4",".294",".482","14.7","74.4",".220"
"31","31","2012-12-29","0","ORL","1","123","88","141.1","101.0","87.2",".256",".329",".674","55.7","71.7","3.4","3.2",".652","8.1","26.5",".195",".475","7.2","77.8",".136"
"32","32","2013-01-02","1","POR","1","102","79","119.0","92.2","85.7",".221",".299",".604","50.0","82.9","14.0","4.2",".584","11.5","20.6",".156",".471","18.9","76.3",".186"
"33","33","2013-01-04","1","SAC","0","96","105","103.2","112.9","93.0",".468",".418",".504","47.6","60.0","8.6","7.8",".449","13.6","30.4",".316",".553","16.0","69.4",".276"
"34","34","2013-01-06","1","OKC","0","92","104","102.0","115.3","90.2",".276",".303",".540","43.1","82.4","7.8","5.5",".500","15.8","19.4",".211",".532","15.4","66.7",".286"
"35","35","2013-01-09","1","PHI","1","90","72","106.1","84.9","84.8",".163",".138",".525","55.4","66.7","10.6","4.7",".494","11.4","26.3",".138",".405","13.6","80.0",".162"
"36","36","2013-01-11","1","CHA","1","99","78","125.5","98.9","78.9",".128",".314",".545","53.9","64.1","8.9","9.5",".523","10.8","44.7",".105",".393","13.3","64.3",".253"
"37","37","2013-01-13","1","MIL","0","96","107","108.4","120.9","88.5",".318",".153",".495","55.6","69.4","7.9","3.4",".441","13.4","41.5",".247",".571","12.1","74.2",".247"
"38","38","2013-01-15","0","BRK","0","106","113","121.1","129.1","87.5",".280",".159",".575","54.7","52.5","3.4","1.7",".530","12.4","35.1",".232",".543","6.0","73.7",".309"
"39","39","2013-01-16","1","CHI","0","105","107","108.4","110.5","87.7",".376",".188",".530","48.3","52.6","6.2","6.7",".482","10.8","28.9",".271",".471","12.1","68.2",".302"
"40","40","2013-01-18","0","PHI","0","101","108","103.9","111.1","88.0",".148",".284",".539","51.9","72.5","6.2","6.9",".517","16.1","25.6",".114",".538","10.2","76.2",".110"
"41","41","2013-01-20","1","LAL","1","108","103","114.7","109.4","94.1",".202",".238",".590","51.9","58.7","11.7","3.3",".583","14.1","28.6",".119",".483","11.8","71.4",".205"
"42","42","2013-01-23","0","MIA","0","116","123","122.9","130.3","85.5",".205",".352",".605","34.6","59.1","8.5","1.7",".580","7.7","15.9",".159",".604","11.6","56.8",".293"
"43","43","2013-01-24","0","ORL","1","97","95","109.0","106.8","89.0",".244",".205",".562","48.1","64.1","3.4","11.1",".526","10.4","18.4",".192",".481","12.6","75.6",".210"
"44","44","2013-01-26","1","CLE","0","98","99","107.6","108.7","91.0",".220",".207",".545","50.0","55.0","6.6","6.0",".518","14.3","27.5",".159",".513","14.6","73.7",".244"
"45","45","2013-01-28","1","GSW","0","102","114","109.3","122.1","93.3",".264",".218",".525","43.0","73.7","7.5","5.6",".471","9.3","23.4",".230",".570","12.1","66.7",".186"
"46","46","2013-01-30","0","ATL","0","92","93","96.9","98.0","94.9",".271",".259",".484","59.1","48.5","6.3","10.2",".441","15.2","31.3",".200",".547","17.0","92.5",".147"
"47","47","2013-02-01","1","LAC","1","98","73","112.2","83.6","87.3",".210",".321",".554","54.9","78.9","8.0","11.3",".543","11.9","28.2",".123",".368","14.1","79.1",".278"
"48","48","2013-02-03","1","MIA","0","85","100","98.1","115.4","86.7",".427",".240",".477","52.8","53.6","11.5","4.8",".400","14.4","34.1",".333",".553","12.4","77.4",".227"
"49","49","2013-02-06","1","BOS","0","95","99","102.3","106.6","92.8",".317",".220",".508","51.2","52.9","12.9","3.7",".439","13.8","25.5",".280",".507","13.1","83.8",".342"
"50","50","2013-02-08","0","IND","1","100","98","103.7","101.6","87.4",".198",".094",".479","52.3","45.2","9.3","16.1",".448","11.8","34.7",".146",".506","16.6","74.4",".244"
"51","51","2013-02-10","1","NOH","1","102","89","118.0","103.0","86.4",".231",".205",".594","54.2","60.0","8.1","7.1",".564","11.3","30.8",".179",".529","17.5","81.8",".232"
"52","52","2013-02-12","1","DEN","1","109","108","118.4","117.3","92.1",".277",".253",".585","45.8","59.0","10.9","7.2",".530","15.4","35.7",".253",".553","16.1","56.1",".165"
"53","53","2013-02-13","0","NYK","1","92","88","112.8","107.8","81.6",".329",".288",".551","40.2","38.7","3.7","14.8",".486","10.7","20.0",".288",".411","10.6","57.4",".291"
"54","54","2013-02-19","0","WAS","1","96","88","104.2","95.5","92.1",".256",".256",".553","48.8","57.1","10.9","7.9",".500","15.6","20.0",".231",".423","15.1","73.9",".282"
"55","55","2013-02-20","1","MEM","0","82","88","99.8","107.1","82.2",".366",".254",".497","46.2","53.8","6.1","6.0",".423","14.5","27.5",".310",".400","9.5","60.8",".300"
"56","56","2013-02-22","1","NYK","1","100","98","110.8","108.5","90.3",".350",".225",".542","42.5","51.4","7.8","6.4",".481","8.9","15.8",".288",".533","15.8","71.4",".240"
"57","57","2013-02-25","1","WAS","0","84","90","89.4","95.7","94.0",".342",".241",".462","44.3","44.8","9.6","10.1",".399","13.3","18.8",".266",".463","17.7","75.0",".185"
"58","58","2013-02-27","0","CLE","0","92","103","102.0","114.2","90.2",".321",".256",".517","48.7","71.4","3.3","11.6",".462","14.4","25.0",".256",".445","9.4","69.0",".366"
"59","59","2013-03-01","1","IND","0","81","93","94.3","108.3","85.9",".347",".153",".488","41.1","41.4","10.5","12.0",".424","13.5","19.5",".278",".536","19.3","68.8",".257"
"60","60","2013-03-02","0","MIL","0","114","122","108.4","116.0","95.2",".180",".220",".528","46.7","60.9","8.6","3.8",".500","12.9","27.1",".140",".527","11.7","69.0",".272"
"61","61","2013-03-04","0","GSW","0","118","125","117.7","124.7","100.2",".372",".277",".539","55.3","39.0","6.0","7.7",".484","10.6","37.3",".287",".622","12.9","82.4",".280"
"62","62","2013-03-06","0","PHO","1","98","71","102.4","74.2","95.7",".195",".312",".586","50.0","64.9","11.5","7.8",".552","20.1","19.4",".169",".426","25.8","75.0",".108"
"63","63","2013-03-08","0","LAL","0","116","118","110.1","112.0","95.5",".172",".237",".580","47.8","66.7","7.6","11.5",".559","14.5","17.5",".129",".505","10.8","72.0",".286"
"64","64","2013-03-10","1","CLE","1","100","96","102.0","97.9","98.0",".405",".274",".505","51.1","66.7","9.2","7.7",".440","10.0","20.5",".310",".459","11.7","79.2",".198"
"65","65","2013-03-13","0","BOS","0","88","112","91.6","116.6","96.1",".241",".165",".504","45.9","50.0","11.4","9.8",".449","16.3","17.1",".215",".553","13.3","81.8",".368"
"66","66","2013-03-15","1","CHA","1","92","78","106.2","90.0","86.7",".397",".147",".576","56.1","48.5","6.9","13.8",".507","19.2","32.3",".338",".363","12.3","70.6",".250"
"67","67","2013-03-17","1","MIA","0","91","108","104.7","124.2","87.0",".128",".213",".458","66.2","38.5","5.8","4.4",".426","13.9","50.0",".117",".657","13.1","93.1",".299"
"68","68","2013-03-20","0","CHA","0","101","107","111.0","117.6","91.0",".313",".265",".535","51.7","51.4","7.7","15.3",".452","14.5","34.1",".313",".520","11.5","69.8",".387"
"69","69","2013-03-22","1","NYK","0","94","99","110.4","116.3","85.1",".177",".405",".552","45.2","52.8","8.2","2.0",".525","12.4","22.5",".139",".606","13.7","72.7",".183"
"70","70","2013-03-23","0","NYK","0","84","110","95.2","124.7","88.2",".237",".303",".500","44.3","38.2","6.8","3.3",".474","17.7","25.0",".158",".563","11.0","68.6",".266"
"71","71","2013-03-27","1","ATL","0","88","107","95.0","115.5","92.6",".256",".218",".507","51.2","57.1","8.6","1.7",".474","18.0","23.8",".179",".556","10.9","80.0",".210"
"72","72","2013-03-29","0","DET","1","99","82","117.0","96.9","84.6",".110",".159",".576","55.3","56.8","8.3","10.3",".561","10.4","30.3",".085",".441","13.1","74.4",".197"
"73","73","2013-03-31","0","WAS","0","92","109","101.8","120.6","90.4",".321",".235",".498","48.4","65.6","2.2","8.8",".438","12.3","27.7",".259",".535","8.5","69.6",".212"
"74","74","2013-04-01","1","DET","0","98","108","114.8","126.5","85.4",".123",".259",".574","50.0","58.5","7.0","12.9",".556","10.5","21.4",".099",".604","8.5","76.7",".195"
"75","75","2013-04-03","1","WAS","1","88","78","95.1","84.3","92.5",".545",".121",".538","51.8","70.0","6.5","9.8",".462","15.5","11.4",".409",".356","13.1","80.0",".263"
"76","76","2013-04-05","0","MIN","1","95","93","105.2","103.0","90.3",".188",".176",".516","50.0","45.0","6.6","11.5",".494","12.4","25.0",".129",".470","13.3","80.6",".448"
"77","77","2013-04-06","0","MIL","0","83","100","88.1","106.1","94.2",".277",".120",".446","46.7","60.0","9.6","7.0",".380","14.7","20.5",".241",".513","14.5","75.0",".289"
"78","78","2013-04-09","0","CHI","1","101","98","116.1","112.6","87.0",".333",".250",".612","45.2","59.5","6.9","4.3",".563","8.8","10.0",".278",".488","9.5","69.8",".163"
"79","79","2013-04-12","1","CHI","1","97","88","112.0","101.6","86.6",".458",".111",".561","49.4","64.7","11.5","11.9",".486","13.1","27.5",".375",".500","16.1","73.0",".143"
"80","80","2013-04-14","1","BRK","1","93","87","105.1","98.4","88.5",".256",".183",".510","55.8","52.8","4.5","1.9",".476","11.6","26.3",".183",".452","7.0","79.2",".131"
"81","81","2013-04-16","0","ATL","1","113","96","119.7","101.7","94.4",".346",".346",".629","52.8","60.0","7.4","16.7",".577","16.7","26.3",".295",".449","10.1","72.5",".193"
"82","82","2013-04-17","1","BOS","1","114","90","125.0","98.7","91.2",".350",".263",".617","54.8","65.0","5.5","7.5",".575","8.9","23.7",".275",".482","12.7","80.4",".107"
