"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","SAC","1","93","87","98.0","91.6","94.9",".418",".114",".497","53.5","63.6","8.4","14.9",".430","16.1","32.6",".316",".440","17.3","74.4",".155"
"2","2","2012-11-02","0","CLE","1","115","86","122.3","91.5","94.0",".435",".145",".700","55.4","77.3","7.4","6.8",".667","17.1","18.5",".333",".456","15.8","76.6",".177"
"3","3","2012-11-03","1","NOH","0","82","89","91.4","99.2","89.7",".284",".193",".414","48.2","72.4","12.3","10.5",".347","10.8","30.0",".239",".460","15.8","74.3",".267"
"4","4","2012-11-06","1","ORL","1","99","93","108.2","101.6","91.5",".286",".071",".523","50.0","67.5","7.7","10.4",".488","8.7","22.0",".202",".465","10.5","75.6",".151"
"5","5","2012-11-08","1","OKC","0","91","97","95.3","101.5","95.5",".214",".179",".495","51.9","62.9","6.3","5.0",".446","17.9","28.6",".190",".527","21.1","78.4",".274"
"6","6","2012-11-10","1","MIN","1","87","80","102.4","94.2","84.9",".200",".163",".500","54.0","55.9","7.1","12.5",".463","13.9","34.1",".163",".406","10.7","71.7",".129"
"7","7","2012-11-12","1","BOS","0","95","101","106.4","113.1","89.3",".419",".122",".542","54.1","70.6","6.7","1.5",".480","12.9","22.2",".324",".525","8.3","84.2",".198"
"8","8","2012-11-14","0","PHO","1","112","106","114.9","108.7","88.3",".284",".136",".566","47.4","59.1","7.2","6.0",".534","13.2","32.6",".205",".429","9.6","60.8",".152"
"9","9","2012-11-17","0","LAC","0","80","101","91.8","115.9","87.2",".247",".157",".405","52.3","60.0","8.0","6.8",".348","13.2","40.4",".202",".527","12.0","70.6",".293"
"10","10","2012-11-18","0","POR","0","94","102","101.6","110.2","92.5",".240",".213",".567","50.7","67.6","9.7","5.3",".520","18.6","20.0",".213",".551","15.4","74.4",".190"
"11","11","2012-11-21","0","HOU","0","89","93","90.7","94.8","98.1",".200",".168",".431","51.6","52.6","11.2","12.7",".411","11.9","31.4",".116",".480","20.8","76.2",".297"
"12","12","2012-11-24","0","MIL","1","93","86","105.8","97.8","87.9",".317",".195",".498","57.4","53.1","4.5","2.8",".415","14.6","40.0",".305",".449","8.9","77.3",".080"
"13","13","2012-11-26","1","MIL","0","92","93","106.6","107.8","86.3",".238",".138",".521","52.6","60.0","9.3","8.6",".469","14.5","37.8",".213",".476","11.4","66.7",".141"
"14","14","2012-11-28","1","DAL","1","101","78","113.9","87.9","88.7",".478",".145",".605","59.5","70.6","9.0","9.5",".536","18.5","34.5",".391",".370","13.5","75.6",".222"
"15","15","2012-12-01","1","PHI","1","93","88","105.1","99.4","88.5",".259",".086",".515","57.5","73.7","4.5","8.6",".494","12.6","31.6",".160",".457","10.9","77.6",".159"
"16","16","2012-12-04","1","IND","0","76","80","89.2","93.9","85.2",".274",".164",".465","50.0","64.3","3.5","10.0",".411","18.8","30.2",".219",".375","11.6","67.3",".250"
"17","17","2012-12-05","0","CLE","1","95","85","108.4","97.0","87.7",".375",".208",".566","52.3","64.7","5.7","8.7",".500","15.2","27.0",".319",".394","9.4","71.4",".212"
"18","18","2012-12-07","0","DET","1","108","104","128.4","123.6","84.1",".256",".171",".592","59.4","53.5","7.1","7.1",".555","8.1","36.1",".207",".571","8.7","84.8",".343"
"19","19","2012-12-08","1","NYK","1","93","85","100.8","92.1","92.3",".231",".167",".541","54.0","52.9","10.8","9.8",".481","18.1","27.8",".231",".369","13.5","72.5",".274"
"20","20","2012-12-11","1","LAC","0","89","94","99.0","104.6","89.9",".138",".230",".482","54.3","74.3","8.9","5.8",".460","14.8","36.7",".103",".488","14.3","74.4",".200"
"21","21","2012-12-12","0","PHI","1","96","89","106.7","98.9","90.0",".333",".141",".537","47.0","70.6","7.8","3.9",".462","11.0","23.1",".308",".462","11.9","68.2",".055"
"22","22","2012-12-15","1","BRK","1","83","82","97.1","96.0","85.5",".253",".133",".498","44.6","63.6","11.7","10.7",".453","13.5","20.6",".200",".433","17.5","65.0",".227"
"23","23","2012-12-17","0","MEM","0","71","80","82.4","92.8","86.2",".267",".147",".424","43.3","50.0","11.6","1.4",".387","16.0","23.3",".173",".413","16.9","61.7",".175"
"24","24","2012-12-18","1","BOS","1","100","89","119.7","106.5","83.6",".324",".122",".591","55.1","75.7","4.8","14.1",".534","12.4","33.3",".284",".463","9.2","73.8",".173"
"25","25","2012-12-21","0","NYK","1","110","106","111.4","107.3","98.8",".398",".217",".564","56.0","59.5","7.1","6.2",".494","14.1","28.6",".337",".462","8.9","79.6",".242"
"26","26","2012-12-22","0","ATL","0","75","92","88.0","108.0","85.2",".105",".184",".472","40.8","62.5","11.7","5.2",".454","15.9","15.4",".079",".539","16.4","67.6",".117"
"27","27","2012-12-25","1","HOU","0","97","120","105.4","130.4","92.0",".241",".241",".528","40.8","59.5","6.5","4.8",".482","10.7","16.7",".205",".610","9.8","70.6",".244"
"28","28","2012-12-29","1","WAS","1","87","77","97.4","86.2","89.4",".207",".184",".458","46.7","70.6","6.7","8.0",".431","7.8","24.5",".138",".382","14.7","69.2",".141"
"29","29","2012-12-31","1","CHA","0","81","91","86.5","97.2","93.6",".191",".170",".397","48.5","72.7","13.9","8.3",".372","9.7","27.3",".117",".500","17.2","73.9",".300"
"30","30","2013-01-02","0","ORL","1","96","94","114.6","112.2","83.8",".325",".156",".545","49.3","75.0","8.4","9.3",".500","6.4","24.3",".247",".532","12.5","76.5",".141"
"31","31","2013-01-04","0","MIA","1","96","89","113.8","105.5","84.3",".300",".175",".530","63.2","61.1","8.3","4.4",".481","14.2","44.2",".238",".500","13.2","87.9",".369"
"32","32","2013-01-07","1","CLE","1","118","92","128.2","99.9","92.1",".293",".171",".637","60.3","77.3","10.9","14.1",".598","17.8","44.4",".244",".468","15.4","73.8",".244"
"33","33","2013-01-09","1","MIL","0","96","104","98.4","106.6","97.5",".211",".105",".462","48.4","59.0","9.2","3.2",".432","12.6","30.2",".147",".524","14.6","72.5",".190"
"34","34","2013-01-11","0","NYK","1","108","101","117.2","109.6","92.2",".500",".162",".651","48.8","66.7","8.7","8.8",".610","17.8","20.7",".368",".472","10.7","64.7",".178"
"35","35","2013-01-12","1","PHO","0","81","97","92.0","110.2","88.0",".239",".125",".416","47.7","56.3","6.8","10.2",".375","9.3","32.7",".170",".534","16.8","72.7",".260"
"36","36","2013-01-14","1","ATL","1","97","58","110.5","66.1","87.8",".418",".177",".519","60.2","54.5","6.8","19.1",".456","12.2","34.9",".316",".305","13.9","80.0",".098"
"37","37","2013-01-16","0","TOR","1","107","105","110.5","108.4","87.7",".419",".128",".525","51.7","66.7","7.2","2.9",".471","12.1","31.8",".302",".482","10.8","71.1",".271"
"38","38","2013-01-18","0","BOS","1","100","99","100.1","99.1","90.5",".427",".200",".561","50.6","58.3","4.0","1.3",".513","19.1","20.5",".307",".434","9.6","76.1",".220"
"39","39","2013-01-19","1","MEM","0","82","85","91.5","94.8","81.2",".247",".165",".435","51.0","71.0","6.7","7.6",".382","13.7","32.6",".200",".405","11.1","67.3",".202"
"40","40","2013-01-21","1","LAL","1","95","83","108.4","94.7","87.7",".129",".183",".483","44.4","64.1","10.3","17.2",".468","7.5","28.6",".086",".414","14.1","63.4",".198"
"41","41","2013-01-23","1","DET","1","85","82","104.1","100.4","81.7",".366",".197",".516","53.8","67.7","6.1","7.2",".458","14.5","36.8",".282",".439","12.0","69.0",".122"
"42","42","2013-01-25","1","GSW","1","103","87","112.7","95.2","91.4",".205",".227",".537","60.2","53.7","4.4","13.6",".517","13.5","37.2",".136",".372","10.6","80.0",".372"
"43","43","2013-01-26","0","WAS","0","73","86","86.2","101.5","84.7",".169",".211",".479","49.4","65.5","5.9","8.7",".437","17.3","17.5",".155",".449","9.3","79.1",".190"
"44","44","2013-01-28","1","CHA","1","93","85","109.4","100.0","85.0",".321",".231",".522","53.9","62.9","5.9","20.3",".494","11.0","33.3",".205",".432","10.0","75.0",".185"
