"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-27","1","BOS","1","105","99","111.5","105.1","94.2",".326",".272",".499","60.4","69.4","5.3","1.9",".451","10.2","35.3",".239",".553","11.3","92.5",".197"
"2","2","2016-10-29","1","IND","1","118","101","126.3","108.1","93.4",".244",".244",".619","58.8","75.6","8.6","8.6",".576","11.2","34.2",".221",".528","12.4","81.0",".091"
"3","3","2016-10-31","0","BRK","1","118","88","116.6","87.0","101.2",".202",".303",".609","56.3","57.8","8.9","13.8",".567","16.4","31.0",".191",".370","12.5","73.8",".177"
"4","4","2016-11-02","0","BOS","0","100","107","105.1","112.5","95.1",".383",".247",".528","55.7","60.0","7.4","12.7",".475","16.7","34.1",".284",".552","11.3","77.3",".126"
"5","5","2016-11-04","1","NYK","0","104","117","116.4","130.9","89.4",".321",".274",".542","51.2","40.5","4.5","5.9",".488","11.1","34.1",".262",".567","4.8","71.1",".180"
"6","6","2016-11-05","0","IND","0","94","111","103.4","122.1","90.9",".316",".228",".522","52.6","50.0","8.8","8.3",".468","15.1","31.7",".253",".605","10.8","77.1",".081"
"7","7","2016-11-07","1","ORL","1","112","80","119.2","85.1","94.0",".348",".213",".546","58.9","61.9","7.4","7.3",".489","7.2","31.3",".281",".441","13.8","87.2",".059"
"8","8","2016-11-09","0","ATL","0","107","115","106.3","114.2","100.7",".231",".297",".534","39.2","58.5","13.9","4.8",".500","11.5","18.6",".176",".560","18.1","63.9",".265"
"9","9","2016-11-10","0","MIA","1","98","95","107.0","103.7","91.6",".225",".180",".501","51.1","48.6","7.6","3.4",".449","9.3","27.3",".202",".483","12.1","72.0",".114"
"10","10","2016-11-12","1","WAS","1","106","95","109.2","97.8","97.1",".258",".155",".491","51.5","53.8","7.2","7.7",".428","8.5","29.4",".237",".440","10.8","74.0",".165"
"11","11","2016-11-15","0","POR","1","113","88","115.9","90.3","97.5",".286",".204",".512","57.8","39.0","7.2","6.6",".454","8.3","35.8",".245",".405","9.7","76.2",".116"
"12","12","2016-11-17","0","UTA","1","85","77","98.6","89.4","86.2",".178",".189",".438","48.9","24.2","8.1","11.3",".394","7.6","26.9",".156",".417","13.4","76.2",".154"
"13","13","2016-11-19","0","LAC","0","95","102","113.1","121.5","84.0",".312",".390",".542","51.9","51.5","8.3","8.0",".487","12.1","35.7",".260",".539","13.0","70.3",".247"
"14","14","2016-11-20","0","LAL","1","118","110","119.3","111.3","98.9",".322",".253",".594","60.2","60.0","6.1","4.8",".563","13.9","37.2",".230",".511","8.9","80.0",".161"
"15","15","2016-11-22","0","DEN","0","107","110","110.0","113.1","97.3",".189",".189",".520","46.6","51.2","6.2","14.1",".484","5.5","20.8",".158",".480","8.5","69.1",".140"
"16","16","2016-11-25","0","PHI","1","105","89","105.9","89.8","99.1",".289",".233",".518","51.5","60.0","10.1","8.9",".478","10.6","21.6",".211",".455","17.8","83.3",".231"
"17","17","2016-11-30","1","LAL","0","90","96","88.8","94.7","101.4",".319",".231",".434","43.4","68.8","14.8","15.1",".374","11.9","25.0",".242",".420","18.8","64.0",".346"
"18","18","2016-12-02","1","CLE","1","111","105","114.4","108.2","97.0",".177",".188",".536","59.8","66.0","11.3","7.0",".505","10.4","37.2",".146",".602","17.1","84.6",".060"
"19","19","2016-12-03","0","DAL","0","82","107","92.3","120.5","88.8",".296",".183",".511","50.6","28.1","4.5","8.9",".472","20.0","27.5",".211",".534","9.5","71.1",".161"
"20","20","2016-12-05","1","POR","0","110","112","113.9","116.0","96.5",".458",".277",".552","56.8","45.7","8.3","15.9",".464","13.1","34.9",".398",".532","8.2","77.8",".140"
"21","21","2016-12-06","0","DET","0","91","102","96.9","108.7","93.9",".427",".200",".511","50.6","45.5","6.4","10.4",".453","13.6","20.5",".307",".500","8.5","80.0",".159"
"22","22","2016-12-08","1","SAS","1","95","91","96.9","92.8","98.0",".338",".213",".517","54.3","68.6","7.1","7.2",".463","17.9","25.6",".263",".448","10.8","78.4",".041"
"23","23","2016-12-10","1","MIA","1","105","100","111.6","106.3","94.1",".369",".095",".538","52.2","44.7","8.5","8.5",".458","10.1","29.3",".333",".489","10.8","71.4",".121"
"24","24","2016-12-13","1","MIN","0","94","99","103.8","109.3","90.6",".218",".172",".493","46.7","52.6","7.7","9.2",".460","8.6","27.7",".161",".477","12.8","67.4",".198"
"25","25","2016-12-15","0","MIL","0","97","108","103.1","114.8","94.1",".392",".270",".559","49.4","65.7","5.3","4.0",".507","15.6","17.1",".297",".532","7.4","72.9",".074"
"26","26","2016-12-16","1","MIL","0","69","95","79.1","108.9","87.3",".163",".228",".350","48.5","60.7","8.0","3.5",".332","10.8","31.1",".087",".524","11.1","73.8",".110"
"27","27","2016-12-19","1","DET","1","113","82","128.7","93.4","87.8",".085",".195",".664","59.0","69.4","10.3","8.3",".646","13.3","29.0",".085",".428","11.0","78.7",".133"
