"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-26","0","ORL","1","108","96","114.5","101.8","94.3",".165",".165",".519","53.6","57.4","5.3","9.9",".505","8.8","34.8",".103",".416","9.8","70.6",".247"
"2","2","2016-10-28","1","CHO","0","91","97","93.6","99.8","97.2",".233",".395",".480","51.5","59.4","2.1","5.7",".453","16.7","23.4",".151",".418","7.2","75.9",".217"
"3","3","2016-10-30","1","SAS","0","99","106","106.0","113.5","93.4",".325",".250",".541","45.0","51.4","7.5","9.4",".506","11.6","16.7",".225",".512","13.8","68.2",".268"
"4","4","2016-11-01","1","SAC","1","108","96","102.8","91.4","95.1",".337",".337",".547","45.9","64.9","9.5","13.6",".506","13.2","12.0",".244",".410","12.9","81.3",".258"
"5","5","2016-11-04","0","TOR","0","87","96","94.5","104.2","92.1",".170",".318",".460","46.2","55.9","10.9","8.5",".438","12.1","24.5",".114",".476","14.0","70.5",".190"
"6","6","2016-11-07","0","OKC","0","85","97","91.6","104.6","92.8",".262",".202",".454","46.6","38.7","8.6","12.3",".393","11.4","24.5",".226",".488","14.7","74.4",".165"
"7","7","2016-11-10","1","CHI","0","95","98","103.7","107.0","91.6",".170",".330",".502","48.9","61.1","8.7","6.8",".483","12.1","28.0",".114",".449","9.3","72.7",".202"
"8","8","2016-11-12","1","UTA","0","91","102","99.2","111.2","91.8",".235",".210",".509","46.4","55.3","5.4","6.6",".500","8.2","9.3",".123",".531","9.2","85.4",".198"
"9","9","2016-11-14","0","SAS","0","90","94","95.5","99.8","94.2",".250",".179",".483","44.1","59.5","14.9","11.9",".464","12.2","20.8",".143",".451","15.3","68.9",".244"
"10","10","2016-11-15","1","ATL","0","90","93","91.9","95.0","97.9",".157",".258",".473","57.8","36.1","11.2","11.1",".444","19.5","37.0",".124",".500","17.7","83.8",".163"
