"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-30","1","BOS","1","120","107","127.0","113.2","94.5",".405",".203",".645","46.8","58.1","8.5","8.1",".595","7.9","12.8",".329",".560","14.7","81.6",".307"
"2","2","2012-11-02","0","NYK","0","84","104","95.0","117.6","88.4",".183",".282",".547","50.0","54.5","4.5","10.4",".514","21.5","20.0",".155",".542","11.7","72.3",".155"
"3","3","2012-11-03","1","DEN","1","119","116","126.0","122.8","94.4",".325",".301",".627","40.5","60.5","9.5","10.8",".578","7.8","19.4",".277",".542","11.1","58.1",".137"
"4","4","2012-11-05","1","PHO","1","124","99","124.0","99.0","100.0",".221",".302",".657","56.3","70.2","7.0","6.0",".634","13.7","20.0",".174",".438","9.8","80.8",".250"
"5","5","2012-11-07","1","BRK","1","103","73","116.6","82.6","88.3",".208",".312",".613","50.0","62.5","9.1","8.5",".584","12.5","22.9",".169",".394","17.8","71.1",".125"
"6","6","2012-11-09","0","ATL","1","95","89","106.9","100.2","88.9",".211",".289",".572","50.0","59.5","9.0","3.6",".533","14.4","21.6",".184",".475","12.9","80.0",".148"
"7","7","2012-11-11","0","MEM","0","86","104","94.7","114.5","90.8",".456",".190",".453","50.0","60.0","8.8","9.7",".405","12.1","31.9",".278",".523","13.1","71.8",".163"
"8","8","2012-11-12","0","HOU","1","113","110","122.0","118.7","92.6",".225",".236",".578","52.4","57.8","4.3","8.7",".562","10.1","31.0",".146",".525","10.4","73.8",".325"
"9","9","2012-11-14","0","LAC","0","100","107","106.6","114.1","93.8",".377",".273",".557","48.6","62.9","11.7","11.8",".513","17.5","27.5",".273",".556","17.3","73.5",".375"
"10","10","2012-11-15","0","DEN","1","98","93","114.8","109.0","85.3",".208",".351",".583","37.7","66.7","5.9","13.2",".552","11.6","15.6",".169",".455","11.9","53.3",".148"
"11","11","2012-11-17","0","PHO","1","97","88","104.2","94.5","93.1",".268",".268",".611","48.6","52.6","10.7","4.9",".592","19.3","12.1",".183",".462","15.3","78.0",".190"
"12","12","2012-11-21","1","MIL","1","113","106","109.2","102.4","93.7",".384",".209",".562","53.5","61.0","6.8","5.0",".523","13.0","27.9",".267",".445","8.8","72.4",".083"
"13","13","2012-11-24","1","CLE","1","110","108","120.9","118.7","91.0",".536",".275",".645","54.9","58.3","5.5","10.4",".587","17.4","29.0",".420",".532","9.7","75.0",".304"
"14","14","2012-11-29","1","SAS","1","105","100","109.6","104.4","95.8",".221",".151",".556","45.1","52.4","11.5","4.0",".517","9.6","17.1",".186",".513","17.3","73.2",".225"
"15","15","2012-12-01","1","BRK","1","102","89","113.7","99.2","89.7",".244",".256",".591","47.9","50.0","13.4","6.4",".558","10.4","21.6",".192",".480","17.2","75.0",".227"
"16","16","2012-12-04","0","WAS","0","101","105","108.5","112.8","93.1",".180",".315",".526","49.4","65.9","6.4","3.3",".506","11.1","25.0",".124",".525","9.8","79.5",".278"
"17","17","2012-12-06","1","NYK","0","92","112","98.7","120.2","93.2",".368",".211",".521","48.3","53.1","7.5","8.5",".461","13.7","16.7",".289",".549","6.6","76.6",".132"
"18","18","2012-12-08","1","NOH","1","106","90","116.4","98.8","91.1",".348",".159",".666","49.3","57.5","13.2","11.7",".630","16.7","7.4",".275",".500","16.9","77.5",".154"
"19","19","2012-12-10","1","ATL","1","101","92","115.6","105.3","87.4",".328",".313",".659","50.0","59.0","11.4","6.4",".649","15.4","7.7",".209",".487","14.3","78.9",".253"
"20","20","2012-12-12","1","GSW","0","95","97","101.5","103.6","93.6",".188",".275",".548","48.1","47.4","6.4","5.2",".519","16.4","15.4",".150",".518","12.9","80.0",".146"
"21","21","2012-12-15","1","WAS","1","102","72","116.1","81.9","87.9",".266",".342",".578","51.8","62.5","10.2","3.8",".557","12.0","26.8",".177",".424","21.1","76.2",".153"
"22","22","2012-12-18","1","MIN","1","103","92","118.3","105.6","87.1",".299",".325",".591","31.2","69.4","13.8","20.3",".552","8.4","14.6",".234",".453","16.8","50.0",".163"
"23","23","2012-12-20","0","DAL","1","110","95","115.3","99.5","95.4",".231",".359",".640","56.6","59.5","8.4","5.4",".603","17.3","25.8",".205",".401","7.9","75.0",".188"
"24","24","2012-12-22","1","UTA","1","105","89","115.5","97.9","90.9",".301",".329",".635","50.6","60.5","13.2","8.8",".596","16.2","18.2",".247",".459","18.4","75.0",".301"
"25","25","2012-12-25","1","OKC","1","103","97","115.4","108.7","89.2",".238",".350",".583","46.6","52.6","6.7","9.1",".525","12.8","24.3",".238",".458","15.4","69.4",".451"
"26","26","2012-12-26","0","CHA","1","105","92","111.5","97.7","94.2",".309",".284",".571","51.2","56.8","9.6","7.8",".531","12.4","22.0",".235",".468","15.0","77.8",".244"
"27","27","2012-12-28","0","DET","0","99","109","113.1","124.6","87.5",".208",".377",".589","47.9","46.2","6.9","9.1",".565","14.3","24.4",".156",".662","14.7","78.1",".149"
"28","28","2012-12-29","0","MIL","0","85","104","91.8","112.4","92.5",".316",".171",".491","53.1","54.5","3.2","6.5",".461","18.8","29.5",".197",".449","4.5","73.1",".163"
"29","29","2012-12-31","0","ORL","1","112","110","119.7","117.6","84.7",".412",".247",".558","39.8","60.0","9.6","4.6",".506","6.5","22.0",".306",".523","14.1","57.1",".205"
"30","30","2013-01-02","1","DAL","1","119","109","114.4","104.8","94.2",".348",".292",".580","49.5","50.0","11.5","12.1",".528","8.1","15.2",".281",".489","11.2","83.0",".181"
"31","31","2013-01-04","1","CHI","0","89","96","105.5","113.8","84.3",".477",".308",".566","36.8","56.7","9.5","3.0",".500","13.2","12.1",".369",".481","14.2","55.8",".238"
"32","32","2013-01-06","1","WAS","1","99","71","117.3","84.1","84.4",".195",".256",".556","56.2","52.6","7.1","13.3",".512","9.2","25.6",".183",".395","8.4","80.0",".086"
"33","33","2013-01-08","0","IND","0","77","87","94.7","107.1","81.3",".265",".279",".507","39.6","46.4","6.2","14.5",".471","15.6","17.5",".191",".412","8.3","56.9",".132"
"34","34","2013-01-10","0","POR","0","90","92","96.2","98.3","93.6",".260",".247",".524","50.0","57.1","9.6","11.3",".494","16.5","19.0",".182",".431","13.1","77.1",".288"
"35","35","2013-01-12","0","SAC","1","128","99","142.1","109.9","90.1",".300",".463",".707","47.4","77.8","12.2","15.9",".669","9.9","29.4",".263",".489","15.1","61.9",".161"
"36","36","2013-01-14","0","UTA","0","97","104","114.0","122.3","85.1",".222",".319",".614","36.5","64.1","9.4","6.9",".604","15.0","15.6",".139",".526","13.7","58.1",".316"
"37","37","2013-01-16","0","GSW","1","92","75","96.7","78.8","95.1",".200",".322",".470","49.5","66.7","11.6","7.4",".444","10.1","24.1",".133",".381","19.3","77.6",".175"
"38","38","2013-01-17","0","LAL","1","99","90","105.6","96.0","93.8",".277",".157",".532","45.5","55.0","14.9","4.0",".494","6.1","10.5",".205",".500","19.2","79.5",".250"
"39","39","2013-01-23","1","TOR","1","123","116","130.3","122.9","85.5",".463",".268",".623","65.4","57.8","5.3","5.3",".604","11.6","43.2",".293",".580","7.7","84.1",".159"
"40","40","2013-01-25","1","DET","1","110","88","126.0","100.8","87.3",".299",".221",".631","50.7","55.8","13.7","6.7",".591","12.1","28.1",".247",".500","18.0","69.2",".222"
"41","41","2013-01-27","0","BOS","0","98","100","94.3","96.2","86.0",".208",".240",".468","53.5","48.7","5.8","8.8",".432","16.0","30.9",".156",".438","12.3","81.8",".261"
"42","42","2013-01-30","0","BRK","1","105","85","121.7","98.5","86.3",".169",".229",".589","52.8","48.8","11.6","5.8",".584","12.7","35.1",".096",".486","19.3","71.4",".261"
"43","43","2013-02-01","0","IND","0","89","102","107.9","123.7","82.5",".343",".200",".552","42.4","63.6","8.5","11.3",".507","12.0","18.8",".257",".607","13.0","70.4",".243"
"44","44","2013-02-03","0","TOR","1","100","85","115.4","98.1","86.7",".307",".160",".587","47.2","47.5","11.5","7.0",".553","12.4","22.6",".227",".400","14.4","65.9",".333"
"45","45","2013-02-04","1","CHA","1","99","94","113.4","107.7","87.3",".296",".148",".541","49.4","56.1","6.9","9.1",".512","10.7","30.0",".198",".475","12.8","69.2",".225"
"46","46","2013-02-06","1","HOU","1","114","108","119.5","113.2","95.4",".341",".280",".604","49.4","57.5","9.4","10.9",".549","9.6","20.5",".293",".544","15.0","78.9",".263"
"47","47","2013-02-08","1","LAC","1","111","89","127.0","101.8","87.4",".471",".397",".676","50.7","61.1","12.6","6.6",".640","13.7","25.0",".353",".487","17.4","71.8",".182"
"48","48","2013-02-10","1","LAL","1","107","97","123.0","111.5","87.0",".175",".200",".621","56.7","43.2","11.5","10.3",".588","11.3","29.4",".163",".550","14.7","84.8",".286"
"49","49","2013-02-12","1","POR","1","117","104","135.6","120.6","86.3",".365",".257",".681","56.1","51.2","10.4","14.3",".635","9.5","32.3",".311",".589","14.6","84.6",".247"
"50","50","2013-02-14","0","OKC","1","110","100","114.3","103.9","96.2",".250",".330",".563","56.8","56.1","10.4","6.7",".528","12.5","30.2",".193",".459","15.4","86.8",".452"
