"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-25","1","NYK","1","117","88","117.1","88.1","99.9",".202",".372",".572","54.8","68.9","12.0","8.3",".548","12.0","27.5",".149",".420","15.8","75.5",".172"
"2","2","2016-10-28","0","TOR","1","94","91","100.1","96.9","93.9",".278",".405",".530","44.0","60.6","8.5","4.1",".494","16.1","21.4",".203",".411","15.5","63.3",".189"
"3","3","2016-10-29","1","ORL","1","105","99","108.8","102.6","96.5",".341",".420",".519","44.4","47.2","8.3","10.7",".472","8.2","26.0",".250",".500","17.3","67.5",".179"
"4","4","2016-11-01","1","HOU","1","128","120","138.0","129.3","92.8",".373",".386",".662","59.0","51.2","4.3","4.3",".614","10.2","36.4",".313",".572","6.5","75.6",".189"
"5","5","2016-11-03","1","BOS","1","128","122","128.8","122.8","99.4",".440",".405",".638","51.9","58.5","6.0","9.4",".571","7.4","19.4",".381",".536","7.0","77.8",".198"
"6","6","2016-11-05","0","PHI","1","102","101","99.7","98.7","102.3",".198",".418",".516","52.1","62.2","9.8","10.2",".484","13.9","21.6",".154",".540","15.6","88.4",".080"
"7","7","2016-11-08","1","ATL","0","106","110","108.6","112.7","97.6",".253",".424",".482","43.8","56.8","12.3","1.9",".429","5.2","25.0",".212",".574","17.2","70.3",".210"
"8","8","2016-11-11","0","WAS","1","105","94","107.8","96.5","97.4",".302",".384",".539","50.5","44.4","9.2","8.3",".500","13.3","26.5",".221",".454","13.6","77.3",".172"
"9","9","2016-11-13","1","CHO","1","100","93","108.1","100.6","92.5",".163",".413",".507","54.1","64.1","3.2","12.1",".500","8.4","25.5",".087",".437","4.7","80.4",".105"
"10","10","2016-11-15","1","TOR","1","121","117","122.2","118.2","99.0",".337",".398",".635","53.5","59.1","4.0","10.4",".608","15.1","26.3",".241",".547","7.1","75.0",".125"
