"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2016-01-10","0","PHI","1","95","85","99.1","88.7","95.8",".256",".356",".474","51.5","57.1","9.4","3.4",".439","9.1","24.1",".178",".494","18.2","84.4",".117"
"36","36","2016-01-12","0","DAL","1","110","107","116.6","113.4","85.4",".165",".454",".529","51.1","70.0","12.7","7.8",".500","8.0","31.5",".134",".563","15.3","80.6",".228"
"37","37","2016-01-14","0","SAS","0","95","99","102.9","107.3","92.3",".134",".317",".547","48.9","39.5","4.3","3.0",".524","16.4","20.9",".110",".488","10.6","75.6",".217"
"38","38","2016-01-15","0","HOU","1","91","77","100.5","85.1","90.5",".264",".402",".468","55.1","55.9","11.0","12.2",".437","12.6","36.2",".172",".392","17.2","76.2",".257"
"39","39","2016-01-18","1","GSW","0","98","132","103.3","139.2","94.8",".325",".247",".557","49.3","59.5","3.2","8.9",".526","14.6","20.5",".221",".653","7.6","82.4",".247"
"40","40","2016-01-20","0","BRK","1","91","78","101.1","86.6","90.0",".260",".221",".530","53.6","41.7","6.7","4.6",".500","13.2","16.7",".182",".440","12.1","81.3",".048"
"41","41","2016-01-21","1","LAC","1","115","102","124.4","110.4","92.4",".289",".337",".615","57.3","69.0","5.4","3.6",".584","12.2","34.1",".217",".488","8.6","80.5",".300"
"42","42","2016-01-23","1","CHI","0","83","96","95.6","110.6","86.8",".234",".255",".400","47.5","48.6","5.8","7.1",".394","3.7","28.6",".096",".477","7.0","71.1",".149"
"43","43","2016-01-25","1","MIN","1","114","107","118.6","111.3","96.2",".225",".348",".583","53.1","66.7","7.3","4.4",".567","13.3","28.6",".146",".512","9.6","79.5",".250"
"44","44","2016-01-27","1","PHO","1","115","93","129.1","104.4","89.1",".198",".346",".653","52.1","75.6","13.5","6.0",".623","12.9","31.3",".173",".529","21.4","69.2",".271"
"45","45","2016-01-29","0","DET","1","114","106","123.9","115.2","92.0",".349",".277",".595","54.7","51.3","4.3","1.6",".524","6.8","25.0",".325",".518","8.6","80.4",".226"
"46","46","2016-01-30","1","SAS","1","117","103","134.0","118.0","87.3",".256",".280",".641","57.3","53.3","4.6","6.3",".604","9.0","29.4",".220",".531","6.2","80.5",".210"
"47","47","2016-02-01","0","IND","1","111","106","109.5","104.5","91.8",".261",".250",".566","50.6","50.0","7.9","4.1",".540","14.0","27.0",".182",".465","13.0","67.3",".119"
"48","48","2016-02-03","0","CHO","0","97","106","107.1","117.0","90.6",".169",".337",".544","36.4","42.1","9.9","9.6",".518","7.3","7.3",".133",".551","13.6","69.4",".241"
"49","49","2016-02-05","1","BOS","0","103","104","103.4","104.4","99.6",".402",".345",".503","49.0","56.8","8.0","8.8",".471","12.0","28.3",".241",".472","13.2","74.4",".239"
"50","50","2016-02-06","1","NOP","1","99","84","111.2","94.4","89.0",".078",".456",".532","53.8","53.8","6.7","9.4",".511","11.4","25.6",".078",".420","7.8","75.0",".126"
"51","51","2016-02-08","1","SAC","1","120","100","117.0","97.5","102.5",".202",".372",".586","54.6","60.0","6.8","8.5",".564","12.0","25.0",".149",".494","15.2","83.7",".232"
"52","52","2016-02-10","1","LAL","1","120","111","127.5","117.9","94.1",".191",".330",".589","51.1","54.2","6.4","1.7",".580","5.6","28.3",".117",".517","10.1","75.0",".256"
"53","53","2016-02-18","1","CHI","1","106","95","109.4","98.1","96.9",".187",".264",".538","51.5","50.0","8.3","11.1",".500","9.2","24.4",".165",".441","11.2","73.2",".140"
"54","54","2016-02-21","0","OKC","1","115","92","127.6","102.1","90.1",".338",".288",".626","55.7","61.0","4.4","1.4",".575","11.6","34.2",".288",".439","9.2","72.0",".144"
"55","55","2016-02-22","1","DET","0","88","96","92.6","101.0","95.1",".165",".329",".519","48.2","55.9","8.4","3.6",".481","16.7","11.9",".152",".513","12.7","85.4",".175"
"56","56","2016-02-24","1","CHO","1","114","103","121.7","110.0","93.6",".187",".352",".579","52.2","57.8","11.7","2.1",".566","8.4","25.5",".121",".553","13.7","81.4",".250"
"57","57","2016-02-26","0","TOR","0","97","99","111.2","113.5","87.2",".284",".324",".583","53.4","60.0","4.6","0.0",".554","14.4","25.6",".203",".548","11.5","85.3",".260"
"58","58","2016-02-28","0","WAS","0","99","113","99.9","114.0","99.1",".375",".363",".531","46.4","62.5","6.1","4.2",".456","13.1","13.3",".325",".563","12.2","84.6",".304"
"59","59","2016-02-29","1","IND","1","100","96","112.5","108.0","88.9",".301",".349",".532","52.6","62.9","4.5","3.2",".476","10.5","25.0",".253",".513","11.3","77.5",".175"
"60","60","2016-03-04","1","WAS","1","108","83","112.4","86.4","96.1",".178",".300",".556","50.0","57.1","9.4","8.2",".533","8.5","17.8",".133",".414","14.9","79.6",".198"
"61","61","2016-03-05","1","BOS","1","120","103","126.9","108.9","94.6",".415",".366",".619","56.0","64.3","8.5","7.0",".573","13.4","35.7",".317",".525","13.2","76.2",".238"
"62","62","2016-03-07","1","MEM","0","103","106","101.9","104.9","101.0",".363",".363",".555","58.3","63.9","8.9","10.6",".494","21.2","33.3",".300",".512","14.3","80.0",".209"
"63","63","2016-03-09","0","SAC","1","120","111","120.0","111.0","100.0",".389",".489",".569","57.3","43.6","5.0","1.6",".506","11.0","31.3",".322",".524","8.4","87.8",".274"
"64","64","2016-03-10","0","LAL","1","120","108","130.0","117.0","92.3",".235",".412",".640","52.8","48.9","4.3","10.3",".624","7.9","23.1",".165",".569","10.1","87.9",".213"
"65","65","2016-03-13","0","LAC","1","114","90","126.6","99.9","90.1",".238",".440",".614","59.0","56.1","3.3","8.5",".595","7.9","23.7",".167",".468","10.3","88.9",".203"
"66","66","2016-03-14","0","UTA","0","85","94","104.7","115.8","81.2",".091",".489",".464","49.4","51.4","7.4","6.8",".455","8.0","28.9",".057",".577","13.5","76.5",".169"
"67","67","2016-03-16","1","DAL","1","99","98","107.3","106.2","92.3",".148",".420",".528","60.0","53.8","9.8","7.0",".500","14.6","31.7",".125",".513","10.3","89.7",".215"
"68","68","2016-03-18","0","ORL","1","109","103","115.4","109.1","94.4",".355",".368",".620","53.2","60.5","7.4","6.7",".586","17.8","25.0",".263",".518","12.4","78.0",".220"
"69","69","2016-03-19","0","MIA","0","101","122","111.5","134.7","90.6",".171",".316",".618","38.2","47.5","6.6","4.6",".592","14.6","9.4",".145",".613","10.5","63.9",".226"
"70","70","2016-03-21","1","DEN","1","124","91","130.3","95.6","95.1",".198",".360",".663","55.1","79.2","10.5","6.8",".645","11.4","24.2",".151",".444","14.8","77.8",".235"
"71","71","2016-03-23","1","MIL","1","113","104","130.0","119.6","87.0",".325",".410",".595","57.5","72.5","6.9","12.5",".542","11.2","44.7",".277",".581","13.9","71.4",".138"
