"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","BRK","1","98","94","106.2","101.8","92.3",".405",".179",".495","56.5","60.0","7.6","5.2",".446","10.0","36.4",".274",".457","13.9","78.0",".232"
"2","2","2013-11-01","0","CHA","0","84","90","87.9","94.1","95.6",".262",".214",".448","53.2","43.8","9.4","1.6",".405","15.4","25.6",".190",".473","14.6","86.1",".288"
"3","3","2013-11-02","0","IND","0","74","89","77.5","93.3","95.4",".181",".181",".413","42.0","37.9","15.7","2.0",".367","15.2","12.8",".157",".481","18.9","75.6",".195"
"4","4","2013-11-04","1","MIN","1","93","92","90.9","89.9","102.4",".129",".188",".518","53.3","56.4","9.8","18.2",".488","20.4","26.2",".118",".388","14.0","76.0",".202"
"5","5","2013-11-06","0","MIL","0","104","109","118.3","124.0","87.9",".259",".329",".549","48.8","52.6","11.4","4.1",".518","8.7","27.3",".188",".590","14.4","75.0",".333"
"6","6","2013-11-08","0","PHI","0","79","94","89.7","106.7","88.1",".156",".289",".411","47.8","73.3","10.2","6.3",".383","11.9","34.0",".111",".518","16.2","67.6",".083"
"7","7","2013-11-09","1","PHI","1","127","125","110.2","108.4","95.4",".284",".304",".553","53.2","60.9","8.7","13.9",".515","13.6","28.6",".216",".530","14.8","80.0",".202"
"8","8","2013-11-11","0","CHI","0","81","96","93.2","110.4","86.9",".267",".187",".483","48.1","41.9","8.1","16.4",".447","17.7","28.9",".187",".434","10.4","65.9",".289"
"9","9","2013-11-13","0","MIN","0","95","124","101.0","131.9","94.0",".241",".184",".494","43.0","50.0","4.3","1.7",".443","10.3","19.6",".207",".616","8.8","77.1",".280"
"10","10","2013-11-15","1","CHA","0","80","86","88.9","95.6","90.0",".215",".190",".463","47.8","59.4","11.1","10.0",".430","14.8","22.2",".152",".450","15.3","73.3",".175"
"11","11","2013-11-16","0","WAS","1","103","96","99.8","93.0","93.5",".272",".259",".568","49.5","50.0","11.6","8.8",".506","18.1","17.1",".259",".430","14.9","75.0",".172"
"12","12","2013-11-20","1","WAS","0","91","98","106.7","114.9","85.3",".273",".299",".528","46.3","59.4","5.9","0.0",".474","14.8","31.0",".234",".500","13.4","62.5",".167"
"13","13","2013-11-22","0","NOP","0","100","104","106.5","110.7","93.9",".208",".299",".595","43.5","36.6","7.5","7.0",".584","18.4","17.1",".130",".443","10.5","62.0",".295"
"14","14","2013-11-23","0","SAS","0","96","126","98.9","129.8","97.1",".241",".157",".523","50.0","48.7","9.3","3.6",".494","15.6","24.4",".169",".675","14.3","81.8",".225"
"15","15","2013-11-27","1","MIA","0","84","95","88.0","99.5","95.4",".289",".337",".449","53.4","65.5","7.3","3.8",".410","16.1","23.5",".193",".514","14.4","94.6",".292"
"16","16","2013-11-29","0","BOS","0","86","103","88.6","106.1","97.1",".314",".209",".439","47.8","40.6","6.2","3.8",".395","14.8","25.0",".209",".572","16.3","78.9",".211"
"17","17","2013-11-30","1","CHI","1","97","93","113.9","109.2","85.2",".244",".192",".562","53.2","54.1","5.9","10.4",".519","10.4","27.0",".205",".512","9.2","77.5",".110"
"18","18","2013-12-04","1","DEN","1","98","88","109.0","97.9","89.9",".264",".154",".482","57.4","54.1","6.7","18.8",".434","10.6","41.7",".209",".424","10.1","71.7",".109"
"19","19","2013-12-06","0","ATL","0","89","108","95.6","116.1","93.1",".181",".213",".439","48.5","50.0","4.3","2.9",".431","9.8","30.8",".085",".560","11.1","68.9",".066"
"20","20","2013-12-07","1","LAC","1","88","82","92.0","85.8","95.6",".361",".169",".457","57.1","58.1","5.2","5.8",".398","13.5","31.4",".265",".362","11.7","81.5",".218"
"21","21","2013-12-10","1","NYK","1","109","94","124.6","107.5","87.5",".297",".257",".651","55.1","59.5","6.9","1.8",".628","12.5","29.0",".216",".517","12.7","76.3",".046"
"22","22","2013-12-13","0","ORL","1","109","100","113.8","104.4","95.8",".230",".241",".569","49.4","42.9","6.3","5.5",".529","9.5","15.9",".195",".500","11.5","82.2",".176"
"23","23","2013-12-14","0","MIA","0","107","114","113.5","121.0","94.2",".298",".345",".563","49.4","46.2","7.4","1.8",".524","13.6","27.9",".226",".605","13.6","75.0",".289"
"24","24","2013-12-17","1","POR","0","116","119","118.6","121.7","97.8",".157",".167",".532","44.0","54.2","6.1","1.7",".515","5.2","25.5",".108",".527","12.0","63.3",".239"
"25","25","2013-12-20","1","MIL","1","114","111","110.9","108.0","93.1",".270",".280",".509","51.9","46.2","4.9","16.9",".445","9.7","32.1",".250",".450","9.0","73.1",".210"
