"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-30","1","NYK","0","90","95","108.3","114.3","83.1",".286",".343",".571","48.5","68.8","6.0","3.5",".521","19.4","29.7",".243",".580","16.3","71.0",".217"
"2","2","2014-10-31","0","CHI","1","114","108","112.8","106.9","91.5",".317",".144",".481","55.3","43.9","7.9","6.8",".409","7.1","39.2",".279",".528","16.3","74.4",".144"
"3","3","2014-11-04","0","POR","0","82","101","93.0","114.6","88.1",".165",".247",".450","46.1","58.1","5.7","6.0",".418","13.3","25.0",".129",".547","11.3","75.7",".253"
"4","4","2014-11-05","0","UTA","0","100","102","114.9","117.2","87.1",".556",".222",".558","42.3","20.0","9.2","7.1",".458","11.8","20.0",".472",".552","12.2","63.9",".221"
"5","5","2014-11-07","0","DEN","1","110","101","113.8","104.5","96.7",".393",".274",".558","50.0","62.5","5.2","5.4",".512","7.5","15.0",".286",".535","12.4","81.8",".118"
"6","6","2014-11-10","1","NOP","1","118","111","132.9","125.0","88.8",".370",".333",".626","52.9","65.0","3.4","7.6",".574","8.7","31.6",".309",".505","4.7","70.2",".183"
"7","7","2014-11-14","0","BOS","1","122","121","119.5","118.5","102.1",".435",".271",".602","50.6","51.2","4.9","7.4",".553","9.8","20.5",".329",".580","12.5","80.0",".216"
"8","8","2014-11-15","1","ATL","1","127","94","130.4","96.5","97.4",".144",".344",".663","56.0","79.6","12.3","2.9",".650","12.0","31.6",".111",".461","15.8","76.1",".122"
"9","9","2014-11-17","1","DEN","0","97","106","103.2","112.8","94.0",".291",".367",".544","51.9","52.9","7.4","14.8",".494","14.4","23.1",".241",".553","14.1","78.6",".141"
"10","10","2014-11-19","1","SAS","0","90","92","99.7","101.9","90.2",".157",".217",".507","47.5","62.2","7.8","8.6",".488","15.3","23.8",".108",".507","15.0","73.7",".230"
"11","11","2014-11-21","0","WAS","0","78","91","83.7","97.7","93.2",".307",".360",".458","47.7","48.1","12.9","5.4",".400","18.2","20.5",".240",".512","16.2","76.2",".060"
"12","12","2014-11-22","1","TOR","0","93","110","97.3","115.1","95.6",".358",".198",".496","57.5","68.6","4.2","10.7",".451","16.1","29.7",".247",".450","7.5","81.4",".475"
"13","13","2014-11-24","1","ORL","1","106","74","120.3","84.0","88.1",".272",".198",".584","52.4","71.4","15.9","14.3",".556","11.7","30.8",".198",".394","16.4","71.1",".138"
"14","14","2014-11-26","1","WAS","1","113","87","127.9","98.5","88.4",".514",".270",".623","55.2","60.5","14.7","3.4",".554","9.0","26.9",".419",".500","18.2","78.1",".225"
"15","15","2014-11-29","1","IND","1","109","97","120.9","107.5","90.2",".410",".205",".592","47.8","48.8","4.4","9.0",".571","8.9","21.4",".256",".433","6.5","70.0",".225"
"16","16","2014-12-02","1","MIL","1","111","108","112.9","109.8","98.4",".521",".288",".619","50.0","56.4","5.1","6.9",".575","17.5","20.0",".370",".527","11.7","73.3",".120"
"17","17","2014-12-04","0","NYK","1","90","87","99.5","96.2","90.5",".371",".257",".553","41.3","59.4","8.8","1.6",".493","17.3","16.7",".300",".466","18.8","61.4",".057"
