"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-28","1","HOU","0","90","108","99.0","118.8","90.9",".494",".127",".468","43.4","57.1","7.7","6.8",".373","10.3","25.0",".392",".507","12.0","64.1",".466"
"2","2","2014-10-29","0","PHO","0","99","119","105.7","127.0","93.7",".291",".151",".510","48.7","54.1","9.6","6.0",".453","11.8","27.9",".244",".646","13.5","74.3",".159"
"3","3","2014-10-31","1","LAC","0","111","118","114.7","122.0","96.8",".341",".244",".588","52.6","57.1","5.2","5.3",".555","12.9","23.1",".244",".563","13.4","83.8",".535"
"4","4","2014-11-01","0","GSW","0","104","127","103.2","126.0","100.8",".284",".159",".525","46.3","51.2","8.9","5.0",".489","18.2","35.4",".205",".620","17.3","62.5",".289"
"5","5","2014-11-04","1","PHO","0","106","112","106.5","112.5","99.5",".466",".182",".500","48.5","45.7","7.0","11.0",".432","10.2","31.6",".341",".484","11.1","70.5",".264"
"6","6","2014-11-09","1","CHO","1","107","92","119.3","102.6","89.7",".268",".207",".584","49.4","66.7","8.9","3.1",".549","10.7","22.9",".207",".462","10.8","71.4",".241"
"7","7","2014-11-11","0","MEM","0","102","107","115.5","121.2","88.3",".195",".253",".540","50.0","53.7","9.1","9.0",".511","12.1","36.6",".149",".551","12.7","65.7",".269"
"8","8","2014-11-12","0","NOP","0","102","109","109.3","116.8","93.3",".381",".250",".520","46.3","42.9","8.6","7.9",".458","8.4","23.4",".298",".598","12.6","77.1",".134"
"9","9","2014-11-14","1","SAS","0","80","93","89.6","104.2","89.2",".413",".160",".451","51.1","60.7","6.7","8.8",".387","12.8","22.9",".293",".475","10.1","83.3",".213"
"10","10","2014-11-16","1","GSW","0","115","136","112.0","132.5","102.7",".434",".162",".488","48.5","43.6","8.8","6.9",".409","5.6","33.3",".343",".616","13.7","71.8",".349"
"11","11","2014-11-18","0","ATL","1","114","109","125.0","119.5","91.2",".253",".195",".590","53.7","51.1","7.7","0.0",".575","10.2","34.2",".161",".535","9.5","70.5",".212"
"12","12","2014-11-19","0","HOU","1","98","92","103.9","97.6","94.3",".253",".220",".485","55.3","45.9","8.5","8.3",".434","11.4","30.4",".209",".507","16.8","84.6",".230"
"13","13","2014-11-21","0","DAL","0","106","140","117.8","155.6","90.0",".247",".153",".562","45.8","54.5","3.3","8.5",".547","9.6","31.7",".153",".732","8.7","64.5",".244"
"14","14","2014-11-23","1","DEN","0","94","101","89.0","95.7","95.6",".382",".270",".452","46.7","45.5","9.5","11.3",".388","11.1","17.3",".281",".433","13.0","74.5",".256"
"15","15","2014-11-26","1","MEM","0","93","99","102.9","109.6","90.4",".296",".235",".508","48.3","48.5","6.6","15.5",".457","10.7","25.5",".235",".481","13.3","75.0",".275"
"16","16","2014-11-28","1","MIN","0","119","120","121.0","122.0","98.3",".247",".236",".603","53.0","56.3","12.2","1.6",".584","12.4","32.4",".169",".633","16.7","79.3",".253"
"17","17","2014-11-30","1","TOR","1","129","122","119.5","113.0","97.8",".354",".250",".581","50.5","51.1","3.7","10.0",".542","8.3","23.5",".260",".476","6.4","75.0",".221"
"18","18","2014-12-02","0","DET","1","106","96","111.6","101.1","94.9",".296",".210",".579","49.0","64.1","9.5","8.7",".543","13.3","26.7",".222",".400","11.9","68.6",".267"
"19","19","2014-12-03","0","WAS","0","95","111","97.6","114.1","97.3",".247",".341",".504","44.8","48.5","8.2","8.1",".459","12.1","18.0",".200",".516","9.8","73.9",".161"
"20","20","2014-12-05","0","BOS","0","96","113","92.8","109.2","103.5",".207",".174",".478","41.3","36.8","1.9","5.7",".446","10.7","13.7",".152",".556","13.8","75.6",".144"
"21","21","2014-12-07","1","NOP","0","87","104","92.6","110.7","93.9",".167",".211",".450","40.5","50.0","4.3","9.2",".428","6.8","14.6",".111",".566","14.3","75.0",".120"
"22","22","2014-12-09","1","SAC","1","98","95","105.2","102.0","93.1",".260",".260",".458","48.4","71.1","9.7","10.9",".422","4.5","26.4",".177",".507","15.6","77.5",".343"
"23","23","2014-12-12","0","SAS","1","112","110","109.6","107.6","92.6",".156",".250",".546","51.0","61.4","10.8","6.8",".521","12.0","28.6",".125",".533","16.1","74.5",".156"
"24","24","2014-12-14","0","MIN","1","100","94","106.1","99.7","94.3",".420",".210",".521","49.5","64.7","10.6","6.3",".451","10.3","25.6",".333",".439","12.4","70.8",".167"
"25","25","2014-12-15","0","IND","0","91","110","96.3","116.4","94.5",".330",".295",".452","41.8","48.3","10.6","7.6",".386","8.2","20.8",".261",".524","12.1","71.1",".277"
"26","26","2014-12-19","1","OKC","0","103","104","110.0","111.1","93.6",".176",".294",".562","50.6","68.3","3.2","7.7",".541","9.8","13.9",".129",".477","6.6","77.6",".256"
"27","27","2014-12-21","0","SAC","0","101","108","105.7","113.0","95.6",".345",".299",".504","51.6","42.4","8.4","3.6",".437","13.8","34.6",".287",".525","12.9","74.4",".316"
"28","28","2014-12-23","1","GSW","1","115","105","118.7","108.4","96.9",".191",".292",".596","51.9","60.9","11.4","17.2",".584","14.2","31.7",".124",".536","17.2","72.5",".179"
"29","29","2014-12-25","0","CHI","0","93","113","107.3","130.3","86.7",".228",".174",".459","40.6","50.0","10.4","12.9",".418","3.8","30.2",".174",".547","11.8","53.5",".221"
"30","30","2014-12-26","0","DAL","0","98","102","100.6","104.7","97.4",".202",".293",".455","61.2","55.6","8.2","9.2",".419","12.9","41.4",".152",".536","12.2","86.7",".157"
"31","31","2014-12-28","1","PHO","0","107","116","106.4","115.4","100.5",".247",".247",".596","43.8","52.4","8.0","9.2",".593","15.9","9.8",".136",".557","11.0","79.5",".218"
"32","32","2014-12-30","0","DEN","1","111","103","112.8","104.6","98.4",".342",".329",".635","51.9","77.5","6.1","6.6",".618","17.1","12.5",".224",".494","10.0","77.6",".195"
"33","33","2015-01-02","1","MEM","0","106","109","110.6","113.8","95.8",".235",".235",".593","45.2","55.8","10.4","11.4",".568","12.7","13.2",".173",".524","10.9","71.7",".250"
"34","34","2015-01-04","1","IND","1","88","87","98.4","97.3","89.4",".423",".254",".523","42.5","51.9","8.9","4.8",".423","11.6","12.8",".394",".411","12.5","66.7",".144"
"35","35","2015-01-05","0","POR","0","94","98","102.5","106.9","91.7",".227",".159",".486","52.1","54.1","5.5","0.0",".443","9.4","23.9",".182",".464","8.8","79.2",".253"
"36","36","2015-01-07","0","LAC","0","89","114","94.9","121.6","93.7",".200",".235",".481","52.3","56.8","3.2","1.9",".465","11.5","20.9",".118",".541","5.8","82.2",".259"
"37","37","2015-01-09","1","ORL","1","101","84","106.6","88.6","94.8",".344",".233",".487","62.5","44.4","8.4","11.3",".439","10.4","36.0",".244",".434","14.8","91.3",".237"
"38","38","2015-01-11","1","POR","0","94","106","98.3","110.9","95.6",".235",".272",".526","51.1","80.6","2.1","7.3",".488","12.7","15.9",".185",".552","10.5","86.4",".128"
"39","39","2015-01-13","1","MIA","0","75","78","80.1","83.3","93.6",".196",".250",".375","46.9","69.0","10.7","4.8",".337","10.7","23.2",".141",".436","17.5","78.6",".128"
"40","40","2015-01-15","1","CLE","0","102","109","116.7","124.7","87.4",".303",".316",".592","47.9","66.7","4.6","2.1",".566","11.3","23.5",".211",".532","8.8","69.2",".333"
"41","41","2015-01-16","0","UTA","0","85","94","97.9","108.3","86.8",".415",".108",".553","52.5","22.6","6.9","9.3",".500","19.8","23.5",".308",".494","11.8","73.9",".118"
"42","42","2015-01-19","0","PHO","0","100","115","100.9","116.1","99.1",".467",".227",".553","52.9","70.6","9.1","5.6",".507","20.3","29.5",".320",".576","13.6","76.7",".186"
"43","43","2015-01-21","0","NOP","0","80","96","86.8","104.1","92.2",".273",".260",".464","47.7","57.1","13.0","6.0",".403","15.6","22.2",".234",".476","14.0","75.6",".205"
"44","44","2015-01-23","0","SAS","0","85","99","94.0","109.5","90.4",".241",".157",".463","43.5","54.5","4.4","6.7",".428","8.0","16.7",".169",".470","9.4","72.7",".238"
"45","45","2015-01-25","1","HOU","0","87","99","89.5","101.9","97.2",".316",".165",".483","53.5","58.8","4.1","4.7",".437","18.9","27.1",".228",".477","12.7","78.4",".184"
"46","46","2015-01-27","1","WAS","0","92","98","96.5","102.7","95.4",".184",".230",".489","42.7","45.9","9.4","6.5",".454","10.5","16.0",".149",".513","15.1","76.9",".231"
"47","47","2015-01-29","1","CHI","1","123","118","114.8","110.1","88.7",".236",".085",".526","52.4","52.0","4.7","10.1",".486","10.0","36.0",".189",".442","8.5","67.9",".250"
"48","48","2015-02-01","0","NYK","0","80","92","92.2","106.0","86.8",".303",".211",".464","52.9","55.6","8.1","4.8",".401","14.0","25.0",".250",".500","10.0","76.6",".095"
"49","49","2015-02-04","0","MIL","0","105","113","108.4","116.7","87.7",".269",".301",".505","60.2","56.4","3.1","3.6",".468","13.3","37.5",".194",".567","10.7","87.5",".244"
"50","50","2015-02-06","0","ORL","0","97","103","100.0","106.2","87.8",".134",".268",".472","47.3","69.2","12.4","11.8",".459","12.0","28.3",".082",".548","16.8","73.7",".145"
"51","51","2015-02-08","0","CLE","0","105","120","109.9","125.6","95.5",".190",".230",".484","50.0","53.7","11.5","10.2",".445","6.1","32.2",".160",".659","13.4","81.8",".146"
"52","52","2015-02-10","1","DEN","0","96","106","106.5","117.5","90.2",".318",".212",".495","55.1","62.2","3.3","3.2",".471","9.4","31.1",".188",".570","7.3","87.9",".203"
"53","53","2015-02-11","0","POR","0","86","102","96.3","114.2","89.3",".118",".172",".439","48.0","50.0","4.5","8.9",".403","9.3","27.5",".118",".465","9.4","69.4",".256"
"54","54","2015-02-20","1","BRK","0","105","114","110.3","119.8","95.2",".326",".258",".516","50.0","53.7","10.5","5.9",".483","8.9","29.8",".213",".528","9.9","71.1",".225"
"55","55","2015-02-22","1","BOS","1","118","111","107.3","101.0","99.6",".452",".214",".586","48.9","51.2","7.3","6.2",".554","14.4","14.6",".298",".469","12.7","75.5",".194"
"56","56","2015-02-25","0","UTA","1","100","97","108.4","105.2","92.2",".236",".124",".509","47.2","42.5","13.0","13.1",".461","8.4","29.2",".202",".514","18.5","68.3",".301"
"57","57","2015-02-27","1","MIL","1","101","93","105.1","96.8","96.1",".259",".212",".533","50.5","57.5","7.3","7.1",".506","11.2","20.0",".176",".414","9.9","75.9",".241"
"58","58","2015-03-01","1","OKC","0","101","108","104.2","111.4","97.0",".200",".278",".516","47.1","62.5","6.2","9.2",".494","8.4","18.8",".133",".469","7.8","71.4",".175"
"59","59","2015-03-03","0","CHO","0","103","104","105.4","106.4","97.7",".244",".198",".541","49.4","61.5","6.1","6.1",".488","10.4","14.0",".221",".525","10.6","87.5",".266"
"60","60","2015-03-04","0","MIA","0","94","100","94.6","100.6","99.4",".193",".205",".492","43.3","60.5","11.1","1.6",".472","12.8","14.3",".125",".424","13.3","72.9",".418"
"61","61","2015-03-06","0","MEM","0","90","97","99.0","106.7","90.9",".107",".143",".512","51.2","56.4","6.6","13.6",".494","9.3","12.5",".083",".448","8.0","84.8",".364"
"62","62","2015-03-08","1","DAL","0","93","100","105.3","113.2","88.3",".256",".171",".510","58.8","60.5","5.7","9.6",".476","14.9","35.7",".183",".545","7.4","84.2",".192"
"63","63","2015-03-10","1","DET","1","93","85","105.6","96.5","88.1",".400",".173",".527","52.3","71.9","9.1","2.0",".447","11.1","25.0",".347",".429","11.5","75.0",".155"
"64","64","2015-03-12","1","NYK","0","94","101","102.5","110.1","91.7",".233",".200",".474","60.7","47.4","6.5","6.8",".450","11.6","34.1",".144",".526","8.3","90.0",".260"
"65","65","2015-03-15","1","ATL","0","86","91","96.2","101.8","89.4",".176",".212",".469","61.4","61.8","6.7","7.5",".441","18.7","41.3",".129",".480","10.2","83.3",".237"
"66","66","2015-03-16","0","GSW","0","105","108","105.8","108.8","99.2",".247",".176",".557","54.9","61.5","11.1","8.8",".506","16.0","25.0",".224",".518","12.9","83.3",".250"
"67","67","2015-03-19","1","UTA","0","73","80","84.1","92.1","86.8",".221",".143",".432","54.4","64.5","10.4","8.1",".422","14.2","20.9",".104",".476","15.6","94.4",".339"
"68","68","2015-03-22","1","PHI","1","101","87","113.5","97.8","89.0",".272",".173",".557","57.1","53.8","4.5","14.5",".512","12.5","33.3",".222",".410","7.5","75.0",".157"
"69","69","2015-03-24","0","OKC","0","117","127","121.2","131.6","96.5",".318",".224",".604","36.4","50.0","10.4","10.8",".571","9.4","18.2",".235",".622","14.3","60.6",".233"
"70","70","2015-03-25","0","MIN","1","101","99","103.9","101.8","88.1",".196",".283",".505","54.5","53.8","8.2","7.1",".457","13.8","31.1",".185",".462","15.7","79.1",".346"
"71","71","2015-03-27","0","TOR","0","83","94","96.2","108.9","86.3",".345",".202",".429","53.5","48.3","7.0","3.5",".369","11.0","33.3",".250",".527","10.6","78.9",".200"
"72","72","2015-03-29","0","BRK","0","99","107","103.0","111.3","96.2",".121",".198",".516","50.0","59.5","7.3","6.8",".495","10.3","19.6",".099",".529","7.7","85.0",".172"
"73","73","2015-03-30","0","PHI","1","113","111","112.1","110.1","91.3",".366",".256",".593","46.9","67.5","6.9","15.2",".549","15.2","27.9",".280",".458","11.7","62.3",".240"
"74","74","2015-04-01","1","NOP","0","92","113","111.6","137.1","82.4",".253",".193",".499","46.7","59.5","4.9","3.2",".476","5.1","27.9",".157",".622","6.4","71.9",".205"
"75","75","2015-04-03","1","POR","0","77","107","82.2","114.3","93.7",".207",".171",".430","44.8","41.9","4.3","9.7",".409","10.9","11.3",".122",".545","7.9","86.0",".125"
"76","76","2015-04-05","1","LAC","0","78","106","91.4","124.2","85.3",".293",".227",".461","50.6","58.6","3.5","6.3",".433","16.7","29.8",".173",".633","10.8","79.4",".147"
"77","77","2015-04-07","0","LAC","0","100","105","104.4","109.7","95.7",".321",".298",".521","48.3","68.6","2.1","1.8",".470","10.3","16.7",".250",".525","7.8","85.4",".247"
"78","78","2015-04-08","0","DEN","0","101","119","107.3","126.4","94.1",".467",".213",".559","46.4","41.7","7.4","3.4",".513","13.4","20.9",".320",".574","8.4","73.2",".205"
"79","79","2015-04-10","1","MIN","1","106","98","117.8","108.9","90.0",".289",".277",".566","54.1","85.4","6.7","3.4",".548","11.4","31.8",".181",".453","11.9","78.0",".419"
"80","80","2015-04-12","1","DAL","0","106","120","108.5","122.8","97.7",".462",".308",".565","46.8","58.8","4.1","6.5",".494","11.3","14.6",".372",".602","11.3","81.6",".241"
"81","81","2015-04-13","0","SAC","0","92","102","100.0","110.9","92.0",".135",".156",".452","54.4","47.5","8.7","5.4",".438","9.8","32.1",".083",".514","10.2","86.5",".389"
"82","82","2015-04-15","1","SAC","0","99","122","97.8","120.5","101.3",".266",".255",".471","52.3","61.1","5.9","11.9",".420","11.8","30.8",".213",".595","8.9","83.3",".262"
