"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-09","0","SAS","0","105","108","103.7","106.7","101.3",".158",".284",".517","45.5","50.0","11.9","3.4",".505","8.1","13.0",".095",".560","16.5","81.0",".167"
"36","36","2013-01-11","1","OKC","0","101","116","99.4","114.2","101.6",".224",".286",".469","46.5","59.0","6.9","8.6",".429","10.0","28.1",".173",".557","14.6","71.4",".218"
"37","37","2013-01-13","1","CLE","1","113","93","118.9","97.8","95.1",".391",".362",".699","51.3","80.0","11.6","6.8",".674","21.4","24.1",".290",".432","13.8","66.7",".116"
"38","38","2013-01-15","1","MIL","1","104","88","114.3","96.7","91.0",".214",".345",".566","46.0","71.4","5.5","10.4",".560","8.0","19.5",".119",".395","9.5","64.4",".137"
"39","39","2013-01-17","1","MIA","0","90","99","96.0","105.6","93.8",".389",".306",".534","54.5","71.0","3.2","1.4",".500","19.2","20.5",".250",".494","6.1","89.5",".205"
"40","40","2013-01-20","0","TOR","0","103","108","109.4","114.7","94.1",".239",".307",".530","48.1","52.6","7.4","6.3",".483","11.8","28.6",".205",".583","14.1","71.4",".119"
"41","41","2013-01-21","0","CHI","0","83","95","94.7","108.4","87.7",".284",".210",".455","55.6","46.9","5.7","11.8",".414","14.1","36.6",".198",".468","7.5","71.4",".086"
"42","42","2013-01-23","0","MEM","0","93","106","100.0","114.0","93.0",".438",".233",".534","39.5","48.4","5.4","9.6",".473","14.7","16.3",".329",".510","10.7","62.8",".083"
"43","43","2013-01-25","1","UTA","1","102","84","116.3","95.8","87.7",".163",".263",".595","60.0","60.5","8.0","4.5",".594","17.4","36.4",".088",".438","10.2","78.6",".160"
"44","44","2013-01-27","1","OKC","1","105","96","114.9","105.1","91.4",".392",".230",".605","52.4","70.7","6.6","4.6",".601","13.0","17.1",".216",".469","8.9","78.7",".247"
"45","45","2013-01-29","1","NOH","1","111","106","113.1","108.1","98.1",".418",".418",".593","57.5","87.2","7.1","5.5",".570","13.0","23.7",".266",".473","8.2","83.7",".207"
"46","46","2013-01-30","0","PHO","0","86","92","93.8","100.4","91.7",".244",".346",".498","56.1","57.6","7.6","5.6",".474","18.0","27.5",".154",".476","10.9","83.3",".157"
"47","47","2013-02-01","0","MIN","1","111","100","113.9","102.6","97.5",".272",".348",".539","58.8","69.2","6.2","9.0",".489","10.4","34.7",".228",".517","11.8","83.3",".090"
"48","48","2013-02-03","0","DET","1","98","97","99.0","98.0","99.0",".265",".241",".529","46.6","61.5","9.1","3.8",".506","13.1","15.9",".169",".473","12.4","77.3",".109"
"49","49","2013-02-05","0","BRK","1","92","83","99.1","89.4","92.9",".220",".159",".512","43.5","54.1","5.4","7.6",".470","12.6","13.5",".183",".382","14.1","63.6",".169"
"50","50","2013-02-07","0","BOS","0","95","116","100.0","122.1","95.0",".345",".264",".474","47.3","44.4","2.1","3.9",".443","10.7","26.5",".207",".557","8.4","71.4",".218"
"51","51","2013-02-08","0","CHA","1","100","93","103.0","95.8","97.0",".313",".325",".549","50.0","63.9","6.2","13.3",".500","12.5","13.6",".250",".449","9.3","83.3",".146"
"52","52","2013-02-10","0","MIA","0","97","107","111.5","123.0","87.0",".371",".171",".596","43.3","45.7","10.3","4.7",".550","14.7","15.2",".286",".588","11.3","70.6",".163"
"53","53","2013-02-12","1","PHO","1","91","85","93.8","87.6","97.0",".217",".253",".500","50.0","63.9","9.3","6.9",".476","17.3","25.0",".145",".429","17.0","75.0",".141"
"54","54","2013-02-14","1","LAC","0","101","125","108.6","134.5","93.0",".360",".267",".581","44.0","78.9","9.7","3.4",".547","15.6","25.0",".253",".607","12.4","61.4",".191"
"55","55","2013-02-20","1","BOS","1","113","99","121.0","106.0","93.4",".373",".265",".585","59.0","57.1","5.4","4.8",".548","11.0","34.1",".265",".530","11.7","83.3",".146"
"56","56","2013-02-22","1","POR","1","111","107","107.5","103.6","103.3",".400",".212",".555","52.8","45.0","7.7","6.8",".506","13.8","25.5",".294",".532","12.4","83.3",".074"
