"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-29","1","LAC","1","116","103","115.6","102.6","100.4",".301",".312",".551","56.5","54.8","8.0","9.7",".527","15.3","37.5",".194",".542","14.7","77.3",".157"
"2","2","2013-10-30","0","GSW","0","94","125","91.7","121.9","102.6",".236",".202",".478","44.8","54.3","4.9","6.8",".438","14.0","18.0",".180",".622","13.5","81.1",".209"
"3","3","2013-11-01","1","SAS","0","85","91","88.9","95.2","95.6",".293",".329",".459","47.9","73.3","4.2","9.6",".415","11.5","17.4",".207",".431","10.7","76.0",".106"
"4","4","2013-11-03","1","ATL","1","105","103","101.6","99.6","103.4",".270",".281",".527","50.5","71.1","4.8","10.3",".478","11.5","12.5",".225",".494","9.8","82.5",".156"
"5","5","2013-11-05","0","DAL","0","104","123","104.7","123.9","99.3",".227",".352",".537","41.2","53.8","9.1","6.0",".511","12.6","18.4",".159",".590","10.7","72.2",".128"
"6","6","2013-11-07","0","HOU","1","99","98","93.8","92.8","105.6",".163",".380",".502","51.6","72.2","7.6","12.0",".478","19.6","26.5",".120",".422","14.5","81.0",".429"
"7","7","2013-11-08","0","NOP","0","85","96","92.6","104.6","91.8",".325",".238",".465","49.0","61.3","2.2","5.1",".425","13.3","23.5",".213",".454","7.6","76.6",".195"
"8","8","2013-11-10","1","MIN","0","90","113","88.0","110.5","102.3",".196",".283",".450","46.5","68.6","7.8","11.4",".435","15.3","28.1",".109",".544","17.6","71.4",".167"
"9","9","2013-11-12","1","NOP","1","116","95","118.0","96.6","98.3",".266",".253",".657","63.1","75.0","7.1","5.4",".627","17.7","29.0",".215",".423","11.7","83.0",".286"
"10","10","2013-11-13","0","DEN","0","99","111","102.6","115.1","96.4",".277",".223",".469","46.8","54.1","4.1","11.4",".436","11.7","35.2",".181",".430","6.4","58.2",".250"
"11","11","2013-11-15","1","MEM","0","86","89","95.8","99.1","89.8",".138",".300",".507","44.0","71.4","6.7","11.1",".500","11.5","8.9",".075",".441","9.0","78.3",".165"
"12","12","2013-11-17","1","DET","1","114","99","119.7","103.9","95.3",".111",".278",".604","49.4","70.2","11.5","7.8",".578","12.1","22.9",".111",".529","12.9","71.4",".080"
"13","13","2013-11-22","1","GSW","1","102","95","108.6","101.1","93.9",".207",".293",".570","41.9","53.8","10.6","6.7",".543","13.5","17.1",".159",".470","16.0","64.4",".220"
"14","14","2013-11-24","1","SAC","1","100","86","107.0","92.0","93.5",".172",".299",".534","51.2","50.0","8.6","15.0",".506","9.7","20.5",".138",".464","12.5","83.3",".095"
"15","15","2013-11-26","0","WAS","0","111","116","117.9","123.2","94.2",".157",".337",".626","44.7","68.2","4.2","7.6",".608","15.3","22.0",".120",".563","9.4","71.4",".207"
"16","16","2013-11-27","0","BRK","1","99","94","108.3","102.8","91.4",".259",".353",".523","52.2","61.8","5.5","13.2",".476","9.6","25.0",".212",".440","11.3","77.1",".253"
"17","17","2013-11-29","0","DET","1","106","102","108.0","103.9","98.1",".375",".388",".569","44.4","66.7","11.2","8.7",".538","15.4","25.0",".250",".445","10.5","60.0",".130"
"18","18","2013-12-01","1","POR","0","108","114","113.0","119.2","95.6",".264",".322",".556","44.1","62.5","8.4","10.9",".517","8.5","19.6",".207",".489","10.5","68.1",".333"
"19","19","2013-12-06","0","SAC","1","106","100","116.3","109.7","91.2",".209",".372",".564","41.4","58.5","11.0","10.9",".547","11.3","23.3",".140",".488","13.6","59.1",".186"
"20","20","2013-12-08","1","TOR","0","94","106","97.8","110.3","96.1",".253",".354",".535","51.3","64.7","7.3","5.4",".487","17.8","20.0",".215",".512","10.6","84.2",".268"
"21","21","2013-12-10","1","PHO","0","108","114","113.5","119.8","95.2",".400",".238",".574","43.4","56.4","7.4","4.8",".519","10.5","17.5",".313",".559","12.1","72.2",".224"
