"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","0","OKC","0","106","112","104.3","110.2","101.6",".140",".161",".537","44.4","48.9","10.8","13.4",".511","11.6","17.1",".118",".529","16.6","72.5",".244"
"2","2","2015-10-30","1","BRK","1","102","75","106.8","78.5","95.5",".151",".256",".556","63.6","57.5","7.3","6.6",".517","16.4","28.6",".151",".435","15.2","95.7",".104"
"3","3","2015-11-01","0","BOS","1","95","87","95.6","87.5","99.4",".301",".229",".505","53.1","61.1","10.1","8.7",".464","16.1","25.6",".217",".388","13.3","71.9",".112"
"4","4","2015-11-02","0","NYK","1","94","84","105.4","94.1","89.2",".215",".165",".543","47.9","53.8","6.7","9.2",".519","13.1","20.0",".152",".382","9.2","68.5",".180"
"5","5","2015-11-04","0","WAS","0","99","102","101.0","104.0","98.0",".247",".272",".551","59.8","56.8","5.1","4.7",".500","18.2","23.7",".222",".529","9.7","90.9",".115"
"6","6","2015-11-07","1","CHO","1","114","94","120.2","99.1","94.8",".284",".259",".626","56.0","77.8","11.6","5.6",".611","11.6","18.2",".185",".507","14.8","85.7",".274"
"7","7","2015-11-09","0","SAC","1","106","88","107.6","89.3","98.5",".126",".264",".577","52.3","73.9","11.2","10.8",".563","14.8","20.5",".092",".446","17.1","77.6",".155"
"8","8","2015-11-11","0","POR","1","113","101","121.9","108.9","92.7",".220",".183",".628","53.8","58.7","4.3","6.1",".604","10.9","23.5",".171",".494","8.4","77.3",".159"
"9","9","2015-11-14","1","PHI","1","92","83","97.5","88.0","94.3",".294",".188",".479","56.8","69.7","10.6","11.7",".418","11.9","25.5",".247",".451","14.7","87.5",".110"
"10","10","2015-11-16","1","POR","1","93","80","107.1","92.1","86.8",".146",".258",".491","54.7","76.3","10.4","17.9",".466","6.0","25.5",".112",".460","12.9","89.7",".147"
"11","11","2015-11-18","1","DEN","1","109","98","117.8","105.9","92.6",".233",".209",".575","50.0","78.6","5.4","15.7",".541","9.5","23.3",".186",".413","5.4","70.2",".173"
"12","12","2015-11-20","0","NOP","0","90","104","95.3","110.1","94.5",".190",".202",".494","44.8","64.7","5.3","12.1",".458","8.1","9.8",".155",".500","8.6","84.4",".182"
"13","13","2015-11-21","1","MEM","1","92","82","103.0","91.8","89.3",".306",".292",".563","53.3","58.8","7.8","9.2",".521","17.2","20.0",".236",".439","16.4","82.5",".230"
"14","14","2015-11-23","1","PHO","1","98","84","104.0","89.1","94.2",".122",".244",".567","50.7","50.0","19.1","5.6",".567","18.8","28.2",".061",".514","26.6","75.0",".123"
"15","15","2015-11-25","1","DAL","1","88","83","97.7","92.1","90.1",".235",".346",".492","53.1","69.7","6.7","6.6",".457","12.7","24.5",".173",".446","12.8","81.6",".108"
"16","16","2015-11-27","0","DEN","1","91","80","99.0","87.0","92.0",".187",".293",".561","53.2","61.1","12.0","12.3",".533","18.2","14.7",".147",".448","17.9","82.2",".143"
"17","17","2015-11-28","1","ATL","1","108","88","112.1","91.4","96.3",".235",".200",".576","53.3","62.5","11.4","14.8",".524","14.6","27.9",".224",".460","16.3","75.5",".092"
"18","18","2015-11-30","0","CHI","0","89","92","97.0","100.3","91.7",".200",".156",".454","48.0","54.1","5.5","5.7",".422","8.4","23.5",".144",".465","9.5","74.5",".140"
"19","19","2015-12-02","1","MIL","1","95","70","99.7","73.4","95.3",".222",".233",".481","55.1","67.6","11.5","14.1",".450","10.0","22.4",".156",".353","15.7","87.8",".192"
"20","20","2015-12-03","0","MEM","1","103","83","113.4","91.4","90.8",".225",".225",".586","56.5","67.5","8.8","12.5",".563","14.6","26.3",".163",".388","10.8","80.9",".263"
"21","21","2015-12-05","1","BOS","1","108","105","113.1","109.9","95.5",".265",".205",".583","54.7","59.1","3.1","5.3",".560","13.1","28.2",".181",".523","12.8","76.6",".174"
"22","22","2015-12-07","0","PHI","1","119","68","135.4","77.4","87.9",".329",".145",".684","60.3","68.1","4.6","2.0",".645","7.4","21.9",".276",".373","13.4","87.0",".160"
"23","23","2015-12-09","0","TOR","0","94","97","106.0","109.4","88.7",".316",".329",".543","50.7","67.6","11.3","3.7",".493","16.4","30.2",".250",".602","21.3","84.6",".313"
"24","24","2015-12-11","1","LAL","1","109","87","115.0","91.8","94.8",".305",".171",".586","57.6","59.1","9.5","9.5",".573","12.3","28.9",".183",".460","14.0","80.9",".068"
"25","25","2015-12-12","0","ATL","1","103","78","106.1","80.4","97.0",".297",".270",".615","59.8","72.2","11.3","3.6",".554","21.6","18.8",".284",".406","16.3","86.0",".163"
"26","26","2015-12-14","1","UTA","1","118","81","133.6","91.7","88.3",".360",".280",".679","60.0","57.1","6.8","2.9",".620","11.2","26.5",".333",".424","11.3","84.8",".177"
"27","27","2015-12-16","1","WAS","1","114","95","121.1","100.9","94.1",".277",".265",".612","53.1","65.9","10.6","13.0",".578","10.6","22.2",".217",".435","11.2","77.8",".262"
"28","28","2015-12-18","1","LAC","1","115","107","124.1","115.5","92.7",".276",".218",".589","54.3","58.1","7.6","8.3",".552","7.6","24.4",".218",".569","10.0","85.0",".347"
"29","29","2015-12-21","1","IND","1","106","92","111.7","97.0","94.9",".101",".225",".570","48.4","58.7","8.4","9.9",".551","8.8","16.7",".090",".461","12.7","74.5",".100"
"30","30","2015-12-23","0","MIN","1","108","83","124.5","95.7","86.7",".171",".293",".613","60.3","54.5","8.1","14.5",".598","14.5","37.8",".122",".438","13.5","80.5",".278"
"31","31","2015-12-25","0","HOU","0","84","88","92.0","96.4","91.3",".091",".227",".459","52.8","66.7","12.0","6.8",".438","14.1","29.2",".080",".480","16.6","80.5",".230"
"32","32","2015-12-26","1","DEN","1","101","86","112.3","95.6","89.9",".210",".123",".571","53.2","53.8","12.2","17.6",".525","11.1","26.3",".198",".471","14.5","79.5",".058"
"33","33","2015-12-28","1","MIN","1","101","95","105.0","98.8","96.1",".389",".236",".599","52.9","67.6","5.2","7.0",".549","15.9","16.1",".306",".494","13.9","83.8",".171"
