"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","MEM","1","101","94","104.8","97.6","96.4",".211",".263",".608","47.6","62.5","3.1","7.7",".599","15.3","10.8",".132",".462","12.3","76.6",".086"
"2","2","2013-11-01","0","LAL","1","91","85","95.2","88.9","95.6",".149",".223",".454","52.1","52.6","7.3","0.0",".431","10.7","24.0",".106",".415","11.5","82.6",".207"
"3","3","2013-11-02","0","POR","0","105","115","109.9","120.4","95.5",".085",".128",".538","47.3","51.1","6.3","3.3",".532","11.0","27.3",".053",".605","15.2","76.7",".210"
"4","4","2013-11-05","0","DEN","1","102","94","101.3","93.4","100.7",".233",".186",".538","46.4","67.5","13.9","14.1",".488","14.4","18.6",".209",".476","19.3","75.6",".181"
"5","5","2013-11-06","1","PHO","1","99","96","99.4","96.4","99.6",".176",".188",".540","47.6","61.0","5.0","10.6",".518","13.3","13.6",".129",".535","16.8","86.8",".059"
"6","6","2013-11-08","1","GSW","1","76","74","87.6","85.2","86.8",".228",".241",".437","48.3","61.3","10.4","5.9",".424","12.1","22.0",".114",".465","20.1","83.8",".113"
"7","7","2013-11-10","0","NYK","1","120","89","129.9","96.3","92.4",".395",".368",".673","60.7","53.7","5.4","6.7",".618","12.7","27.3",".342",".415","9.5","82.4",".256"
"8","8","2013-11-11","0","PHI","1","109","85","118.3","92.3","92.1",".124",".315",".581","55.6","65.9","9.8","3.2",".567","11.3","27.5",".090",".445","14.4","78.0",".146"
"9","9","2013-11-13","1","WAS","1","92","79","100.9","86.7","91.2",".104",".286",".571","51.6","71.8","6.6","5.3",".558","17.4","13.5",".078",".390","8.6","77.8",".088"
"10","10","2013-11-15","0","UTA","1","91","82","96.2","86.6","94.6",".289",".197",".531","46.2","54.3","8.5","6.7",".487","16.6","17.1",".224",".412","15.8","69.2",".077"
"11","11","2013-11-20","1","BOS","1","104","93","109.3","97.7","95.1",".296",".259",".568","48.2","69.2","12.6","8.5",".531","10.7","17.1",".222",".477","15.7","77.3",".128"
"12","12","2013-11-22","0","MEM","1","102","86","116.1","97.9","87.8",".203",".215",".593","51.9","59.5","9.1","4.3",".576","14.8","29.7",".139",".456","13.8","71.4",".163"
"13","13","2013-11-23","1","CLE","1","126","96","129.8","98.9","97.1",".288",".300",".699","50.0","65.2","9.3","7.1",".675","14.3","18.2",".225",".494","15.6","75.6",".169"
"14","14","2013-11-25","1","NOP","1","112","93","111.7","92.8","100.2",".235",".309",".627","48.4","68.2","12.0","8.5",".605","17.5","18.4",".173",".392","12.4","69.1",".175"
"15","15","2013-11-27","0","OKC","0","88","94","92.8","99.1","94.9",".152",".293",".448","46.9","52.8","11.6","4.3",".429","10.9","23.1",".098",".488","15.0","75.0",".143"
"16","16","2013-11-29","0","ORL","1","109","91","116.0","96.9","93.9",".224",".224",".653","60.6","57.1","10.6","6.8",".605","18.5","22.6",".224",".494","15.1","90.0",".179"
"17","17","2013-11-30","1","HOU","0","106","112","101.4","107.1","104.6",".143",".286",".548","37.9","61.4","7.6","15.0",".533","13.4","8.7",".099",".517","13.4","70.7",".211"
"18","18","2013-12-02","1","ATL","1","102","100","108.0","105.9","94.4",".218",".231",".597","55.2","64.3","6.4","12.3",".577","16.6","23.7",".154",".495","9.2","79.6",".052"
"19","19","2013-12-07","1","IND","0","100","111","111.5","123.8","89.7",".066",".286",".534","45.3","58.5","6.7","1.9",".522","10.5","23.3",".055",".599","14.4","75.0",".366"
"20","20","2013-12-10","0","TOR","1","116","103","123.8","109.9","93.7",".195",".280",".651","48.6","66.7","8.5","5.0",".628","13.6","22.9",".159",".518","15.7","71.8",".205"
"21","21","2013-12-11","0","MIL","1","109","77","123.6","87.3","88.2",".193",".193",".571","58.4","54.3","9.1","2.9",".545","13.6","44.7",".148",".357","11.3","68.6",".202"
"22","22","2013-12-13","1","MIN","1","117","110","119.4","112.2","98.0",".149",".253",".631","50.6","66.7","8.2","10.8",".609","12.3","18.4",".126",".494","10.8","77.8",".261"
"23","23","2013-12-14","0","UTA","1","100","84","108.7","91.3","92.0",".136",".227",".536","56.7","58.5","6.5","1.4",".511","9.7","24.4",".114",".427","8.8","84.6",".090"
"24","24","2013-12-16","0","LAC","0","92","115","94.0","117.5","97.9",".276",".237",".540","45.6","54.1","8.2","5.7",".526","20.5","20.9",".158",".586","16.5","75.0",".342"
"25","25","2013-12-18","0","PHO","1","108","101","110.4","103.3","97.8",".276",".207",".554","52.3","56.1","10.2","6.0",".511","15.6","32.6",".218",".506","17.0","71.1",".220"
"26","26","2013-12-19","0","GSW","1","104","102","100.2","98.3","103.7",".213",".303",".534","45.3","52.5","9.6","3.4",".511","16.3","20.9",".146",".511","20.2","69.8",".111"
"27","27","2013-12-21","1","OKC","0","100","113","104.9","118.5","95.4",".317",".232",".535","43.5","71.4","7.3","6.6",".482","10.5","15.6",".256",".557","11.1","75.0",".170"
"28","28","2013-12-23","1","TOR","1","112","99","119.0","105.2","94.1",".297",".253",".544","55.6","65.9","7.4","11.7",".500","11.2","35.6",".231",".500","12.4","75.6",".222"
"29","29","2013-12-25","1","HOU","0","98","111","105.4","119.4","93.0",".253",".220",".485","47.9","48.6","6.5","14.5",".434","8.2","26.4",".209",".593","9.6","74.4",".105"
"30","30","2013-12-26","0","DAL","1","116","107","113.9","105.1","101.8",".560",".213",".620","52.9","59.5","8.8","8.8",".540","16.1","20.0",".467",".488","12.4","80.9",".282"
"31","31","2013-12-29","1","SAC","1","112","104","122.7","113.9","91.3",".202",".255",".547","46.3","65.9","5.5","5.2",".511","3.8","22.2",".170",".489","6.6","68.0",".165"
"32","32","2013-12-31","1","BRK","1","113","92","124.7","101.5","90.6",".359",".256",".626","58.0","67.5","8.8","8.7",".571","14.2","37.8",".308",".470","14.2","75.0",".155"
"33","33","2014-01-02","1","NYK","0","101","105","116.4","121.0","86.7",".247",".416",".592","45.9","78.4","5.8","6.8",".571","12.3","22.5",".169",".572","13.3","73.5",".237"
"34","34","2014-01-04","1","LAC","1","116","92","122.2","96.9","94.9",".178",".200",".598","56.0","68.0","5.3","6.3",".578","11.0","29.7",".133",".487","14.5","81.6",".190"
"35","35","2014-01-07","0","MEM","1","110","108","109.4","107.4","91.1",".301",".289",".585","52.4","55.8","9.0","6.1",".560","15.3","24.3",".205",".495","9.4","74.5",".101"
"36","36","2014-01-08","1","DAL","1","112","90","122.8","98.7","91.2",".342",".263",".640","63.2","62.5","6.6","4.1",".586","15.5","34.3",".303",".457","6.8","82.7",".054"
"37","37","2014-01-12","1","MIN","1","104","86","113.4","93.8","91.7",".189",".176",".649","53.5","73.8","6.5","13.2",".628","20.0","22.6",".149",".382","9.0","70.9",".161"
"38","38","2014-01-13","0","NOP","1","101","95","110.9","104.3","91.1",".463",".179",".626","50.0","54.3","6.6","9.2",".560","13.9","8.6",".388",".477","8.7","80.9",".138"
"39","39","2014-01-15","1","UTA","1","109","105","115.5","111.2","94.4",".225",".200",".620","44.2","67.4","6.4","7.4",".581","11.1","8.6",".200",".517","9.3","73.8",".146"
"40","40","2014-01-17","1","POR","0","100","109","104.0","113.3","96.2",".238",".238",".539","46.6","55.3","7.3","4.3",".500","11.5","15.2",".190",".523","10.4","81.0",".221"
"41","41","2014-01-19","1","MIL","1","110","82","119.1","88.8","92.4",".276",".237",".645","59.8","65.1","6.5","11.9",".638","15.0","20.6",".171",".409","7.7","82.8",".114"
"42","42","2014-01-22","1","OKC","0","105","111","114.7","121.3","91.5",".293",".293",".620","44.1","62.5","10.9","4.6",".600","16.7","22.9",".200",".602","14.3","66.7",".133"
"43","43","2014-01-24","0","ATL","1","105","79","110.1","82.8","95.4",".202",".214",".574","60.0","63.4","7.3","9.5",".554","19.4","35.7",".143",".395","16.2","81.3",".250"
"44","44","2014-01-26","0","MIA","0","101","113","113.2","126.7","89.2",".303",".289",".586","43.1","63.2","9.0","7.3",".539","12.2","16.7",".250",".635","14.5","75.9",".257"
"45","45","2014-01-28","0","HOU","0","90","97","101.2","109.1","88.9",".256",".280",".493","41.5","65.7","6.7","14.0",".463","10.8","26.5",".171",".473","13.6","57.8",".347"
"46","46","2014-01-29","1","CHI","0","86","96","101.1","112.9","85.0",".225",".183",".551","44.3","48.5","5.9","2.8",".500","19.6","19.4",".211",".470","7.0","64.1",".217"
"47","47","2014-02-01","1","SAC","1","95","93","103.4","101.3","91.8",".347",".293",".550","49.4","63.9","4.4","10.1",".520","13.1","16.7",".227",".440","8.7","81.4",".241"
"48","48","2014-02-03","0","NOP","1","102","95","109.9","102.4","92.8",".309",".222",".554","43.6","52.6","9.7","18.5",".500","7.1","11.9",".259",".494","14.6","80.6",".215"
"49","49","2014-02-05","0","WAS","1","125","118","108.8","102.7","95.1",".255",".286",".573","52.0","62.5","7.0","10.6",".536","15.5","23.4",".204",".460","11.5","76.4",".248"
