"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-28","0","LAL","1","112","111","111.9","110.9","100.1",".446",".241",".564","44.8","63.2","3.0","7.1",".488","7.5","14.3",".373",".439","11.0","73.3",".356"
"2","2","2015-10-30","0","DEN","1","95","78","98.2","80.6","96.8",".577",".155",".533","49.0","60.0","7.2","8.6",".437","16.0","17.1",".465",".332","11.9","71.2",".158"
"3","3","2015-11-02","1","POR","0","101","106","100.6","105.6","100.4",".494",".165",".525","47.1","64.7","10.0","6.8",".449","13.5","18.6",".380",".511","14.1","75.0",".169"
"4","4","2015-11-05","1","MIA","0","84","96","87.7","100.2","95.8",".259",".141",".444","51.2","53.3","7.3","9.7",".376","14.5","22.2",".235",".513","15.5","82.9",".237"
"5","5","2015-11-07","0","CHI","1","102","93","95.2","86.8","97.0",".281",".167",".473","53.7","66.7","7.5","11.5",".443","12.2","25.9",".177",".414","14.9","81.5",".172"
"6","6","2015-11-09","0","ATL","1","117","107","117.5","107.4","99.6",".275",".188",".652","59.7","58.7","10.0","9.1",".619","17.5","25.8",".225",".587","16.0","88.9",".070"
"7","7","2015-11-10","1","CHO","0","95","104","95.7","104.8","99.3",".238",".238",".538","58.5","69.4","6.0","7.7",".506","19.9","25.0",".175",".538","15.1","90.5",".256"
"8","8","2015-11-12","1","GSW","0","116","129","117.7","130.9","98.5",".414",".103",".564","58.8","48.8","4.1","2.0",".511","11.2","35.7",".310",".640","10.3","84.2",".169"
"9","9","2015-11-13","0","IND","0","103","107","110.6","114.9","93.1",".157",".241",".580","49.4","38.1","5.4","0.0",".548","14.5","22.2",".145",".535","10.3","72.1",".174"
"10","10","2015-11-15","1","MEM","0","106","114","115.0","123.7","92.2",".256",".195",".581","49.3","48.8","10.8","3.7",".530","11.6","23.1",".232",".627","15.3","85.7",".352"
"11","11","2015-11-17","0","MIA","1","103","91","100.4","88.7","102.6",".361",".216",".458","51.4","38.9","11.7","9.1",".392","6.6","26.8",".278",".487","19.3","79.6",".177"
"12","12","2015-11-18","0","ORL","0","101","104","99.4","102.4","92.0",".353",".212",".514","51.4","58.3","3.9","14.6",".447","12.5","24.4",".294",".414","7.0","69.7",".118"
"13","13","2015-11-20","1","DET","0","86","96","88.6","98.9","97.0",".325",".169",".489","47.1","51.5","7.2","6.8",".448","16.2","14.0",".221",".494","13.1","81.0",".115"
"14","14","2015-11-23","1","PHI","1","100","95","104.3","99.0","95.9",".346",".154",".556","50.0","55.6","8.3","14.9",".481","15.9","21.1",".321",".474","17.5","75.0",".269"
"15","15","2015-11-25","1","ATL","1","99","95","103.6","99.4","95.6",".354",".256",".522","45.9","64.7","9.4","7.8",".470","10.4","15.6",".268",".427","12.6","71.7",".305"
"16","16","2015-11-27","0","SAC","1","101","91","111.8","100.7","90.3",".247",".325",".592","56.1","54.1","4.4","4.7",".539","16.6","33.3",".234",".477","13.9","73.9",".105"
"17","17","2015-11-29","0","LAC","0","99","107","104.7","113.2","94.5",".256",".195",".543","50.0","56.8","7.4","5.7",".500","12.5","17.9",".207",".573","12.7","82.1",".280"
"18","18","2015-12-01","1","ORL","0","93","96","100.0","103.3","93.0",".494",".247",".496","51.1","48.3","7.5","15.9",".403","12.2","26.7",".403",".471","12.1","75.6",".174"
"19","19","2015-12-05","1","POR","0","103","109","109.4","115.7","94.2",".313",".181",".545","52.9","63.2","3.2","7.0",".488","12.9","28.9",".265",".571","13.4","80.0",".273"
"20","20","2015-12-07","1","LAC","0","106","110","105.2","109.2","100.7",".427",".220",".544","51.7","50.0","9.9","4.9",".482","15.6","26.8",".329",".488","14.7","72.9",".302"
"21","21","2015-12-09","1","LAL","1","123","122","119.3","118.3","93.4",".333",".204",".577","54.0","65.2","3.9","5.7",".532","11.6","31.1",".258",".565","7.9","78.6",".183"
"22","22","2015-12-11","0","DEN","0","108","111","107.0","110.0","91.4",".333",".218",".541","46.2","57.9","5.0","13.8",".477","9.1","16.0",".287",".506","10.7","81.4",".279"
"23","23","2015-12-13","0","PHO","0","101","108","103.5","110.7","97.6",".466",".260",".574","50.0","66.7","7.2","7.0",".507","21.4","25.7",".370",".506","12.5","70.7",".230"
"24","24","2015-12-15","1","DEN","0","100","112","115.0","128.8","87.0",".403",".130",".552","44.3","58.3","6.9","10.9",".494","9.0","25.6",".312",".630","14.2","67.7",".274"
"25","25","2015-12-16","0","NYK","0","102","107","107.3","112.5","95.1",".139",".208",".476","50.0","50.0","12.6","3.1",".436","6.1","30.8",".139",".482","12.5","70.8",".294"
"26","26","2015-12-18","1","SAC","1","99","95","109.9","105.4","90.1",".195",".220",".556","61.3","64.1","2.2","10.3",".512","16.8","37.8",".183",".512","11.9","81.4",".148"
"27","27","2015-12-20","0","BRK","1","100","85","106.3","90.3","94.1",".300",".150",".552","54.1","76.3","12.8","8.8",".494","12.6","17.5",".263",".442","13.9","86.7",".205"
"28","28","2015-12-21","0","BOS","0","99","113","101.1","115.4","97.9",".405",".165",".532","41.9","55.6","9.2","9.4",".468","11.4","13.6",".316",".584","14.3","71.4",".101"
"29","29","2015-12-23","1","SAS","0","83","108","95.7","124.5","86.7",".347",".139",".500","39.7","63.3","5.8","3.4",".438","13.5","19.5",".278",".598","14.5","62.2",".122"
"30","30","2015-12-26","1","IND","0","88","102","94.1","109.0","93.5",".240",".160",".531","45.8","62.9","15.0","3.7",".493","20.2","23.7",".187",".556","19.6","70.6",".163"
"31","31","2015-12-28","0","SAS","0","95","101","98.8","105.0","96.1",".293",".134",".513","47.1","64.1","12.5","7.3",".494","13.9","16.2",".171",".549","15.9","83.9",".306"
"32","32","2015-12-30","1","UTA","1","94","80","107.9","91.9","87.1",".351",".130",".529","51.6","75.0","14.9","7.3",".500","10.1","31.0",".221",".413","17.6","69.4",".175"
"33","33","2015-12-31","0","DET","0","90","115","89.6","114.5","100.5",".221",".163",".477","40.9","62.9","9.0","5.9",".436","13.7","13.0",".174",".558","14.0","71.4",".221"
"34","34","2016-01-02","1","MIL","0","85","95","94.3","105.4","90.1",".286",".167",".449","49.5","57.6","11.1","10.2",".411","14.5","30.2",".190",".480","13.0","73.8",".307"
"35","35","2016-01-04","0","PHI","0","99","109","107.0","117.8","92.5",".329",".068",".592","42.2","66.7","11.9","6.0",".548","16.1","19.4",".260",".575","14.7","63.6",".103"
"36","36","2016-01-06","1","DEN","0","74","78","90.6","95.5","81.7",".274",".151",".452","46.5","82.1","6.1","8.2",".404","9.9","19.5",".205",".407","11.1","71.1",".148"
"37","37","2016-01-08","1","CLE","0","99","125","106.7","134.7","92.8",".329",".203",".547","43.4","66.7","8.6","3.7",".500","11.7","17.5",".253",".611","10.5","72.2",".321"
"38","38","2016-01-10","1","DAL","0","87","93","99.1","105.9","87.8",".278",".203",".491","49.4","69.7","9.1","3.5",".443","15.3","28.2",".215",".506","13.1","71.1",".195"
