"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-26","0","MEM","0","98","102","107.5","111.8","91.2",".337",".209",".496","50.0","55.6","6.6","8.9",".453","9.2","30.6",".233",".519","12.4","73.2",".238"
"2","2","2016-10-29","0","SAC","0","103","106","115.3","118.6","89.4",".443",".314",".616","53.7","51.4","6.7","8.5",".579","11.6","25.9",".314",".512","11.9","72.5",".224"
"3","3","2016-11-01","1","MEM","1","116","80","118.8","82.0","97.6",".295",".256",".658","61.0","67.4","10.2","9.8",".628","19.2","29.4",".231",".387","18.6","83.3",".293"
"4","4","2016-11-03","1","DEN","0","99","102","98.7","101.6","100.3",".284",".250",".500","49.4","57.1","8.0","6.8",".449","13.9","27.5",".227",".519","17.9","80.6",".222"
"5","5","2016-11-05","0","OKC","0","92","112","98.6","120.0","93.3",".345",".226",".475","50.0","36.4","7.5","11.4",".417","14.9","36.2",".262",".564","11.1","68.6",".174"
"6","6","2016-11-08","0","BRK","0","110","119","108.0","116.8","101.8",".304",".304",".527","48.8","51.3","10.8","7.0",".489","13.3","28.3",".217",".632","18.6","83.9",".303"
"7","7","2016-11-09","0","ORL","1","123","107","133.4","116.0","92.2",".299",".264",".625","53.6","60.0","8.7","8.2",".592","5.7","27.0",".230",".494","8.4","74.5",".271"
"8","8","2016-11-12","1","LAC","0","105","119","111.5","126.4","94.2",".236",".247",".534","48.1","65.0","11.7","5.8",".494","11.7","31.3",".191",".599","13.2","72.7",".368"
"9","9","2016-11-13","1","LAL","1","125","99","129.4","102.5","96.6",".525",".338",".635","53.0","66.7","10.4","8.5",".606","9.2","20.9",".350",".521","16.8","87.5",".352"
"10","10","2016-11-15","1","CHO","0","108","115","110.1","117.3","98.1",".236",".393",".550","53.8","65.8","4.1","8.9",".511","15.5","29.8",".191",".606","12.7","87.9",".225"
"11","11","2016-11-17","1","PHI","1","110","86","122.1","95.4","90.1",".238",".298",".593","54.5","41.9","7.8","15.7",".548","12.3","34.1",".214",".428","14.1","72.3",".181"
"12","12","2016-11-19","0","MEM","0","71","93","84.6","110.8","84.0",".344",".344",".482","42.5","64.0","6.0","8.6",".445","17.8","13.2",".219",".395","8.8","69.0",".434"
"13","13","2016-11-21","1","BOS","0","93","99","99.5","105.9","93.5",".291",".279",".479","56.7","63.9","5.3","8.7",".442","13.4","32.7",".198",".524","10.9","85.4",".131"
"14","14","2016-11-23","0","NOP","0","96","117","90.7","110.5","105.9",".384",".198",".478","47.7","69.7","11.3","5.1",".401","14.5","16.3",".314",".596","15.4","89.2",".217"
"15","15","2016-11-25","0","PHO","1","98","85","99.7","86.5","98.3",".294",".259",".510","44.8","47.1","15.3","15.1",".441","15.0","23.4",".271",".443","22.1","70.0",".190"
"16","16","2016-11-26","0","GSW","0","102","115","107.5","121.2","94.9",".135",".393",".541","41.6","53.7","8.4","5.1",".517","12.1","19.5",".112",".623","16.9","66.7",".173"
"17","17","2016-11-28","1","UTA","0","103","112","111.1","120.9","92.7",".309",".235",".560","48.1","72.2","8.6","3.3",".488","13.2","25.0",".296",".532","11.3","70.7",".354"
"18","18","2016-11-30","1","NYK","0","104","106","110.3","112.4","94.3",".506",".247",".552","50.6","50.0","9.5","8.5",".468","13.7","28.9",".416",".522","11.8","70.7",".121"
"19","19","2016-12-02","0","NYK","0","114","118","115.6","119.7","98.6",".273",".318",".578","50.0","61.0","6.1","10.9",".523","12.4","28.9",".250",".547","13.1","73.2",".279"
"20","20","2016-12-03","0","CHO","1","125","120","115.0","110.4","98.4",".208",".255",".540","50.5","66.7","9.2","15.4",".500","8.0","27.5",".179",".505","11.1","74.0",".178"
"21","21","2016-12-06","1","SAS","0","91","105","100.7","116.1","90.4",".220",".244",".506","53.9","52.8","4.4","4.0",".482","14.3","25.6",".146",".601","11.8","90.9",".216"
"22","22","2016-12-08","0","TOR","0","110","124","122.1","137.7","90.1",".170",".318",".581","50.6","42.2","3.3","1.7",".563","12.1","38.1",".125",".563","7.3","62.8",".299"
"23","23","2016-12-09","1","DET","0","90","117","101.1","131.4","89.0",".256",".205",".518","46.8","51.4","4.5","3.6",".494","12.1","18.4",".167",".583","6.9","73.2",".226"
"24","24","2016-12-11","1","GSW","0","108","116","114.3","122.8","94.5",".444",".296",".558","58.0","47.2","3.2","3.9",".500","12.6","34.0",".333",".536","7.7","85.4",".325"
"25","25","2016-12-13","0","CHI","1","99","94","109.3","103.8","90.6",".256",".244",".517","53.3","63.2","3.3","11.1",".477","12.8","32.6",".198",".460","8.6","72.3",".161"
"26","26","2016-12-17","1","HOU","0","109","111","100.1","101.9","98.7",".293",".228",".525","53.9","70.7","8.3","13.3",".484","16.8","26.0",".217",".495","13.2","80.8",".167"
"27","27","2016-12-19","1","PHO","1","115","108","112.8","106.0","101.9",".291",".221",".593","54.7","61.9","7.8","11.5",".529","16.4","29.7",".279",".506","14.9","78.9",".305"
"28","28","2016-12-21","0","ATL","1","92","84","104.9","95.8","87.7",".169",".349",".516","59.8","60.0","6.8","10.7",".476","16.0","35.7",".157",".457","10.2","82.2",".110"
"29","29","2016-12-23","1","SAC","0","105","109","118.4","122.9","88.7",".329",".405",".580","55.3","50.0","5.6","7.8",".532","11.7","30.0",".266",".619","11.3","83.3",".125"
"30","30","2016-12-25","0","OKC","0","100","112","106.6","119.3","93.9",".277",".145",".537","46.2","48.7","11.7","3.4",".494","11.4","25.0",".217",".561","13.9","73.5",".244"
"31","31","2016-12-26","1","ATL","1","104","90","115.7","100.1","89.9",".220",".378",".578","46.5","70.3","12.2","5.9",".543","13.5","27.5",".183",".470","17.4","63.0",".145"
"32","32","2016-12-28","0","DEN","0","103","105","113.5","115.7","90.8",".181",".266",".507","53.1","69.0","8.8","5.7",".484","7.3","34.8",".128",".580","14.7","77.1",".136"
"33","33","2016-12-30","1","MIL","1","116","99","133.5","113.9","86.9",".273",".325",".673","54.0","69.8","9.2","8.9",".643","11.3","26.7",".221",".595","14.7","78.8",".149"
"34","34","2017-01-01","1","POR","0","89","95","93.8","100.1","94.9",".207",".264",".469","53.4","60.0","11.6","9.8",".443","14.4","26.0",".138",".534","14.1","89.5",".233"
"35","35","2017-01-03","0","PHI","0","91","93","93.7","95.8","97.1",".244",".293",".501","49.5","60.6","7.2","11.3",".445","15.8","20.0",".220",".429","14.3","76.0",".235"
"36","36","2017-01-06","0","WAS","0","105","112","116.7","124.5","90.0",".193",".205",".550","53.5","52.4","6.7","3.5",".517","9.5","30.0",".159",".658","13.5","83.9",".101"
"37","37","2017-01-07","1","UTA","0","92","94","106.4","108.7","86.5",".263",".250",".515","55.2","65.7","3.5","5.6",".481","14.4","32.6",".188",".468","8.2","77.3",".286"
"38","38","2017-01-09","1","DAL","1","101","92","114.3","104.1","88.4",".296",".225",".629","62.7","75.0","12.4","8.0",".606","18.3","31.0",".211",".545","14.6","86.8",".090"
"39","39","2017-01-11","1","HOU","1","119","105","118.9","104.9","100.1",".309",".284",".647","60.5","70.5","8.0","20.0",".593","15.6","26.5",".284",".500","13.4","85.1",".207"
"40","40","2017-01-13","1","OKC","1","96","86","101.8","91.2","94.3",".163",".209",".521","47.2","53.8","11.7","9.2",".483","14.0","22.5",".151",".406","16.0","67.3",".200"
"41","41","2017-01-15","0","DAL","0","87","98","98.0","110.4","88.8",".225",".263",".495","51.8","57.1","7.9","2.1",".469","12.0","22.2",".150",".545","11.4","85.0",".182"
"42","42","2017-01-17","0","SAS","0","114","122","114.8","122.8","99.3",".562",".178",".626","53.4","72.2","5.0","9.1",".534","16.5","17.6",".493",".560","6.6","84.6",".333"
"43","43","2017-01-19","0","LAC","1","104","101","113.1","109.8","92.0",".298",".190",".547","51.2","62.5","3.3","3.1",".506","12.0","32.5",".226",".506","10.1","68.2",".149"
"44","44","2017-01-22","1","DEN","1","111","108","115.2","112.1","96.4",".247",".176",".589","46.8","64.4","11.4","13.8",".565","12.9","21.6",".176",".555","15.7","70.0",".207"
"45","45","2017-01-24","0","PHO","1","112","111","113.6","112.6","98.6",".286",".202",".592","48.8","54.5","8.1","6.0",".560","13.7","24.4",".214",".483","13.0","71.1",".326"
"46","46","2017-01-26","1","IND","0","103","109","105.8","112.0","97.3",".333",".333",".554","43.6","75.0","13.4","7.9",".506","10.6","13.6",".259",".580","16.9","82.4",".185"
"47","47","2017-01-28","1","BRK","1","129","109","124.8","105.5","103.4",".344",".215",".602","55.1","57.4","7.7","12.5",".554","9.3","27.1",".280",".524","12.7","87.8",".235"
"48","48","2017-01-30","1","ORL","1","111","105","108.9","103.0","92.3",".286",".319",".542","51.0","72.5","2.9","18.0",".505","9.7","19.6",".209",".479","9.5","78.8",".135"
"49","49","2017-02-01","0","CLE","0","97","125","101.7","131.0","95.4",".106",".223",".493","44.2","63.4","7.3","5.8",".473","11.7","25.0",".085",".624","9.2","68.4",".157"
"50","50","2017-02-03","0","DET","0","108","116","112.7","121.0","95.8",".213",".191",".555","44.9","56.8","5.2","8.3",".522","11.8","26.2",".169",".505","8.5","61.7",".173"
"51","51","2017-02-04","1","MEM","0","99","107","114.0","123.2","86.8",".286",".310",".523","51.7","62.9","4.6","6.1",".476","11.3","35.6",".226",".481","8.7","69.0",".429"
"52","52","2017-02-06","1","MIA","0","113","115","121.8","123.9","92.8",".350",".138",".612","47.2","58.1","14.0","1.7",".569","9.8","24.2",".275",".610","15.6","66.7",".116"
"53","53","2017-02-08","1","TOR","1","112","109","127.5","124.1","87.8",".375",".238",".601","50.0","56.4","9.1","5.9",".531","7.9","29.7",".338",".601","12.9","71.4",".177"
