"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-25","1","UTA","1","113","104","124.8","114.9","90.5",".293",".253",".667","52.3","56.4","5.5","5.2",".607","12.4","16.7",".293",".537","11.0","82.9",".195"
"2","2","2016-10-27","1","LAC","0","106","114","105.2","113.1","100.8",".376",".212",".535","50.0","46.2","4.0","6.5",".482","12.4","21.4",".282",".451","5.9","72.2",".352"
"3","3","2016-10-29","0","DEN","1","115","113","100.3","98.5","103.9",".214",".327",".536","42.5","51.1","8.7","10.4",".510","12.3","10.0",".153",".410","12.7","71.4",".310"
"4","4","2016-11-01","1","GSW","0","104","127","98.8","120.6","105.3",".244",".453",".546","41.6","62.2","11.4","6.3",".512","15.9","13.6",".186",".618","13.9","78.8",".191"
"5","5","2016-11-02","0","PHO","0","115","118","102.9","105.6","101.2",".208",".327",".522","47.3","59.5","7.2","9.2",".475","11.3","18.2",".188",".451","9.4","75.4",".243"
"6","6","2016-11-04","0","DAL","1","105","95","109.8","99.4","95.6",".325",".388",".574","48.8","58.3","9.4","5.5",".525","13.3","15.9",".263",".470","11.6","83.3",".205"
"7","7","2016-11-06","0","MEM","1","100","94","109.1","102.5","91.7",".380",".465",".603","45.7","59.4","7.6","9.1",".549","15.3","13.5",".310",".420","12.0","72.7",".321"
"8","8","2016-11-08","1","PHO","1","124","121","122.1","119.1","101.6",".346",".383",".664","46.1","48.9","4.9","6.2",".642","17.6","21.2",".247",".541","13.7","65.1",".326"
"9","9","2016-11-09","0","LAC","0","80","111","85.5","118.6","93.6",".159",".341",".425","46.1","51.6","4.3","5.5",".386","12.9","21.2",".136",".500","6.5","72.0",".276"
"10","10","2016-11-11","1","SAC","1","122","120","120.4","118.5","91.7",".314",".384",".623","42.9","64.4","7.9","6.0",".599","10.1","16.7",".221",".523","12.7","69.0",".318"
"11","11","2016-11-13","1","DEN","1","112","105","110.3","103.4","101.6",".323",".293",".495","42.7","53.8","7.9","12.9",".434","5.8","24.6",".263",".456","14.8","65.2",".242"
"12","12","2016-11-15","1","CHI","0","88","113","90.3","115.9","97.5",".189",".358",".428","42.2","50.0","8.2","5.1",".405","9.7","23.8",".116",".454","8.3","64.2",".245"
"13","13","2016-11-17","0","HOU","0","109","126","109.7","126.8","99.3",".233",".311",".549","43.2","58.5","6.0","6.3",".511","10.8","21.3",".189",".558","10.9","64.6",".211"
"14","14","2016-11-18","0","NOP","0","101","113","104.3","116.7","96.8",".295",".386",".508","56.5","57.6","2.1","1.7",".443","12.3","26.5",".261",".604","8.1","97.2",".171"
"15","15","2016-11-20","0","BRK","1","129","109","128.3","108.4","100.5",".247",".424",".684","58.1","46.9","4.0","12.1",".665","13.7","24.2",".188",".452","7.8","79.2",".269"
"16","16","2016-11-22","0","NYK","0","103","107","103.5","107.5","99.5",".302",".256",".529","50.6","47.4","5.0","7.5",".477","14.1","25.0",".244",".516","11.6","76.7",".083"
"17","17","2016-11-23","0","CLE","0","125","137","127.1","139.3","98.3",".211",".322",".635","48.1","57.4","6.1","11.1",".594","8.4","22.0",".200",".650","8.9","76.3",".222"
"18","18","2016-11-25","1","NOP","1","119","104","117.9","103.0","100.9",".170",".320",".554","60.5","63.8","6.9","9.4",".530","9.3","27.3",".130",".559","13.6","95.2",".250"
"19","19","2016-11-27","1","HOU","0","114","130","117.0","133.4","97.5",".349",".398",".595","49.3","60.0","7.2","4.3",".554","12.8","21.6",".265",".665","10.4","79.4",".256"
"20","20","2016-11-30","1","IND","1","131","109","139.3","115.9","94.1",".202",".340",".640","55.6","56.9","13.8","3.4",".606","5.5","33.3",".181",".542","14.6","86.7",".431"
"21","21","2016-12-03","1","MIA","1","99","92","105.1","97.6","94.2",".270",".270",".497","50.5","52.8","6.4","14.1",".455","7.4","24.0",".202",".477","12.3","81.4",".116"
"22","22","2016-12-05","0","CHI","1","112","110","116.0","113.9","96.5",".194",".258",".555","43.2","55.6","9.3","13.3",".532","8.2","22.2",".140",".464","13.1","65.1",".398"
"23","23","2016-12-07","0","MIL","0","107","115","110.8","119.1","96.6",".224",".471",".573","51.8","67.6","7.2","7.5",".535","13.8","21.7",".188",".584","9.7","87.2",".325"
"24","24","2016-12-08","0","MEM","0","86","88","90.4","92.5","95.1",".488",".341",".432","47.3","52.0","6.3","4.5",".348","10.8","23.2",".354",".391","10.7","72.2",".230"
"25","25","2016-12-10","0","IND","0","111","118","116.2","123.6","95.5",".195",".451",".623","51.3","55.0","6.3","7.4",".585","16.0","23.7",".183",".572","12.0","76.2",".277"
"26","26","2016-12-12","0","LAC","0","120","121","124.4","125.5","96.4",".287",".241",".612","52.5","56.8","6.2","10.6",".563","13.3","34.2",".253",".534","10.6","69.0",".292"
"27","27","2016-12-13","1","OKC","1","114","95","117.3","97.7","97.2",".338",".288",".620","46.3","53.5","11.3","15.0",".588","13.2","22.9",".250",".425","17.5","64.4",".241"
"28","28","2016-12-15","0","DEN","0","120","132","116.5","128.2","103.0",".409",".261",".578","53.2","53.7","5.8","7.5",".511","11.9","32.6",".341",".601","13.1","83.9",".369"
"29","29","2016-12-17","0","GSW","0","90","135","90.1","135.2","99.8",".233",".326",".475","35.6","47.1","7.0","6.8",".442","10.4","13.0",".163",".667","13.2","72.7",".218"
"30","30","2016-12-20","0","SAC","0","121","126","128.3","133.6","94.3",".465",".326",".584","56.9","68.2","5.3","8.2",".535","7.2","35.7",".337",".625","9.9","86.7",".500"
"31","31","2016-12-21","1","DAL","0","95","96","105.4","106.5","90.2",".389",".375",".563","53.1","46.9","6.7","7.7",".514","16.8","24.3",".292",".464","9.7","77.3",".229"
"32","32","2016-12-23","1","SAS","0","90","110","104.3","127.5","86.3",".203",".380",".523","42.3","60.0","9.3","3.4",".519","14.8","23.8",".101",".577","12.1","63.9",".256"
"33","33","2016-12-26","1","TOR","0","91","95","92.5","96.6","98.4",".217",".277",".500","50.9","62.9","8.1","6.6",".470","16.5","22.4",".157",".400","10.2","75.4",".200"
"34","34","2016-12-28","1","SAC","1","102","89","110.4","96.3","92.4",".297",".338",".609","53.6","54.3","6.5","7.8",".554","15.2","13.2",".270",".449","11.0","87.0",".228"
"35","35","2016-12-30","0","SAS","0","94","110","101.8","119.2","92.3",".273",".260",".545","34.2","54.3","10.8","5.4",".494","11.3","5.1",".234",".571","15.2","67.6",".269"
"36","36","2017-01-01","0","MIN","1","95","89","100.1","93.8","94.9",".384",".301",".557","46.6","36.1","10.5","12.5",".534","14.1","10.5",".233",".443","14.4","74.0",".138"
"37","37","2017-01-04","0","GSW","0","117","125","112.5","120.1","104.0",".315",".292",".577","53.0","57.5","7.7","9.8",".517","14.4","26.2",".281",".580","13.1","80.5",".276"
"38","38","2017-01-05","1","LAL","1","118","109","120.0","110.8","98.4",".370",".407",".626","54.0","67.4","6.1","9.1",".605","12.1","21.1",".247",".477","9.9","79.6",".314"
"39","39","2017-01-08","1","DET","0","124","125","112.1","113.0","91.5",".122",".357",".600","50.6","70.6","4.5","6.3",".597","13.4","16.7",".071",".552","7.5","85.4",".086"
"40","40","2017-01-10","0","LAL","1","108","87","115.5","93.1","93.5",".235",".247",".576","56.8","58.1","6.4","15.3",".547","10.5","23.7",".176",".440","9.6","82.0",".169"
"41","41","2017-01-11","1","CLE","1","102","86","109.4","92.2","93.3",".172",".323",".510","51.5","72.5","6.4","17.3",".484","8.3","27.1",".129",".396","13.7","74.5",".256"
"42","42","2017-01-13","1","ORL","0","109","115","109.7","115.7","99.4",".258",".351",".505","48.9","48.7","6.0","13.8",".454","7.7","25.0",".216",".554","13.7","77.5",".277"
"43","43","2017-01-16","0","WAS","0","101","120","104.4","124.1","96.7",".284",".295",".510","46.9","59.5","6.2","7.9",".466","13.2","26.4",".216",".564","11.0","72.1",".267"
"44","44","2017-01-18","0","CHO","0","85","107","88.0","110.8","96.6",".117",".330",".430","49.5","54.5","10.4","19.7",".394","13.2","25.9",".117",".534","11.3","81.4",".161"
"45","45","2017-01-20","0","PHI","0","92","93","91.9","92.9","100.1",".315",".213",".454","46.5","48.5","8.0","9.5",".404","11.4","23.1",".225",".457","16.1","72.3",".098"
"46","46","2017-01-21","0","BOS","1","127","123","117.2","113.5","98.1",".391",".272",".589","44.0","60.5","11.1","7.0",".522","11.5","21.4",".337",".527","16.6","66.7",".283"
"47","47","2017-01-25","1","LAL","1","105","98","107.2","100.0","98.0",".222",".167",".531","49.0","39.5","5.1","6.3",".500","10.0","19.6",".167",".452","11.5","74.1",".138"
