"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-10","1","MIA","1","92","90","98.3","96.2","93.6",".375",".338",".494","50.0","60.0","10.7","3.4",".431","13.1","22.9",".288",".494","16.5","81.0",".182"
"36","36","2013-01-11","0","GSW","0","97","103","102.5","108.8","94.7",".207",".467",".483","52.5","51.4","5.3","4.2",".462","11.5","30.4",".130",".512","10.5","81.4",".174"
"37","37","2013-01-13","1","OKC","0","83","87","92.9","97.4","89.3",".209",".244",".442","49.4","54.8","3.4","12.5",".395","11.3","24.5",".174",".493","15.7","83.3",".239"
"38","38","2013-01-15","0","DEN","0","111","115","107.2","111.1","93.8",".261",".307",".566","54.1","59.5","4.8","9.5",".523","15.5","24.3",".216",".520","8.5","77.1",".121"
"39","39","2013-01-16","1","CLE","0","88","93","95.7","101.1","92.0",".329",".367",".487","57.4","61.3","6.5","10.6",".449","17.4","33.3",".215",".410","7.6","79.6",".301"
"40","40","2013-01-19","1","MIL","0","104","110","100.5","106.3","103.4",".395",".346",".547","51.7","55.9","7.7","5.7",".469","16.7","19.5",".346",".477","12.1","79.2",".295"
"41","41","2013-01-21","1","WAS","0","95","98","103.4","106.7","91.9",".222",".296",".534","48.8","67.6","5.4","4.6",".500","12.8","23.3",".173",".512","14.1","74.4",".143"
"42","42","2013-01-23","1","IND","1","100","80","112.7","90.1","88.7",".154",".141",".600","55.3","65.9","4.5","7.0",".577","15.3","22.6",".128",".413","12.9","77.8",".175"
"43","43","2013-01-26","1","LAC","1","101","100","117.5","116.4","85.9",".280",".333",".599","43.8","65.7","11.6","1.5",".540","14.3","25.7",".267",".537","14.5","60.5",".160"
"44","44","2013-01-27","0","LAC","0","83","96","94.4","109.2","87.9",".439",".227",".527","51.3","96.6","10.2","6.2",".462","19.4","23.7",".333",".549","12.2","78.9",".073"
"45","45","2013-01-29","1","DAL","1","106","104","113.1","110.9","93.7",".267",".326",".551","53.5","61.5","8.5","7.2",".512","12.7","33.3",".209",".548","15.0","75.6",".143"
"46","46","2013-02-01","0","UTA","0","77","86","87.3","97.5","88.2",".203",".253",".447","46.0","51.7","6.8","12.1",".411","14.8","24.0",".152",".457","12.8","75.7",".148"
"47","47","2013-02-02","1","UTA","1","105","99","116.2","109.5","90.4",".373",".240",".601","57.0","65.8","2.2","8.5",".573","15.5","27.0",".253",".478","4.0","79.6",".144"
"48","48","2013-02-04","0","MIN","1","100","98","106.3","104.2","94.0",".229",".257",".649","57.4","56.1","5.3","11.1",".636","26.7","29.6",".157",".488","11.4","75.6",".176"
"49","49","2013-02-06","0","DAL","0","99","105","110.5","117.2","89.6",".226",".357",".536","47.7","55.6","6.7","1.5",".488","6.1","16.7",".202",".535","7.8","76.1",".151"
"50","50","2013-02-08","0","HOU","0","103","118","115.4","132.2","89.3",".227",".295",".532","50.6","52.5","4.5","7.5",".500","10.2","31.9",".170",".671","10.4","78.1",".152"
