"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2013-01-07","0","UTA","0","94","100","101.9","108.4","92.2",".247",".235",".523","49.5","57.1","5.4","8.5",".469","10.0","14.0",".222",".462","9.6","80.0",".359"
"36","36","2013-01-09","0","LAC","0","93","99","101.4","107.9","91.7",".214",".214",".506","42.0","58.3","10.9","5.5",".464","12.4","23.8",".179",".544","19.2","61.5",".165"
"37","37","2013-01-10","0","SAC","1","117","112","111.0","106.3","95.5",".365",".219",".525","55.9","48.8","5.7","11.1",".453","9.7","30.6",".313",".537","17.4","84.1",".309"
"38","38","2013-01-12","1","MEM","1","104","83","121.8","97.2","85.4",".263",".213",".583","53.9","66.7","7.0","6.6",".556","9.2","28.9",".188",".399","6.8","72.5",".190"
"39","39","2013-01-14","1","MIN","1","113","98","127.2","110.3","88.9",".208",".169",".672","41.8","71.7","7.9","1.5",".636","9.7","13.3",".195",".447","13.3","59.2",".259"
"40","40","2013-01-16","1","HOU","1","105","100","103.6","98.7","101.4",".500",".256",".500","47.5","66.7","6.9","8.8",".413","8.7","20.4",".395",".458","14.1","80.0",".274"
"41","41","2013-01-18","1","OKC","0","114","117","107.4","110.2","96.1",".330",".220",".547","46.5","58.5","10.4","4.0",".489","13.3","23.9",".275",".442","13.3","66.0",".347"
"42","42","2013-01-20","0","ORL","1","111","105","117.9","111.5","94.1",".167",".167",".575","50.6","64.4","9.6","12.1",".544","7.6","21.3",".144",".563","12.9","86.8",".203"
"43","43","2013-01-25","1","SAS","0","107","113","103.8","109.6","103.1",".198",".198",".541","50.5","47.6","7.8","10.6",".495","12.4","20.8",".187",".534","13.1","82.2",".202"
"44","44","2013-01-27","1","PHO","1","110","95","115.2","99.4","95.5",".205",".125",".573","53.7","57.8","8.4","0.0",".540","11.9","28.6",".170",".468","16.0","80.0",".299"
"45","45","2013-01-29","0","POR","0","104","106","110.9","113.1","93.7",".179",".179",".574","46.5","73.8","8.5","3.4",".548","15.0","24.4",".143",".512","12.7","66.7",".209"
"46","46","2013-01-31","0","GSW","0","97","100","104.3","107.6","93.0",".296",".309",".530","50.5","69.4","8.6","7.8",".494","14.1","26.1",".210",".470","11.2","74.5",".250"
"47","47","2013-02-01","0","PHO","1","109","99","109.7","99.6","99.4",".284",".239",".551","52.6","62.5","10.1","16.2",".500","13.2","26.1",".239",".449","11.5","76.5",".213"
"48","48","2013-02-04","0","OKC","0","91","112","90.4","111.3","100.7",".230",".184",".475","45.5","58.3","7.0","14.5",".431","12.8","13.0",".184",".529","10.0","81.0",".230"
"49","49","2013-02-06","1","POR","1","105","99","117.2","110.5","89.6",".221",".233",".556","52.3","53.7","5.6","5.6",".535","7.8","23.9",".151",".488","6.1","83.3",".202"
