"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-26","0","IND","0","121","130","105.8","113.7","103.6",".173",".462",".541","48.5","57.8","7.0","10.8",".519","11.8","18.5",".125",".559","12.9","83.0",".280"
"2","2","2016-10-28","1","HOU","0","98","106","105.3","113.9","93.1",".300",".363",".541","45.3","37.1","11.8","5.3",".488","9.0","14.3",".250",".579","17.7","84.8",".357"
"3","3","2016-10-30","0","HOU","0","92","93","100.5","101.6","91.5",".233",".360",".485","47.8","53.1","8.7","6.0",".436","8.7","25.5",".198",".488","15.9","76.9",".173"
"4","4","2016-11-02","0","UTA","0","81","97","91.6","109.7","88.4",".130",".338",".498","46.8","54.5","4.5","7.7",".474","12.8","15.0",".104",".532","11.9","81.1",".195"
"5","5","2016-11-04","1","POR","0","95","105","99.4","109.8","95.6",".241",".337",".517","51.2","52.9","5.2","6.1",".470","11.6","16.7",".205",".525","13.3","84.1",".263"
"6","6","2016-11-06","1","MIL","1","86","75","86.4","75.3","90.2",".136",".432",".461","47.4","42.4","12.1","3.8",".426","13.9","19.2",".125",".402","23.6","80.0",".110"
"7","7","2016-11-08","0","LAL","1","109","97","120.9","107.6","90.2",".183",".280",".615","50.0","55.8","12.2","7.7",".585","11.0","21.6",".159",".551","16.0","78.4",".141"
"8","8","2016-11-09","0","GSW","0","95","116","104.5","127.7","90.9",".326",".326",".483","51.9","58.8","11.0","4.9",".430","6.6","27.7",".244",".696","15.2","85.3",".176"
"9","9","2016-11-14","0","NYK","0","77","93","88.8","107.2","86.8",".131",".321",".433","44.0","46.9","9.2","13.2",".411","11.0","22.9",".095",".494","16.5","67.4",".205"
"10","10","2016-11-16","0","BOS","0","83","90","92.5","100.3","89.7",".120",".277",".475","37.6","47.1","10.0","5.5",".458","9.3","11.1",".084",".480","18.1","67.5",".224"
"11","11","2016-11-18","1","MEM","0","64","80","73.8","92.2","86.7",".301",".342",".387","48.4","42.9","3.5","13.5",".322","17.1","19.6",".233",".461","12.7","83.3",".117"
"12","12","2016-11-19","0","ORL","0","87","95","92.3","100.8","94.2",".351",".364",".489","40.5","50.0","8.5","8.8",".422","12.8","11.1",".286",".487","17.8","74.4",".244"
"13","13","2016-11-21","0","SAS","0","91","96","102.4","108.0","88.9",".270",".365",".550","50.6","45.7","11.2","5.5",".527","17.0","24.4",".176",".520","13.1","78.9",".240"
"14","14","2016-11-23","1","LAC","0","104","124","105.9","126.3","98.2",".214",".286",".566","50.6","60.5","7.1","5.7",".518","14.8","21.3",".202",".594","8.4","85.0",".271"
"15","15","2016-11-25","0","CLE","0","90","128","93.0","132.3","96.7",".132",".385",".467","45.3","78.4","5.2","9.5",".451","11.9","22.4",".088",".624","12.8","75.7",".259"
"16","16","2016-11-27","1","NOP","1","91","81","106.6","94.9","85.4",".260",".351",".530","52.3","59.4","8.2","5.3",".481","12.3","25.6",".221",".422","13.3","77.8",".208"
"17","17","2016-11-30","1","SAS","0","87","94","103.2","111.5","84.3",".182",".390",".523","46.8","48.5","5.9","5.8",".494","11.7","18.6",".143",".542","11.9","80.6",".239"
"18","18","2016-12-01","0","CHO","0","87","97","94.5","105.4","92.1",".209",".360",".463","51.3","56.3","6.5","3.6",".424","10.5","20.5",".163",".507","10.2","88.9",".297"
"19","19","2016-12-03","1","CHI","1","107","82","120.5","92.3","88.8",".207",".356",".564","49.4","77.5","12.4","3.4",".534","9.5","28.9",".161",".472","20.0","72.5",".211"
"20","20","2016-12-05","1","CHO","0","101","109","109.1","117.7","92.6",".202",".404",".521","39.8","62.2","4.3","3.3",".489","6.7","17.0",".157",".525","11.6","74.3",".329"
"21","21","2016-12-07","1","SAC","0","89","120","91.0","122.7","97.8",".256",".385",".513","50.0","53.1","7.2","8.1",".474","18.7","20.9",".192",".619","13.1","83.8",".190"
"22","22","2016-12-09","1","IND","1","111","103","123.7","114.8","89.7",".300",".400",".613","46.5","59.0","8.9","2.3",".581","8.1","12.8",".225",".565","13.9","87.5",".362"
"23","23","2016-12-10","0","HOU","0","87","109","100.3","125.6","86.8",".177",".430",".511","40.0","56.3","8.1","8.1",".475","9.6","13.6",".152",".628","15.2","72.2",".216"
"24","24","2016-12-12","1","DEN","1","112","92","135.1","111.0","82.9",".156",".338",".681","44.2","48.9","10.9","12.1",".662","9.9","25.8",".130",".464","15.0","56.5",".181"
"25","25","2016-12-14","1","DET","0","85","95","96.2","107.5","88.4",".205",".321",".500","37.5","59.4","14.7","5.6",".462","11.5","13.0",".167",".542","19.1","70.6",".254"
