"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","ATL","1","118","109","117.2","108.3","100.7",".312",".312",".674","56.0","70.5","7.0","3.8",".643","18.6","20.0",".247",".539","15.7","87.5",".355"
"2","2","2013-11-01","0","HOU","0","105","113","101.9","109.6","103.1",".250",".270",".473","45.7","52.6","8.7","15.9",".425","11.2","29.6",".200",".541","18.7","67.5",".466"
"3","3","2013-11-02","1","MEM","1","111","99","116.9","104.3","94.9",".575",".238",".554","46.9","56.3","12.6","5.6",".444","9.9","29.2",".500",".443","14.7","64.6",".253"
"4","4","2013-11-05","1","LAL","1","123","104","123.9","104.7","99.3",".149",".287",".614","58.8","69.4","10.1","5.3",".590","10.7","27.8",".128",".511","12.6","81.6",".159"
"5","5","2013-11-06","0","OKC","0","93","107","93.5","107.5","99.5",".165",".271",".510","45.0","47.2","12.1","3.0",".476","18.7","24.4",".141",".576","20.5","71.4",".203"
"6","6","2013-11-08","0","MIN","0","108","116","112.5","120.8","96.0",".167",".244",".559","47.6","47.7","9.4","10.1",".544","15.0","33.3",".111",".506","12.0","61.9",".292"
"7","7","2013-11-09","0","MIL","1","91","83","97.6","89.0","93.3",".269",".244",".522","52.8","51.5","11.8","8.6",".462","17.9","27.9",".244",".451","18.5","76.1",".123"
"8","8","2013-11-12","1","WAS","1","105","95","111.2","100.6","94.5",".226",".310",".568","48.8","61.0","9.5","4.1",".548","14.0","25.0",".155",".500","17.8","73.8",".267"
"9","9","2013-11-15","0","MIA","0","104","110","105.4","111.5","98.6",".284",".378",".625","50.0","59.5","11.2","9.8",".581","22.4","16.7",".243",".574","15.5","87.5",".338"
"10","10","2013-11-16","0","ORL","1","108","100","116.1","107.5","93.0",".214",".321",".587","42.9","62.8","12.9","5.5",".571","8.0","12.5",".143",".557","17.1","83.3",".314"
"11","11","2013-11-18","1","PHI","1","97","94","97.7","94.7","99.2",".333",".372",".542","50.0","76.5","8.1","14.1",".494","18.3","22.2",".256",".414","9.9","70.5",".121"
"12","12","2013-11-20","1","HOU","1","123","120","133.1","129.9","92.4",".458",".306",".711","54.5","61.9","9.7","11.1",".660","14.8","24.1",".389",".632","10.8","78.4",".316"
"13","13","2013-11-22","1","UTA","1","103","93","116.6","105.2","88.4",".360",".227",".593","56.9","50.0","11.3","6.9",".553","15.6","37.1",".267",".545","17.0","75.7",".103"
"14","14","2013-11-23","0","DEN","0","100","102","100.7","102.8","99.3",".287",".241",".510","47.0","48.6","8.1","4.3",".443","10.1","16.3",".264",".513","16.3","80.0",".266"
"15","15","2013-11-25","1","DEN","0","96","110","106.4","121.9","90.2",".232",".232",".531","46.2","47.4","5.5","5.5",".494","12.6","23.8",".183",".600","13.0","72.2",".267"
"16","16","2013-11-27","1","GSW","1","103","99","107.3","103.1","96.0",".101",".182",".498","45.3","61.4","9.4","7.5",".480","5.5","22.2",".081",".480","16.5","75.6",".342"
"17","17","2013-11-29","0","ATL","0","87","88","94.9","96.0","91.7",".273",".312",".504","50.6","58.6","9.8","6.9",".435","17.3","22.7",".260",".445","15.7","79.1",".315"
"18","18","2013-11-30","1","MIN","0","106","112","116.6","123.2","90.9",".120",".261",".547","45.7","64.4","9.9","7.5",".527","10.2","30.2",".098",".576","13.2","63.2",".266"
"19","19","2013-12-03","1","CHA","1","89","82","100.4","92.5","88.6",".207",".256",".497","47.4","48.5","3.4","4.9",".451","9.1","14.9",".183",".404","10.1","79.2",".244"
"20","20","2013-12-04","0","NOP","1","100","97","107.2","104.0","93.3",".256",".279",".523","39.6","67.6","8.6","11.1",".494","6.8","16.7",".174",".441","13.7","62.5",".149"
"21","21","2013-12-07","0","POR","1","108","106","114.1","112.0","94.7",".126",".184",".588","41.9","56.5","7.4","5.3",".575","11.6","17.5",".092",".500","14.1","63.0",".218"
