"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-29","0","DEN","0","79","89","82.0","92.3","96.4",".226",".310",".428","46.9","48.4","4.2","8.2",".405","14.0","17.8",".131",".388","13.2","72.5",".271"
"2","2","2014-10-30","0","MIN","0","91","97","100.8","107.4","90.3",".143",".231",".470","51.7","52.6","3.3","7.6",".456","11.0","29.8",".088",".513","12.0","76.2",".250"
"3","3","2014-11-01","1","BRK","0","90","102","103.7","117.6","86.8",".461",".224",".492","46.1","65.6","3.5","4.9",".428","7.1","21.7",".329",".523","7.9","72.1",".126"
"4","4","2014-11-05","1","NYK","1","98","95","111.0","107.6","88.3",".379",".264",".483","56.1","53.1","5.7","5.7",".431","7.3","37.3",".264",".483","8.7","76.6",".089"
"5","5","2014-11-07","1","MIL","1","98","95","109.9","106.6","89.1",".320",".307",".573","53.3","48.6","7.9","8.8",".567","17.4","31.6",".173",".500","13.0","75.7",".234"
"6","6","2014-11-09","1","UTA","0","96","97","106.1","107.2","90.5",".269",".247",".462","54.3","52.8","6.6","3.5",".419","9.6","34.6",".194",".500","11.2","78.6",".347"
"7","7","2014-11-10","0","CHI","0","91","102","94.9","106.4","95.9",".313",".175",".500","48.4","55.9","5.2","8.8",".469","14.2","18.4",".200",".483","9.4","80.4",".193"
"8","8","2014-11-12","0","WAS","0","103","107","108.1","112.3","95.3",".272",".272",".568","45.9","50.0","5.2","8.3",".525","12.5","16.7",".222",".500","10.1","74.4",".289"
"9","9","2014-11-14","0","OKC","1","96","89","98.7","91.5","88.1",".169",".348",".502","56.7","47.4","8.2","8.3",".489","14.3","30.4",".101",".458","12.4","80.4",".010"
"10","10","2014-11-15","0","MEM","0","88","95","100.9","108.9","87.2",".207",".317",".492","44.8","44.1","4.6","8.5",".476","9.1","20.5",".122",".395","7.4","65.4",".314"
"11","11","2014-11-17","1","ORL","0","93","107","102.7","118.2","90.5",".300",".300",".513","51.3","53.1","5.5","7.5",".469","13.4","23.3",".225",".601","11.4","83.8",".152"
"12","12","2014-11-19","1","PHO","0","86","88","94.2","96.4","91.3",".218",".287",".451","51.2","63.6","9.9","1.7",".420","12.8","29.4",".149",".520","17.4","84.8",".133"
"13","13","2014-11-21","0","ATL","0","89","99","98.4","109.5","90.4",".289",".253",".476","49.5","38.7","6.6","5.4",".398","11.4","25.5",".277",".506","9.0","80.0",".225"
"14","14","2014-11-25","0","MIL","0","86","98","93.6","106.7","91.9",".218",".256",".503","41.9","63.9","7.6","7.4",".506","18.2","20.5",".090",".489","14.3","59.6",".111"
"15","15","2014-11-26","1","LAC","0","98","104","109.6","116.3","89.4",".308",".346",".553","49.4","51.4","8.9","8.0",".513","14.5","28.6",".231",".551","14.8","74.3",".231"
"16","16","2014-11-28","1","MIL","0","88","104","96.4","114.0","91.2",".301",".277",".468","47.0","73.5","8.8","10.4",".446","13.0","29.2",".169",".591","18.4","71.4",".169"
"17","17","2014-11-30","1","GSW","0","93","104","97.0","108.4","95.9",".264",".253",".458","47.3","75.8","11.5","8.6",".423","11.3","27.3",".176",".525","15.0","76.3",".266"
"18","18","2014-12-02","1","LAL","0","96","106","101.1","111.6","94.9",".344",".233",".463","51.0","60.6","6.3","7.8",".400","11.9","31.4",".267",".543","13.3","73.3",".222"
"19","19","2014-12-03","0","BOS","0","102","109","96.8","103.5","95.4",".284",".265",".444","52.9","54.1","6.6","11.1",".402","8.7","28.1",".196",".468","10.3","83.0",".237"
"20","20","2014-12-06","1","PHI","0","101","108","95.6","102.2","95.7",".402",".264",".493","47.0","64.7","10.4","9.4",".425","15.7","22.6",".310",".500","15.2","74.5",".241"
"21","21","2014-12-07","1","OKC","0","94","96","103.3","105.5","91.0",".368",".303",".532","43.8","73.5","5.5","1.5",".493","12.0","19.0",".250",".483","13.7","66.0",".138"
"22","22","2014-12-09","1","POR","0","86","98","97.2","110.8","88.4",".165",".227",".413","50.0","67.6","7.9","3.2",".376","5.5","31.5",".134",".542","12.9","75.0",".083"
"23","23","2014-12-12","0","PHO","1","105","103","108.0","106.0","97.2",".321",".179",".548","56.0","42.5","11.3","5.8",".500","15.8","32.5",".250",".530","15.7","77.3",".181"
"24","24","2014-12-13","0","SAC","1","95","90","103.4","97.9","91.9",".291",".253",".533","43.9","62.9","10.9","14.1",".481","12.7","19.5",".241",".414","13.6","61.4",".140"
"25","25","2014-12-15","0","LAC","0","91","113","101.9","126.5","89.3",".265",".325",".491","50.0","65.7","11.2","5.4",".470","15.5","37.0",".157",".613","13.6","66.7",".188"
"26","26","2014-12-17","1","DAL","0","106","117","109.3","120.6","97.0",".213",".371",".544","48.3","55.0","9.3","7.0",".522","10.2","21.7",".146",".570","12.9","78.0",".342"
"27","27","2014-12-19","1","TOR","0","100","110","104.6","115.0","95.6",".160",".266",".497","51.0","68.3","5.2","11.5",".479","9.9","26.9",".106",".523","7.5","79.5",".205"
"28","28","2014-12-21","0","BRK","0","105","110","107.8","112.9","97.4",".286",".297",".512","57.5","65.0","10.3","10.7",".489","11.3","34.6",".176",".579","14.5","91.4",".289"
"29","29","2014-12-26","1","IND","1","119","109","123.0","112.7","96.8",".337",".302",".602","48.8","53.2","11.4","9.5",".605","8.4","26.7",".174",".560","16.3","73.2",".193"
"30","30","2014-12-28","0","CLE","1","103","80","112.7","87.6","91.4",".099",".341",".542","50.5","51.2","13.1","11.3",".544","9.5","28.0",".044",".409","16.0","76.7",".159"
"31","31","2014-12-30","0","ORL","1","109","86","115.1","90.8","94.7",".337",".384",".552","56.3","55.0","9.5","13.8",".547","10.0","31.4",".174",".471","14.4","84.4",".071"
"32","32","2015-01-02","0","NYK","1","97","81","109.6","91.5","88.5",".184",".434",".590","51.0","63.2","11.3","4.5",".586","16.3","23.1",".105",".407","10.2","70.2",".077"
"33","33","2015-01-04","1","SAC","1","114","95","113.5","94.6","100.4",".176",".341",".581","54.4","46.7","8.0","5.0",".560","11.7","18.2",".132",".447","14.2","89.1",".373"
"34","34","2015-01-06","0","SAS","1","105","104","110.1","109.1","95.4",".322",".218",".529","52.3","46.3","10.5","5.2",".489","12.4","34.9",".230",".513","15.3","69.8",".291"
"35","35","2015-01-07","0","DAL","1","108","95","109.9","96.7","98.3",".144",".216",".523","58.3","51.2","9.2","3.1",".495","12.7","34.6",".124",".471","12.9","82.4",".149"
"36","36","2015-01-09","1","ATL","0","103","106","104.8","107.8","98.3",".188",".448",".496","48.4","63.2","9.2","5.1",".464","6.3","20.4",".146",".549","13.1","85.4",".195"
"37","37","2015-01-10","1","BRK","1","98","93","106.2","100.8","92.3",".325",".413",".536","48.9","79.4","8.7","5.3",".494","9.9","19.6",".238",".472","12.3","79.5",".114"
"38","38","2015-01-12","0","TOR","1","114","111","116.6","113.5","97.8",".323",".219",".520","52.3","58.5","10.2","6.7",".464","6.8","34.7",".260",".580","16.2","74.4",".115"
"39","39","2015-01-14","1","NOP","0","94","105","107.7","120.4","87.2",".315",".301",".565","39.0","67.6","9.2","16.9",".521","7.8","7.7",".247",".538","11.8","71.1",".238"
"40","40","2015-01-16","0","IND","1","98","96","106.7","104.6","91.8",".282",".365",".513","52.7","53.1","6.5","7.0",".453","13.6","31.9",".247",".483","11.3","73.9",".112"
"41","41","2015-01-17","1","PHI","1","107","89","114.4","95.2","93.5",".216",".398",".555","52.8","71.1","17.1","9.3",".517","14.2","36.0",".182",".506","20.5","74.4",".073"
"42","42","2015-01-19","0","ATL","0","82","93","88.8","100.7","92.3",".317",".427",".439","59.2","58.6","6.5","3.7",".409","16.2","35.1",".183",".494","10.0","89.1",".119"
"43","43","2015-01-21","1","ORL","1","128","118","122.9","113.3","104.1",".255",".255",".612","51.7","71.4","9.6","6.1",".574","12.5","27.5",".213",".526","11.9","72.3",".165"
"44","44","2015-01-24","0","MIL","0","86","101","89.6","105.2","96.0",".291",".291",".443","50.5","45.2","11.5","3.1",".395","16.4","30.8",".209",".574","19.0","76.9",".099"
"45","45","2015-01-25","0","TOR","0","110","114","115.4","119.6","95.4",".256",".378",".549","54.3","58.5","5.2","3.0",".522","12.3","31.1",".178",".562","7.9","83.3",".284"
"46","46","2015-01-27","1","CLE","0","95","103","101.6","110.2","93.5",".277",".289",".510","52.0","60.0","4.3","13.6",".470","16.2","32.0",".205",".468","8.2","72.9",".172"
"47","47","2015-01-28","0","PHI","0","69","89","80.4","103.7","85.8",".307",".267",".405","44.2","65.2","14.0","8.8",".320","16.6","28.6",".280",".519","18.6","64.9",".103"
"48","48","2015-01-31","1","HOU","1","114","101","120.4","106.7","94.7",".427",".305",".585","53.0","68.3","8.5","14.5",".561","11.0","30.0",".268",".511","12.0","74.4",".138"
"49","49","2015-02-03","1","MIA","1","108","91","129.3","109.0","83.5",".205",".227",".563","56.3","64.3","8.4","8.3",".528","5.9","34.1",".170",".514","8.7","79.5",".203"
"50","50","2015-02-04","0","IND","0","109","114","124.0","129.6","87.9",".172",".276",".582","48.6","53.5","8.0","3.6",".563","9.7","29.3",".126",".675","11.5","74.2",".130"
"51","51","2015-02-06","1","DEN","1","98","88","102.7","92.2","95.4",".317",".293",".524","54.3","62.2","4.2","6.3",".476","14.6","25.6",".244",".418","12.1","78.4",".200"
"52","52","2015-02-08","1","MIN","0","101","112","109.9","121.9","91.9",".278",".392",".569","46.7","48.6","8.7","6.3",".532","14.5","27.9",".215",".546","14.2","71.9",".382"
"53","53","2015-02-10","0","CHO","1","106","78","120.4","88.6","88.0",".361",".229",".551","55.8","56.8","9.1","8.8",".476","7.7","26.3",".325",".414","11.2","79.2",".136"
"54","54","2015-02-11","1","SAS","0","87","104","102.1","122.0","85.2",".210",".259",".492","44.4","51.5","4.7","6.6",".463","10.2","24.4",".148",".534","9.7","65.0",".114"
"55","55","2015-02-20","1","CHI","1","100","91","107.2","97.6","93.3",".393",".262",".508","49.4","50.0","12.9","1.6",".488","9.2","26.8",".214",".455","18.6","70.5",".256"
"56","56","2015-02-22","1","WAS","1","106","89","116.6","97.9","90.9",".281",".360",".530","54.3","59.5","8.8","1.5",".489","10.7","34.7",".213",".471","11.6","75.6",".106"
"57","57","2015-02-24","1","CLE","0","93","102","97.6","107.0","95.3",".366",".293",".488","53.5","48.5","5.2","7.5",".457","12.0","23.4",".220",".532","13.8","89.7",".260"
"58","58","2015-02-27","1","NYK","0","115","121","105.7","111.2","90.1",".412",".320",".502","48.2","56.4","2.8","11.0",".443","11.6","28.6",".299",".440","7.7","67.9",".229"
"59","59","2015-02-28","0","WAS","0","95","99","104.2","108.6","91.1",".266",".329",".538","48.2","47.4","8.8","3.4",".532","16.2","22.5",".139",".519","11.9","72.1",".231"
"60","60","2015-03-04","0","NOP","0","85","88","90.3","93.5","94.1",".097",".151",".438","53.1","65.8","8.5","9.0",".419","15.7","34.0",".075",".422","12.6","70.6",".133"
"61","61","2015-03-06","0","HOU","0","93","103","91.9","101.8","101.2",".167",".284",".425","47.6","54.1","11.9","7.9",".392","9.9","31.1",".127",".451","15.7","70.5",".231"
"62","62","2015-03-08","1","CHO","0","101","108","108.1","115.6","93.4",".281",".157",".505","51.9","53.8","8.6","4.8",".455","9.1","27.1",".225",".557","9.2","87.9",".253"
"63","63","2015-03-10","0","LAL","0","85","93","96.5","105.6","88.1",".226",".417",".460","47.7","62.5","11.4","12.9",".429","11.5","25.0",".155",".447","11.1","75.0",".347"
"64","64","2015-03-11","0","GSW","0","98","105","103.7","111.1","94.5",".122",".122",".474","53.8","42.9","6.3","7.8",".449","11.2","37.3",".102",".565","15.9","75.0",".119"
"65","65","2015-03-13","0","POR","0","99","118","111.2","132.5","89.1",".132",".275",".514","45.6","56.1","5.6","3.4",".489","5.9","23.4",".110",".644","10.3","78.1",".188"
"66","66","2015-03-14","0","UTA","0","85","88","99.5","103.0","85.4",".262",".274",".454","49.4","56.3","9.4","5.5",".429","11.4","31.4",".155",".522","15.9","73.7",".232"
"67","67","2015-03-17","1","MEM","1","105","95","116.8","105.7","89.9",".265",".398",".566","47.5","66.7","5.6","8.1",".542","8.9","22.5",".181",".500","15.5","72.5",".188"
"68","68","2015-03-18","0","PHI","0","83","94","91.0","103.1","91.2",".216",".295",".431","54.8","62.1","8.8","12.3",".375","15.7","37.5",".193",".494","14.0","73.3",".131"
"69","69","2015-03-21","1","CHI","1","107","91","118.5","100.8","90.3",".111",".289",".567","49.4","63.6","10.0","10.7",".550","4.1","14.0",".089",".468","11.2","82.6",".247"
"70","70","2015-03-22","0","BOS","1","105","97","101.0","93.3","94.2",".337",".292",".514","48.7","61.5","4.8","12.8",".489","12.0","21.2",".202",".400","10.4","71.4",".124"
"71","71","2015-03-24","1","TOR","1","108","104","126.4","121.7","85.4",".258",".312",".521","49.4","65.0","5.9","5.8",".495","6.3","39.2",".172",".513","12.0","64.7",".360"
"72","72","2015-03-27","0","ORL","1","111","97","120.7","105.5","92.0",".300",".200",".545","50.6","52.4","10.9","9.0",".506","4.7","27.3",".222",".543","15.8","78.4",".098"
"73","73","2015-03-29","0","MIA","0","102","109","115.8","123.8","88.1",".265",".301",".550","44.6","60.0","5.7","7.8",".530","10.6","28.9",".169",".518","9.5","63.2",".293"
