"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2016-10-26","0","TOR","0","91","109","95.6","114.5","95.2",".262",".262",".486","44.0","48.6","8.4","0.0",".440","12.2","17.8",".202",".494","10.0","69.6",".279"
"2","2","2016-10-28","1","ORL","1","108","82","113.3","86.1","95.3",".063",".200",".553","54.6","56.3","8.4","5.8",".542","10.9","23.1",".053",".389","8.2","75.9",".084"
"3","3","2016-10-30","1","MIL","1","98","83","105.1","89.0","93.2",".227",".227",".506","59.2","59.0","8.6","5.7",".472","13.4","34.8",".170",".414","11.4","80.8",".126"
"4","4","2016-11-01","1","NYK","1","102","89","107.7","93.9","94.7",".236",".146",".519","52.7","46.3","7.4","7.8",".506","9.2","22.2",".135",".448","10.6","82.6",".140"
"5","5","2016-11-02","0","BRK","0","101","109","103.8","112.0","97.3",".239",".284",".519","45.8","56.8","11.3","12.2",".472","11.8","20.0",".205",".625","18.5","84.8",".184"
"6","6","2016-11-05","1","DEN","1","103","86","106.5","88.9","96.7",".262",".238",".550","49.5","55.0","9.3","13.0",".518","12.2","22.0",".190",".367","13.5","70.4",".181"
"7","7","2016-11-07","0","LAC","0","82","114","88.9","123.5","92.3",".317",".146",".439","45.9","46.7","5.4","3.9",".390","10.5","20.0",".220",".625","10.5","93.3",".250"
"8","8","2016-11-09","0","PHO","0","100","107","98.7","105.6","101.3",".360",".247",".485","45.6","62.5","10.9","8.1",".410","9.6","18.8",".303",".500","14.9","76.2",".274"
"9","9","2016-11-11","0","SAS","0","86","96","100.5","112.2","85.6",".276",".329",".504","48.3","43.8","2.3","6.6",".454","11.4","20.5",".224",".500","8.2","76.7",".185"
"10","10","2016-11-12","0","DEN","1","106","95","117.8","105.6","90.0",".156",".200",".551","46.8","50.0","12.2","1.7",".533","8.6","28.2",".111",".482","14.0","65.0",".167"
"11","11","2016-11-14","1","OKC","1","104","88","103.7","87.8","100.3",".174",".174",".525","48.0","58.1","4.0","14.8",".495","8.3","9.5",".141",".403","13.3","76.8",".193"
"12","12","2016-11-16","0","NYK","0","102","105","113.3","116.6","90.0",".141",".271",".565","43.5","45.2","6.7","1.5",".541","10.0","19.5",".118",".500","8.2","62.7",".129"
"13","13","2016-11-18","0","CLE","0","81","104","85.0","109.2","95.3",".215",".204",".398","45.8","79.3","5.2","6.9",".344","6.4","19.0",".183",".548","12.7","86.8",".157"
"14","14","2016-11-19","1","BOS","0","92","94","106.8","109.1","86.2",".186",".233",".494","52.1","59.5","5.8","7.8",".471","5.1","22.9",".128",".476","8.2","81.3",".195"
"15","15","2016-11-21","1","HOU","0","96","99","103.2","106.4","93.0",".276",".195",".492","45.9","52.8","7.5","6.4",".454","12.5","26.1",".195",".513","14.3","69.2",".244"
"16","16","2016-11-23","1","MIA","1","107","84","114.9","90.2","93.1",".309",".235",".582","57.0","55.0","8.6","14.3",".531","12.4","25.0",".259",".407","13.7","84.8",".307"
"17","17","2016-11-25","1","LAC","1","108","97","118.4","106.3","91.2",".078",".211",".580","56.0","55.3","7.7","0.0",".572","9.7","25.0",".056",".527","14.2","84.6",".274"
"18","18","2016-11-26","0","OKC","0","88","106","97.4","117.4","90.3",".207",".232",".492","42.7","29.7","7.8","1.7",".457","8.2","15.4",".159",".554","9.6","72.2",".169"
"19","19","2016-11-29","0","CHO","1","112","89","117.8","93.6","95.1",".120",".304",".578","52.4","46.7","7.4","7.8",".554","10.2","20.5",".109",".455","13.0","87.5",".231"
"20","20","2016-11-30","0","BOS","1","121","114","130.5","122.9","92.8",".241",".230",".629","61.2","58.3","4.3","16.3",".603","10.3","35.1",".184",".522","4.8","81.3",".209"
"21","21","2016-12-02","0","ATL","1","121","85","126.4","88.8","95.7",".135",".326",".642","62.8","58.3","4.2","4.7",".635","13.7","29.7",".090",".398","6.7","87.8",".170"
"22","22","2016-12-04","1","ORL","0","92","98","101.0","107.6","91.1",".151",".314",".502","53.0","42.1","8.8","5.4",".500","11.6","22.2",".070",".576","10.5","89.5",".089"
"23","23","2016-12-06","1","CHI","1","102","91","108.7","96.9","93.9",".239",".239",".524","49.4","60.0","10.7","8.3",".500","8.5","20.0",".159",".453","13.6","79.5",".307"
"24","24","2016-12-07","0","CHO","0","77","87","78.8","89.1","97.7",".090",".303",".416","52.8","61.8","3.1","11.9",".404","11.5","13.2",".056",".375","4.7","90.9",".239"
"25","25","2016-12-09","0","MIN","1","117","90","131.4","101.1","89.0",".274",".345",".622","53.2","54.8","6.7","1.6",".583","6.9","26.8",".226",".494","12.1","81.6",".167"
"26","26","2016-12-11","1","PHI","0","79","97","87.5","107.5","90.2",".171",".232",".448","44.7","46.9","16.6","3.9",".421","14.5","21.3",".122",".610","20.9","82.8",".206"
