"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","HOU","0","96","105","101.5","111.0","94.6",".329",".203",".531","44.4","60.0","12.7","7.7",".481","15.0","23.3",".253",".557","18.3","68.4",".215"
"2","2","2012-11-02","0","PHO","0","89","92","96.1","99.4","92.6",".211",".144",".452","42.9","54.1","2.2","6.2",".433","8.4","21.3",".122",".446","10.9","65.9",".109"
"3","3","2012-11-04","0","LAL","0","79","108","91.6","125.2","86.3",".291",".165",".443","41.8","67.9","5.8","9.1",".380","15.2","30.2",".241",".584","14.5","55.6",".234"
"4","4","2012-11-06","0","DEN","0","97","109","105.7","118.8","91.7",".321",".154",".545","40.2","74.3","6.5","14.5",".487","12.7","20.5",".269",".500","12.9","56.3",".185"
"5","5","2012-11-07","0","SAC","0","103","105","114.7","116.9","89.8",".425",".301",".594","44.0","63.9","4.5","9.1",".548","16.4","26.3",".315",".530","12.3","62.2",".220"
"6","6","2012-11-09","0","OKC","0","94","105","104.1","116.2","90.3",".253",".218",".486","51.9","66.7","8.9","7.8",".448","13.4","34.8",".184",".592","16.3","75.8",".296"
"7","7","2012-11-10","0","HOU","0","82","96","88.0","103.1","93.1",".200",".250",".471","51.7","53.1","8.6","16.1",".444","15.5","24.4",".138",".457","13.0","81.0",".256"
"8","8","2012-11-12","1","OKC","0","90","92","99.2","101.4","90.7",".325",".205",".474","47.0","66.7","8.8","11.1",".434","10.4","27.1",".217",".377","13.3","74.3",".507"
"9","9","2012-11-14","0","PHI","1","94","76","105.4","85.3","89.1",".425",".096",".542","60.0","77.1","3.4","10.3",".500","16.4","30.8",".288",".327","3.9","80.4",".250"
"10","10","2012-11-16","1","ORL","0","106","110","112.0","116.2","94.6",".244",".098",".584","40.5","47.7","8.5","5.6",".549","13.4","16.7",".195",".534","12.7","63.2",".169"
"11","11","2012-11-18","1","BOS","1","103","83","115.6","93.1","89.1",".361",".153",".617","56.5","59.0","9.0","1.9",".569","16.1","23.3",".292",".479","17.6","82.1",".211"
"12","12","2012-11-21","0","ORL","0","74","90","78.8","95.8","93.9",".259",".200",".391","47.5","53.6","5.3","3.2",".347","12.9","22.8",".176",".464","13.3","79.5",".157"
"13","13","2012-11-23","1","TOR","1","91","90","104.2","103.1","87.3",".333",".167",".509","55.4","47.2","4.6","3.3",".487","13.5","34.9",".192",".449","11.0","77.5",".256"
"14","14","2012-11-25","0","NYK","0","100","121","108.2","131.0","92.4",".282",".256",".570","50.7","54.1","6.5","8.7",".532","17.8","27.0",".218",".589","10.6","73.7",".354"
"15","15","2012-11-26","1","POR","1","108","101","118.1","110.5","91.4",".275",".188",".602","52.8","61.9","6.6","7.6",".581","15.1","32.4",".188",".459","10.0","67.3",".271"
"16","16","2012-11-28","1","PHO","1","117","77","125.6","82.7","93.1",".461",".211",".640","52.4","70.0","9.7","8.2",".605","11.6","23.5",".329",".378","17.3","72.9",".183"
"17","17","2012-11-30","0","MEM","0","78","90","86.0","99.2","90.7",".278",".222",".483","54.1","51.7","7.7","6.8",".431","21.4","28.2",".222",".424","11.3","76.1",".212"
"18","18","2012-12-01","0","DAL","0","77","92","83.9","100.3","91.7",".212",".247",".414","51.5","55.2","7.6","10.3",".371","13.9","29.4",".165",".468","11.9","74.0",".054"
"19","19","2012-12-03","1","CLE","1","89","79","102.1","90.6","87.2",".226",".214",".482","48.0","58.3","6.9","17.3",".452","10.6","31.3",".155",".353","9.7","63.0",".126"
"20","20","2012-12-05","1","GSW","0","97","104","108.1","116.0","89.7",".392",".266",".524","55.7","62.9","4.5","9.8",".481","15.5","36.6",".266",".513","10.0","76.3",".360"
"21","21","2012-12-07","1","CHI","0","104","108","123.6","128.4","84.1",".443",".200",".622","40.6","38.9","7.1","1.5",".571","8.7","15.2",".343",".555","8.1","63.9",".207"
"22","22","2012-12-08","0","CLE","1","104","97","120.7","112.5","86.2",".440",".200",".581","43.2","48.6","5.8","7.8",".527","9.1","27.8",".333",".462","12.4","55.6",".143"
"23","23","2012-12-10","0","PHI","0","97","104","107.8","115.6","89.9",".407",".222",".508","47.1","56.3","7.8","7.0",".426","12.0","30.4",".346",".561","10.7","66.7",".146"
"24","24","2012-12-11","1","DEN","0","94","101","99.6","107.1","94.3",".383",".160",".497","58.0","52.9","8.5","15.9",".451","14.5","31.8",".259",".500","8.7","84.1",".263"
"25","25","2012-12-14","0","BRK","0","105","107","106.8","108.8","81.4",".263",".162",".475","55.7","52.5","5.1","6.0",".429","9.1","35.3",".202",".505","9.9","78.3",".140"
"26","26","2012-12-15","1","IND","0","77","88","89.4","102.2","86.1",".181",".157",".430","49.4","56.3","5.8","8.3",".404","10.0","22.9",".120",".535","14.1","85.7",".153"
"27","27","2012-12-17","1","LAC","0","76","88","91.9","106.4","82.7",".268",".282",".479","44.7","51.7","4.8","12.5",".458","15.9","21.1",".155",".481","11.4","68.4",".167"
"28","28","2012-12-19","0","TOR","0","91","97","116.5","124.2","78.1",".357",".143",".468","57.1","42.9","5.1","4.7",".435","9.3","47.8",".214",".556","6.8","71.0",".236"
"29","29","2012-12-21","1","WAS","1","100","68","110.3","75.0","90.6",".233",".267",".504","55.8","63.2","4.4","17.8",".478","10.8","32.0",".156",".341","11.7","77.8",".118"
"30","30","2012-12-22","0","WAS","1","96","87","104.9","95.1","91.5",".227",".216",".496","57.4","61.1","7.7","5.4",".455","14.9","36.5",".182",".403","10.8","79.6",".325"
"31","31","2012-12-26","0","ATL","0","119","126","108.0","114.3","91.2",".138",".248",".515","56.9","43.8","4.5","7.7",".505","12.8","35.0",".083",".526","8.2","83.7",".235"
"32","32","2012-12-28","1","MIA","1","109","99","124.6","113.1","87.5",".230",".257",".669","52.1","55.8","6.9","4.2",".662","14.7","21.9",".149",".565","14.3","75.6",".156"
"33","33","2012-12-30","1","MIL","1","96","94","112.8","110.4","85.1",".183",".220",".542","58.8","41.0","5.9","9.3",".512","15.3","41.0",".146",".532","12.4","75.6",".156"
"34","34","2013-01-01","1","SAC","1","103","97","117.5","110.7","87.6",".293",".267",".608","54.3","48.7","8.0","13.3",".573","16.7","38.2",".227",".471","12.0","66.0",".186"
