"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-11-02","1","HOU","0","102","109","104.7","111.9","97.4",".200",".259",".551","38.3","57.5","12.3","6.7",".512","12.3","16.7",".176",".467","17.0","55.8",".278"
"2","2","2012-11-04","0","OKC","1","104","95","116.0","105.9","89.7",".241",".301",".566","50.7","48.8","13.4","2.0",".542","9.8","28.6",".169",".528","19.9","78.8",".282"
"3","3","2012-11-07","1","IND","1","89","86","98.7","95.4","90.2",".138",".253",".482","55.4","63.2","8.9","5.1",".477","15.6","36.2",".069",".459","14.4","75.6",".094"
"4","4","2012-11-09","1","MIA","0","89","95","100.2","106.9","88.9",".198",".309",".505","50.0","58.8","4.5","9.3",".475","12.9","20.0",".148",".533","14.4","78.4",".184"
"5","5","2012-11-11","0","LAC","0","76","89","85.5","100.2","88.9",".222",".347",".481","51.9","66.7","3.4","13.4",".479","21.8","25.0",".097",".494","13.2","79.5",".098"
"6","6","2012-11-12","0","POR","1","95","87","99.1","90.7","95.9",".278",".228",".536","46.6","57.1","14.6","6.7",".487","15.3","16.2",".228",".398","17.5","68.6",".253"
"7","7","2012-11-14","0","GSW","0","88","92","96.1","100.4","91.6",".231",".295",".512","39.7","61.8","12.0","7.5",".481","12.3","12.8",".167",".500","21.9","70.6",".296"
"8","8","2012-11-16","0","SAC","1","112","96","121.2","103.9","92.4",".355",".197",".637","53.2","57.1","8.7","7.7",".605","14.6","27.0",".263",".506","13.3","76.2",".118"
"9","9","2012-11-19","1","ORL","1","81","72","85.5","76.0","94.8",".146",".281",".428","46.6","52.9","12.7","5.6",".410","12.1","20.0",".090",".390","17.7","77.1",".098"
"10","10","2012-11-21","1","WAS","1","101","100","102.0","101.0","89.7",".228",".272",".499","38.9","75.0","12.1","7.2",".484","11.4","20.4",".130",".466","16.7","58.7",".191"
"11","11","2012-11-23","0","CHA","1","101","91","104.1","93.8","97.0",".179",".282",".600","53.2","69.0","6.2","24.6",".609","20.0","19.4",".077",".422","12.1","82.9",".253"
"12","12","2012-11-24","1","LAC","1","104","93","112.1","100.2","92.8",".347",".227",".602","51.3","68.4","5.4","3.6",".553","17.2","21.1",".280",".480","14.0","81.6",".280"
"13","13","2012-11-28","1","CHA","1","94","91","105.9","102.5","88.8",".167",".356",".487","49.4","77.8","10.1","17.3",".467","8.5","29.4",".111",".474","15.7","76.3",".250"
"14","14","2012-11-30","1","CLE","0","111","113","122.9","125.1","90.3",".410",".256",".603","36.4","65.8","13.3","8.1",".564","11.5","24.4",".295",".541","16.0","50.0",".247"
"15","15","2012-12-05","1","DEN","1","108","104","113.2","109.0","95.4",".200",".232",".522","54.0","57.1","13.6","8.1",".484","11.9","39.6",".168",".525","18.2","71.8",".266"
"16","16","2012-12-07","1","WAS","1","104","95","116.4","106.3","89.3",".224",".306",".557","59.5","56.1","7.8","1.6",".541","13.0","37.5",".141",".500","11.1","82.1",".203"
"17","17","2012-12-08","0","MEM","1","93","83","107.1","95.6","86.8",".325",".221",".528","52.4","58.8","11.5","4.9",".487","13.7","32.6",".234",".468","15.9","73.2",".143"
"18","18","2012-12-10","0","MIA","0","92","101","105.3","115.6","87.4",".267",".373",".549","50.0","50.0","9.2","2.2",".487","14.3","21.1",".253",".649","15.4","92.3",".209"
"19","19","2012-12-12","0","ORL","1","86","80","96.4","89.6","89.3",".200",".275",".494","52.4","45.7","12.3","10.2",".475","13.9","21.6",".125",".426","14.9","77.8",".136"
"20","20","2012-12-13","1","CHA","1","113","90","124.8","99.4","90.5",".307",".387",".664","56.9","65.1","8.8","5.2",".667","13.2","23.3",".173",".468","13.8","81.0",".203"
"21","21","2012-12-15","1","GSW","0","93","115","92.9","114.9","100.1",".429",".310",".466","45.5","67.7","6.0","4.0",".399","9.9","18.5",".310",".545","9.7","77.8",".071"
"22","22","2012-12-18","0","WAS","1","100","95","101.9","96.8","88.9",".436",".308",".538","50.0","58.8","10.2","11.7",".494","13.9","20.9",".295",".411","11.0","72.7",".179"
"23","23","2012-12-19","1","OKC","0","92","100","98.5","107.0","93.4",".181",".255",".453","45.8","58.3","11.8","10.2",".431","9.8","26.4",".117",".482","13.9","69.8",".226"
"24","24","2012-12-21","0","PHI","0","80","99","94.8","117.3","84.4",".152",".316",".475","45.1","64.5","8.3","4.5",".449","16.8","30.2",".114",".558","11.9","61.5",".035"
