"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2014-01-06","0","BRK","0","86","91","100.9","106.7","85.3",".371",".343",".528","47.6","77.8","5.9","7.5",".443","18.1","26.3",".343",".463","10.7","65.9",".213"
"36","36","2014-01-08","1","IND","1","97","87","110.9","99.5","87.5",".293",".307",".573","42.5","79.4","9.1","5.0",".520","10.6","15.8",".253",".454","15.0","66.7",".092"
"37","37","2014-01-10","1","HOU","1","83","80","98.0","94.5","84.7",".128",".372",".457","47.6","78.1","10.6","9.8",".424","11.7","27.7",".116",".457","16.7","73.0",".229"
"38","38","2014-01-12","0","MEM","0","101","108","107.7","115.2","93.7",".300",".338",".558","48.7","65.8","9.6","2.9",".531","14.2","22.0",".200",".554","10.7","78.4",".193"
"39","39","2014-01-16","1","BRK","0","110","127","114.6","132.3","96.0",".272",".309",".607","41.2","65.0","10.4","10.9",".543","14.2","20.0",".272",".670","15.3","63.6",".055"
"40","40","2014-01-20","1","MIA","1","121","114","124.7","117.5","97.1",".333",".383",".651","50.7","78.6","8.2","2.2",".593","12.3","19.4",".309",".583","15.8","79.5",".295"
"41","41","2014-01-22","0","ORL","1","112","109","112.5","109.4","99.6",".289",".301",".599","56.0","63.4","11.0","9.9",".548","15.4","22.9",".253",".530","13.0","85.0",".253"
"42","42","2014-01-24","1","SAS","0","79","105","82.8","110.1","95.4",".355",".171",".449","40.0","62.1","13.6","9.1",".395","16.2","18.8",".250",".554","19.4","64.3",".143"
"43","43","2014-01-25","0","MIL","1","112","87","120.3","93.5","93.1",".329",".342",".644","47.3","65.0","10.7","3.3",".612","13.0","13.3",".250",".494","17.8","70.5",".073"
"44","44","2014-01-27","0","OKC","0","109","111","121.1","123.3","90.0",".136",".284",".584","54.8","58.1","8.9","3.5",".557","13.9","39.5",".125",".604","13.5","71.4",".146"
"45","45","2014-01-31","0","PHI","1","125","99","115.7","91.7","108.0",".382",".180",".601","50.0","80.0","13.9","6.2",".551","14.8","21.4",".303",".402","15.5","74.0",".333"
"46","46","2014-02-01","1","MIN","1","120","113","118.9","111.9","100.9",".326",".250",".570","51.1","69.8","11.9","5.9",".516","11.0","31.9",".272",".476","14.4","70.2",".393"
"47","47","2014-02-04","1","IND","0","85","89","91.9","96.2","92.5",".197",".329",".515","48.7","78.8","8.6","7.1",".480","17.9","17.5",".158",".493","18.7","81.6",".216"
"48","48","2014-02-05","0","NOP","0","100","105","111.1","116.6","90.0",".167",".357",".555","43.2","76.3","7.8","9.7",".536","9.1","15.9",".119",".494","8.6","70.5",".233"
"49","49","2014-02-08","1","MEM","0","76","79","84.1","87.4","90.4",".214",".286",".496","50.6","70.0","11.1","3.8",".486","21.5","18.9",".114",".433","14.2","76.1",".011"
"50","50","2014-02-11","0","CHI","0","85","100","98.1","115.4","86.7",".113",".288",".506","32.9","60.0","10.4","9.2",".500","10.6","11.1",".063",".553","13.4","57.5",".071"
"51","51","2014-02-12","0","TOR","0","83","104","90.0","112.8","92.2",".295",".256",".471","48.9","80.0","5.4","0.0",".410","14.5","20.0",".244",".463","6.3","71.2",".181"
"52","52","2014-02-18","0","IND","0","98","108","103.2","113.7","95.0",".247",".338",".574","55.0","70.3","9.5","5.4",".558","20.5","28.6",".156",".551","12.6","84.2",".266"
"53","53","2014-02-19","1","WAS","0","97","114","102.8","120.8","94.4",".411",".219",".563","48.1","60.6","5.3","1.5",".493","15.7","13.5",".342",".590","9.6","78.6",".101"
"54","54","2014-02-21","0","DET","0","107","115","115.2","123.9","92.9",".227",".352",".553","47.1","62.5","7.5","6.0",".528","9.4","28.6",".159",".586","9.9","64.4",".149"
"55","55","2014-02-22","1","NYK","1","107","98","116.1","106.4","92.1",".446",".419",".604","49.4","59.4","2.2","6.6",".541","10.2","17.5",".365",".494","9.4","80.5",".112"
"56","56","2014-02-25","1","CHI","0","103","107","109.6","113.9","94.0",".190",".393",".566","46.7","55.3","7.5","3.1",".536","14.9","25.0",".155",".466","10.6","67.4",".284"
"57","57","2014-02-26","0","BOS","0","104","115","108.7","120.2","95.7",".316",".250",".601","38.7","60.5","6.3","8.8",".559","17.2","15.8",".250",".522","12.3","62.2",".233"
"58","58","2014-03-02","0","PHO","0","120","129","121.3","130.4","99.0",".310",".369",".629","44.6","54.5","11.1","10.7",".607","11.2","17.1",".214",".644","13.9","78.8",".325"
"59","59","2014-03-05","0","POR","0","78","102","82.8","108.2","94.2",".216",".307",".405","41.1","69.0","4.2","4.0",".352","7.7","14.8",".182",".525","15.3","80.6",".241"
"60","60","2014-03-07","0","GSW","0","97","111","101.9","116.6","95.2",".151",".395",".529","45.0","66.7","7.4","1.6",".500","15.6","23.3",".128",".575","15.0","70.3",".238"
"61","61","2014-03-08","0","LAC","0","108","109","118.7","119.8","91.0",".342",".368",".618","45.3","76.3","14.3","1.8",".579","14.6","26.7",".263",".576","16.7","61.8",".228"
"62","62","2014-03-10","0","UTA","1","112","110","119.7","117.6","93.5",".346",".372",".623","43.0","78.9","5.3","9.8",".571","11.8","17.1",".295",".549","13.9","71.1",".244"
"63","63","2014-03-13","1","MIL","1","102","97","113.2","107.6","90.1",".270",".392",".616","48.8","63.9","3.3","8.6",".574","17.0","20.6",".230",".433","7.4","68.0",".225"
"64","64","2014-03-15","1","DEN","1","97","92","98.0","93.0","98.9",".358",".395",".517","41.3","75.8","12.1","8.6",".494","12.2","12.5",".210",".458","17.5","72.7",".193"
"65","65","2014-03-17","0","CHA","1","97","83","110.9","94.9","87.5",".082",".400",".551","54.8","69.2","3.4","15.0",".535","12.9","23.8",".071",".406","6.1","80.4",".165"
"66","66","2014-03-18","1","TOR","1","118","113","117.6","112.6","90.9",".330",".362",".548","44.4","60.0","9.0","0.0",".484","6.1","19.2",".287",".537","13.8","78.9",".321"
"67","67","2014-03-21","1","NOP","0","105","111","106.9","113.0","98.2",".318",".329",".542","45.9","57.9","7.1","5.3",".494","14.2","19.5",".247",".543","14.4","78.8",".500"
"68","68","2014-03-23","0","TOR","0","86","96","93.4","104.3","92.1",".263",".263",".507","45.8","51.5","14.1","3.6",".467","15.9","19.5",".197",".475","14.8","71.4",".250"
"69","69","2014-03-24","1","PHO","0","95","102","103.2","110.8","92.1",".458",".319",".549","45.1","60.0","8.7","6.0",".472","16.4","17.9",".375",".595","18.2","78.1",".189"
"70","70","2014-03-26","0","MIN","0","83","107","79.2","102.1","104.8",".195",".341",".466","47.1","67.7","8.6","3.1",".421","21.9","13.6",".171",".552","17.0","82.9",".140"
"71","71","2014-03-27","1","POR","0","85","100","96.7","113.8","87.9",".202",".262",".465","45.3","50.0","6.8","1.9",".429","9.9","22.7",".155",".525","12.7","69.0",".200"
"72","72","2014-03-29","0","WAS","0","97","101","106.4","110.8","91.1",".350",".388",".525","47.6","58.8","6.6","3.1",".481","11.5","23.3",".250",".532","12.6","73.2",".215"
"73","73","2014-03-31","1","PHI","1","103","95","104.8","96.7","98.3",".357",".369",".530","55.1","69.4","10.2","0.0",".470","14.1","27.7",".286",".539","18.9","85.7",".156"
"74","74","2014-04-02","1","CHI","0","92","105","103.7","118.4","88.7",".361",".333",".551","51.4","75.0","7.9","5.7",".500","16.1","23.7",".278",".590","13.3","80.6",".167"
"75","75","2014-04-04","1","CLE","1","117","98","121.0","101.3","96.7",".122",".354",".677","52.8","72.9","1.0","4.3",".665","15.6","7.7",".098",".423","5.6","78.3",".231"
"76","76","2014-04-06","0","IND","1","107","88","119.4","98.2","89.6",".233",".370",".665","53.3","53.7","4.5","5.2",".644","15.7","16.7",".178",".442","10.8","77.8",".244"
"77","77","2014-04-08","1","DET","0","95","102","98.9","106.2","96.0",".270",".393",".477","47.5","76.5","9.4","7.2",".433","13.8","31.5",".202",".465","13.0","66.0",".256"
"78","78","2014-04-09","1","BOS","1","105","97","115.5","106.7","90.9",".289",".303",".613","52.4","75.0","7.7","8.6",".586","14.0","22.2",".211",".512","13.4","76.1",".131"
"79","79","2014-04-11","0","BRK","1","93","88","102.0","96.5","91.2",".266",".241",".527","53.7","47.2","5.5","15.5",".462","12.0","23.7",".253",".463","13.3","79.5",".175"
"80","80","2014-04-12","1","MIA","1","98","85","105.0","91.0","93.4",".244",".282",".567","46.3","66.7","13.9","4.2",".526","12.2","11.6",".205",".521","19.7","84.6",".123"
"81","81","2014-04-14","1","CHA","0","93","95","105.0","107.2","88.6",".291",".380",".522","44.8","79.4","6.8","5.5",".481","6.3","12.2",".215",".475","8.8","73.9",".238"
"82","82","2014-04-16","0","MIL","1","111","103","118.2","109.7","93.9",".342",".316",".635","41.1","70.7","13.8","3.4",".592","12.1","11.1",".276",".565","18.8","70.3",".208"
