"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2015-10-27","1","NOP","1","111","95","110.9","94.9","100.1",".229",".313",".525","62.9","70.7","8.0","10.8",".474","15.9","45.7",".208",".458","15.9","81.4",".229"
"2","2","2015-10-30","0","HOU","1","112","92","113.6","93.3","98.6",".269",".280",".538","49.0","60.5","9.1","6.8",".511","7.1","22.9",".183",".396","14.1","75.0",".329"
"3","3","2015-10-31","0","NOP","1","134","120","127.3","114.0","105.3",".417",".357",".674","44.2","56.5","9.5","5.1",".649","9.1","8.6",".298",".500","12.0","68.6",".200"
"4","4","2015-11-02","1","MEM","1","119","69","117.6","68.2","101.2",".357",".298",".612","59.6","74.4","7.9","17.8",".577","12.6","23.3",".262",".286","9.5","83.3",".146"
"5","5","2015-11-04","1","LAC","1","112","108","114.9","110.8","97.5",".365",".306",".568","50.6","71.8","6.2","7.6",".518","10.8","22.5",".282",".534","10.1","76.7",".159"
"6","6","2015-11-06","1","DEN","1","119","104","110.8","96.9","107.4",".194",".398",".590","54.6","87.0","9.3","8.8",".586","16.5","27.7",".108",".467","15.7","80.0",".196"
"7","7","2015-11-07","0","SAC","1","103","94","103.4","94.3","99.6",".239",".424",".506","50.5","71.1","13.0","2.9",".457","15.0","31.9",".207",".471","18.3","70.5",".138"
"8","8","2015-11-09","1","DET","1","109","95","113.0","98.5","96.4",".143",".231",".563","50.0","67.4","13.5","6.1",".538","14.2","31.0",".121",".506","17.9","70.0",".106"
"9","9","2015-11-11","0","MEM","1","100","84","104.0","87.4","96.1",".307",".360",".587","46.8","61.1","12.5","14.5",".553","21.3","18.4",".227",".364","19.7","74.4",".471"
"10","10","2015-11-12","0","MIN","1","129","116","130.9","117.7","98.5",".180",".427",".672","41.3","70.8","8.1","9.0",".640","10.3","15.8",".169",".511","11.2","64.3",".310"
"11","11","2015-11-14","1","BRK","1","107","99","104.3","96.5","93.0",".103",".351",".528","50.0","72.1","8.8","12.5",".505","12.1","22.0",".093",".429","10.3","78.0",".153"
"12","12","2015-11-17","1","TOR","1","115","110","115.5","110.4","99.6",".338",".363",".626","45.9","72.1","10.0","9.8",".606","17.9","24.3",".225",".506","15.8","67.6",".380"
"13","13","2015-11-19","0","LAC","1","124","117","126.7","119.5","97.9",".493",".411",".698","55.7","81.6","4.1","6.8",".637","17.6","23.5",".425",".574","9.2","80.0",".182"
"14","14","2015-11-20","1","CHI","1","106","94","114.8","101.8","92.3",".304",".367",".592","53.3","51.3","7.6","9.1",".557","14.3","28.2",".228",".438","10.9","71.7",".193"
"15","15","2015-11-22","0","DEN","1","118","105","113.8","101.3","103.7",".146",".326",".623","52.9","74.5","14.5","11.3",".612","18.1","28.2",".101",".453","15.8","72.9",".314"
"16","16","2015-11-24","1","LAL","1","111","77","118.7","82.4","93.5",".163",".380",".563","51.6","71.1","9.6","9.7",".554","7.5","24.5",".098",".392","13.5","81.8",".145"
"17","17","2015-11-27","0","PHO","1","135","116","127.2","109.3","106.1",".383",".469",".713","63.9","69.6","6.6","13.6",".704","19.6","32.4",".259",".543","12.1","85.7",".174"
"18","18","2015-11-28","1","SAC","1","120","101","126.4","106.4","94.9",".388",".375",".641","50.0","82.1","8.4","9.3",".588","13.0","31.0",".325",".440","11.6","64.8",".130"
"19","19","2015-11-30","0","UTA","1","106","103","117.9","114.5","89.9",".183",".354",".598","56.3","52.5","2.2","7.1",".573","14.5","35.9",".146",".483","7.5","75.6",".191"
"20","20","2015-12-02","0","CHO","1","116","99","117.9","100.6","98.4",".125",".386",".625","56.4","67.4","2.0","14.3",".614","16.2","28.2",".091",".420","6.9","76.4",".213"
