"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","1","LAL","1","125","94","121.9","91.7","102.6",".267",".314",".650","55.2","73.9","7.8","12.7",".622","13.5","18.9",".209",".438","14.0","82.0",".180"
"2","2","2013-10-31","0","LAC","0","115","126","111.0","121.6","103.6",".434",".276",".635","42.9","65.0","6.8","3.5",".605","21.0","26.3",".303",".547","14.4","59.0",".388"
"3","3","2013-11-02","1","SAC","1","98","87","105.2","93.4","93.2",".158",".355",".603","47.8","71.8","8.6","11.5",".586","18.1","13.5",".118",".379","12.5","70.9",".241"
"4","4","2013-11-04","0","PHI","1","110","90","100.3","82.1","109.7",".217",".413",".546","50.9","68.3","16.4","11.1",".527","17.9","25.5",".141",".381","18.7","74.5",".261"
"5","5","2013-11-06","0","MIN","1","106","93","100.7","88.4","105.2",".238",".238",".571","55.1","54.8","11.4","14.9",".548","18.5","23.1",".167",".400","15.7","80.0",".233"
"6","6","2013-11-08","0","SAS","0","74","76","85.2","87.6","86.8",".141",".282",".491","51.7","55.2","8.1","6.7",".465","20.1","16.2",".113",".424","12.1","78.0",".114"
"7","7","2013-11-09","0","MEM","0","90","108","94.3","113.2","95.4",".333",".385",".503","42.9","51.5","8.4","4.5",".487","16.0","20.0",".179",".563","15.1","75.0",".241"
"8","8","2013-11-12","1","DET","1","113","95","122.1","102.7","92.5",".371",".229",".694","55.8","66.7","5.4","4.3",".657","22.0","35.7",".300",".443","10.8","67.3",".207"
"9","9","2013-11-14","1","OKC","1","116","115","121.7","120.7","95.3",".149",".245",".579","39.2","57.8","12.6","8.6",".553","6.5","20.5",".128",".569","17.1","62.9",".300"
"10","10","2013-11-16","1","UTA","1","102","88","112.7","97.2","90.5",".175",".263",".592","56.8","58.5","7.7","8.3",".569","14.8","28.6",".138",".506","16.8","82.1",".130"
"11","11","2013-11-18","0","UTA","1","98","87","107.4","95.3","91.3",".380",".278",".531","58.8","53.1","5.5","9.1",".481","13.2","29.2",".278",".438","10.1","87.8",".198"
"12","12","2013-11-20","1","MEM","0","81","88","93.0","101.0","78.9",".098",".220",".474","47.3","66.7","3.4","3.9",".470","14.1","17.9",".049",".403","5.9","69.2",".193"
"13","13","2013-11-22","0","LAL","0","95","102","101.1","108.6","93.9",".341",".268",".504","58.1","67.6","8.5","3.4",".470","16.0","35.6",".220",".543","13.5","82.9",".159"
"14","14","2013-11-23","1","POR","0","101","113","99.3","111.1","101.7",".390",".221",".560","46.6","55.6","3.9","6.2",".513","17.4","12.8",".286",".488","12.9","73.5",".337"
"15","15","2013-11-26","0","NOP","1","102","101","108.2","107.1","94.3",".239",".216",".524","46.6","62.5","8.5","8.8",".494","9.3","21.4",".170",".523","14.7","69.6",".115"
"16","16","2013-11-27","0","DAL","0","99","103","103.1","107.3","96.0",".447",".303",".544","54.7","56.3","2.1","7.4",".480","16.5","24.4",".342",".480","5.5","77.8",".081"
"17","17","2013-11-29","0","OKC","0","112","113","103.4","104.3","98.1",".305",".274",".520","49.0","47.6","3.7","8.1",".484","12.2","22.2",".211",".424","9.8","78.0",".380"
"18","18","2013-12-01","0","SAC","1","115","113","117.4","115.4","97.9",".268",".305",".627","45.1","52.4","13.3","8.8",".604","16.4","26.3",".195",".586","21.4","66.7",".316"
"19","19","2013-12-03","1","TOR","1","112","103","122.1","112.3","91.7",".316",".367",".622","48.6","67.5","12.0","3.5",".582","11.8","23.7",".253",".571","17.5","75.0",".195"
"20","20","2013-12-06","0","HOU","0","83","105","83.2","105.2","99.8",".447",".211",".456","45.3","37.0","9.0","5.5",".368","19.5","20.8",".355",".482","13.0","70.2",".301"
"21","21","2013-12-07","0","MEM","1","108","82","129.5","98.3","83.4",".159",".205",".573","54.0","54.5","7.2","6.7",".545","9.6","39.5",".136",".376","7.8","65.3",".212"
"22","22","2013-12-09","0","CHA","0","111","115","106.7","110.5","104.0",".244",".411",".557","53.5","48.8","2.9","7.3",".517","13.1","20.4",".200",".489","6.2","86.0",".245"
"23","23","2013-12-11","1","DAL","1","95","93","100.2","98.1","94.8",".174",".326",".513","53.8","54.1","6.3","9.2",".500","16.3","28.6",".105",".466","10.5","81.8",".125"
"24","24","2013-12-13","1","HOU","0","112","116","113.7","117.7","98.5",".267",".244",".557","63.6","51.2","6.1","12.0",".511","15.2","43.2",".222",".570","13.7","84.1",".329"
"25","25","2013-12-15","0","PHO","0","102","106","101.1","105.0","100.9",".413",".275",".540","52.6","55.9","5.9","7.7",".494","17.5","21.6",".288",".525","11.3","88.6",".291"
"26","26","2013-12-17","1","NOP","1","104","93","109.1","97.5","95.4",".264",".220",".512","56.9","61.0","6.3","2.9",".478","10.6","34.7",".187",".403","9.0","77.4",".250"
"27","27","2013-12-19","1","SAS","0","102","104","98.3","100.2","103.7",".122",".344",".538","54.7","61.9","13.5","6.5",".511","20.2","30.2",".111",".511","16.3","79.1",".146"
"28","28","2013-12-21","1","LAL","1","102","83","98.9","80.5","103.1",".194",".316",".480","52.4","50.0","13.6","8.3",".449","13.1","29.6",".143",".350","20.2","76.5",".338"
"29","29","2013-12-23","0","DEN","1","89","81","96.0","87.4","92.7",".214",".190",".484","47.2","47.2","4.3","11.8",".470","14.0","23.9",".119",".401","15.9","72.1",".198"
"30","30","2013-12-25","1","LAC","1","105","103","108.5","106.4","96.8",".232",".253",".502","56.3","67.5","8.3","6.3",".474","11.0","33.3",".158",".519","12.5","84.6",".235"
"31","31","2013-12-27","1","PHO","1","115","86","116.4","87.0","98.8",".282",".235",".602","57.7","71.1","9.1","6.1",".576","18.0","37.5",".200",".382","14.6","71.9",".202"
"32","32","2013-12-29","0","CLE","1","108","104","101.6","97.9","96.2",".200",".347",".522","54.2","71.4","7.5","13.2",".495","14.1","24.5",".147",".467","12.9","85.1",".196"
"33","33","2013-12-31","0","ORL","1","94","81","101.6","87.5","92.5",".118",".318",".526","60.2","51.2","3.2","15.7",".518","16.0","30.0",".071",".410","8.7","83.0",".090"
"34","34","2014-01-02","0","MIA","1","123","114","122.7","113.7","100.3",".232",".354",".681","56.3","63.0","9.0","1.7",".652","16.6","18.8",".195",".564","14.1","87.2",".333"
"35","35","2014-01-03","0","ATL","1","101","100","99.7","98.7","101.3",".287",".310",".515","53.4","76.9","14.8","14.3",".483","17.6","27.7",".195",".525","17.7","82.9",".200"
"36","36","2014-01-05","0","WAS","1","112","96","117.0","100.3","95.7",".235",".259",".597","51.7","55.8","8.4","10.6",".559","11.3","19.5",".200",".465","12.3","80.4",".186"
"37","37","2014-01-07","0","MIL","1","101","80","112.9","89.4","89.5",".235",".376",".538","60.9","53.8","5.6","6.2",".518","15.3","38.1",".153",".419","11.1","80.0",".163"
"38","38","2014-01-08","0","BRK","0","98","102","101.3","105.5","96.7",".295",".333",".556","49.4","52.8","7.2","8.6",".519","17.0","16.2",".218",".474","14.0","77.3",".377"
"39","39","2014-01-10","1","BOS","1","99","97","104.1","102.0","95.1",".228",".283",".489","48.4","60.5","7.4","1.5",".457","9.8","27.5",".163",".488","15.6","72.7",".165"
"40","40","2014-01-15","1","DEN","0","116","123","112.5","119.3","103.1",".367",".311",".555","47.1","61.5","6.8","5.1",".483","10.3","19.6",".322",".614","14.3","78.0",".253"
"41","41","2014-01-17","0","OKC","0","121","127","122.0","128.1","99.2",".415",".329",".624","44.6","51.2","10.1","1.7",".622","14.9","29.3",".232",".636","15.1","63.6",".296"
