"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2014-10-28","1","ORL","1","101","84","106.1","88.2","95.2",".307",".168",".441","52.5","48.8","10.5","23.3",".426","7.3","39.4",".149",".405","16.2","69.2",".190"
"2","2","2014-11-01","1","DAL","0","104","109","107.2","112.3","97.0",".315",".213",".513","51.6","63.2","8.2","6.3",".466","11.4","29.8",".236",".551","11.0","75.0",".124"
"3","3","2014-11-03","0","MEM","0","81","93","86.8","99.7","93.3",".337",".279",".410","48.5","48.3","5.4","4.8",".360","10.8","24.6",".221",".434","10.7","79.5",".355"
"4","4","2014-11-04","1","CHO","1","100","91","112.2","102.1","89.1",".235",".222",".560","58.0","68.4","5.6","10.2",".500","11.8","28.2",".235",".500","12.3","85.7",".138"
"5","5","2014-11-08","0","SAS","1","100","99","108.7","107.6","92.0",".165",".247",".548","38.0","55.0","12.0","14.5",".518","10.8","15.8",".141",".481","16.3","58.5",".275"
"6","6","2014-11-10","0","CLE","0","111","118","125.0","132.9","88.8",".215",".290",".545","47.1","75.6","9.0","9.3",".505","4.7","29.8",".183",".574","8.7","68.4",".309"
"7","7","2014-11-12","1","LAL","1","109","102","116.8","109.3","93.3",".220",".232",".606","53.7","60.0","3.2","19.0",".598","12.6","22.9",".134",".458","8.4","76.6",".298"
"8","8","2014-11-14","1","MIN","1","139","91","139.9","91.6","99.3",".190",".238",".763","47.9","55.4","13.1","5.2",".756","12.5","10.3",".143",".424","19.6","73.8",".417"
"9","9","2014-11-17","0","POR","0","93","102","102.3","112.2","90.9",".224",".224",".498","48.8","42.1","12.1","7.0",".476","10.5","28.3",".141",".546","17.3","73.7",".250"
"10","10","2014-11-18","0","SAC","1","106","100","115.6","109.0","91.7",".304",".304",".592","38.1","53.8","6.5","8.0",".551","6.3","10.3",".241",".465","13.2","62.2",".233"
"11","11","2014-11-21","0","DEN","0","97","117","103.5","124.8","93.7",".436",".205",".522","49.4","61.3","7.5","5.2",".429","11.4","19.5",".385",".591","9.7","80.0",".244"
"12","12","2014-11-22","0","UTA","1","106","94","118.3","104.9","89.6",".237",".183",".516","51.2","45.2","12.3","12.3",".473","8.1","36.7",".194",".500","17.7","70.3",".324"
"13","13","2014-11-25","1","SAC","0","89","99","103.6","115.2","85.9",".367",".215",".485","51.3","45.5","3.5","9.5",".437","9.8","31.1",".253",".513","9.3","78.8",".260"
"14","14","2014-11-28","0","ATL","0","91","100","101.8","111.9","89.4",".180",".270",".474","50.0","63.9","8.9","6.8",".444","11.1","34.0",".135",".533","17.4","70.3",".250"
"15","15","2014-11-29","0","WAS","0","80","83","95.1","98.7","84.1",".259",".210",".443","47.7","40.0","9.5","1.6",".407","11.7","27.7",".173",".493","14.7","70.7",".105"
"16","16","2014-12-02","1","OKC","1","112","104","109.9","102.0","101.9",".511",".193",".519","52.1","59.0","12.8","18.3",".472","10.8","30.8",".330",".482","15.1","78.6",".274"
"17","17","2014-12-04","0","GSW","0","85","112","86.4","113.8","98.4",".146",".169",".449","45.6","62.2","8.1","5.1",".433","15.2","20.8",".090",".520","7.7","67.3",".080"
"18","18","2014-12-06","0","LAC","0","100","120","112.6","135.1","88.8",".313",".288",".549","54.2","68.4","4.5","4.3",".525","10.8","27.3",".200",".660","7.3","84.6",".218"
"19","19","2014-12-07","0","LAL","1","104","87","110.7","92.6","93.9",".181",".217",".580","59.5","65.1","2.1","5.6",".566","14.3","25.0",".120",".428","6.8","85.4",".111"
"20","20","2014-12-09","1","NYK","1","104","93","118.0","105.6","88.1",".325",".188",".569","58.9","55.0","7.9","13.6",".525","10.7","33.3",".250",".532","13.4","83.8",".128"
"21","21","2014-12-10","0","DAL","0","107","112","119.1","124.6","89.9",".273",".205",".543","60.8","40.0","5.6","4.8",".494","10.0","40.0",".227",".584","8.1","85.3",".181"
"22","22","2014-12-12","1","CLE","1","119","114","131.0","125.5","90.9",".316",".354",".661","49.4","47.7","5.5","9.0",".633","7.2","17.1",".241",".539","5.7","75.0",".202"
"23","23","2014-12-14","1","GSW","0","122","128","110.8","116.3","99.7",".248",".267",".545","48.9","46.8","12.7","9.7",".505","10.4","24.0",".198",".576","15.8","80.0",".337"
"24","24","2014-12-16","1","UTA","1","119","111","130.3","121.5","91.3",".228",".203",".685","46.4","51.1","9.9","12.0",".646","15.5","32.1",".215",".528","13.2","56.1",".178"
"25","25","2014-12-18","0","HOU","1","99","90","109.6","99.6","90.4",".268",".220",".540","51.1","55.3","4.4","13.1",".494","11.6","27.9",".220",".419","10.3","73.3",".209"
"26","26","2014-12-20","1","POR","0","88","114","93.6","121.3","94.0",".329",".176",".452","51.6","50.0","7.4","9.2",".371","14.1","36.4",".294",".583","11.9","73.7",".100"
"27","27","2014-12-21","0","OKC","1","101","99","110.9","108.7","91.1",".111",".222",".535","45.3","76.7","12.1","11.1",".517","8.7","24.4",".089",".488","14.6","64.4",".217"
"28","28","2014-12-23","0","IND","0","84","96","90.5","103.4","92.9",".229",".241",".460","54.8","45.5","4.3","3.2",".422","14.1","20.5",".169",".532","9.5","92.5",".167"
"29","29","2014-12-26","1","SAS","1","97","90","102.1","94.7","95.0",".286",".202",".513","53.0","71.4","8.4","11.5",".452","7.8","15.6",".250",".533","17.3","97.4",".133"
"30","30","2014-12-27","0","CHI","0","100","107","105.7","113.1","94.6",".182",".159",".526","45.1","43.9","9.5","11.6",".489","13.6","25.0",".159",".494","11.6","64.3",".213"
"31","31","2014-12-30","1","PHO","1","110","106","124.0","119.5","88.7",".358",".222",".587","56.3","45.2","4.5","3.1",".568","9.6","32.5",".222",".529","6.0","76.6",".174"
"32","32","2014-12-31","0","SAS","0","93","95","93.6","95.6","90.0",".225",".315",".475","52.0","44.1","8.0","1.5",".427","11.7","21.6",".191",".472","12.6","83.7",".124"
"33","33","2015-01-02","1","HOU","1","111","83","115.6","86.4","96.1",".241",".181",".605","56.3","54.5","12.5","13.6",".572","16.4","32.4",".193",".432","17.0","74.0",".080"
"34","34","2015-01-05","1","WAS","0","85","92","99.2","107.4","85.6",".230",".257",".522","49.4","57.6","9.3","7.2",".486","18.1","25.6",".176",".494","10.4","72.5",".177"
"35","35","2015-01-07","0","CHO","0","94","98","99.4","103.6","94.6",".300",".225",".519","50.0","52.8","6.3","11.1",".488","13.4","20.9",".200",".453","9.3","79.1",".233"
"36","36","2015-01-09","1","MEM","1","106","95","121.4","108.8","87.3",".321",".247",".573","51.6","56.8","3.4","15.4",".519","9.8","29.5",".272",".476","9.8","72.3",".207"
"37","37","2015-01-12","0","BOS","0","100","108","110.2","119.0","90.8",".493",".200",".548","50.6","64.5","7.7","9.4",".453","16.5","37.2",".427",".466","9.8","63.0",".295"
"38","38","2015-01-14","0","DET","1","105","94","120.4","107.7","87.2",".288",".263",".583","61.0","59.0","4.6","13.7",".538","11.8","28.9",".238",".521","7.8","92.3",".247"
"39","39","2015-01-16","0","PHI","0","81","96","90.8","107.7","89.2",".387",".227",".461","58.5","58.6","5.6","10.3",".413","17.0","33.3",".253",".494","8.0","81.6",".213"
"40","40","2015-01-18","0","TOR","1","95","93","102.7","100.6","92.5",".244",".207",".523","52.6","48.7","8.7","4.3",".506","15.8","26.8",".146",".479","15.0","81.1",".333"
"41","41","2015-01-19","0","NYK","0","92","99","117.5","126.4","78.3",".238",".321",".496","59.5","37.1","1.3","1.8",".464","8.8","44.4",".167",".551","4.5","76.9",".167"
"42","42","2015-01-21","1","LAL","1","96","80","104.1","86.8","92.2",".253",".193",".520","52.3","55.3","8.7","8.8",".476","14.0","24.4",".205",".403","15.6","77.8",".234"
"43","43","2015-01-23","0","MIN","1","92","84","100.4","91.7","91.6",".175",".050",".534","49.3","42.5","7.6","12.0",".519","13.1","17.1",".113",".429","12.4","77.5",".143"
"44","44","2015-01-25","1","DAL","1","109","106","127.2","123.7","85.7",".316",".215",".606","51.3","67.5","10.5","5.3",".557","9.1","30.6",".266",".537","8.9","69.0",".235"
"45","45","2015-01-26","1","PHI","1","99","74","116.3","86.9","85.1",".221",".186",".525","57.8","71.8","11.7","16.7",".494","10.4","40.5",".163",".358","11.7","72.9",".198"
"46","46","2015-01-28","1","DEN","0","85","93","101.6","111.1","83.7",".293",".183",".459","55.2","46.9","2.4","8.8",".409","8.9","35.4",".220",".518","8.3","79.5",".059"
"47","47","2015-01-30","1","LAC","1","108","103","119.8","114.2","90.2",".302",".291",".554","57.3","72.2","5.5","4.7",".494","7.6","32.6",".267",".495","4.8","80.4",".130"
"48","48","2015-02-02","1","ATL","1","115","100","128.0","111.3","89.9",".267",".267",".598","61.9","69.8","5.6","14.9",".552","11.9","42.5",".233",".489","5.9","79.5",".146"
"49","49","2015-02-04","1","OKC","0","91","102","100.6","112.8","90.4",".134",".258",".443","50.0","62.2","7.7","4.3",".418","8.9","34.5",".103",".559","13.5","70.7",".082"
"50","50","2015-02-06","0","OKC","1","116","113","115.3","112.3","100.6",".361",".241",".603","53.5","65.0","5.0","7.7",".548","15.0","26.8",".301",".494","11.4","77.8",".281"
"51","51","2015-02-07","1","CHI","0","72","107","82.0","121.9","87.8",".081",".198",".404","45.8","50.0","9.1","9.7",".395","11.0","24.5",".047",".571","10.9","76.5",".131"
"52","52","2015-02-09","1","UTA","0","96","100","114.1","118.9","84.1",".253",".278",".547","46.0","60.6","5.9","23.6",".500","14.6","36.6",".215",".468","9.0","54.3",".140"
"53","53","2015-02-11","1","IND","0","93","106","105.7","120.5","88.0",".338",".203",".547","46.4","64.7","5.7","5.5",".507","13.3","18.9",".243",".593","13.6","78.1",".227"
"54","54","2015-02-20","0","ORL","0","84","95","97.1","109.8","86.5",".406",".275",".516","48.8","72.4","6.9","8.6",".457","11.9","17.5",".304",".523","9.0","78.6",".034"
"55","55","2015-02-21","0","MIA","1","105","91","112.8","97.8","93.1",".373",".253",".543","47.7","62.9","8.6","4.8",".470","11.0","25.6",".325",".449","15.8","69.8",".253"
"56","56","2015-02-23","1","TOR","1","100","97","113.6","110.2","88.1",".205",".282",".588","54.5","67.5","6.8","11.5",".577","16.7","33.3",".128",".446","7.6","69.2",".262"
"57","57","2015-02-25","1","BRK","1","102","96","104.7","98.5","97.5",".257",".338",".619","53.8","68.4","6.2","8.5",".588","19.5","17.1",".203",".462","10.8","82.2",".120"
"58","58","2015-02-27","1","MIA","1","104","102","117.6","115.3","88.4",".355",".211",".592","54.4","66.7","3.4","9.5",".553","10.2","21.9",".263",".536","6.2","83.3",".143"
"59","59","2015-03-01","0","DEN","1","99","92","107.9","100.3","91.7",".405",".297",".568","50.0","61.1","7.6","6.8",".520","15.5","24.3",".297",".451","10.0","68.6",".098"
"60","60","2015-03-02","0","DAL","0","93","102","113.0","124.0","82.3",".216",".284",".574","49.3","54.3","4.9","6.3",".541","13.8","25.6",".176",".519","5.3","75.0",".253"
"61","61","2015-03-04","1","DET","1","88","85","93.5","90.3","94.1",".178",".133",".453","46.9","48.6","7.4","15.2",".422","12.6","29.4",".133",".419","15.7","66.0",".075"
"62","62","2015-03-06","1","BOS","0","98","104","105.3","111.7","93.1",".188",".263",".566","54.9","57.9","5.4","10.7",".525","17.2","23.1",".175",".519","10.9","83.7",".278"
"63","63","2015-03-07","1","MEM","1","95","89","102.2","95.7","93.0",".163",".288",".554","51.3","63.2","8.6","22.4",".525","17.4","18.4",".138",".473","13.9","81.0",".257"
"64","64","2015-03-09","0","MIL","1","114","103","129.2","116.8","88.2",".280",".200",".677","57.6","59.1","7.9","7.1",".647","16.8","37.0",".227",".549","14.2","75.0",".352"
"65","65","2015-03-10","0","BRK","1","111","91","121.4","99.5","91.5",".126",".241",".604","50.0","68.9","10.9","5.9",".586","9.8","21.6",".103",".452","11.3","73.3",".179"
"66","66","2015-03-15","1","DEN","0","111","118","101.2","107.6","90.8",".212",".222",".513","52.7","69.6","2.7","19.2",".495","14.3","27.3",".131",".490","8.9","78.2",".154"
"67","67","2015-03-17","1","MIL","1","85","84","90.1","89.1","94.3",".313",".301",".450","50.5","89.7","6.4","9.1",".398","12.1","20.0",".229",".395","9.5","81.6",".186"
