"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","1","SAS","0","95","99","101.6","105.8","93.5",".288",".213",".527","50.0","74.3","7.5","10.0",".463","12.6","21.4",".263",".513","14.1","77.3",".213"
"2","2","2012-11-02","1","UTA","1","88","86","103.7","101.4","84.8",".173",".173",".505","48.8","62.2","8.3","7.0",".488","12.1","30.0",".111",".471","13.4","65.2",".071"
"3","3","2012-11-03","0","CHI","1","89","82","99.2","91.4","89.7",".307",".240",".523","51.8","40.6","7.8","12.7",".460","15.8","25.7",".267",".347","10.8","70.0",".239"
"4","4","2012-11-07","1","PHI","0","62","77","71.3","88.6","86.9",".232",".275",".408","52.2","78.3","9.2","14.5",".362","20.8","24.4",".174",".440","14.8","80.0",".036"
"5","5","2012-11-09","1","CHA","1","107","99","124.5","115.2","86.0",".253",".265",".580","49.4","67.4","5.8","11.3",".566","8.9","33.3",".157",".524","11.7","64.3",".145"
"6","6","2012-11-14","0","HOU","0","96","100","105.7","110.1","90.8",".250",".286",".515","48.7","50.0","6.6","15.7",".452","9.7","21.4",".238",".513","10.9","80.6",".225"
"7","7","2012-11-16","1","OKC","0","95","110","111.2","128.8","85.4",".359",".154",".526","52.6","69.7","8.2","8.9",".468","10.9","34.1",".282",".635","13.6","78.1",".216"
"8","8","2012-11-17","0","MIL","0","113","117","119.2","123.4","94.8",".286",".273",".652","46.8","78.0","4.2","2.9",".597","18.0","24.2",".273",".532","9.6","63.6",".194"
"9","9","2012-11-20","1","NYK","0","80","102","93.4","119.1","85.6",".304",".261",".511","42.4","55.2","2.3","6.4",".478","14.2","12.2",".203",".530","9.9","70.5",".169"
"10","10","2012-11-21","0","IND","0","107","115","115.8","124.5","83.7",".293",".109",".515","49.5","43.6","3.2","10.8",".457","8.0","33.3",".250",".516","7.1","65.3",".217"
"11","11","2012-11-23","0","PHO","0","108","111","112.5","115.6","86.9",".231",".333",".628","53.9","67.5","8.3","9.2",".596","17.3","19.4",".192",".550","9.2","77.8",".133"
"12","12","2012-11-25","0","DEN","0","84","102","95.1","115.4","88.4",".235",".153",".448","49.4","69.7","6.8","9.7",".424","13.0","31.9",".141",".567","14.3","73.5",".227"
"13","13","2012-11-26","0","LAC","1","105","98","120.4","112.4","87.2",".324",".352",".647","52.9","63.9","6.9","7.1",".613","15.6","22.6",".254",".582","14.3","78.4",".076"
"14","14","2012-11-28","1","UTA","0","84","96","95.3","109.0","88.1",".288",".288",".511","49.4","48.4","4.5","1.9",".459","18.8","26.7",".233",".540","16.7","81.3",".444"
"15","15","2012-12-01","1","OKC","0","79","100","91.1","115.3","86.7",".222",".296",".444","48.9","60.0","8.1","7.9",".407","14.4","32.0",".160",".551","13.9","71.1",".165"
"16","16","2012-12-03","1","MIL","1","102","81","129.6","102.9","78.7",".134",".146",".587","48.1","67.4","14.0","3.5",".555","8.4","38.2",".134",".434","15.7","55.8",".197"
"17","17","2012-12-05","1","LAL","0","87","103","97.1","114.9","89.6",".212",".224",".468","50.0","62.9","2.2","13.5",".453","11.4","24.5",".118",".544","9.1","79.1",".200"
"18","18","2012-12-07","1","MEM","0","89","96","103.9","112.1","85.6",".160",".213",".554","38.7","61.1","10.5","14.5",".533","13.0","12.5",".120",".556","16.4","68.6",".222"
