"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2013-10-30","0","TOR","0","87","93","95.1","101.6","91.5",".439",".197",".552","40.7","46.9","10.9","10.1",".508","21.8","19.4",".303",".471","15.0","57.8",".140"
"2","2","2013-11-01","1","MIL","0","98","105","111.3","119.3","88.0",".500",".211",".528","55.9","38.2","5.7","10.1",".474","15.5","42.9",".342",".452","6.6","66.7",".345"
"3","3","2013-11-03","0","DET","0","77","87","83.2","94.0","92.6",".162",".216",".486","45.7","48.4","16.2","4.8",".439","22.5","21.6",".162",".461","19.1","65.9",".224"
"4","4","2013-11-04","0","MEM","0","88","95","97.8","105.6","90.0",".257",".286",".565","47.1","42.4","10.0","10.2",".521","17.9","12.9",".214",".520","17.7","75.7",".243"
"5","5","2013-11-06","1","UTA","1","97","87","101.4","91.0","95.6",".157",".225",".510","50.0","55.0","5.2","5.7",".489","12.8","24.4",".112",".469","18.5","74.4",".150"
"6","6","2013-11-08","0","ORL","1","91","89","94.9","92.8","95.9",".274",".147",".427","47.2","55.9","11.5","7.9",".368","9.4","32.2",".221",".422","17.3","66.0",".229"
"7","7","2013-11-09","0","MIA","1","111","110","121.3","120.2","91.5",".135",".236",".589","55.7","52.2","4.4","8.2",".573","11.3","28.9",".101",".613","10.4","87.5",".324"
"8","8","2013-11-11","1","ORL","1","120","105","126.0","110.3","95.2",".176",".141",".655","49.3","54.9","11.6","10.4",".629","12.4","25.8",".153",".500","15.9","66.7",".235"
"9","9","2013-11-13","1","CHA","0","83","89","91.2","97.8","91.0",".325",".273",".472","47.4","51.7","5.5","2.9",".422","14.6","20.8",".234",".384","10.4","74.5",".317"
"10","10","2013-11-15","1","POR","0","96","109","96.7","109.8","99.3",".235",".222",".537","42.0","45.9","8.1","7.1",".500","14.4","9.3",".185",".543","16.4","78.9",".244"
"11","11","2013-11-16","0","MIN","0","88","106","90.3","108.8","97.4",".209",".209",".468","50.0","41.2","6.2","11.3",".424","18.3","30.6",".174",".463","11.1","68.6",".202"
"12","12","2013-11-19","0","HOU","0","85","109","88.7","113.7","95.8",".202",".202",".394","47.3","50.0","10.4","5.9",".359","10.0","30.0",".141",".632","18.7","80.6",".250"
"13","13","2013-11-20","0","SAS","0","93","104","97.7","109.3","95.1",".140",".174",".509","51.8","46.2","4.2","5.0",".477","15.7","22.7",".128",".531","10.7","82.9",".222"
"14","14","2013-11-22","1","IND","0","82","97","94.2","111.4","87.0",".130",".159",".562","43.1","31.4","9.2","1.6",".543","22.3","16.1",".101",".506","14.4","63.4",".185"
"15","15","2013-11-23","0","ATL","1","94","87","102.0","94.4","92.1",".431",".222",".549","55.3","54.5","3.3","9.6",".486","16.6","21.2",".333",".414","7.5","76.9",".108"
"16","16","2013-11-25","0","CHA","1","96","86","110.9","99.3","86.6",".263",".250",".538","51.3","62.9","9.2","7.7",".494","11.0","28.2",".213",".466","16.2","75.7",".230"
"17","17","2013-11-27","1","MEM","0","93","100","103.6","111.4","89.8",".146",".225",".491","52.9","36.8","1.1","9.9",".466","13.7","34.7",".112",".469","7.9","76.3",".313"
"18","18","2013-11-29","1","CLE","1","103","86","106.1","88.6","97.1",".342",".303",".589","52.2","68.4","8.2","10.3",".572","16.3","21.1",".211",".395","14.8","75.0",".209"
"19","19","2013-11-30","0","MIL","0","85","92","96.4","104.4","88.2",".179",".226",".469","45.6","48.6","7.9","3.3",".440","9.9","20.8",".131",".513","13.0","73.8",".154"
"20","20","2013-12-03","1","MIL","1","108","100","122.8","113.7","88.0",".351",".312",".608","54.8","52.6","8.0","6.7",".565","11.9","30.6",".273",".526","12.1","78.4",".231"
"21","21","2013-12-06","1","DEN","1","106","98","122.0","112.8","86.9",".217",".241",".583","46.8","58.1","5.8","10.0",".554","9.0","27.0",".169",".481","13.5","64.3",".312"
"22","22","2013-12-08","0","NYK","1","114","73","125.5","80.4","90.8",".375",".347",".680","63.9","56.4","9.9","5.3",".639","16.0","24.1",".306",".384","14.4","90.7",".233"
