"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"70","70","2013-03-26","1","NYK","0","85","100","96.4","113.4","88.2",".319",".290",".540","49.4","64.5","6.8","9.7",".493","19.5","21.2",".246",".478","7.6","68.8",".156"
"71","71","2013-03-27","0","CLE","1","93","92","93.5","92.5","99.5",".368",".184",".526","44.6","79.4","10.1","5.8",".480","14.5","5.1",".263",".483","16.3","79.5",".105"
"72","72","2013-03-29","1","ATL","1","118","107","123.5","112.0","95.6",".253",".277",".640","48.1","55.6","8.4","13.2",".608","11.5","23.1",".205",".500","11.7","73.7",".216"
"73","73","2013-03-31","0","NYK","0","89","108","105.9","128.5","84.0",".311",".338",".529","47.4","37.5","3.6","6.7",".480","10.6","22.5",".243",".583","11.4","73.7",".333"
"74","74","2013-04-01","0","MIN","0","100","110","104.5","114.9","95.7",".173",".198",".574","54.4","59.5","4.2","4.6",".562","16.3","20.6",".111",".512","7.8","88.2",".301"
"75","75","2013-04-03","1","DET","1","98","93","108.1","102.6","90.6",".310",".282",".607","39.5","55.6","7.7","13.0",".556","15.7","12.9",".268",".387","12.4","54.5",".226"
"76","76","2013-04-05","1","CLE","0","91","97","94.1","100.3","96.7",".247",".247",".461","42.0","63.9","7.2","9.2",".438","10.0","18.9",".146",".421","12.2","68.1",".247"
"77","77","2013-04-07","1","WAS","1","107","96","114.7","102.9","93.3",".273",".143",".620","51.4","60.5","11.8","3.2",".584","14.0","20.0",".221",".500","14.6","72.7",".091"
"78","78","2013-04-10","1","BRK","0","93","101","106.6","115.7","87.3",".210",".198",".526","48.7","54.1","4.6","3.6",".494","11.9","25.0",".160",".514","12.2","75.0",".338"
"79","79","2013-04-12","0","MIA","0","101","109","110.2","118.9","91.7",".153",".271",".557","47.9","36.6","9.8","2.1",".518","12.5","22.0",".153",".634","14.4","83.3",".268"
"80","80","2013-04-13","0","ORL","1","120","88","126.8","93.0","94.6",".235",".198",".671","48.7","56.3","10.6","5.8",".654","12.7","20.0",".173",".452","18.2","72.1",".157"
"81","81","2013-04-17","0","TOR","0","90","114","98.7","125.0","91.2",".155",".202",".502","45.2","51.4","7.7","3.4",".482","12.7","19.6",".107",".575","8.9","76.3",".275"
