"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"35","35","2016-01-03","1","POR","0","106","112","115.0","121.5","92.2",".600",".275",".524","50.0","58.8","7.6","10.9",".469","7.3","30.6",".388",".577","9.8","78.8",".282"
"36","36","2016-01-06","0","MIN","1","78","74","95.5","90.6","81.7",".210",".247",".441","53.5","72.4","3.7","11.3",".407","11.1","28.9",".148",".404","9.9","80.5",".205"
"37","37","2016-01-08","0","MEM","0","84","91","94.0","101.9","89.3",".218",".218",".440","57.8","59.4","2.2","6.3",".391","15.1","37.3",".184",".415","6.8","78.4",".280"
"38","38","2016-01-10","1","CHO","1","95","92","104.1","100.8","91.3",".299",".351",".545","52.4","78.1","7.7","14.9",".494","13.0","20.5",".247",".434","11.4","80.0",".241"
"39","39","2016-01-13","1","GSW","1","112","110","111.8","109.8","100.2",".425",".253",".542","55.7","59.5","7.0","4.8",".454","11.2","28.9",".379",".534","11.8","83.7",".182"
"40","40","2016-01-15","1","MIA","0","95","98","102.4","105.6","92.8",".333",".231",".531","46.8","71.9","4.3","8.7",".449","12.7","15.4",".321",".519","12.7","77.5",".173"
"41","41","2016-01-17","1","IND","1","129","126","127.3","124.4","101.3",".418",".286",".599","56.0","54.3","11.8","6.5",".560","13.6","41.5",".297",".640","13.6","73.5",".256"
"42","42","2016-01-19","1","OKC","0","104","110","101.4","107.3","102.6",".434",".241",".526","48.0","60.0","4.9","8.7",".464","14.7","25.0",".325",".454","10.6","69.2",".227"
"43","43","2016-01-21","1","MEM","0","101","102","111.9","113.0","90.3",".325",".375",".552","51.9","72.2","6.6","2.0",".506","9.9","23.3",".250",".542","12.4","88.2",".333"
"44","44","2016-01-23","1","DET","1","104","101","110.0","106.8","94.6",".372",".282",".573","38.6","50.0","15.9","7.3",".513","8.1","7.0",".308",".542","14.8","72.5",".119"
"45","45","2016-01-25","1","ATL","0","105","119","106.0","120.1","99.0",".440",".238",".524","50.6","54.5","10.1","5.1",".429","13.0","27.3",".393",".552","12.6","75.6",".279"
"46","46","2016-01-27","0","BOS","0","103","111","101.5","109.4","101.4",".381",".250",".525","52.5","63.9","3.9","8.8",".470","16.9","29.2",".286",".474","9.4","73.6",".208"
"47","47","2016-01-28","0","WAS","1","117","113","116.7","112.7","100.3",".407",".222",".612","48.8","61.0","9.0","8.3",".562","13.6","19.4",".321",".506","12.2","72.7",".273"
"48","48","2016-01-30","0","IND","0","105","109","99.2","103.0","95.8",".287",".207",".536","47.9","60.0","9.5","4.1",".483","16.2","18.6",".241",".485","12.3","72.5",".120"
