"Id","G","Date","Home","Opp","Wins","Tm","Opper","ORtg","DRtg","Pace","FTr","3PAr","TSP","TRBP","ASTP","STLP","BLKP","eFGP","TOVP","ORBP","FT_FGA","OppFGP","OppTOVP","DRBP","OppFT_FGA"
"1","1","2012-10-31","0","PHI","0","75","84","80.8","90.4","92.9",".125",".205",".404","53.5","57.6","9.7","8.3",".398","17.7","32.7",".057",".394","13.7","73.1",".200"
"2","2","2012-11-02","0","ORL","0","89","102","96.9","111.1","91.8",".321",".310",".464","49.5","68.8","5.4","7.0",".423","12.7","30.0",".214",".517","10.5","73.2",".151"
"3","3","2012-11-03","0","MIA","0","116","119","122.8","126.0","94.4",".211",".221",".559","59.5","26.5","5.3","5.2",".542","11.1","41.9",".137",".578","7.8","80.6",".277"
"4","4","2012-11-06","1","DET","1","109","97","118.8","105.7","91.7",".239",".326",".536","59.8","56.1","9.8","16.7",".500","12.9","43.8",".185",".487","12.7","79.5",".269"
"5","5","2012-11-07","0","HOU","1","93","87","99.9","93.5","93.1",".256",".220",".510","53.3","54.1","9.7","9.8",".494","18.7","37.2",".146",".417","16.1","67.3",".202"
"6","6","2012-11-09","1","UTA","1","104","84","107.2","86.6","97.1",".272",".185",".505","54.1","65.0","11.3","18.8",".467","9.6","29.5",".196",".391","15.0","74.1",".184"
"7","7","2012-11-10","0","GSW","1","107","101","96.8","91.3","91.5",".239",".212",".428","54.6","69.8","8.1","11.7",".403","10.7","35.9",".142",".426","11.1","76.4",".137"
"8","8","2012-11-12","0","PHO","0","100","110","111.1","122.2","90.0",".237",".211",".596","51.8","63.4","2.2","12.2",".586","15.2","26.5",".145",".495","5.5","69.4",".181"
"9","9","2012-11-15","1","MIA","0","93","98","109.0","114.8","85.3",".216",".227",".483","62.3","51.4","7.0","14.0",".455","11.9","46.7",".148",".552","11.6","84.4",".169"
"10","10","2012-11-17","0","SAS","0","100","126","104.6","131.8","95.6",".333",".141",".559","49.4","48.7","8.4","3.3",".526","19.0","31.6",".231",".625","12.6","65.9",".182"
"11","11","2012-11-19","0","MEM","1","97","92","112.3","106.5","86.4",".346",".185",".520","58.8","58.3","10.4","4.9",".475","15.4","50.0",".247",".500","16.6","68.4",".179"
"12","12","2012-11-21","0","MIN","1","101","94","107.2","99.8","94.2",".329",".266",".558","52.1","45.7","5.3","13.1",".500","18.1","33.3",".278",".438","13.0","67.3",".180"
"13","13","2012-11-23","1","GSW","1","102","91","109.3","97.5","93.4",".357",".226",".525","46.4","52.5","9.6","11.1",".506","10.2","22.9",".202",".481","13.7","77.8",".175"
"14","14","2012-11-25","1","NOH","1","102","84","115.4","95.1","88.4",".280",".173",".605","50.6","67.5","10.2","16.7",".567","14.3","26.5",".227",".424","13.0","68.1",".141"
"15","15","2012-11-26","0","UTA","0","103","105","116.9","119.2","88.1",".438",".192",".591","55.1","55.0","6.8","8.9",".582","16.3","41.9",".247",".513","11.4","65.8",".321"
"16","16","2012-11-29","0","GSW","0","105","106","108.1","109.1","97.1",".286",".250",".555","48.2","65.8","9.3","10.3",".512","13.7","22.7",".226",".558","14.9","76.9",".116"
"17","17","2012-11-30","0","LAL","0","103","122","109.6","129.8","94.0",".256",".279",".538","45.2","55.0","8.5","1.9",".512","13.6","29.5",".174",".638","13.7","62.5",".126"
"18","18","2012-12-03","1","TOR","1","113","110","115.2","112.1","98.1",".506",".176",".544","58.9","62.5","11.2","12.1",".506","14.1","45.1",".318",".541","14.5","76.9",".198"
"19","19","2012-12-05","0","ATL","0","104","108","109.0","113.2","95.4",".316",".215",".578","46.0","63.2","10.5","5.5",".525","18.2","28.2",".266",".484","11.9","60.4",".168"
"20","20","2012-12-07","0","IND","1","92","89","102.2","98.9","90.0",".233",".198",".485","46.8","63.2","11.1","7.5",".459","7.8","23.3",".151",".513","17.7","75.0",".145"
"21","21","2012-12-09","0","NYK","0","106","112","111.8","118.1","94.8",".403",".236",".625","50.6","45.0","4.2","10.7",".590","15.9","16.1",".292",".500","8.1","72.9",".302"
"22","22","2012-12-11","0","DET","1","101","94","107.1","99.6","94.3",".425",".213",".532","42.0","59.5","10.6","17.6",".500","8.7","15.9",".263",".451","14.5","68.2",".259"
"23","23","2012-12-12","0","MIN","0","105","108","108.3","111.4","97.0",".289",".193",".561","48.8","57.1","8.3","6.8",".548","16.9","30.8",".169",".448","11.2","63.8",".345"
"24","24","2012-12-14","1","MEM","1","99","94","108.7","103.2","91.1",".377",".145",".615","48.6","55.6","8.8","13.3",".551","19.1","25.0",".333",".452","14.0","63.6",".096"
"25","25","2012-12-16","0","SAC","1","122","97","136.7","108.7","89.2",".341",".212",".624","55.3","58.7","6.7","7.5",".588","10.1","44.7",".259",".374","7.8","62.5",".319"
"26","26","2012-12-18","1","SAS","1","112","106","106.2","100.5","105.5",".483",".218",".531","56.3","60.5","10.4","16.9",".477","12.5","26.5",".333",".474","12.0","83.3",".168"
"27","27","2012-12-20","0","POR","0","93","101","94.8","103.0","98.1",".245",".224",".428","54.1","52.6","5.1","10.7",".388","7.7","30.9",".173",".435","9.6","77.8",".228"
"28","28","2012-12-22","1","CHA","1","110","88","114.7","91.8","95.9",".163",".217",".558","51.1","76.6","8.3","17.9",".543","10.8","27.3",".109",".397","9.9","73.9",".218"
"29","29","2012-12-25","0","LAC","0","100","112","101.9","114.1","98.1",".300",".163",".552","48.3","65.0","8.2","5.9",".519","16.6","23.7",".213",".543","12.9","67.3",".118"
"30","30","2012-12-26","1","LAL","1","126","114","132.1","119.5","95.4",".340",".234",".583","55.8","68.9","10.5","13.0",".543","8.5","42.6",".255",".560","12.7","71.8",".253"
"31","31","2012-12-28","0","DAL","1","106","85","109.5","87.8","96.8",".149",".298",".529","58.3","58.1","10.3","3.2",".521","14.5","36.2",".085",".403","12.6","76.8",".159"
"32","32","2012-12-29","0","MEM","0","72","81","89.5","100.6","80.5",".265",".235",".474","45.6","58.6","6.2","10.0",".449","17.4","23.8",".162",".433","8.0","64.6",".045"
"33","33","2013-01-01","1","LAC","1","92","78","103.1","87.4","89.3",".256",".280",".504","53.1","75.7","12.3","8.2",".494","14.1","31.9",".134",".417","12.5","72.5",".167"
"34","34","2013-01-03","1","MIN","0","97","101","108.6","113.1","89.3",".233",".256",".512","42.9","67.5","12.3","16.4",".500","6.9","23.9",".128",".482","11.9","62.2",".253"
"35","35","2013-01-05","1","UTA","1","110","91","113.7","94.1","96.7",".513",".145",".590","53.9","51.3","7.2","13.2",".539","16.9","32.5",".368",".417","16.9","71.4",".333"
"36","36","2013-01-06","0","LAL","1","112","105","115.6","108.4","96.9",".228",".238",".504","47.8","75.0","10.3","11.5",".480","6.7","32.7",".149",".524","16.1","67.5",".232"
"37","37","2013-01-09","1","ORL","1","108","105","112.5","109.4","96.0",".383",".128",".492","52.7","58.5","6.3","8.7",".457","8.3","36.0",".234",".516","10.1","73.2",".097"
"38","38","2013-01-11","1","CLE","1","98","91","102.8","95.5","95.3",".378",".195",".512","61.5","66.7","4.2","11.5",".463","18.7","43.2",".268",".465","14.0","78.7",".141"
"39","39","2013-01-13","1","GSW","1","116","105","121.5","110.0","95.4",".300",".300",".569","53.0","62.8","11.5","3.4",".528","7.3","29.8",".233",".596","17.2","83.3",".072"
"40","40","2013-01-15","1","POR","1","115","111","111.1","107.2","93.8",".192",".253",".536","45.9","66.0","11.6","3.3",".520","8.5","22.9",".121",".523","15.5","75.7",".216"
"41","41","2013-01-16","0","OKC","0","97","117","105.4","127.1","92.1",".507",".205",".543","50.0","63.6","7.6","12.1",".466","17.5","35.5",".397",".571","12.7","61.5",".235"
"42","42","2013-01-18","1","WAS","0","108","112","109.0","113.0","99.1",".369",".190",".553","43.0","41.5","13.1","7.0",".530","12.5","21.4",".226",".581","17.8","67.6",".238"
"43","43","2013-01-20","1","OKC","1","121","118","112.8","110.0","97.2",".366",".194",".560","56.2","57.8","8.4","11.5",".527","17.6","41.7",".247",".513","19.1","73.2",".526"
"44","44","2013-01-23","0","HOU","1","105","95","106.1","96.0","99.0",".291",".244",".541","51.9","55.0","13.1","16.3",".512","12.6","26.2",".198",".512","19.9","81.1",".120"
"45","45","2013-01-26","1","SAC","1","121","93","120.2","92.4","100.7",".191",".348",".627","56.0","72.3","12.9","10.6",".601","13.5","27.0",".157",".466","16.3","75.9",".125"
"46","46","2013-01-28","1","IND","1","102","101","109.4","108.4","93.2",".385",".179",".559","48.8","62.2","10.7","6.5",".519","13.3","25.0",".269",".524","16.3","66.7",".141"
"47","47","2013-01-30","1","HOU","1","118","110","111.3","103.8","106.0",".439",".341",".603","48.8","50.0","8.5","13.0",".561","17.0","22.0",".317",".531","17.9","75.6",".296"
"48","48","2013-02-01","1","NOH","1","113","98","120.1","104.1","94.1",".262",".262",".603","47.1","65.9","14.9","10.2",".565","7.9","18.4",".214",".556","20.5","83.3",".250"
